pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z
50.384075,-25.512745,6.686827,21.006196,-22.719991,9.299347
50.422026,-25.592023,6.494242,20.939113,-22.850837,9.242840
50.416472,-25.592532,6.491449,20.937635,-22.854125,9.234197
50.414174,-25.597144,6.487104,20.956297,-22.867075,9.224635
50.420049,-25.595381,6.489929,20.942977,-22.856545,9.238704
50.415940,-25.587275,6.502930,20.924728,-22.845043,9.243515
50.418349,-25.587458,6.503438,20.933510,-22.853855,9.235545
50.409843,-25.592007,6.492398,20.944980,-22.853784,9.241940
50.397794,-25.591090,6.489857,20.941307,-22.851362,9.242638
50.379981,-25.584173,6.496033,20.937031,-22.849392,9.242385
50.364613,-25.574824,6.509693,20.940402,-22.849448,9.245781
50.366831,-25.584218,6.500786,20.948426,-22.861704,9.231439
50.365699,-25.578937,6.509791,20.950017,-22.862681,9.230286
50.377338,-25.583175,6.503898,20.961260,-22.868107,9.226878
50.409109,-25.592883,6.490622,20.959251,-22.869342,9.221666
50.419315,-25.596257,6.488152,20.952810,-22.871597,9.210780
50.426111,-25.593265,6.493483,20.967196,-22.877393,9.210103
50.406867,-25.589183,6.496393,20.957697,-22.864765,9.226920
50.400747,-25.587051,6.498103,20.952513,-22.865572,9.225990
50.385589,-25.584212,6.500253,20.945172,-22.862256,9.229363
50.370185,-25.590035,6.491560,20.950319,-22.865047,9.226192
50.389942,-25.596211,6.482719,20.958233,-22.863161,9.234605
50.370809,-25.584365,6.497172,20.934263,-22.854069,9.230802
50.380658,-25.591608,6.487695,20.945999,-22.865149,9.219862
50.371429,-25.587554,6.494097,20.945241,-22.868593,9.213490
50.390297,-25.592342,6.489728,20.957697,-22.864765,9.226920
50.378226,-25.584562,6.499426,20.959324,-22.872021,9.216908
50.377059,-25.594455,6.486077,20.963373,-22.864426,9.229457
50.318342,-25.562852,6.529015,20.942670,-22.857837,9.231683
50.280538,-25.496120,6.618276,20.966485,-22.854857,9.252164
50.275945,-25.492788,6.624960,20.946535,-22.843298,9.258783
50.271915,-25.492094,6.627144,20.939268,-22.842661,9.257399
50.261848,-25.487824,6.628910,20.939804,-22.841058,9.265083
50.298192,-25.513403,6.593600,20.953234,-22.850666,9.250359
50.291475,-25.498614,6.617588,20.945808,-22.841616,9.254537
50.310313,-25.521724,6.585336,20.973025,-22.853812,9.249302
50.285241,-25.504244,6.607758,20.953986,-22.845695,9.254755
50.277679,-25.501869,6.602363,20.960681,-22.841658,9.257313
50.305627,-25.520458,6.583621,20.955953,-22.836656,9.266849
50.277187,-25.506636,6.596056,20.962809,-22.820786,9.295081
50.289502,-25.505750,6.597205,20.950661,-22.823323,9.288671
50.273686,-25.498562,6.611521,20.945442,-22.812670,9.305736
50.273911,-25.495596,6.619222,20.958690,-22.805458,9.318524
50.282384,-25.493664,6.623285,20.949532,-22.801479,9.322383
50.297349,-25.496852,6.620413,20.952557,-22.806423,9.314659
50.296499,-25.505486,6.607101,20.962349,-22.810008,9.304737
50.276284,-25.498392,6.612758,20.964085,-22.816342,9.294071
50.275208,-25.509992,6.591745,20.962301,-22.805861,9.300504
50.269056,-25.497844,6.611231,20.944024,-22.794304,9.312325
50.251133,-25.498691,6.605863,20.944149,-22.791256,9.324757
50.257367,-25.493063,6.615691,20.943999,-22.795773,9.321313
50.260040,-25.487667,6.630874,20.959830,-23.028732,9.408992
50.266345,-25.489443,6.629897,19.977643,-22.053928,10.695920
50.240364,-25.488905,6.628895,19.979161,-22.094985,10.707766
50.259742,-25.510759,6.103419,20.000243,-22.099362,10.704989
50.266575,-25.667452,5.824177,20.024722,-22.139712,10.646580
50.231671,-25.810759,5.561380,20.026523,-22.132548,10.659913
50.103172,-25.893114,5.379425,20.020384,-22.119463,10.678656
49.919863,-25.967639,5.185437,20.055497,-21.911289,10.621327
49.737907,-26.002992,5.061587,20.047271,-21.889521,10.627214
49.350565,-26.381958,4.702667,20.033037,-21.882824,10.634139
49.041591,-26.477672,4.441060,20.035209,-21.883219,10.654875
48.681336,-26.897816,3.999345,20.027438,-21.880523,10.663848
48.470527,-27.088237,3.626165,20.024289,-21.880111,10.668097
50.628364,-23.282564,8.602886,20.023667,-21.878993,10.672155
50.002281,-24.272170,7.268075,20.041331,-21.888453,10.656917
49.982522,-24.355181,7.178770,20.064773,-21.896620,10.650533
49.951381,-24.426564,7.040800,20.054093,-21.893279,10.650467
49.949056,-24.418105,7.050377,20.032443,-21.890500,10.645594
49.932841,-24.416265,7.059753,20.025345,-21.891592,10.645776
50.267627,-24.555611,6.425075,20.010439,-21.881107,10.661490
50.500018,-24.762082,6.139658,20.014607,-21.863721,10.686843
50.573022,-24.819124,6.067880,20.003860,-21.870217,10.673898
50.646045,-24.863649,6.011463,19.944822,-22.077585,10.715247
50.642645,-24.776439,6.165908,19.933639,-22.107568,10.685765
50.558439,-24.706100,6.264546,19.992010,-22.003305,10.772947
50.459473,-24.613418,6.393225,19.937219,-22.098501,10.682431
50.335179,-24.507242,6.537193,19.907695,-22.115793,10.650790
50.232201,-24.424391,6.649290,19.887952,-22.118945,10.642969
50.123964,-24.404744,6.653821,19.900281,-22.147819,10.593788
50.334182,-24.545832,5.999562,19.923568,-22.154237,10.592784
50.945338,-23.895388,5.873344,19.925288,-22.190250,10.524995
51.329679,-24.090651,5.263918,19.891784,-22.261588,10.389359
51.373688,-24.131779,5.198564,19.870661,-22.268676,10.360322
51.198574,-24.091811,5.225476,19.866199,-22.295198,10.307188
50.986430,-24.056794,5.209559,19.959337,-22.057154,10.334297
50.479737,-23.566817,5.761745,20.119370,-22.027326,9.949100
50.024454,-22.890217,6.101202,20.204620,-22.133003,9.793412
49.563932,-22.242213,6.583194,20.274641,-22.275151,9.581642
50.189167,-22.887944,6.748284,20.422181,-22.366993,9.460599
49.859033,-22.180438,4.550354,22.643918,-20.362598,12.159530
49.964687,-22.061249,4.300483,22.109360,-20.600169,10.503393
50.101888,-21.981225,4.014332,22.102211,-20.574481,10.460893
50.220803,-21.918116,3.633055,22.109594,-20.578246,10.472936
50.318750,-21.612443,3.278369,22.305257,-20.268331,10.132409
50.139375,-21.035517,3.302408,22.231892,-20.583609,9.630897
50.648071,-20.862384,2.054770,22.320551,-20.665177,9.511441
50.396447,-20.843958,1.992459,22.345860,-20.694203,9.480089
50.279406,-21.004089,1.676779,22.705602,-19.910595,9.755233
50.108314,-21.093394,1.525408,22.689381,-19.934593,9.719364
50.060167,-21.148288,1.413515,22.695016,-19.959024,9.693886
50.053919,-21.062790,1.088411,22.776168,-19.853386,9.444353
49.558973,-20.745077,1.378608,22.833598,-19.888799,9.417352
50.573248,-18.723418,3.358735,22.612312,-19.429910,9.691162
50.146118,-19.334506,2.651451,22.253910,-19.422628,9.043332
50.044047,-19.320737,2.540048,21.847040,-19.471794,8.027777
50.187460,-19.554657,2.677456,23.249191,-19.997389,8.503933
49.802668,-20.017525,2.129824,23.482277,-19.984463,8.044444
49.612326,-20.374693,1.953873,23.493581,-19.380388,8.213829
49.415379,-20.688747,1.778306,23.517810,-19.543128,8.450760
49.278092,-20.916217,1.776879,23.529724,-18.999861,8.009094
49.545771,-20.050059,1.955896,23.442943,-18.623718,7.693571
49.349848,-20.355237,1.646553,22.893571,-17.628550,6.724208
49.886014,-19.425405,2.213822,21.621770,-16.642253,6.915327
50.310460,-18.366382,2.870524,21.982048,-15.742112,6.628946
50.376100,-18.141513,3.297329,21.847628,-15.199496,6.620747
50.508214,-18.206913,3.442824,21.615757,-14.642231,6.665652
50.465424,-18.026347,4.132036,21.610374,-14.970972,5.252868
50.020127,-17.227342,5.327687,21.453687,-15.134803,4.568140
