pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z
34.232893,-19.580700,1.949338,13.775324,-24.946495,20.299229
34.326958,-19.487819,1.920167,13.832178,-24.959900,20.355426
34.342025,-19.501353,1.903240,13.840959,-24.964030,20.357959
34.349542,-19.499612,1.911405,13.859255,-24.972007,20.352596
34.421574,-19.557143,1.829950,13.885798,-24.994293,20.325383
34.464854,-19.602665,1.760095,13.895728,-25.016675,20.283521
34.423476,-19.551694,1.831003,13.934791,-25.053545,20.226614
34.409440,-19.551911,1.823236,13.907258,-25.043557,20.230083
34.367983,-19.509534,1.885537,13.876858,-25.017963,20.257172
34.357352,-19.503717,1.892354,13.825064,-24.963418,20.338125
34.364160,-19.491649,1.921520,13.833364,-24.962002,20.354408
34.370707,-19.496159,1.915568,13.836866,-24.961133,20.357085
34.382100,-19.493483,1.919763,13.850261,-24.964673,20.346619
34.403491,-19.499531,1.909154,13.842228,-24.971957,20.318007
34.415452,-19.500874,1.910870,13.842803,-24.970790,20.311400
34.414434,-19.496877,1.920188,13.844705,-24.987912,20.287012
34.465487,-19.529175,1.881939,13.850545,-24.994852,20.290363
34.454848,-19.527991,1.885093,13.849714,-24.990569,20.304064
34.475433,-19.529788,1.884408,13.839861,-24.988403,20.306674
34.511119,-19.462368,2.019539,13.831440,-24.971804,20.332408
34.490288,-19.426926,2.069419,13.832118,-24.963009,20.345572
34.479358,-19.422812,2.068209,13.829923,-24.961096,20.343722
34.457558,-19.414789,2.075089,13.823984,-24.955021,20.341050
34.446306,-19.423776,2.052368,13.820581,-24.955025,20.337693
34.444828,-19.410049,2.083899,13.825887,-24.961852,20.332250
34.460860,-19.417326,2.081097,13.852866,-24.974826,20.330099
34.544472,-19.488784,1.987938,13.883433,-24.995937,20.319594
34.584897,-19.510627,1.960175,13.970505,-25.073774,20.217124
34.609926,-19.515507,1.953042,14.023925,-25.131047,20.129825
34.591557,-19.495153,1.976302,13.994610,-25.089567,20.164678
34.546671,-19.460467,2.025900,13.926362,-25.028898,20.237449
34.484016,-19.423503,2.068533,13.850613,-24.976022,20.318394
34.486651,-19.428095,2.065943,13.856247,-24.978842,20.330932
34.538462,-19.464137,2.025849,13.877855,-24.993530,20.321780
34.544500,-19.462692,2.037847,13.889874,-25.002548,20.305864
34.583452,-19.454750,2.058801,13.956521,-25.067798,20.211533
34.600354,-19.440683,2.087925,13.962594,-25.059111,20.226405
34.651846,-19.416275,2.145714,13.966205,-25.063228,20.220572
34.645987,-19.416972,2.142377,13.964262,-25.071211,20.203860
34.641764,-19.406859,2.159266,13.942614,-25.054684,20.218327
34.576185,-19.335328,2.266102,13.920907,-25.046704,20.220341
34.579364,-19.307903,2.317002,13.904137,-25.039559,20.224748
34.637833,-19.253659,2.445882,13.917104,-25.039874,20.235299
34.817519,-19.151498,2.697366,13.956321,-25.043504,20.246673
35.045633,-19.124798,2.819248,14.005805,-25.035046,20.275706
35.155467,-19.211392,2.700609,14.073293,-24.994486,20.366025
35.101700,-19.224947,2.656981,14.037457,-25.011529,20.324649
35.090783,-19.242020,2.626851,13.972589,-25.040164,20.251220
35.013199,-19.168017,2.738693,13.922092,-25.038514,20.234915
34.977750,-19.103574,2.850451,13.929562,-25.028367,20.272673
35.010512,-19.056531,2.945172,13.981833,-25.035885,20.286159
35.121661,-19.023462,3.056326,14.062798,-24.984964,20.398849
35.206291,-19.055662,3.020544,14.066803,-24.978852,20.410760
35.189568,-19.090960,2.945733,14.067181,-24.979417,20.405512
35.190685,-19.103273,2.928443,14.067416,-24.978597,20.411483
35.167883,-19.062376,2.999411,14.073076,-24.968437,20.424275
35.131542,-19.067150,2.975666,14.079333,-24.956612,20.437853
35.034099,-19.033808,3.006653,14.086295,-24.746478,20.342542
35.011744,-19.079777,2.905708,14.012061,-24.805869,20.206307
35.001354,-19.071591,2.919262,13.941539,-24.873941,20.060978
34.976684,-19.028671,2.981624,13.922311,-24.688457,19.874501
34.943780,-19.035509,2.955228,13.904703,-24.715817,19.846196
34.822181,-18.840552,2.830122,13.943886,-24.647061,19.986551
34.677339,-18.681233,2.585023,15.111235,-23.812589,22.412288
34.590396,-18.689977,2.285813,15.121366,-23.790024,22.361301
34.483245,-18.483161,2.143657,15.131293,-23.737958,22.449900
34.316790,-18.475569,2.098902,15.084694,-23.764190,22.389604
34.171584,-18.381150,2.200417,15.164627,-23.723227,22.557614
33.971989,-18.135694,2.132669,15.294205,-23.090004,22.714565
33.748275,-17.968724,2.434519,15.407878,-22.467285,22.926758
33.983850,-16.815287,1.006016,15.178367,-22.257289,22.998920
33.917935,-16.548580,0.885046,15.075976,-22.279143,22.962782
33.856917,-16.524361,0.912752,15.998244,-20.923984,24.553720
33.804570,-16.513921,0.917930,15.988180,-20.855465,24.572695
33.790939,-16.469488,1.009363,15.919863,-20.870226,24.531112
33.855865,-16.405739,1.149739,15.897520,-20.412370,24.436797
33.866414,-16.375389,1.096280,15.833622,-19.991458,24.255183
34.582663,-15.511110,2.292347,14.653527,-20.863011,21.786750
34.859013,-16.195830,2.353191,14.390042,-20.361561,21.150898
35.084294,-16.303542,2.294592,14.015649,-18.991667,21.292025
35.206081,-16.380419,2.201869,14.074351,-17.791432,21.024187
35.284443,-16.360857,2.251035,14.216968,-18.061506,21.000127
35.396066,-16.333054,2.344022,14.182704,-18.052928,21.043639
35.399989,-16.424181,2.180856,14.108876,-18.079944,20.993624
35.404163,-16.354102,1.820988,14.046473,-18.104480,20.917911
35.205226,-16.305735,2.566377,13.904943,-18.260641,21.022186
34.871539,-16.442698,2.257628,14.047689,-18.131741,21.255218
34.561870,-16.337721,1.810072,14.083853,-18.126944,21.323169
34.268157,-16.136802,1.586138,14.024139,-18.162008,21.261948
33.658754,-16.684505,1.025696,13.904790,-18.234268,21.106211
33.405772,-16.507637,1.265825,13.995496,-18.083823,21.325575
33.375190,-16.197020,1.313283,13.919231,-18.091599,21.330842
33.364092,-16.138385,1.448559,13.956197,-18.046288,21.377763
33.332089,-16.134223,1.490579,14.008567,-18.092443,21.306126
33.372763,-16.015232,1.738349,14.044662,-18.133682,21.261852
33.532350,-15.910850,1.970086,14.057302,-17.496698,20.653421
34.329606,-15.524493,0.878758,13.572370,-16.926076,19.442802
35.358014,-15.165522,2.412334,13.441237,-16.611136,19.518722
35.521425,-15.133650,2.424302,13.315113,-16.285256,19.164793
35.716201,-14.858048,2.530946,12.950875,-16.162526,18.339363
35.938025,-14.359855,2.569319,12.574950,-15.878804,17.795273
35.865226,-14.623504,2.508846,11.564865,-14.314274,17.706323
35.931523,-14.754835,2.770419,10.715837,-13.658846,16.189439
35.912905,-14.918114,2.983862,9.809303,-14.564740,14.817693
35.852916,-14.757741,3.252524,9.840405,-14.811022,15.091854
35.877655,-14.398001,3.903661,9.693997,-14.842735,14.984744
35.840190,-14.326057,4.502156,9.501997,-14.944121,14.725057
35.680919,-14.260328,5.063493,8.807376,-14.173498,14.423278
35.509314,-14.018798,5.433190,8.513814,-13.860542,13.787544
35.399315,-13.879595,5.644401,8.165805,-13.468148,12.986367
35.268106,-13.712479,5.899233,7.455214,-13.764233,11.734245
35.089019,-13.745839,6.231197,6.814991,-13.992672,10.650954
35.097110,-13.736235,7.228038,6.212488,-14.273214,8.087579
34.857392,-14.327038,8.094313,6.136765,-13.901159,7.722164
34.403648,-14.308749,8.575646,6.066196,-13.679720,7.182988
33.948340,-13.853504,9.236909,5.924698,-13.695635,6.642488
33.441134,-13.619385,9.910431,6.742474,-12.722019,6.427989
33.553187,-13.890800,10.010953,5.551969,-11.998847,8.073789
33.561203,-14.136472,10.435363,5.539904,-12.008458,8.049630
33.315056,-14.111036,10.873234,4.981839,-12.478797,7.556627
33.112025,-14.156048,11.183218,4.729220,-12.691810,7.092576
32.924408,-14.043519,11.323555,4.601874,-13.020693,6.447729
32.598057,-13.927246,11.417100,4.840898,-12.768541,6.513411
32.301327,-13.719911,11.681599,4.753801,-12.832627,6.346796
32.033988,-13.499746,11.975108,4.673021,-12.832664,6.325141
31.708617,-13.525025,12.277072,4.533219,-12.846720,6.245120
31.505456,-13.449866,12.365297,4.381432,-12.906969,6.071965
31.383862,-13.266674,12.768985,3.969834,-13.666255,5.771107
31.144199,-13.172267,12.755572,4.061863,-13.084085,4.290977
30.888462,-13.121009,12.767690,3.505871,-13.419141,4.123210
30.595136,-12.709474,13.171314,3.172639,-13.623537,3.661426
30.046279,-12.826135,13.331113,3.132511,-13.536324,3.789968
29.612892,-12.798236,14.028627,2.824184,-13.706945,3.859711
29.166017,-12.860010,14.699435,2.376338,-13.035093,4.465942
28.801480,-12.898870,15.443645,2.739578,-13.597460,4.276413
28.979447,-13.599978,15.430949,2.734901,-13.485132,4.445869
28.391953,-13.522977,16.475813,2.667293,-13.324237,4.713554
27.865868,-13.551482,17.194007,2.072173,-13.513208,5.149420
27.402839,-13.439586,17.660153,1.975246,-13.688098,5.270820
27.272205,-13.561547,17.414372,2.206096,-14.141102,5.600883
26.867528,-13.780236,17.057613,2.242396,-14.557341,5.443381
26.806088,-13.540866,17.040829,2.016500,-14.060608,4.783578
26.737604,-13.595970,16.927420,2.015332,-14.058922,4.799267
26.746119,-13.562772,16.994386,2.043981,-14.074356,4.769505
26.740730,-13.497507,17.093391,1.981539,-14.020109,4.374917
26.663457,-13.673454,17.229949,1.893464,-14.153659,4.097652
26.422607,-13.952948,17.573898,1.600184,-14.297533,3.724048
26.100940,-13.223717,18.246357,1.375145,-14.343515,3.574461
25.555088,-13.548779,18.883406,1.283363,-13.965650,3.771730
24.934490,-13.808186,19.562843,1.181323,-13.919341,4.241606
24.369219,-14.123785,20.170085,1.202504,-13.942724,3.200923
23.905103,-14.235991,20.756064,1.310086,-13.822644,3.308888
23.371709,-14.375358,21.208845,1.434640,-13.652420,3.196679
22.955327,-14.620067,21.559619,1.638965,-13.894446,3.468117
22.479192,-14.858169,21.787437,1.898054,-14.242893,3.260894
21.394391,-15.191648,23.111406,1.692265,-13.601753,3.867747
20.359650,-16.333062,22.408051,1.853122,-13.632112,3.852898
