pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z
28.811058,-19.255997,-6.590796,-2.066130,-19.059485,7.330007
28.242943,-19.079212,-6.122614,-2.117895,-18.999931,7.301202
28.242496,-19.046740,-6.178035,-2.148486,-19.025089,7.277784
27.996463,-19.023374,-6.156561,-2.246935,-19.111839,7.124973
27.974017,-18.994920,-6.142320,-2.302696,-19.108925,7.012487
27.965416,-18.991996,-6.186725,-2.342098,-19.093430,6.936044
27.938116,-18.972999,-6.207177,-2.451374,-19.145139,6.723235
27.935255,-18.987771,-6.174483,-2.477231,-19.182099,6.718600
27.930611,-19.007655,-6.161508,-2.502512,-19.205762,6.703402
27.899854,-18.997854,-6.160710,-2.540359,-19.222280,6.668817
27.871592,-18.984117,-6.196363,-2.625837,-19.244928,6.531528
27.820633,-18.963439,-6.225507,-2.685935,-19.203443,6.430282
27.800314,-18.960095,-6.170054,-2.725778,-19.262818,6.437608
27.782369,-18.975029,-6.150285,-2.812924,-19.359207,6.430618
27.768694,-18.976751,-6.140679,-3.039057,-19.203399,6.318813
27.732801,-18.991390,-6.202527,-3.221233,-18.867139,6.430758
27.447455,-18.884461,-5.958381,-3.401172,-18.469207,6.649558
27.372588,-18.809475,-5.803475,-3.587583,-18.563109,7.002776
27.352006,-18.840483,-5.806955,-3.686385,-18.607145,7.141822
27.350531,-18.841864,-5.849360,-3.750116,-18.638152,7.006987
27.340386,-18.832275,-5.848944,-3.860902,-18.585987,6.794182
27.306442,-18.803805,-5.873467,-3.890604,-18.552825,6.703016
27.308881,-18.823197,-5.860571,-3.928790,-18.573511,6.626115
27.301375,-18.826791,-5.897851,-3.970531,-18.550968,6.522157
27.300668,-18.830647,-5.839818,-3.992018,-18.506553,6.443723
27.287897,-18.824310,-5.864209,-4.056376,-18.450881,6.354671
27.260026,-18.795997,-5.867090,-4.125974,-18.377432,6.162776
27.245671,-18.806168,-5.836335,-4.235947,-18.454470,6.006985
27.225985,-18.798678,-5.826276,-4.346694,-18.554920,5.950683
27.202917,-18.785590,-5.749459,-4.382061,-18.673515,5.892539
27.495199,-19.052268,-6.059772,-4.349321,-18.560583,5.793851
27.491075,-19.086849,-6.039925,-4.391587,-18.325667,5.613604
27.423724,-19.122993,-5.854976,-4.477346,-18.225136,5.532367
27.503692,-19.227701,-5.846324,-4.538827,-18.227325,5.437935
27.591991,-19.204831,-5.647678,-4.567867,-18.305794,5.398488
27.595039,-19.248475,-5.607507,-4.598288,-18.400202,5.363388
27.566252,-19.352806,-5.502265,-4.587093,-18.322098,5.339560
27.562690,-19.380163,-5.507671,-4.601704,-18.294325,5.304476
27.535780,-19.366716,-5.482661,-4.690463,-18.226114,5.302300
27.531201,-19.382133,-5.484467,-4.793389,-18.050220,5.469911
27.502596,-19.358965,-5.502539,-4.974009,-17.898820,5.613975
27.496993,-19.373435,-5.465860,-5.028498,-17.893753,5.609634
27.467810,-19.382591,-5.512960,-5.107312,-17.867691,5.429194
27.448372,-19.358386,-5.406704,-5.119881,-17.871493,5.384159
27.286046,-19.243643,-5.178093,-5.547511,-18.139569,4.654457
27.095131,-19.106134,-5.019237,-5.519829,-18.051049,4.620208
26.998313,-19.025623,-5.094755,-5.635857,-18.158005,4.470267
26.950938,-19.072236,-5.120401,-5.660672,-18.148127,4.434877
26.934773,-19.038091,-5.165140,-5.690167,-18.109965,4.333764
26.927178,-19.022085,-5.158888,-5.755596,-18.137875,4.175593
26.916796,-19.083247,-5.127779,-5.887581,-18.232487,4.012965
26.896570,-19.095170,-5.079365,-5.990113,-18.285521,3.788654
26.891975,-19.098186,-5.026511,-5.993925,-18.255548,3.762012
26.862468,-19.062522,-5.045726,-5.990158,-18.209432,3.729855
26.841077,-19.032259,-5.084079,-6.052339,-18.159146,3.671655
26.811323,-19.022012,-5.087593,-6.025098,-18.097899,3.694136
26.776140,-19.036481,-5.179444,-6.109810,-18.186128,3.520587
26.690112,-18.998364,-5.322712,-6.214642,-18.261124,3.415216
26.485014,-18.865618,-5.148039,-6.320625,-18.214392,3.126856
26.284322,-18.659701,-4.988156,-6.375717,-18.238498,3.046826
26.047927,-18.465003,-4.738229,-6.379087,-18.229321,3.019369
25.908033,-18.344750,-4.484525,-6.382942,-18.190141,2.985934
25.864812,-18.334018,-4.450083,-5.876171,-18.478741,1.786770
25.892500,-18.356100,-4.381133,-5.822076,-18.476243,1.574141
25.683311,-18.218513,-4.145730,-5.801730,-18.518876,1.549083
25.537682,-18.055329,-4.155402,-5.821941,-18.553111,1.546603
25.423137,-18.011986,-4.324468,-5.869471,-18.488253,1.572550
25.380441,-17.899247,-4.456162,-5.863272,-18.488322,1.579228
25.299601,-17.879216,-4.586304,-5.859950,-18.538035,1.609781
25.254820,-17.911049,-4.639135,-5.872119,-18.552486,1.619763
25.249327,-17.920866,-4.715979,-5.872545,-18.541885,1.585351
25.229538,-17.910899,-4.766384,-5.876549,-18.581399,1.574711
25.217112,-17.918066,-4.827121,-5.879143,-18.586591,1.572951
25.152778,-17.860751,-4.965563,-5.892258,-18.612463,1.568936
25.145911,-17.773633,-4.996488,-5.883816,-18.579983,1.574826
25.159038,-17.731296,-5.019822,-5.859092,-18.545245,1.589788
25.147254,-17.711890,-5.045000,-5.865815,-18.554586,1.593014
25.097497,-17.668245,-5.208032,-5.889780,-18.597647,1.619437
24.999006,-17.592361,-5.413515,-5.919462,-18.606348,1.578894
