pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z
50.266860,-10.528338,-20.642502,34.420147,-11.906260,9.377168
49.620695,-10.028149,-20.035800,33.879723,-12.611659,9.903284
49.260654,-9.772282,-19.549380,33.443859,-12.452234,9.989557
49.076598,-9.756724,-19.542171,33.083368,-12.363913,10.114926
48.973142,-10.135110,-19.496473,32.837327,-12.207437,10.359566
48.853045,-10.229715,-19.210499,32.628039,-12.092298,10.487670
48.862601,-10.219719,-19.187130,32.518744,-12.105391,10.511779
48.986920,-10.448776,-19.245513,32.560136,-12.086901,10.556387
49.109994,-10.610062,-19.347185,33.484862,-13.363763,9.387506
49.440355,-11.058170,-19.798805,33.013241,-12.928259,10.235530
49.439310,-11.331427,-19.502584,33.067659,-13.835679,10.584902
49.538948,-11.247591,-19.234040,33.308535,-13.968041,10.403213
50.080891,-11.844261,-19.516168,33.501391,-14.049312,10.224318
50.655316,-12.733714,-19.991956,33.691506,-14.557114,10.145170
50.725271,-12.748461,-19.752233,33.496742,-14.675798,9.905749
51.276492,-13.385789,-20.599580,33.376832,-14.789495,9.663217
51.696618,-14.040595,-21.249062,33.740897,-14.631678,10.046557
51.738949,-14.485907,-21.312492,34.593321,-15.486287,9.061841
51.867845,-14.663388,-21.380705,35.106266,-15.437780,8.436493
52.254579,-14.902490,-21.816963,35.413248,-16.191005,8.359913
52.656678,-15.272082,-22.117147,35.609845,-16.380483,8.103098
52.664348,-15.342879,-22.040347,35.831880,-16.528556,7.881779
52.805411,-15.409856,-22.156173,37.425209,-15.843691,11.218535
53.062049,-15.923982,-22.094336,37.726748,-15.758216,11.436955
53.164104,-15.836218,-21.805739,37.549823,-16.678650,11.356967
53.781091,-16.758168,-22.164072,37.741200,-16.703199,11.361946
53.873967,-16.757314,-21.841115,37.857140,-16.697184,11.328924
54.005559,-16.836757,-21.980345,38.013742,-17.907835,10.928378
54.036265,-16.790951,-21.913974,38.203011,-18.120122,10.726469
54.364387,-18.216210,-22.235572,38.256334,-18.176580,10.631063
54.490436,-18.405347,-22.304283,38.153628,-18.619349,10.612918
54.065259,-18.866422,-23.426341,38.180991,-18.238752,10.528306
54.123403,-18.806269,-23.269726,38.077941,-17.898789,10.283823
