pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI
3.646021,4.427500,6.805310,5.508629,6.087762,9.410857
3.447398,4.369708,6.990791,5.375847,6.295607,9.981994
3.468913,4.507629,6.545006,5.308187,5.992122,9.393942
3.728791,4.378267,7.033025,5.196670,6.535889,9.467486
3.663761,4.203509,6.804559,5.140199,6.430631,8.892320
3.645997,4.369633,7.149126,5.304053,6.400288,10.137502
3.537947,4.754178,7.125873,5.757708,5.900457,9.369147
3.583946,4.420008,7.194215,5.933028,6.384116,9.631185
3.743322,4.381560,6.681268,5.127333,5.900784,8.705743
3.759807,4.339881,6.279623,5.158176,6.454898,8.898200
3.582272,4.130772,6.663821,5.143848,6.698664,9.567264
3.618992,4.165472,6.843885,4.951535,5.896189,10.092099
3.700083,4.791803,6.974916,5.197771,6.693943,9.421422
3.688558,4.566221,7.165270,5.342176,6.753601,9.350163
3.473671,4.386827,6.718733,5.341480,6.091543,9.079255
3.350176,4.489663,6.969508,5.382851,6.656817,9.429466
3.580054,4.609928,6.948435,5.642756,6.085815,9.038546
3.613956,4.707551,7.367427,5.479263,6.473412,9.021272
3.821468,4.533053,7.058344,5.310791,6.137849,9.295133
3.949943,4.491713,6.664012,5.727358,6.171936,9.517977
3.611420,4.563750,7.500222,5.611008,6.242088,9.489135
3.522111,4.561766,6.873774,5.094886,6.668526,9.066519
3.807058,4.400284,6.513200,5.563198,5.891157,8.854568
3.696911,4.487342,6.970107,5.605516,6.765356,9.290150
3.895540,4.202640,6.769816,5.221307,6.304961,9.198781
3.732957,4.265737,6.743949,5.362861,6.284997,10.282145
3.680974,4.758445,6.837413,5.155350,6.698614,9.457303
3.699193,4.176857,6.326717,5.487140,6.221616,9.657684
3.627888,4.202409,6.778854,5.587990,5.738578,9.072253
3.703566,4.522075,6.822043,5.303961,6.056007,9.349386
3.694683,4.574506,6.922524,5.135712,7.147585,9.159125
3.882081,3.712182,6.985634,5.087270,6.374358,9.176362
3.653589,4.305145,6.675325,5.563550,6.159395,9.480414
3.489675,4.649922,7.231423,5.294547,5.873379,9.243396
3.474948,4.363595,6.736682,5.583561,6.084211,9.770813
3.561382,4.171730,6.393731,5.316631,5.992427,9.694961
3.461514,4.345551,6.746311,5.782067,6.007430,9.213402
3.775465,4.274356,6.734922,5.830553,6.229060,9.478832
3.740380,4.157234,6.768377,5.120502,6.331129,9.300171
3.920719,4.519941,6.611682,5.393977,6.450437,9.009334
3.517998,4.626554,6.955624,5.231116,6.685203,9.383306
3.777188,4.176718,6.614779,5.275207,6.005305,9.385013
3.819740,4.402608,6.548396,5.264296,6.484962,9.783422
3.446388,4.204588,5.931553,5.518914,6.256819,9.257112
3.657009,4.621901,6.911008,5.161930,6.444726,9.984630
3.464362,4.393306,6.984800,5.123284,6.281687,9.257779
3.499821,4.643222,7.196842,5.595412,6.039653,8.464410
3.648261,4.534699,6.809704,5.633570,6.233798,9.719112
3.606743,4.410510,6.985995,5.225493,6.547293,8.970170
3.771474,4.403830,6.935268,5.238023,5.816136,8.530403
3.744182,4.549321,7.168399,5.542497,6.080384,9.188216
3.494682,4.447309,7.317905,5.497747,6.050424,9.210514
3.465571,4.395814,6.632173,5.389840,6.262097,10.010320
3.537463,4.289316,6.602329,5.324260,6.457567,9.594823
3.938587,4.588492,6.935621,5.536367,6.752424,9.987136
3.751011,4.434404,7.263783,5.041938,6.306169,8.885539
3.747500,4.331212,6.806403,5.481964,5.912188,9.938039
3.527154,4.520474,6.617263,5.531227,6.657454,9.567806
3.564767,4.994166,7.242866,5.465421,6.255162,9.522659
3.742216,4.465536,7.379537,5.401860,6.465208,9.641613
3.836168,4.250826,6.997981,5.200333,6.558507,9.744395
3.861446,4.299776,6.660689,5.283016,6.335426,9.315341
3.605130,4.360560,6.208975,5.044923,6.213620,9.184191
3.705853,4.375408,7.022462,5.241173,5.985999,9.274401
3.763434,4.264700,7.075512,5.351822,6.352214,9.732064
3.554823,4.176334,6.772502,5.430044,6.008923,10.133107
3.930657,4.558394,7.016527,5.446417,6.407408,9.347884
3.534889,4.394623,6.921223,5.475279,6.125806,9.835625
3.762979,4.607829,6.999606,5.313003,6.530535,9.235440
3.711022,4.519320,7.030319,5.067746,6.696765,9.904650
3.495094,4.438402,7.488549,5.530289,6.187043,9.327049
3.624565,4.599815,6.522585,5.655623,6.425245,9.558841
3.638454,4.240792,7.013352,5.181130,6.364294,9.846865
3.684209,4.247501,6.444957,5.521980,6.607804,9.654114
3.313980,4.312052,7.108214,5.321340,6.171343,9.711828
3.610328,4.628464,6.818707,5.297621,6.927920,10.389547
3.966778,4.247421,6.789348,5.279275,6.334927,9.103472
3.735375,3.853957,6.627903,5.317723,6.662300,9.493426
3.825796,4.602578,6.933493,5.122188,6.760515,10.159444
3.444504,4.068392,6.710903,5.663482,6.243900,9.162009
3.552244,4.018839,6.657826,5.267983,6.369200,9.648709
3.491917,4.596003,6.740497,5.583436,5.787255,9.601506
3.556573,4.431874,7.005129,5.191493,6.115778,8.619431
3.681156,4.427573,6.615448,5.544175,6.481466,9.915415
3.955458,4.857362,7.366268,5.008205,6.168088,8.478403
3.842061,4.430623,6.404289,5.614076,5.999714,9.241081
3.434954,4.418283,7.054254,5.069889,5.964570,8.479076
3.908039,4.327875,7.419411,5.512603,6.336163,9.544109
3.799505,4.492330,6.907198,5.235656,6.084126,9.886113
3.461824,4.446241,6.814383,5.796144,6.190997,8.745698
3.691675,3.991889,6.442964,5.030268,6.350367,8.807326
3.710214,4.530462,6.998769,5.450372,6.752807,9.874321
3.821600,4.352532,6.951545,5.565812,5.648512,9.152573
3.676761,4.327175,6.760831,5.504472,6.118483,9.642641
3.662733,4.193909,6.843264,5.449752,6.272612,8.852157
3.630948,4.407725,7.014678,5.699059,6.199731,8.437164
3.848618,4.466484,6.496599,5.232036,7.028705,9.854444
3.590011,4.396066,6.891986,5.371577,5.931468,8.760044
3.684243,4.415454,6.933396,5.231014,6.054531,9.280443
3.533048,4.534505,6.709641,5.430428,5.785359,9.193311
3.461081,4.398740,6.625517,5.224814,5.970680,8.566042
3.554059,4.137006,6.335802,5.231135,5.766591,9.535081
3.758908,4.400903,7.027076,5.355032,5.650315,9.339718
3.434057,4.480871,7.191678,5.567352,6.124328,8.837582
3.554588,4.606189,6.803653,5.716657,6.169429,8.608340
3.440140,4.217390,7.262718,5.569486,6.421468,9.217680
3.708399,4.440481,6.407658,5.239923,6.424129,9.709751
3.605168,4.401400,6.849990,5.299529,6.324940,9.091764
3.606040,4.590239,7.081649,5.352326,6.470237,9.645371
3.569705,4.793073,6.936818,5.298859,6.439549,8.780894
