pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI
4.108015,5.011548,7.578742,4.848173,5.738609,8.659818
3.714689,5.122913,8.080615,4.821345,5.470115,8.618832
3.990854,5.135140,8.572240,4.451114,5.820645,8.535222
4.115768,5.271045,7.874182,4.755041,5.514830,8.164292
4.246373,5.298280,7.502779,4.630973,5.504145,9.613053
4.049203,5.075793,7.576579,4.887964,5.404147,8.242935
4.011010,4.986973,7.720898,4.717378,5.777139,8.469557
3.632627,5.152704,7.826322,4.530787,5.535864,8.201492
3.775069,4.633510,7.987237,4.521585,5.616147,7.956886
4.087629,4.986005,7.788784,4.617449,5.773237,8.869103
4.066210,4.977830,7.915698,4.618900,5.627443,8.389721
4.000106,4.942926,7.790232,4.684538,5.701118,8.062001
3.946038,5.099212,7.902707,5.021388,5.903143,9.034036
4.056646,5.063066,7.708188,4.406717,5.711097,8.841994
3.752648,5.165015,7.929568,4.581815,5.994090,8.699559
3.818255,5.297731,8.134494,4.571949,5.922560,8.895713
3.747848,4.862309,7.566052,4.743629,5.617241,8.223838
4.014948,4.776632,7.953797,4.992369,5.982501,8.533171
4.056162,5.247246,8.413641,4.447266,5.918150,8.379901
3.833053,4.751214,8.129111,4.214420,5.436464,8.332306
4.282894,5.149999,7.626464,4.849241,6.134683,9.385930
4.020080,4.837062,7.984625,4.468207,5.558051,8.292988
4.024328,4.976330,7.325090,4.594680,5.736111,8.551261
3.958293,5.221835,7.706240,4.598068,5.239883,8.093086
3.677550,5.311202,8.169914,5.007619,5.832501,8.513775
3.842719,5.128828,7.644803,5.082001,5.398378,8.691531
3.728693,4.905181,8.092874,4.711055,5.741053,8.108023
3.618247,4.925377,7.959476,4.392907,5.711515,8.406153
3.725080,4.744508,7.591122,4.518989,5.729945,9.261907
3.908161,5.150971,7.535097,4.394138,5.765264,8.428673
3.828188,5.099607,7.889412,4.742451,5.710953,8.926677
4.344856,4.844442,7.886886,4.604591,5.807487,8.706810
3.884472,5.079799,7.776843,4.475796,5.673445,9.431778
3.849036,5.001859,7.758483,4.819541,5.892918,9.055117
4.152503,4.937155,8.106757,4.306046,5.246647,8.037020
3.818462,4.798149,7.597892,4.424160,5.892221,8.853823
3.820104,5.269499,8.164469,4.269936,5.601967,8.688890
3.801367,4.843205,7.459920,4.496584,5.638811,8.757869
4.128129,5.099710,7.907177,4.716100,5.382490,9.099149
4.150805,4.936515,8.263205,4.821556,5.498974,8.552499
4.224431,4.638555,7.723342,4.060057,5.623398,9.089199
4.020462,4.940642,7.883885,4.278587,5.275803,8.113327
3.890402,4.999945,7.737087,4.822957,5.780992,8.703530
3.939293,4.930193,7.987658,4.764859,5.782306,9.001491
3.470148,4.988672,7.969806,4.502534,5.961641,8.161538
4.237389,5.018772,8.936955,4.698914,5.562054,8.509111
4.121470,4.838511,7.358825,4.293191,5.593500,8.366473
4.016820,4.657229,7.649558,4.509726,5.432368,7.872599
3.785949,5.073269,7.834506,4.823913,5.479676,8.612810
4.180202,4.579709,7.848302,4.392050,5.607483,8.448427
3.966384,4.961989,7.613560,4.609123,5.536433,7.959496
4.031704,5.305575,7.720057,4.716811,5.457105,8.636259
3.960992,4.892395,8.143277,4.962559,5.441164,8.736521
3.850679,5.205801,7.549074,4.479496,6.187687,8.666256
3.928285,5.019939,7.775094,4.431849,5.295457,8.003403
4.040362,4.609019,7.680562,4.324888,5.311738,8.062369
4.242821,4.952672,7.591113,4.955849,5.695622,8.132712
4.060930,5.121940,8.568282,4.872953,5.296012,8.361457
3.954346,5.192926,7.756400,4.525453,5.375491,7.902486
4.151987,4.784205,7.518999,4.858392,5.487767,8.305060
4.175514,5.085550,7.050280,4.664805,5.687656,8.830916
3.520094,4.852110,7.176036,4.425065,5.253194,8.362821
4.138051,5.042866,8.662747,4.645317,5.325052,8.743864
3.547951,5.011651,7.373417,4.790535,5.747631,8.206978
3.799888,5.328887,8.392245,4.369894,5.704022,8.434010
3.594816,5.185076,8.403678,4.596970,5.583976,8.219680
4.172920,5.223786,8.666118,4.858276,5.689568,8.630288
3.477212,5.037411,8.108929,4.594506,5.526485,7.620465
