pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
39.873571,-5.818932,-14.414164,25.688891,-9.460099,9.144614
39.957634,-5.783800,-14.549700,25.648554,-9.376054,9.058773
40.042228,-5.749928,-14.683925,25.609393,-9.292484,8.973277
40.127352,-5.717314,-14.816839,25.571408,-9.209391,8.888125
40.213004,-5.685958,-14.948442,25.534599,-9.126774,8.803318
40.299182,-5.655862,-15.078734,25.498965,-9.044632,8.718855
40.385878,-5.627025,-15.207715,25.464508,-8.962967,8.634737
40.473082,-5.599446,-15.335385,25.431226,-8.881778,8.550963
40.560777,-5.573126,-15.461744,25.399121,-8.801064,8.467533
40.648939,-5.548065,-15.586792,25.368193,-8.720827,8.384448
40.737535,-5.524263,-15.710529,25.338443,-8.641066,8.301708
40.826520,-5.501719,-15.832954,25.309871,-8.561781,8.219311
40.915838,-5.480434,-15.954068,25.282479,-8.482972,8.137259
41.005417,-5.460407,-16.073870,25.256268,-8.404639,8.055552
41.095170,-5.441638,-16.192359,25.231239,-8.326782,7.974189
41.184991,-5.424127,-16.309537,25.207396,-8.249401,7.893170
41.274757,-5.407873,-16.425401,25.184739,-8.172496,7.812496
41.364324,-5.392876,-16.539952,25.163273,-8.096067,7.732166
41.453527,-5.379136,-16.653188,25.142998,-8.020114,7.652181
41.542180,-5.366652,-16.765109,25.123920,-7.944638,7.572540
41.630073,-5.355423,-16.875715,25.106041,-7.869637,7.493243
41.716975,-5.345449,-16.985004,25.089366,-7.795113,7.414291
41.802633,-5.336727,-17.092974,25.073899,-7.721064,7.335683
41.886772,-5.329259,-17.199625,25.059645,-7.647492,7.257420
41.969096,-5.323041,-17.304955,25.046608,-7.574396,7.179501
42.049292,-5.318073,-17.408963,25.034794,-7.501775,7.101927
42.127027,-5.314353,-17.511646,25.024208,-7.429631,7.024697
42.201957,-5.311880,-17.613002,25.014856,-7.357963,6.947811
42.273727,-5.310651,-17.713030,25.006743,-7.286771,6.871270
42.341974,-5.310664,-17.811726,24.999876,-7.216054,6.795073
42.406332,-5.311916,-17.909088,24.994261,-7.145814,6.719220
42.466438,-5.314406,-18.005113,24.989904,-7.076049,6.643712
42.521936,-5.318131,-18.099797,24.986810,-7.006761,6.568549
42.572485,-5.323086,-18.193138,24.984985,-6.937947,6.493730
42.617762,-5.329270,-18.285132,24.984435,-6.869609,6.419255
42.657473,-5.336679,-18.375773,24.985164,-6.801747,6.345125
42.691354,-5.345308,-18.465059,24.987177,-6.734359,6.271339
42.719183,-5.355155,-18.552985,24.990477,-6.667447,6.197897
42.740781,-5.366214,-18.639544,24.995067,-6.601009,6.124800
42.756017,-5.378482,-18.724734,25.000948,-6.535046,6.052048
42.764814,-5.391954,-18.808546,25.008120,-6.469556,5.979639
42.767152,-5.406625,-18.890977,25.016585,-6.404541,5.907576
42.763066,-5.422490,-18.972019,25.026339,-6.339999,5.835856
42.752652,-5.439542,-19.051666,25.037381,-6.275930,5.764481
42.736062,-5.457776,-19.129912,25.049707,-6.212334,5.693451
42.713509,-5.477184,-19.206747,25.063313,-6.149209,5.622765
42.685258,-5.497761,-19.282166,25.078194,-6.086557,5.552423
42.651631,-5.519497,-19.356161,25.094344,-6.024376,5.482425
42.612996,-5.542385,-19.428722,25.111759,-5.962665,5.412773
42.569767,-5.566415,-19.499841,25.130433,-5.901424,5.343464
42.522396,-5.591577,-19.569509,25.150359,-5.840653,5.274500
42.471369,-5.617860,-19.637718,25.171533,-5.780351,5.205880
42.417202,-5.645252,-19.704456,25.193950,-5.720517,5.137605
42.360429,-5.673739,-19.769714,25.217607,-5.661151,5.069674
42.301604,-5.703308,-19.833483,25.242500,-5.602253,5.002088
42.241288,-5.733943,-19.895750,25.268629,-5.543820,4.934846
42.180048,-5.765628,-19.956505,25.295994,-5.485854,4.867948
42.118456,-5.798343,-20.015736,25.324596,-5.428353,4.801395
42.057079,-5.832069,-20.073432,25.354440,-5.371317,4.735186
41.996479,-5.866786,-20.129581,25.385530,-5.314745,4.669322
41.937216,-5.902470,-20.184170,25.417876,-5.258636,4.603802
41.879837,-5.939097,-20.237186,25.451485,-5.202991,4.538627
41.824885,-5.976641,-20.288616,25.486369,-5.147809,4.473796
41.772892,-6.015076,-20.338447,25.522542,-5.093089,4.409309
41.724381,-6.054371,-20.386664,25.560017,-5.038831,4.345167
