pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI
3.818243,4.472035,7.255294,4.609881,5.307098,7.882582
4.008515,4.597812,7.332315,4.617850,5.315923,8.018703
3.769389,4.336890,7.415700,4.289954,5.703414,7.809891
3.581437,4.915460,6.955672,4.480633,5.789281,7.487545
3.684068,4.551234,7.830186,4.164004,5.574593,8.396355
3.790531,4.843657,7.329198,4.387540,5.330482,7.951323
3.529123,4.283624,6.738416,4.516333,5.430198,8.459855
3.695184,4.999070,7.406219,4.532201,5.514292,8.175927
3.807690,4.991432,7.710608,4.378943,5.374394,7.994146
3.880701,4.486688,7.927474,4.349930,5.523292,7.867530
3.795016,4.230258,7.267304,4.705928,5.380235,8.149711
3.993950,4.410404,7.173608,4.263556,5.755825,9.214943
3.936105,4.695108,7.591308,4.420929,5.237412,8.768543
3.640292,4.338523,7.597946,4.325910,5.724890,8.250606
3.644627,5.083860,7.763614,4.167871,5.012395,8.282278
3.885791,4.810879,7.111822,4.462985,5.656159,7.683523
3.718457,4.626178,7.111944,4.100245,5.314524,7.955325
3.894215,4.517993,7.141870,4.367053,5.783193,8.280760
3.915900,4.759709,7.031371,4.332261,5.449695,8.907940
3.554646,4.272217,6.220596,4.620191,5.458974,8.177222
3.602195,4.727219,7.423140,4.400872,4.984077,8.170322
3.384188,4.797216,7.250906,4.452074,5.261853,7.508589
3.718528,4.831722,7.968316,4.514840,5.584712,8.588944
3.903045,4.952570,7.616624,4.408846,4.990308,7.157534
3.674248,4.775813,7.692699,4.395351,5.087618,8.156783
3.640990,5.116725,7.276921,4.513639,5.781942,8.421739
3.708231,4.347085,7.075771,4.354260,5.284032,8.645620
3.428502,4.642556,6.908966,4.416582,5.355031,7.767574
3.682644,4.624520,7.538576,4.076123,5.330823,7.992403
3.576027,4.777930,7.217139,4.130604,5.304500,8.707744
3.445491,4.881277,7.461492,4.315101,5.835748,8.353981
3.637328,4.602043,7.145382,4.621766,5.259527,8.386358
3.766038,4.296367,7.227588,4.736616,5.601227,7.497334
3.672703,4.703776,7.285425,4.537607,5.509615,8.253986
3.679187,4.598575,7.708648,4.296703,5.695854,8.058211
3.513596,4.732372,7.550989,4.477410,5.318279,7.854190
3.628960,4.971650,7.207320,4.344687,5.213599,8.355281
3.791954,4.565454,7.287875,4.561696,5.088237,8.036685
3.803233,4.870534,7.254420,4.289865,5.313178,8.187249
3.732842,4.561287,7.103955,4.303419,5.357997,8.266515
3.769391,4.940268,7.137004,4.292248,5.160897,7.600612
3.796608,4.840445,7.167036,4.450694,5.439251,7.801400
3.741052,4.556174,7.379883,4.529954,5.538632,8.615386
3.843900,4.641204,7.706315,5.050954,5.214362,8.300560
3.879679,4.608724,7.585608,4.408151,5.814272,8.241840
3.729835,4.809167,6.793157,4.729616,4.998942,7.931580
3.804172,4.591530,8.019429,4.433025,5.452872,8.003165
3.690204,4.701071,7.038336,4.338292,4.977702,8.198514
3.943703,5.184438,7.221264,4.550462,5.292286,8.413393
3.664470,4.611257,7.011543,4.636364,5.170485,8.790337
3.718687,4.941235,7.642289,4.437634,5.794927,8.957548
3.749700,4.669354,7.748288,4.104523,5.577531,8.130285
3.848987,4.792118,7.275412,4.279097,5.138695,7.885422
4.180066,4.900163,7.457698,4.315405,5.222054,8.111975
3.699036,4.930990,7.839232,4.379673,5.446353,7.909460
3.815825,4.700276,7.164079,4.398555,5.503916,8.753544
3.527254,4.391349,7.585000,4.172887,5.382036,8.508007
3.756867,4.787856,7.644084,4.395273,5.096648,7.574797
4.155977,4.703813,6.910105,4.037429,5.516301,8.322565
3.387740,4.633659,7.999582,4.670167,5.557166,8.028397
3.799848,4.693371,6.870951,4.343807,5.336668,8.161103
3.733527,4.764636,7.438796,4.437600,5.444114,8.089390
3.917929,4.869374,7.177862,4.656896,5.328347,8.382486
3.900220,4.851371,7.811379,4.277359,4.982914,7.701419
3.594869,4.627991,7.181980,4.552863,5.154291,7.995113
3.489600,4.907659,7.448520,4.275200,5.631463,8.346658
3.642630,4.647930,7.329382,4.367479,5.297045,7.151880
4.003224,4.682799,7.258682,4.252942,5.192696,8.030219
3.788747,4.513667,7.727658,4.685659,5.235031,7.895128
3.658212,4.829674,7.503366,4.552881,5.037193,7.786653
3.715164,4.367540,6.832302,4.422275,5.308305,8.495594
3.896957,4.903259,7.554523,4.477188,5.109724,8.050413
3.409435,4.543741,7.555932,4.395067,5.029089,7.698600
3.925633,4.557580,7.545497,4.494348,5.140876,8.427083
3.770798,4.781213,7.828784,4.254225,5.731503,8.699386
3.894122,4.705429,6.935082,4.668604,5.193636,8.115427
3.834120,4.434503,6.653783,4.551172,6.020608,8.306472
3.885376,4.512280,7.476226,4.282041,5.573690,8.027273
3.650075,4.881225,7.457335,4.192825,5.253390,7.856696
4.017408,4.765635,7.334791,4.382767,5.457328,8.338929
3.694313,4.928253,8.104971,4.295251,5.036701,8.224821
3.760362,4.759878,7.453959,4.594864,5.106222,8.211481
3.595511,4.560911,7.116574,4.627203,5.397939,8.813121
3.707257,4.324102,7.857626,4.465511,5.547992,8.026416
3.840339,4.615933,7.814027,4.657165,5.077894,8.267048
3.586368,4.872372,7.784751,4.509881,5.267633,8.405371
4.149088,4.670780,7.937255,4.478372,5.623199,8.710907
3.805353,4.449859,7.381512,4.413151,5.131802,7.935102
3.857819,4.724763,7.210239,4.572899,4.796920,8.270957
3.608149,4.569812,7.501869,4.444140,5.280761,8.648840
3.678045,4.650167,7.559717,4.113592,5.369914,8.543619
3.827190,4.954506,7.878360,4.260575,5.479170,8.760660
3.890879,4.660221,7.157328,4.454700,5.246198,8.405229
3.817376,4.765113,7.790255,4.174250,5.621763,8.948866
3.555959,4.641332,7.625310,4.433419,5.763674,8.357323
3.628378,4.518894,7.393501,4.495192,5.293271,9.004114
4.075289,4.862448,7.510532,4.487577,5.773469,8.451724
3.898279,4.693631,7.229960,4.288770,5.396011,8.672839
3.880508,4.576308,7.701341,4.529105,5.048635,8.052639
3.679625,4.831844,7.678734,4.533265,5.351747,8.051790
3.542811,4.751473,7.541110,4.168984,5.371930,9.017910
3.575662,4.794336,7.608783,4.830496,5.589582,8.188652
3.850348,4.495277,6.876661,4.597382,5.583329,8.293646
3.470645,4.521622,8.214218,4.642178,5.504122,8.550419
3.628743,4.490796,7.645753,4.305427,5.582267,8.052398
3.896295,4.574463,7.652217,4.468431,5.519831,8.218068
3.581109,4.435040,7.670811,4.502853,4.929089,8.411115
3.884031,4.521936,7.791303,4.447341,5.245893,8.122403
3.784353,4.854770,7.780391,4.400979,5.367483,8.382032
3.819313,4.983346,8.136064,4.255025,5.460957,8.435672
3.822322,4.968953,7.517543,4.499325,5.506274,8.550032
3.857851,4.737643,7.961626,4.655932,5.397427,8.204853
3.748179,5.048537,7.411474,4.453494,5.749768,8.252364
3.648867,4.569535,7.286107,4.307708,5.582523,8.632178
3.639436,5.144165,8.540027,4.417448,5.340806,8.422100
3.640827,4.642787,7.711582,4.720582,5.426509,8.297707
3.839572,4.567095,7.776144,4.286284,5.777254,8.538253
3.679931,4.807295,7.797533,4.096378,5.054714,8.957169
3.780088,4.888530,7.829361,4.208707,5.751619,8.689487
3.824617,4.940487,8.022801,4.991874,5.327905,7.992508
3.478269,4.635903,7.078697,4.601793,5.296334,7.586821
3.629892,5.032740,7.200938,4.522196,5.156487,8.375765
3.651354,5.092774,7.623220,4.273629,5.209428,7.832938
3.615155,4.854086,7.896108,4.502582,5.562415,7.995069
3.627515,4.946062,7.385055,4.079489,5.270035,8.294253
3.543152,4.797123,7.880498,4.338235,5.042033,8.474512
3.662083,5.008918,8.170618,4.116251,5.435181,8.260347
3.687450,4.757894,7.977615,4.464626,5.197274,8.115131
3.654195,4.616970,7.893480,4.503875,5.812373,8.429808
3.855951,4.965359,7.829854,4.747711,5.370360,8.392592
3.695914,4.835512,7.834552,4.333085,5.575892,7.973577
3.771377,5.001700,7.740599,4.279840,5.390744,8.036300
3.556535,4.581409,7.382774,4.386678,5.527168,8.590930
3.726399,5.003497,7.204660,4.362211,5.497020,8.638194
3.853928,4.311339,7.841921,4.665377,5.244977,8.132055
3.603574,4.454584,7.791595,4.210385,5.576911,8.796058
3.758805,4.937876,8.236590,4.457808,5.641481,9.115590
4.037578,4.866056,7.149839,4.239527,5.208257,8.314903
3.554431,4.290476,7.325828,4.238743,5.378930,8.754061
3.673703,4.701009,7.559334,4.404880,5.568645,7.735160
3.854176,4.799707,7.737061,4.143948,5.879000,8.104291
3.829951,5.264972,8.353195,4.288634,5.373223,8.742085
4.030491,4.758289,7.466928,4.223245,5.403811,8.219317
3.710083,4.612377,8.412887,4.567833,5.770486,8.443826
3.833291,5.006710,7.640312,4.640905,5.173605,7.858223
3.832413,4.608815,7.364216,4.145684,5.518244,8.367587
3.658214,5.169021,7.945265,4.437232,5.673239,8.171276
3.738521,4.515669,7.683575,4.443593,5.367842,9.063317
3.681448,5.130064,8.212532,4.279675,5.288432,8.273706
3.836648,4.809857,7.863147,4.357295,5.723458,8.587359
3.728086,4.961603,7.772952,4.449617,5.116666,8.699886
3.704205,5.133010,8.114360,4.185158,5.867776,8.736860
3.837456,5.154914,7.331717,4.703408,5.517592,8.442184
3.479815,5.015298,7.682541,4.412463,5.709241,8.342451
3.899194,4.980194,7.604664,4.430045,5.904299,8.657941
3.639119,4.586081,6.996355,4.494180,5.174596,7.520226
3.742808,5.061457,7.650538,4.465425,5.704383,8.185240
3.724401,4.679577,7.195013,4.686088,5.585195,9.184081
3.895990,4.409148,7.307067,4.498613,5.407285,8.666525
3.685427,4.804869,7.620958,4.594566,5.742547,8.780788
3.561442,4.914242,7.605866,4.374282,5.206584,8.377506
3.684248,4.946233,7.895769,4.221634,5.790774,9.057199
3.734494,4.539058,7.375583,4.519854,5.312921,7.619158
3.726465,5.071822,8.203539,4.575936,5.729699,9.100063
3.754885,4.738100,7.380319,4.095523,5.510261,7.515059
3.721573,4.816262,7.383063,4.354291,5.501461,8.579739
3.707242,4.564840,7.714549,4.608670,5.542452,8.089819
3.932140,4.712588,8.272352,4.473286,5.619814,8.490775
3.667323,4.948285,8.495647,4.197105,4.930420,8.253503
3.945820,4.671232,7.544422,4.261737,5.555580,8.112513
3.849902,4.835288,7.523337,4.375516,5.329114,8.063214
3.744130,4.483151,7.719476,4.413433,5.675446,8.337790
3.748370,4.901704,7.787046,4.374874,5.421896,8.347912
3.918165,4.728139,7.672525,4.114243,5.339818,7.907617
3.708073,4.805662,7.902797,4.174283,5.269957,8.283977
4.062211,4.207713,6.796730,4.244518,5.323118,8.337856
3.794823,4.757159,8.003788,4.539403,5.495824,8.718044
3.964227,4.793447,7.861467,4.467937,5.309882,8.382032
3.652161,4.666551,7.388615,4.286580,5.690775,8.745251
3.558895,5.021130,7.695429,4.343574,5.455987,8.367682
3.734056,4.756333,7.115817,4.203611,5.365646,8.113696
4.054255,4.885398,7.507204,4.418412,5.770620,8.524784
3.680023,4.914767,8.028652,4.865502,5.209929,8.265410
3.835632,4.890471,7.761161,4.817791,5.166221,8.545548
3.608587,4.844002,7.936169,4.585715,5.432040,8.540260
3.483704,4.723319,7.397643,4.504749,5.550938,8.388984
3.660005,4.393114,7.451406,4.415061,5.016340,7.946413
3.477845,4.579437,8.262071,4.554029,5.688082,8.065287
3.734749,4.293476,7.166652,4.473170,5.246046,8.061931
3.725473,4.911206,7.530483,4.254233,5.927604,8.160959
3.383387,4.771676,7.108539,4.277890,5.596580,8.578076
3.836765,4.707658,7.377634,4.288826,5.338249,8.005500
3.919366,4.764615,7.379546,4.636307,5.064098,8.065179
3.758327,4.544226,7.458163,4.356619,5.669998,8.988658
3.917996,4.383738,7.031947,4.874464,5.744110,8.387253
3.543203,4.492714,7.884546,4.285610,5.630782,8.915378
3.539093,4.694967,7.402826,4.249618,5.851345,8.146261
3.786740,4.998804,7.644447,4.236224,5.644537,7.517195
3.930242,4.386014,7.380894,4.252924,5.560113,8.283443
3.893046,4.479121,7.288147,4.655257,4.810109,7.639254
3.867517,4.501845,7.451237,4.495426,5.635538,8.745229
3.791516,4.419200,7.083367,4.520930,5.606615,8.569274
3.608935,4.455123,6.859371,4.521929,5.662972,8.423009
3.534793,4.625497,7.258877,4.319801,5.358148,7.885941
3.719726,4.417169,7.374747,4.061705,5.765038,8.327281
3.825371,4.728187,7.858122,4.116033,4.879974,8.075897
3.845253,4.758682,7.453986,4.556689,5.608393,8.589090
3.554666,4.764380,8.247626,4.225239,5.551522,8.062701
3.881799,4.996892,7.631248,4.181586,5.685812,8.233346
3.562179,4.921019,7.767745,4.815924,5.265174,8.268181
3.886239,4.724937,7.477249,4.497450,5.649004,8.310336
3.544513,4.509488,7.282411,4.565848,5.561811,8.063225
3.749042,4.700046,7.149374,4.400695,5.460235,7.964501
3.856071,5.149396,7.881496,4.617499,5.465508,8.078705
3.830194,5.010422,7.278281,4.944184,5.123498,7.734429
3.898647,4.727845,7.527982,4.548168,5.371612,8.497202
3.700743,5.182787,8.238181,4.040842,5.460454,8.621045
3.821298,4.536551,7.627630,4.198976,5.122702,8.702765
3.689615,4.801535,6.981375,4.442820,5.287030,8.001601
3.335948,4.612376,8.096248,4.303705,5.215103,7.485995
3.848076,5.096651,7.717608,4.443418,5.245482,8.236061
3.802826,4.550597,7.197824,4.572830,5.167813,8.259362
3.350920,4.310368,7.072697,4.304061,5.442704,8.699307
3.654699,4.598744,7.278668,4.531934,5.182978,8.718668
3.696601,4.801554,7.342576,4.407871,5.335789,8.636406
3.553464,4.691966,7.829464,4.302855,4.962437,8.289160
3.872834,5.281202,7.610307,4.229737,5.554878,8.188889
3.869452,4.565290,7.665886,4.137605,5.293808,8.151448
3.518128,4.831931,7.800522,4.532543,5.791567,8.350356
3.640141,4.556161,7.754234,4.536668,5.408112,8.136577
3.683695,4.649844,7.151983,4.252073,5.360451,7.630895
3.675922,4.609759,7.467965,4.478515,5.022017,7.575340
3.384140,4.826135,6.849643,4.512921,5.179279,8.214234
3.441674,4.711452,7.591839,4.310060,5.541885,7.968457
3.725522,4.515327,7.777467,4.321192,5.508436,8.218752
3.747946,4.334491,7.573511,4.127171,5.465928,8.390884
4.061942,4.708596,7.505652,4.351410,5.589993,8.651604
3.865689,4.625917,7.132034,4.337396,5.122384,7.428090
3.750088,4.510338,7.252787,4.420140,5.261006,8.071223
3.643628,4.831051,6.724976,4.497924,5.160456,8.941106
3.694173,4.758159,7.027590,4.085964,5.462076,7.763012
4.046346,4.702204,7.423291,4.445043,4.947971,7.495329
3.468131,4.174289,7.295885,4.474624,5.226594,7.377602
3.713196,4.537566,6.455635,4.621757,5.400355,7.860703
3.785883,4.393659,7.469950,4.329762,5.243093,8.132326
3.782807,4.460195,6.770516,4.400936,5.092698,7.874108
3.694642,4.642038,7.259520,4.185629,5.358176,7.898434
3.584139,4.615033,7.184414,4.743418,6.054695,8.072873
3.590238,4.145598,6.800135,4.574687,5.142244,8.263529
3.439230,4.135919,7.578830,4.586550,4.947093,7.651179
3.620165,4.665638,7.622153,4.558366,5.909411,8.064057
3.621710,4.675966,7.724602,4.439446,5.568032,8.243333
3.699463,4.539951,7.078012,4.360784,5.530707,8.074660
3.573423,4.280314,6.896050,4.315494,5.336180,7.623226
3.963918,4.665859,7.852201,4.468039,5.289077,8.887227
3.889963,4.661704,6.882528,4.361829,5.339359,7.847833
3.459826,4.793197,7.475872,4.497639,5.410572,7.752019
3.620125,4.378059,7.222099,4.472055,5.815955,7.791734
3.662547,4.699809,6.954779,4.354620,5.377583,8.053067
3.674546,4.876598,7.074024,4.739697,5.058113,7.884585
3.661761,4.769526,7.299633,4.585756,5.275993,8.059928
3.597991,4.705706,7.892080,4.777746,5.409289,8.185512
3.750082,4.245318,6.693713,4.552861,5.318161,8.104774
3.579577,4.767481,7.265304,4.394356,5.252295,8.013183
3.680863,4.741319,7.622322,4.091658,5.501278,7.585934
3.855007,4.735791,8.003073,4.529019,5.658010,8.227472
3.720985,4.421511,6.937386,4.249226,5.737437,8.219046
3.564966,4.962109,7.905350,4.625819,5.047306,8.633540
3.920155,4.503513,7.569726,4.698348,5.495755,7.786471
3.522749,4.530382,7.007495,4.447305,5.507321,8.079226
3.465775,4.687189,7.647858,4.258371,5.391364,8.446589
3.408039,4.756058,7.627557,4.503265,5.191558,7.826285
3.778478,4.756705,7.290027,4.600773,4.844975,7.649928
3.698053,4.684524,6.994157,4.443505,5.482905,7.844543
3.579204,4.826944,6.886715,4.126351,5.340455,8.349312
3.688188,4.254447,6.906122,4.636644,5.239082,7.451994
3.615826,4.596470,6.525127,4.539717,5.650790,8.383259
3.524732,4.414395,7.171635,4.470024,5.211826,7.558877
3.362284,4.364281,7.512030,4.012037,4.989933,7.652028
3.952976,4.275208,6.761006,4.418043,5.208697,7.677547
3.741835,4.499980,6.869939,4.434202,5.180751,7.983350
3.613099,4.570302,7.385784,4.617638,5.280927,7.874213
3.990190,4.333897,7.051792,4.367956,5.302230,7.658384
3.770976,4.497743,7.545002,4.620661,5.234672,8.155527
3.540470,4.520972,7.201921,4.110898,5.141950,8.188157
3.670361,4.453219,7.456947,4.728528,5.198783,8.143607
3.889420,4.545687,7.432909,4.636727,5.271061,7.804082
3.914888,4.715407,7.435408,4.493172,5.461002,7.894119
3.873283,4.301821,6.548082,4.257292,5.338923,8.536022
3.908533,4.539407,7.814926,4.692951,5.256426,7.803303
3.742878,4.443196,6.946542,4.200760,5.411825,7.899323
3.663420,4.700665,6.888413,4.606545,5.199370,7.876415
3.516323,4.579534,7.099236,4.686983,5.105515,7.276257
3.777346,4.478672,7.450410,4.309196,5.342228,8.665138
3.372047,4.274529,7.174139,4.356346,5.224708,8.336738
3.754980,4.701125,7.103959,4.514887,5.253652,7.504827
3.929781,4.653715,6.673903,4.081990,5.558556,7.543008
3.467581,4.580734,7.399410,4.368967,5.164512,7.829220
3.631553,4.571904,7.226245,4.463144,5.129100,7.919118
3.560314,4.518983,7.087504,4.893401,5.216362,8.018679
3.618853,4.226066,6.935071,4.203526,5.197344,8.082062
3.735276,4.255870,6.663489,4.785437,4.940590,7.246891
3.590017,4.516282,7.469722,4.507446,5.497593,8.289487
3.618430,4.681896,7.065585,4.488375,5.210031,7.734051
4.019255,4.593494,7.058680,4.428325,5.563298,8.074728
3.645591,4.511531,6.600750,4.244960,5.409937,7.527358
3.582166,4.304464,6.533315,4.500432,5.615224,8.234179
3.476893,4.781228,7.179787,4.551908,5.267183,8.287329
3.306613,4.619256,6.904574,4.823364,5.811550,8.981375
3.530845,4.860565,7.152447,4.427771,5.196824,7.979400
3.674065,4.680231,7.098249,4.453676,5.069446,7.332669
3.722448,4.467092,7.071713,4.316932,5.185406,8.184073
3.562203,4.544535,6.470322,4.502785,5.463717,8.564164
3.793120,4.324697,6.686970,4.310347,5.240836,7.473806
3.480254,4.498825,7.000311,4.567048,4.972159,6.959227
3.692338,4.656241,6.897229,4.544918,5.210722,7.486436
3.779606,4.689036,7.395660,4.129351,5.895182,7.884920
3.702730,4.527191,7.168080,4.497467,5.321541,7.886846
3.509815,4.289801,6.688426,4.568191,5.555861,7.892051
3.609785,4.594307,6.647335,4.280625,5.445132,8.151375
3.612156,4.243197,6.722322,4.739047,4.758675,8.150032
3.459537,4.553043,6.568528,4.626535,5.202778,8.076186
3.402950,4.890181,7.196769,4.417559,5.256153,7.451373
3.419049,4.842910,7.576911,4.506175,5.282229,8.293166
3.369374,4.602647,7.277545,4.850653,5.486740,7.933174
3.931220,4.112433,6.167511,4.488077,5.651022,7.896186
3.471573,4.367319,6.855732,4.653772,5.548237,7.204925
3.550999,4.622673,7.366613,4.479547,5.340489,7.843018
3.642217,4.181410,6.626177,4.246678,5.486326,8.004008
3.578163,4.405067,6.511554,4.561339,5.482614,8.324135
3.718541,4.623841,6.921855,4.392652,5.248284,7.945045
4.055267,4.463549,6.984920,4.337706,5.386767,7.385655
3.388519,4.713655,6.900668,4.014233,5.686411,8.820731
3.564785,4.555620,6.806581,4.261672,5.423019,8.054081
3.612864,4.895651,7.586235,4.434234,5.495408,7.712508
3.582322,4.701215,6.928097,4.136133,5.345860,8.082236
3.651091,4.548936,7.607259,4.713028,5.699514,7.960615
3.790119,4.593994,7.219332,4.864541,5.236727,8.289653
3.888691,4.640149,7.239439,4.340200,5.373532,7.543667
3.479800,4.701538,7.069885,4.348679,5.164559,7.159506
3.778941,4.447903,6.775035,4.622144,5.323507,8.455133
3.778681,4.245432,6.786905,4.430225,5.065197,8.237808
3.773958,4.734058,6.796546,4.419449,5.388645,7.770984
3.514573,4.364784,6.906701,4.638116,5.534941,8.084975
3.489004,4.555511,6.880443,4.432665,5.255540,7.816549
3.637278,4.529090,7.268462,4.550604,5.221913,7.763062
3.744645,4.668212,7.337365,4.821950,5.280085,7.893907
3.902260,4.457029,7.268037,4.566634,5.627293,8.371539
3.485877,4.625254,7.467615,4.031710,5.209508,7.191143
3.695998,4.780303,7.034685,4.325204,5.168732,8.548494
3.458958,4.442981,6.788369,4.224187,5.270320,7.277100
3.765818,4.649387,7.290785,4.256817,5.168008,7.794672
3.918198,4.629550,7.245168,4.326440,5.155055,7.669793
3.468554,4.824634,7.330569,4.386826,5.334560,8.039317
3.798889,4.792545,7.109512,4.707293,5.382745,8.134832
3.609515,4.603644,7.379819,4.696221,5.224829,7.736420
3.766253,4.947306,7.271722,4.458458,5.407047,8.159548
3.819433,4.601220,7.004451,4.438470,5.707116,8.227666
3.429354,4.670027,7.063656,4.244877,5.339627,7.925912
3.806357,4.880935,7.023922,4.408853,5.250744,7.918047
3.865169,4.968261,7.137465,4.506960,6.041965,7.990348
3.512001,4.786341,7.596136,4.632142,5.598944,8.314777
4.007645,4.726494,7.393744,4.590552,5.187680,7.801458
3.648079,4.730154,7.247430,4.234110,5.305705,8.572073
3.638847,4.609643,7.094401,4.199572,5.422975,7.759838
3.653928,4.721138,7.241114,4.449114,5.537433,7.700129
3.651747,4.725304,7.132744,4.596216,5.377972,7.761873
3.690184,4.582964,7.068242,4.651579,5.543898,7.596461
3.903242,4.649161,6.833031,4.392880,5.139624,7.910805
3.736133,4.783359,7.785698,4.779780,5.212973,8.255158
3.671650,4.743090,7.549875,4.383408,4.953586,8.355696
3.495370,4.490001,7.087938,4.316566,5.210031,7.139420
3.562738,4.812900,7.696005,4.414417,5.178836,8.072748
3.643658,4.640196,7.123979,4.423707,5.080328,8.020807
3.985172,5.157254,8.322981,4.491618,5.470244,8.156477
3.708036,5.125064,7.407158,4.689443,5.222105,7.580273
3.625546,4.768657,7.305287,4.538925,5.214349,8.127706
3.784633,4.725677,7.526297,4.246958,5.207615,8.065539
3.522327,4.731504,7.268542,4.547205,5.268185,7.674266
3.713578,4.972617,7.330893,4.454983,5.628428,8.442850
3.682817,4.331435,7.124738,4.325075,5.340265,8.333126
3.412329,4.785271,7.120638,4.538499,4.857228,8.486347
3.596206,4.563430,7.090706,4.394809,5.909325,8.691491
3.574582,4.604877,7.722223,4.161893,5.266307,7.267487
3.741726,4.657695,7.961597,4.469353,4.974572,8.080309
3.809805,5.041833,8.119366,4.773369,5.369460,7.839530
3.746848,4.726569,7.578736,4.191917,4.828664,7.918651
3.563885,5.019835,8.419450,4.333326,5.648204,7.845782
3.348045,4.863199,7.518625,4.711583,5.231613,8.166464
3.888173,4.990579,8.232315,4.348689,5.878566,8.562030
3.647059,4.749032,7.845330,4.425547,5.071194,8.566520
3.748663,4.680977,7.759172,4.287409,5.259217,8.582290
3.406862,5.137673,8.170764,4.326955,5.794138,8.505337
3.492940,4.591554,7.340173,4.702401,5.893236,8.349953
3.705531,4.885265,7.863649,4.297283,5.865768,8.016753
3.755855,4.730050,7.273907,4.495482,5.644389,7.741459
3.477382,4.899747,8.124781,4.350599,5.760031,8.487398
3.485162,5.077532,7.521389,4.195890,5.516680,7.902107
3.605407,4.627221,7.860689,4.351761,5.210412,8.348600
3.551462,4.803168,7.960254,4.190445,5.317877,7.718442
4.028204,4.878660,7.427379,4.318200,5.779430,7.758368
3.855312,5.071693,7.289980,4.383709,5.654299,8.436117
3.852316,4.671664,7.392433,4.249398,5.517932,8.115621
3.782016,5.090264,7.977990,3.880288,5.592501,8.410259
3.616700,4.928125,7.395738,4.366010,5.461576,7.990909
3.935533,5.215599,8.123696,4.139297,5.733054,8.224115
3.800055,4.682374,7.421197,4.182631,5.415744,8.520461
3.799208,5.210551,8.672021,4.065492,5.512143,7.995911
3.573011,5.196667,8.096279,4.452740,5.243119,7.537930
3.830314,4.682862,7.719922,4.487268,5.827371,8.810164
