pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
38.705576,-13.807475,-8.961095,20.848470,-14.820581,9.224144
38.715351,-13.694110,-9.127414,20.823722,-14.773626,9.143621
38.724680,-13.583112,-9.292829,20.800576,-14.726864,9.063453
38.733563,-13.474482,-9.457338,20.779033,-14.680296,8.983641
38.742003,-13.368218,-9.620942,20.759094,-14.633922,8.904186
38.750005,-13.264322,-9.783641,20.740758,-14.587742,8.825087
38.757582,-13.162793,-9.945435,20.724026,-14.541756,8.746344
38.764752,-13.063631,-10.106324,20.708896,-14.495963,8.667957
38.771541,-12.966836,-10.266308,20.695370,-14.450364,8.589926
38.777988,-12.872409,-10.425387,20.683448,-14.404958,8.512251
38.784141,-12.780350,-10.583561,20.673128,-14.359747,8.434933
38.790063,-12.690659,-10.740829,20.664412,-14.314729,8.357970
38.795825,-12.603336,-10.897192,20.657299,-14.269905,8.281364
38.801514,-12.518382,-11.052650,20.651789,-14.225275,8.205114
38.807222,-12.435798,-11.207202,20.647882,-14.180838,8.129220
38.813050,-12.355584,-11.360848,20.645578,-14.136595,8.053682
38.819104,-12.277742,-11.513588,20.644877,-14.092546,7.978501
38.825487,-12.202271,-11.665422,20.645779,-14.048691,7.903675
38.832301,-12.129174,-11.816349,20.648283,-14.005029,7.829206
38.839642,-12.058452,-11.966369,20.652389,-13.961561,7.755093
38.847596,-11.990107,-12.115482,20.658098,-13.918287,7.681336
38.856237,-11.924139,-12.263687,20.665408,-13.875206,7.607935
38.865626,-11.860552,-12.410983,20.674320,-13.832320,7.534890
38.875803,-11.799347,-12.557370,20.684833,-13.789626,7.462202
38.886788,-11.740527,-12.702847,20.696945,-13.747127,7.389869
38.898573,-11.684094,-12.847413,20.710658,-13.704821,7.317893
38.911121,-11.630052,-12.991067,20.725969,-13.662709,7.246273
38.924359,-11.578402,-13.133809,20.742879,-13.620791,7.175009
38.938176,-11.529149,-13.275636,20.761386,-13.579067,7.104101
38.952418,-11.482295,-13.416548,20.781490,-13.537536,7.033550
38.966886,-11.437845,-13.556544,20.803188,-13.496198,6.963354
38.981333,-11.395801,-13.695621,20.826481,-13.455054,6.893515
38.995462,-11.356167,-13.833778,20.851366,-13.414104,6.824032
