pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
38.575471,-9.425432,-20.885807,20.644538,-8.739764,-0.063685
38.603760,-9.437800,-20.897897,20.679241,-8.750119,-0.039446
38.631926,-9.450101,-20.909955,20.713854,-8.760440,-0.015280
38.659970,-9.462336,-20.921981,20.748376,-8.770727,0.008811
38.687891,-9.474504,-20.933975,20.782807,-8.780982,0.032829
38.715689,-9.486607,-20.945937,20.817148,-8.791202,0.056773
38.743364,-9.498642,-20.957868,20.851398,-8.801390,0.080644
38.770917,-9.510612,-20.969767,20.885558,-8.811543,0.104440
38.798347,-9.522515,-20.981634,20.919627,-8.821664,0.128163
38.825655,-9.534352,-20.993470,20.953605,-8.831751,0.151813
38.852840,-9.546123,-21.005274,20.987493,-8.841804,0.175388
38.879902,-9.557827,-21.017046,21.021290,-8.851824,0.198890
38.906842,-9.569465,-21.028786,21.054996,-8.861811,0.222318
38.933658,-9.581037,-21.040495,21.088612,-8.871764,0.245672
38.960353,-9.592543,-21.052172,21.122137,-8.881683,0.268953
38.986924,-9.603982,-21.063817,21.155572,-8.891569,0.292160
39.013373,-9.615354,-21.075430,21.188916,-8.901422,0.315293
39.039699,-9.626661,-21.087012,21.222169,-8.911241,0.338352
39.065902,-9.637901,-21.098562,21.255332,-8.921027,0.361338
39.091983,-9.649075,-21.110080,21.288404,-8.930779,0.384250
39.117941,-9.660182,-21.121566,21.321385,-8.940498,0.407088
39.143777,-9.671223,-21.133021,21.354276,-8.950184,0.429853
39.169490,-9.682198,-21.144444,21.387076,-8.959835,0.452543
39.195080,-9.693107,-21.155835,21.419786,-8.969454,0.475160
39.220547,-9.703949,-21.167195,21.452405,-8.979039,0.497704
39.245892,-9.714725,-21.178522,21.484933,-8.988590,0.520173
39.271114,-9.725435,-21.189818,21.517371,-8.998109,0.542569
39.296213,-9.736078,-21.201083,21.549718,-9.007593,0.564891
39.321190,-9.746655,-21.212315,21.581974,-9.017044,0.587140
39.346044,-9.757166,-21.223516,21.614140,-9.026462,0.609314
39.370775,-9.767610,-21.234685,21.646215,-9.035846,0.631415
39.395384,-9.777988,-21.245822,21.678199,-9.045197,0.653442
39.419870,-9.788300,-21.256928,21.710093,-9.054514,0.675396
39.444233,-9.798545,-21.268002,21.741896,-9.063798,0.697275
