pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
42.609172,-15.474010,-14.392430,15.335831,-9.004653,0.419428
42.622924,-15.296342,-14.475367,15.414597,-9.006519,0.415888
42.631576,-15.121148,-14.557076,15.493440,-9.008407,0.412159
42.635129,-14.948429,-14.637557,15.572359,-9.010320,0.408240
42.633582,-14.778184,-14.716811,15.651355,-9.012255,0.404131
42.626937,-14.610413,-14.794836,15.730427,-9.014214,0.399833
42.615195,-14.445116,-14.871633,15.809576,-9.016197,0.395345
42.598359,-14.282294,-14.947202,15.888801,-9.018203,0.390667
42.576432,-14.121947,-15.021544,15.968102,-9.020232,0.385800
42.549421,-13.964074,-15.094657,16.047479,-9.022285,0.380744
42.517335,-13.808676,-15.166542,16.126932,-9.024362,0.375497
42.480187,-13.655753,-15.237200,16.206460,-9.026461,0.370062
42.437995,-13.505305,-15.306629,16.286062,-9.028585,0.364436
42.390783,-13.357332,-15.374831,16.365738,-9.030731,0.358622
42.338584,-13.211836,-15.441804,16.445486,-9.032902,0.352617
42.281436,-13.068815,-15.507550,16.525306,-9.035095,0.346423
42.219389,-12.928272,-15.572067,16.605196,-9.037312,0.340040
42.152503,-12.790206,-15.635357,16.685154,-9.039553,0.333466
42.080849,-12.654617,-15.697419,16.765177,-9.041817,0.326704
42.004511,-12.521508,-15.758253,16.845264,-9.044105,0.319752
41.923587,-12.390877,-15.817859,16.925411,-9.046416,0.312610
41.838188,-12.262726,-15.876237,17.005616,-9.048750,0.305279
41.748442,-12.137056,-15.933388,17.085873,-9.051108,0.297759
41.654490,-12.013867,-15.989311,17.166179,-9.053489,0.290049
41.556494,-11.893160,-16.044006,17.246528,-9.055894,0.282150
41.454628,-11.774935,-16.097474,17.326916,-9.058322,0.274061
41.349088,-11.659194,-16.149714,17.407335,-9.060774,0.265783
41.240083,-11.545936,-16.200726,17.487779,-9.063249,0.257316
41.127845,-11.435161,-16.250511,17.568240,-9.065747,0.248660
41.012621,-11.326871,-16.299069,17.648709,-9.068269,0.239815
