pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
28.303993,-12.456169,-20.298042,5.668597,-13.123311,0.941841
28.283809,-12.350104,-20.375585,5.839294,-13.074361,0.902118
28.264246,-12.244595,-20.452183,6.008125,-13.025880,0.862567
28.245303,-12.139643,-20.527838,6.175090,-12.977870,0.823189
28.226982,-12.035248,-20.602549,6.340187,-12.930329,0.783983
28.209282,-11.931409,-20.676317,6.503419,-12.883257,0.744949
28.192202,-11.828127,-20.749141,6.664783,-12.836656,0.706088
28.175744,-11.725403,-20.821022,6.824282,-12.790524,0.667398
28.159906,-11.623234,-20.891959,6.981913,-12.744862,0.628881
28.144689,-11.521623,-20.961953,7.137678,-12.699670,0.590537
28.130092,-11.420568,-21.031003,7.291577,-12.654947,0.552364
28.116115,-11.320071,-21.099109,7.443609,-12.610694,0.514364
28.102758,-11.220130,-21.166272,7.593774,-12.566911,0.476536
28.090019,-11.120746,-21.232491,7.742073,-12.523598,0.438881
28.077899,-11.021919,-21.297767,7.888504,-12.480754,0.401397
28.066396,-10.923648,-21.362100,8.033069,-12.438380,0.364086
28.055508,-10.825935,-21.425488,8.175767,-12.396476,0.326947
28.045235,-10.728779,-21.487933,8.316597,-12.355040,0.289981
28.035575,-10.632179,-21.549435,8.455561,-12.314075,0.253187
28.026524,-10.536137,-21.609993,8.592656,-12.273578,0.216565
28.018081,-10.440652,-21.669607,8.727884,-12.233551,0.180115
28.010243,-10.345725,-21.728278,8.861244,-12.193993,0.143838
28.003005,-10.251354,-21.786006,8.992736,-12.154904,0.107733
27.996364,-10.157541,-21.842789,9.122360,-12.116283,0.071800
27.990314,-10.064286,-21.898630,9.250114,-12.078130,0.036039
27.984849,-9.971588,-21.953526,9.375999,-12.040446,0.000451
27.979964,-9.879448,-22.007479,9.500015,-12.003229,-0.034965
27.975650,-9.787866,-22.060489,9.622160,-11.966479,-0.070209
27.971899,-9.696842,-22.112555,9.742435,-11.930196,-0.105280
27.968701,-9.606376,-22.163677,9.860839,-11.894379,-0.140179
27.966045,-9.516468,-22.213856,9.977371,-11.859028,-0.174906
27.963919,-9.427119,-22.263091,10.092031,-11.824141,-0.209461
27.962307,-9.338329,-22.311383,10.204817,-11.789719,-0.243843
27.961195,-9.250098,-22.358731,10.315730,-11.755759,-0.278053
27.960564,-9.162426,-22.405136,10.424769,-11.722261,-0.312091
27.960396,-9.075313,-22.450597,10.531932,-11.689224,-0.345957
27.960667,-8.988759,-22.495115,10.637220,-11.656646,-0.379650
27.961355,-8.902766,-22.538689,10.740630,-11.624527,-0.413171
27.962432,-8.817332,-22.581319,10.842163,-11.592865,-0.446519
27.963871,-8.732459,-22.623006,10.941816,-11.561657,-0.479696
27.965640,-8.648146,-22.663749,11.039590,-11.530903,-0.512700
27.967707,-8.564394,-22.703549,11.135483,-11.500600,-0.545532
