pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
716.766667,298.633333,510.440527,371.765930,610.100000,294.366667,384.413905,374.790569
716.766667,298.633333,506.407675,374.790569,610.100000,293.300000,383.860000,375.540000
716.870000,299.260000,506.160000,375.200000,610.100000,295.433333,384.413905,374.790569
716.870000,299.460000,507.770000,376.510000,607.966667,299.700000,383.405692,381.848060
715.700000,300.766667,506.050000,377.220000,604.766667,298.633333,380.381054,381.848060
715.700000,300.766667,506.860000,376.830000,607.966667,297.566667,379.170000,382.770000
719.966667,300.766667,509.432314,371.765930,607.966667,297.566667,380.381054,381.848060
715.700000,298.633333,506.940000,371.780000,607.966667,297.566667,380.381054,378.823421
716.766667,298.633333,506.850000,372.400000,606.900000,297.566667,383.405692,378.823421
716.766667,300.766667,505.670000,373.240000,603.700000,302.900000,382.397479,384.872699
716.766667,305.033333,500.358397,377.815208,601.566667,306.100000,385.422118,389.913764
713.566667,308.233333,497.333758,380.839847,596.233333,312.500000,385.422118,393.946616
710.366667,307.166667,488.259841,379.831634,593.033333,312.500000,380.381054,391.930190
707.166667,307.166667,484.226990,379.831634,595.166667,308.233333,380.381054,391.930190
708.233333,301.833333,483.218777,379.831634,595.166667,308.233333,378.910000,391.270000
708.233333,301.833333,481.170000,377.710000,591.966667,305.033333,378.364628,388.905551
710.366667,295.433333,483.218777,368.741291,591.966667,295.433333,372.315350,379.831634
710.366667,289.033333,479.185925,365.716653,588.766667,294.366667,372.315350,378.823421
707.166667,290.100000,479.185925,365.716653,590.900000,296.500000,372.330000,379.910000
710.366667,292.233333,480.194138,365.716653,591.490000,296.530000,372.140000,378.910000
710.366667,287.966667,480.194138,365.716653,592.210000,293.800000,371.660000,375.690000
711.433333,286.900000,479.830000,365.690000,592.470000,291.850000,370.590000,373.820000
711.433333,286.900000,479.290000,366.180000,592.760000,293.030000,370.720000,375.610000
710.366667,289.033333,479.185925,367.733078,593.790000,295.650000,371.390000,378.140000
710.366667,292.233333,480.194138,367.733078,594.410000,295.980000,371.330000,377.780000
711.433333,292.233333,483.218777,367.733078,595.260000,297.010000,372.170000,378.500000
712.500000,294.366667,484.420000,367.980000,596.010000,296.780000,373.020000,377.910000
715.700000,293.300000,488.259841,369.749504,597.720000,296.610000,373.323563,379.831634
715.700000,293.300000,492.292693,367.733078,599.200000,296.130000,373.820000,380.000000
715.700000,293.300000,492.550000,368.660000,597.300000,295.433333,373.790000,378.980000
716.090000,293.090000,495.770000,369.210000,598.550000,295.580000,375.339989,377.815208
716.766667,295.433333,498.341971,368.741291,599.170000,295.200000,376.348202,377.815208
716.766667,296.500000,499.350184,368.741291,599.950000,294.140000,379.372841,373.782356
717.180000,297.310000,507.415888,369.749504,600.980000,294.050000,379.372841,375.798782
716.766667,298.633333,510.440527,368.741291,601.530000,293.220000,379.372841,375.798782
716.380000,300.890000,509.432314,372.774143,601.170000,293.230000,379.372841,376.806995
716.330000,301.230000,509.432314,372.774143,603.700000,295.433333,380.381054,379.831634
716.140000,302.970000,512.456953,373.782356,603.700000,295.433333,378.364628,377.815208
716.380000,304.120000,514.300000,375.010000,606.060000,296.000000,382.397479,377.815208
713.566667,305.033333,510.440527,377.815208,608.040000,297.190000,381.389266,377.815208
712.500000,309.300000,509.432314,379.831634,611.166667,297.566667,380.780000,377.950000
713.230000,309.440000,514.473379,380.839847,607.966667,297.566667,383.405692,378.823421
713.870000,310.320000,514.860000,382.060000,607.966667,298.633333,382.660000,377.910000
714.280000,309.450000,516.120000,382.840000,607.966667,298.633333,383.770000,377.380000
713.610000,311.740000,514.760000,384.050000,607.560000,298.340000,383.180000,376.860000
712.340000,314.080000,513.270000,385.090000,606.930000,299.230000,386.430331,379.831634
711.400000,315.820000,514.473379,387.897338,609.033333,299.700000,384.413905,382.856273
709.810000,319.600000,509.432314,396.971255,606.900000,302.900000,383.010000,385.440000
706.100000,326.366667,507.415888,399.995894,605.880000,305.110000,386.430331,384.872699
702.900000,326.366667,503.383036,398.987681,605.160000,308.300000,387.438544,388.905551
702.900000,326.366667,500.490000,399.310000,604.130000,308.100000,387.438544,388.905551
703.966667,323.166667,502.400000,398.130000,606.900000,306.100000,386.930000,388.290000
706.100000,323.166667,503.660000,396.270000,606.900000,306.100000,386.430331,388.905551
706.100000,323.166667,503.710000,394.830000,606.970000,304.700000,385.740000,387.700000
709.300000,321.033333,504.460000,392.750000,607.410000,304.000000,385.200000,387.440000
709.300000,321.033333,506.407675,395.963042,608.740000,303.790000,385.410000,388.240000
709.940000,320.940000,511.448740,393.946616,611.166667,306.100000,387.438544,388.905551
711.433333,322.100000,514.473379,391.930190,612.770000,305.970000,388.040000,388.880000
707.166667,324.233333,516.489805,391.930190,612.233333,306.100000,388.446757,388.905551
699.700000,331.700000,516.489805,404.028745,609.033333,307.166667,390.463183,388.905551
695.433333,338.100000,514.473379,412.094449,612.233333,312.500000,395.504248,392.938403
695.433333,338.100000,512.456953,412.094449,614.110000,314.500000,395.504248,395.963042
694.220000,339.890000,511.210000,414.050000,615.250000,314.200000,393.960000,395.990000
693.890000,341.010000,511.850000,415.850000,615.240000,313.680000,392.380000,395.030000
697.566667,338.100000,515.481592,412.094449,616.070000,313.260000,394.496035,395.963042
699.320000,336.550000,518.506231,406.045171,622.900000,313.566667,394.890000,394.120000
699.910000,336.250000,520.522656,409.069810,625.940000,312.190000,396.020000,392.910000
700.890000,336.310000,523.590000,409.720000,628.390000,312.140000,398.170000,392.390000
700.040000,337.660000,526.060000,410.800000,629.580000,314.830000,400.545313,395.963042
697.566667,342.366667,523.547295,416.127301,628.640000,317.020000,402.220000,398.490000
691.166667,342.366667,526.571934,416.127301,625.980000,320.810000,403.700000,401.030000
696.500000,342.366667,523.547295,418.143727,625.720000,321.630000,403.390000,401.650000
696.970000,343.410000,517.498018,416.127301,625.960000,322.810000,403.360000,403.130000
698.170000,343.100000,516.990000,415.610000,626.220000,321.060000,401.940000,401.590000
699.100000,342.540000,515.960000,415.120000,625.310000,318.730000,398.528887,402.012319
700.470000,341.740000,516.090000,413.950000,624.300000,317.180000,398.528887,401.004106
701.833333,341.300000,522.539082,414.110875,625.660000,317.970000,400.080000,401.900000
703.070000,339.360000,523.190000,413.750000,625.033333,314.633333,398.528887,397.979468
707.166667,335.966667,522.539082,408.061597,625.410000,312.380000,397.520674,393.946616
708.950000,333.090000,523.547295,405.036958,628.360000,310.550000,398.528887,390.921977
708.720000,331.590000,524.555508,405.036958,628.233333,309.300000,398.528887,390.921977
707.166667,333.833333,521.530869,406.045171,626.180000,309.140000,398.528887,390.921977
707.520000,334.730000,522.990000,406.350000,626.100000,315.700000,398.528887,398.987681
707.520000,335.970000,521.000000,407.420000,625.570000,316.120000,398.528887,398.987681
706.170000,337.320000,519.970000,409.640000,625.010000,318.170000,397.520674,398.987681
704.710000,339.310000,520.850000,412.610000,623.110000,322.100000,398.528887,404.028745
696.500000,345.566667,518.506231,419.151940,617.566667,321.033333,399.537100,404.028745
699.700000,346.633333,523.547295,419.151940,617.566667,324.233333,399.537100,405.036958
700.720000,347.750000,522.539082,419.151940,618.210000,323.090000,400.020000,404.590000
697.566667,347.700000,521.250000,420.830000,611.166667,324.233333,399.537100,403.020532
698.633333,349.833333,524.860000,420.490000,613.300000,324.233333,401.553526,405.036958
700.766667,349.833333,522.670000,420.590000,618.633333,322.100000,401.553526,405.036958
703.966667,349.833333,519.514444,415.119088,621.833333,323.166667,402.120000,403.670000
707.166667,347.700000,522.539082,413.102662,624.590000,321.690000,399.537100,403.020532
707.180000,346.350000,522.539082,409.069810,620.766667,314.633333,398.528887,397.979468
707.166667,338.100000,521.530869,408.061597,620.766667,314.633333,397.520674,394.954829
707.166667,337.033333,522.539082,402.012319,621.710000,315.020000,398.528887,395.963042
707.250000,335.070000,522.539082,405.036958,621.550000,315.370000,399.537100,397.979468
707.166667,332.766667,522.260000,405.320000,619.900000,317.460000,399.537100,397.979468
709.300000,331.700000,522.090000,405.060000,618.870000,320.340000,399.537100,397.979468
711.433333,332.766667,519.150000,405.280000,617.210000,320.170000,396.512461,402.012319
711.433333,332.766667,517.430000,405.060000,615.710000,319.350000,395.504248,399.995894
