2.6139,2.1255
0.18366,-1.2506
1.0838,-2.9577
800.93,408.07
0.48508,-0.14355
2.2766,1.7791
-1.8058,-3.3174
505.75,514.37
8.8357e-05,-0.00055312
-0.00027475,-0.0010029
-0.00047913,-0.0041059
