pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z
34.049432,-8.887294,-47.993273,25.615530,-11.547467,-19.878133
34.259937,-9.259819,-47.812914,25.574205,-12.162086,-19.765763
35.897492,-10.137968,-46.860707,24.934791,-13.735502,-20.812331
36.579383,-10.635030,-45.862446,25.014662,-13.498194,-19.306187
37.338661,-11.864047,-45.351723,24.883306,-14.612260,-18.971325
37.662467,-12.521989,-44.864011,25.186711,-15.397541,-18.356365
38.849222,-13.765280,-45.282468,25.284856,-15.602047,-18.194803
38.795234,-14.301911,-44.322299,25.653318,-15.911314,-17.637564
38.864797,-14.652780,-43.892722,25.638683,-16.862175,-17.422777
38.549318,-14.454748,-43.623119,25.560186,-16.881651,-17.505186
38.317950,-14.553346,-43.881088,25.626988,-16.931915,-17.561243
39.049046,-13.712303,-42.200158,25.912980,-17.436164,-17.403637
38.791733,-13.700697,-41.463561,26.708314,-18.069231,-17.908538
39.015551,-13.485673,-42.154045,27.331536,-18.695183,-18.485495
39.057213,-13.435421,-42.670653,27.915677,-18.937303,-19.366395
38.670875,-13.135317,-42.468004,28.170977,-20.303713,-19.353761
39.153891,-14.395737,-42.885378,28.149331,-20.029849,-19.471585
39.197778,-14.225263,-42.802920,28.440320,-19.122233,-20.033114
39.224094,-14.061263,-43.374393,28.372970,-19.017994,-20.363555
39.041449,-13.835340,-43.257728,28.496688,-19.306358,-19.559190
39.480159,-14.607609,-43.871036,28.027152,-19.464116,-20.477205
39.503793,-14.718114,-43.794415,27.763085,-19.373042,-20.389410
39.353660,-14.860696,-43.533247,27.160887,-19.605615,-20.059537
38.912763,-14.484487,-42.865834,26.798535,-18.016996,-20.160221
38.746493,-14.375642,-42.690859,26.582343,-18.291578,-20.617909
37.541058,-13.526137,-41.589046,25.933949,-17.855924,-20.888924
36.904950,-13.180442,-42.022844,25.308437,-17.552121,-21.071059
36.278698,-12.838249,-41.824077,24.880001,-17.521185,-21.116326
36.174248,-12.833062,-41.298753,24.468927,-17.443573,-21.043332
36.167135,-13.256494,-41.066169,24.022668,-17.293461,-20.688287
35.937198,-13.335852,-41.022071,23.542802,-17.126065,-20.510168
