pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z
45.015345,-20.558086,18.455769,26.775408,-23.337136,40.666876
45.076140,-20.588975,18.497537,27.213800,-23.587830,40.359807
45.361727,-20.643521,18.466843,27.540830,-23.698905,40.127033
45.417233,-20.906172,18.863390,28.999352,-26.025839,39.299706
45.576085,-21.093107,18.992218,28.049482,-25.130831,39.835812
45.720941,-21.522171,19.189502,27.725230,-24.675990,40.072185
45.768559,-21.438564,19.369980,28.054004,-24.881752,39.608833
45.461745,-21.811818,19.930699,27.390925,-25.217088,40.009430
45.847272,-22.352843,19.913465,26.846376,-25.070236,40.417074
45.033638,-21.575240,20.843076,27.147063,-25.307984,40.106327
45.005902,-21.560226,20.876857,27.015924,-24.931150,40.103172
45.075333,-21.554592,20.862673,27.007326,-24.774190,40.075634
45.057376,-21.431986,21.066904,26.442026,-24.309266,40.395375
45.377429,-21.565893,20.916378,26.169083,-24.012932,40.408270
45.451513,-21.553365,20.946314,25.906716,-23.931187,38.694507
45.150817,-21.350154,21.231581,25.421360,-24.189259,38.654309
45.224201,-21.384304,21.168896,25.068983,-24.127777,38.829845
45.178969,-21.607656,21.184328,24.892745,-23.559180,38.913820
45.064614,-21.538914,21.283792,25.257510,-24.020692,38.401938
45.086947,-21.321731,21.244880,25.209731,-24.092699,38.256325
45.180410,-21.352631,21.216738,24.924822,-24.007810,38.254698
45.106262,-21.336407,21.218220,24.947598,-23.858589,38.143926
44.696077,-21.186477,21.384482,24.757009,-23.669441,37.979697
44.731449,-21.385057,21.070564,24.727395,-23.586943,37.821631
44.163110,-20.696610,21.272073,24.451914,-22.769613,37.637544
43.909659,-20.442092,20.834890,24.271934,-21.950966,37.114926
44.050784,-20.145938,20.529713,24.074044,-21.364573,36.636755
44.186040,-19.880062,20.935735,23.834735,-21.923209,36.567113
44.648288,-21.695984,21.384762,23.873503,-21.869721,36.696507
44.855407,-21.461692,21.517354,23.859923,-22.082506,36.748788
44.837158,-21.613059,21.647336,23.795562,-22.930150,36.897863
45.549583,-22.881844,21.428710,23.985861,-23.362145,36.964891
45.780193,-23.378251,21.700561,24.145711,-23.769922,37.120386
45.276102,-22.236432,22.281239,24.216909,-24.340744,36.994039
44.947147,-21.998966,22.596167,23.719181,-24.472430,37.130738
44.766666,-22.023272,22.896857,23.497841,-24.577129,37.372598
44.795843,-21.831772,23.153879,23.606907,-24.610837,37.387610
44.824124,-21.772321,23.244738,23.616791,-24.674639,37.248095
44.802275,-21.981906,23.298426,23.572938,-24.715202,37.144777
44.805914,-21.929610,23.402639,23.502801,-24.816410,36.973228
44.829995,-21.907188,23.440997,23.439425,-24.769532,36.655336
44.719009,-22.449024,23.665875,23.411833,-24.830103,36.609012
44.376611,-22.369658,23.935254,23.356359,-24.892604,36.467908
45.802914,-23.138162,22.316466,23.270979,-25.156533,36.418079
45.419997,-23.007419,22.460103,23.466404,-24.774424,36.703936
45.370150,-22.884209,22.206528,23.545845,-24.652357,36.905598
45.802831,-23.113892,21.013602,23.362765,-24.157003,37.288209
43.630864,-20.780570,22.017582,23.545705,-23.177813,38.098997
44.210908,-20.772159,20.706364,24.447243,-23.375865,38.045387
44.106629,-20.687463,20.007929,25.488360,-22.895768,37.915346
44.825756,-20.882882,18.572710,26.412275,-22.784805,37.870118
44.386882,-20.735764,18.352066,26.300929,-22.032005,38.132105
43.529695,-19.454173,18.256227,26.054925,-21.602650,38.440275
43.598571,-19.199762,18.276836,25.904264,-21.258843,38.628957
43.683743,-19.220710,18.774043,26.412647,-22.263877,38.069376
43.885863,-19.308598,19.102072,26.884741,-22.831204,37.653541
43.805004,-19.398792,19.352012,26.086955,-22.440392,38.504923
43.464832,-19.318030,19.390525,26.022493,-22.649298,38.483529
43.506982,-19.433957,19.208401,26.367600,-22.627358,38.134194
43.272044,-19.442163,19.115882,26.445122,-22.570890,37.954102
42.687726,-18.891016,19.089896,26.265315,-22.111220,37.817007
42.149323,-18.649861,18.923786,26.233123,-22.019429,37.611869
42.002838,-18.352864,18.560636,26.220293,-21.896637,37.360040
41.736468,-18.030640,18.192849,26.202546,-21.647475,37.133351
41.772103,-18.051625,17.305187,25.927936,-20.990087,36.940367
42.289997,-18.328675,16.500856,25.824204,-20.566887,37.386726
43.277483,-18.647219,16.558430,26.103629,-21.386933,37.864170
43.346569,-18.651530,17.000044,26.337118,-21.248097,38.138462
43.423078,-18.706454,17.264884,26.362399,-21.205257,38.208095
43.556905,-19.138886,17.392278,26.428898,-21.442333,38.164076
43.998723,-19.444217,17.434861,26.467149,-21.379201,38.272347
44.245499,-19.461324,17.479018,26.583531,-21.435536,38.220030
44.278335,-19.348757,17.202804,26.650264,-21.572265,38.024062
44.034198,-19.055986,17.208061,26.929860,-20.973488,37.451143
43.729473,-18.809293,17.101081,26.791636,-20.500371,36.964937
43.729026,-18.643230,16.518356,26.547625,-20.042820,36.379268
43.334904,-18.937770,16.794326,26.458825,-19.538574,35.914472
44.861036,-19.243763,16.122020,26.472143,-18.872825,35.829270
44.404608,-18.944523,16.968692,26.224739,-18.934493,36.500550
44.274530,-18.771961,17.120129,25.856911,-19.077007,36.786534
44.457310,-18.756763,17.162818,25.670432,-18.820436,36.795244
44.459678,-19.047940,17.108620,24.262904,-18.884258,34.603377
44.337966,-18.819570,17.023009,24.000074,-18.914031,33.765600
43.739898,-19.164868,16.916412,23.607018,-17.998806,32.163309
43.660596,-19.953709,16.072940,23.550255,-17.489744,32.120244
44.132323,-19.467352,17.550048,23.565229,-16.937844,32.265829
43.966281,-19.082484,17.792135,23.642441,-15.882955,32.434601
43.805572,-19.047269,17.364189,23.092411,-15.584276,30.987621
45.514809,-20.003590,16.692074,22.966179,-14.964989,29.607379
45.458191,-19.176783,19.081393,22.867434,-14.415217,28.115912
46.175455,-19.887173,19.592806,22.915901,-13.762627,26.362058
46.472117,-19.744069,20.430735,22.108769,-14.836478,24.563807
46.191963,-19.541006,21.625358,21.265790,-15.099113,24.142843
45.185019,-19.756640,21.918034,21.138392,-14.004143,24.715259
44.621485,-19.946161,22.667282,20.786372,-13.823313,24.887099
44.135026,-20.383768,22.665428,19.964729,-14.524566,22.972552
43.988396,-19.085301,21.919422,20.384262,-14.411842,20.104498
43.331559,-17.883307,22.640006,19.537905,-13.202330,20.428016
42.938942,-18.547728,21.229757,17.209566,-12.550686,22.441256
42.809362,-18.444196,21.411330,17.047355,-12.236992,23.326689
42.866060,-18.739323,21.444579,16.977895,-11.759738,23.749062
42.154056,-17.983386,22.045827,16.831849,-13.688972,23.505403
41.990523,-17.868385,22.204176,16.653797,-14.318853,23.079148
41.834333,-17.871202,22.394367,16.641314,-14.501746,23.190914
41.787181,-18.087169,22.526752,16.511548,-14.662226,23.708125
41.761418,-18.257866,22.866225,15.873518,-14.654754,24.748119
41.736596,-18.523068,23.299831,16.509629,-15.715196,24.387942
42.244456,-18.906802,22.693029,16.333846,-15.655969,25.976520
42.491621,-19.472474,22.217291,16.092049,-16.046199,27.605444
42.655462,-19.588296,22.058888,15.926564,-16.446168,28.891002
41.881690,-17.746073,21.730924,16.159517,-16.895679,29.622281
42.304726,-18.084050,21.020259,16.668704,-15.984772,31.020220
41.971136,-18.747779,20.012482,16.796175,-15.709761,32.216781
42.350422,-19.580800,20.730425,16.943911,-15.449600,33.097400
42.917037,-20.023267,20.891795,16.810757,-15.698195,33.083659
42.472867,-19.905806,21.642846,16.675389,-16.030659,33.281179
42.554847,-18.714738,21.146850,16.563852,-16.340235,33.538776
42.787626,-19.793306,19.313768,16.140129,-17.047258,33.475155
42.430963,-19.912523,18.634719,17.720838,-18.584656,31.695359
42.035269,-20.711021,17.649272,17.850713,-18.712280,32.049291
41.121866,-20.208378,18.038824,17.861884,-18.815599,32.711542
39.950225,-19.182560,18.144268,17.859556,-18.828732,32.970987
39.261025,-18.981604,17.151698,17.901173,-18.784225,33.721538
38.640928,-19.131507,16.269412,18.140900,-18.221151,33.841824
39.060412,-18.538313,16.725395,18.539583,-17.398297,34.463028
39.882028,-18.039249,17.286642,18.961230,-16.654027,35.004716
40.448546,-18.782223,17.079453,20.118400,-18.410764,34.809325
39.716688,-18.708776,17.508523,20.763351,-18.574913,34.687681
40.071791,-19.041670,16.539918,21.130585,-18.980790,34.725188
40.055056,-19.174516,16.179705,22.023226,-17.866126,37.136036
39.334095,-18.604294,16.192688,23.002100,-18.165806,36.383463
39.363507,-17.824891,16.110863,22.291419,-18.388939,36.368446
40.244622,-17.938267,15.260842,22.235070,-18.108539,36.399986
39.789924,-17.559887,17.310972,22.124516,-17.624935,37.073159
39.936352,-17.351838,17.629332,22.115277,-17.755096,37.208997
39.977585,-17.421639,17.938590,22.313440,-18.094484,37.404307
40.116184,-17.858727,18.074218,22.189503,-18.407539,37.227084
39.801613,-17.898991,18.477299,22.121816,-18.601261,37.051035
40.134796,-17.866308,17.961627,21.587513,-18.502146,37.090980
39.804441,-17.920443,17.684805,21.637581,-18.478585,35.856474
40.083425,-18.034183,16.747518,21.273291,-17.666816,35.227192
40.802331,-17.871943,16.302167,21.166638,-16.167126,34.495488
41.234109,-17.872878,15.649137,21.484907,-16.316406,35.276629
41.126723,-18.377396,16.721300,21.901536,-16.525091,35.287784
41.123837,-18.641011,16.923408,22.021306,-17.235449,35.606294
40.985048,-18.828844,16.909396,22.039251,-17.394868,35.805476
41.121807,-19.286264,17.015427,22.062988,-17.976267,36.069279
40.900799,-18.748899,17.084739,21.974923,-17.993695,36.363848
40.800731,-18.456194,16.584492,22.086166,-17.703142,36.509222
40.934940,-18.396549,15.825693,22.115378,-17.586208,36.600982
40.521380,-18.346820,16.843602,22.104088,-16.998791,36.503439
40.533706,-18.462999,17.096392,22.118242,-17.677449,36.743044
40.804099,-18.764350,16.956526,22.059697,-17.363522,36.943132
40.977295,-19.108329,17.260442,22.149542,-17.377314,36.813817
40.408609,-18.389812,17.567479,21.979676,-17.164066,36.470901
40.520069,-18.338980,17.555044,21.879431,-17.415762,36.373755
40.594131,-18.400036,17.898574,21.736322,-17.344654,36.054298
40.603712,-18.368020,17.964824,21.626334,-17.541020,35.694750
40.709771,-18.323172,18.056205,21.505964,-17.403404,35.498530
40.776588,-18.243653,18.190950,21.409439,-17.449922,35.402011
40.725856,-18.262597,18.141629,20.568787,-17.836681,36.343684
40.816609,-18.418752,18.311876,20.555255,-18.079094,36.414384
40.575283,-18.770151,18.564837,20.438354,-18.253114,36.439116
40.566217,-18.829864,18.540539,20.424108,-18.219950,36.476085
40.710451,-18.867033,18.547101,20.469923,-17.923617,36.566151
40.587223,-18.699842,18.734573,20.603380,-17.694490,36.604565
40.679662,-18.317509,18.476938,20.731316,-17.679009,36.657573
40.926239,-18.670525,18.348078,20.873654,-17.587282,36.832230
40.732614,-18.576109,18.465211,20.937521,-17.651186,37.084096
40.527349,-18.674655,18.264569,20.992285,-17.494538,37.330860
40.026964,-18.335348,18.326312,21.000224,-17.379505,37.525035
39.638633,-18.259784,17.959414,21.040752,-17.201320,37.473438
40.125312,-18.359929,17.519944,21.162210,-16.909392,37.636813
40.800767,-18.425958,17.570478,21.367080,-16.521965,37.954253
40.701704,-18.423903,17.673643,23.097018,-17.942998,36.796836
40.685577,-18.353459,17.668146,23.103110,-17.958516,36.966122
40.569185,-18.297245,17.686418,22.420803,-18.323129,37.550792
40.658449,-18.549929,17.703045,22.370439,-18.433459,37.571596
40.416236,-18.262840,18.155273,22.539740,-18.382789,37.265943
40.170515,-18.321713,18.011345,22.559733,-18.339045,36.997212
40.265054,-18.473561,17.759189,22.438521,-18.007046,36.764253
39.970136,-18.375907,17.861992,22.400174,-18.501613,36.730738
39.855779,-18.228584,17.676559,21.716531,-17.831782,37.094023
40.540305,-18.495692,17.353362,22.403734,-18.215628,36.568630
40.488040,-18.306592,17.660220,22.212563,-17.188544,36.974060
39.969771,-18.107239,17.893170,22.122335,-17.290743,37.268388
40.028216,-18.295915,17.603546,22.058970,-17.662400,37.506244
39.789389,-18.358991,17.421869,22.046254,-17.472008,36.916667
39.778176,-18.580037,16.727335,21.304125,-17.066181,37.128269
40.442829,-18.510751,15.847170,21.535459,-17.041459,36.459957
40.848721,-18.204627,15.931912,21.604445,-16.396290,36.453594
40.897079,-17.995080,15.863512,21.638729,-15.805683,36.351856
40.617587,-18.077528,16.237150,21.533273,-15.530864,36.380440
40.229264,-17.819815,16.360073,21.310795,-15.590351,36.265969
40.306854,-17.951569,16.062121,21.248118,-15.749688,35.997947
40.580779,-17.995897,16.059314,20.943434,-15.019444,35.916409
40.345566,-17.897081,16.185444,20.873333,-16.611519,33.785535
40.287517,-17.964085,16.081779,20.638488,-16.484110,33.267643
39.965175,-17.361359,15.965336,20.632569,-16.370630,33.082780
40.708407,-17.827502,14.846758,20.741105,-16.261246,32.978465
40.805485,-17.785858,15.375417,20.737852,-16.829780,33.575190
40.920163,-17.669282,15.547288,20.923348,-16.656570,34.241816
41.150876,-17.695220,15.549385,21.853490,-17.619798,33.961151
41.284537,-17.711527,15.558406,22.508760,-17.381738,34.870870
40.901438,-18.255152,15.924005,21.746978,-17.528642,34.129318
40.471829,-18.686722,16.369567,21.322692,-17.591544,34.248008
40.527486,-18.225842,16.305786,21.253875,-17.451058,34.384897
40.558815,-18.197370,16.259650,21.126889,-17.517502,34.250160
40.341806,-18.274476,16.406029,20.899677,-17.717990,34.234505
40.308948,-18.428549,16.098850,20.617981,-17.613265,33.575661
40.684641,-18.377700,15.828276,20.105100,-17.004330,33.749271
40.971835,-18.085871,15.967339,20.879632,-16.917667,33.425428
41.131740,-18.338331,16.033081,21.761867,-17.162168,33.423853
41.079231,-18.184063,16.291401,21.708871,-17.362813,33.442512
41.393765,-18.310027,16.131883,21.686143,-17.402835,33.385809
41.362755,-18.422729,16.349976,21.462367,-17.292633,33.920167
41.086694,-17.926269,16.744867,21.260649,-17.255205,34.288432
41.222547,-18.850959,17.278503,21.074647,-17.467758,34.313281
41.204945,-18.223577,17.153520,21.619574,-18.353995,33.722831
41.181937,-18.390971,17.281567,21.541502,-18.511402,34.303153
41.343716,-19.301616,17.375179,21.380779,-18.751924,34.562421
41.437570,-19.248536,17.672984,21.431810,-19.126929,34.751721
41.564797,-19.249770,17.811991,21.537916,-19.494566,34.948464
41.804876,-19.446166,17.542395,21.698263,-19.186956,35.369784
41.857444,-19.447311,17.127821,21.857841,-19.027369,35.219132
41.911409,-19.343492,17.305386,21.558779,-18.873345,35.536187
41.815121,-19.221563,17.459443,21.383772,-18.874376,35.979208
41.951924,-19.301307,17.803193,21.689979,-19.569730,36.268811
42.073509,-19.502567,17.924202,22.109851,-19.610459,36.283616
41.889542,-19.914340,18.052266,22.767367,-19.650321,35.799542
41.646511,-19.148466,17.845263,23.058701,-20.061767,35.082990
41.445661,-19.229284,17.897404,22.382538,-19.885410,35.273694
41.496343,-19.334143,17.810750,22.001119,-19.856840,35.266739
41.093459,-19.170463,17.956578,22.074870,-19.890078,34.803006
40.602026,-18.840166,17.524270,22.013532,-19.708465,34.457634
41.320882,-19.131928,16.873934,22.326653,-19.293519,34.834541
41.258722,-18.516428,17.558322,22.509393,-19.178908,35.070150
40.946563,-18.250817,17.935438,22.770596,-19.147060,35.166065
41.264838,-18.368371,17.675809,22.998678,-19.295904,34.986143
40.969062,-18.354396,17.647772,23.037303,-19.473590,34.722256
40.686880,-18.509461,17.329678,21.967207,-19.502689,35.876440
40.475317,-18.408197,17.443487,22.147788,-19.433922,35.598292
39.690268,-18.089943,17.817592,22.059993,-19.288911,35.731082
40.045800,-18.407654,16.630894,22.708350,-19.128397,35.448667
40.725663,-18.331102,16.124775,22.904846,-18.437536,36.046710
40.824450,-18.280087,16.160125,22.732468,-18.075716,36.702241
41.391513,-18.430999,15.913530,23.152425,-17.676919,36.551649
41.535029,-18.290682,16.193004,23.779466,-17.847554,35.986992
41.276747,-18.163079,16.331584,24.132205,-17.210211,36.741937
40.985126,-18.301693,16.485314,24.098847,-17.463334,36.711510
40.869624,-18.226556,16.544536,24.053052,-17.624859,36.787708
