pt1_dltres,pt2_dltres
0.688047,7.639806
0.671698,7.343968
0.474638,6.630096
0.072058,13.315534
1.125666,9.843372
1.043339,8.733921
1.074832,5.554095
2.358427,4.951959
1.901262,6.150487
1.759616,5.976960
1.805271,4.403788
1.664317,3.529307
1.624648,3.143226
1.405888,2.119197
1.349874,4.730350
1.553628,4.434039
1.478710,5.101866
0.102101,5.249998
0.155500,5.516058
1.562495,5.694916
1.516155,5.295348
1.547343,6.610437
1.873611,5.548039
1.917713,5.718433
2.473001,3.637500
2.897996,2.865668
2.906949,3.502692
2.546184,0.940219
9.410107,0.770013
5.775493,2.144722
4.370457,2.240440
6.509237,2.013512
6.918585,2.010907
1.080612,1.986437
1.308787,1.616740
0.016824,0.823644
0.243838,0.751265
0.296879,0.720964
1.628163,0.657814
1.641806,0.758889
1.678364,2.299080
1.885996,2.095826
2.834530,2.367143
0.035965,1.058642
0.241161,2.097312
1.479133,1.980628
3.746751,0.974556
0.642073,2.879743
1.248157,2.277077
1.612321,2.543155
2.826211,2.796481
4.638443,4.655551
0.691975,5.971239
0.731196,7.250541
0.771308,5.441934
0.268243,3.713371
1.105949,5.578638
0.831409,4.456531
0.735866,4.974744
0.559826,4.105855
0.158132,1.645792
0.712032,2.814689
0.311741,3.789226
0.143513,4.247534
0.467769,3.178417
1.091783,2.933187
1.715466,7.634954
0.024530,7.299355
0.873623,7.264968
0.542499,6.042198
1.564463,5.968599
1.394712,5.827809
0.073241,5.804174
1.038858,2.957003
2.128342,1.691847
1.806336,0.321929
3.571549,1.099749
1.068401,2.388226
0.333053,2.570923
0.553779,2.578693
0.659422,0.701275
2.099028,3.079609
0.562072,2.418027
1.674428,2.314222
1.042367,0.956718
0.796971,1.025880
0.590853,0.929439
1.592934,0.083882
1.264546,2.343707
4.061542,1.900993
2.926947,2.562258
1.986293,2.514713
5.775038,0.341727
3.561498,0.929424
6.014601,0.451885
5.552785,1.086691
11.235462,1.562020
6.767672,2.249079
5.199252,1.319755
3.777746,0.156451
2.312609,1.094480
3.378360,2.548463
3.278693,2.194162
2.521478,0.937500
1.026966,0.968200
0.511453,2.040129
1.970551,2.150443
1.011154,0.959046
1.079531,0.270470
1.179598,1.313219
3.670507,1.918084
4.495727,0.148463
4.495074,0.185607
0.376377,0.750966
3.730007,2.196293
2.898357,2.262914
10.259551,2.237524
3.679241,1.228135
1.698341,0.843740
2.168109,0.864444
2.420289,0.562617
2.510374,2.258576
2.487288,2.369448
0.760414,0.456864
0.553716,1.072811
2.878947,1.537665
0.606999,4.841371
1.306015,4.240424
0.010252,3.562962
0.179785,4.217816
1.954620,2.393267
0.637302,4.147191
1.259089,5.680404
0.096649,7.782040
0.565556,6.477429
0.639564,8.452785
0.375186,7.343184
0.613172,7.877686
0.011971,8.398871
0.188277,7.696186
0.318485,7.352500
0.112837,2.743917
0.721529,7.383064
1.567493,7.955953
0.719147,7.291204
2.012218,6.519344
1.690091,7.805562
0.507138,6.547096
0.438223,7.657551
0.221677,7.016390
2.886864,4.153122
1.216732,5.914283
2.129414,5.060779
1.756240,4.519040
0.140291,0.458024
0.457226,0.714713
2.156413,1.809092
2.163895,1.651921
2.266704,2.752548
2.293837,2.684688
2.266438,1.095728
0.967018,2.506963
1.180919,1.407757
1.353713,1.374646
1.610886,0.020231
1.492159,1.065848
