2.4733,2.241
0.025427,-0.97753
1.6424,-2.3292
803.96,439.11
0.52252,-0.086507
1.9717,1.979
-0.84187,-2.6352
649.27,584.44
0.00037329,-0.0002414
-0.00031987,-0.00068384
0.00052617,-0.0026353
