pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
667.919374,490.686054,NaN,NaN,647.381869,438.657708,NaN,NaN
668.010000,491.050000,NaN,NaN,647.060000,439.080000,NaN,NaN
667.990000,491.110000,NaN,NaN,647.150000,438.990000,NaN,NaN
668.010000,491.100000,NaN,NaN,647.250000,438.990000,NaN,NaN
667.990000,491.100000,NaN,NaN,647.160000,438.920000,NaN,NaN
667.970000,491.130000,NaN,NaN,647.080000,438.970000,NaN,NaN
667.980000,491.120000,NaN,NaN,647.040000,438.950000,NaN,NaN
667.990000,491.090000,NaN,NaN,647.100000,438.860000,NaN,NaN
668.050000,491.030000,NaN,NaN,647.170000,438.720000,NaN,NaN
668.060000,491.020000,NaN,NaN,647.280000,438.650000,NaN,NaN
668.050000,491.030000,NaN,NaN,647.320000,438.670000,NaN,NaN
668.030000,491.060000,NaN,NaN,647.300000,438.750000,NaN,NaN
667.980000,491.110000,NaN,NaN,647.250000,438.760000,NaN,NaN
667.930000,491.150000,NaN,NaN,647.270000,438.770000,NaN,NaN
667.470000,491.490000,NaN,NaN,647.510000,438.790000,NaN,NaN
666.470000,492.230000,NaN,NaN,648.250000,438.960000,NaN,NaN
665.730000,493.160000,NaN,NaN,650.120203,440.711459,NaN,NaN
664.920000,494.120000,NaN,NaN,651.220000,440.740000,NaN,NaN
663.960000,495.150000,NaN,NaN,653.543121,437.288541,NaN,NaN
662.850000,496.410000,NaN,NaN,655.650000,436.940000,NaN,NaN
661.880000,497.970000,NaN,NaN,658.335205,437.973125,NaN,NaN
661.040000,499.110000,NaN,NaN,659.704372,438.657708,NaN,NaN
660.030000,500.480000,NaN,NaN,661.758123,439.342292,NaN,NaN
659.000000,502.030000,NaN,NaN,664.100000,439.820000,NaN,NaN
658.020000,503.750000,NaN,NaN,667.234791,442.765209,NaN,NaN
657.770000,504.990000,NaN,NaN,663.127290,446.872710,NaN,NaN
658.370000,505.480000,NaN,NaN,654.912288,453.033962,NaN,NaN
659.150000,505.130000,NaN,NaN,652.858537,457.826046,NaN,NaN
660.270000,504.330000,NaN,NaN,650.120203,467.410215,NaN,NaN
661.020000,503.330000,NaN,NaN,650.804787,466.725632,NaN,NaN
661.770000,502.470000,NaN,NaN,650.100000,469.550000,NaN,NaN
661.260000,502.550000,NaN,NaN,649.700000,470.670000,NaN,NaN
661.070000,503.070000,NaN,NaN,648.990000,470.920000,NaN,NaN
661.040000,503.210000,NaN,NaN,648.280000,471.340000,NaN,NaN
660.990000,503.230000,NaN,NaN,648.590000,471.050000,NaN,NaN
660.830000,503.990000,NaN,NaN,649.370000,470.000000,NaN,NaN
660.830000,504.220000,NaN,NaN,650.520000,469.260000,NaN,NaN
660.840000,503.920000,NaN,NaN,652.590000,468.360000,NaN,NaN
660.740000,504.270000,NaN,NaN,656.020000,466.990000,NaN,NaN
659.410000,504.230000,NaN,NaN,660.360000,465.690000,NaN,NaN
658.900000,504.310000,NaN,NaN,659.019789,466.041048,NaN,NaN
655.596871,507.116058,NaN,NaN,663.127290,461.248964,NaN,NaN
651.489370,509.854392,NaN,NaN,661.758123,461.248964,NaN,NaN
650.570000,510.180000,NaN,NaN,668.603958,455.772296,NaN,NaN
650.320000,509.970000,NaN,NaN,672.711459,447.557294,NaN,NaN
650.810000,510.040000,NaN,NaN,675.449793,450.980211,NaN,NaN
651.080000,510.110000,NaN,NaN,675.140000,450.500000,NaN,NaN
651.260000,510.120000,NaN,NaN,674.730000,449.680000,NaN,NaN
651.220000,510.100000,NaN,NaN,674.020000,449.240000,NaN,NaN
651.140000,510.120000,NaN,NaN,673.900000,449.350000,NaN,NaN
653.543121,507.800642,NaN,NaN,673.750000,449.100000,NaN,NaN
653.860000,507.870000,NaN,NaN,671.660000,450.340000,NaN,NaN
653.670000,507.490000,NaN,NaN,666.550207,452.349378,NaN,NaN
654.190000,507.350000,NaN,NaN,666.640000,453.360000,NaN,NaN
654.550000,507.410000,NaN,NaN,665.970000,454.930000,NaN,NaN
654.110000,507.070000,NaN,NaN,661.758123,461.248964,NaN,NaN
659.019789,507.800642,NaN,NaN,655.596871,465.356465,NaN,NaN
659.210000,507.980000,NaN,NaN,651.489370,466.725632,NaN,NaN
659.060000,507.850000,NaN,NaN,649.270000,468.550000,NaN,NaN
658.840000,507.880000,NaN,NaN,649.960000,468.050000,NaN,NaN
658.590000,508.210000,NaN,NaN,650.720000,467.170000,NaN,NaN
658.810000,508.140000,NaN,NaN,651.780000,466.550000,NaN,NaN
659.100000,507.770000,NaN,NaN,652.610000,466.120000,NaN,NaN
660.510000,505.550000,NaN,NaN,652.630000,465.040000,NaN,NaN
660.600000,505.640000,NaN,NaN,652.450000,463.660000,NaN,NaN
659.190000,506.120000,NaN,NaN,655.596871,459.195213,NaN,NaN
658.160000,506.750000,NaN,NaN,655.596871,459.195213,NaN,NaN
658.100000,507.150000,NaN,NaN,657.500000,457.830000,NaN,NaN
658.540000,508.000000,NaN,NaN,660.388956,457.141463,NaN,NaN
659.110000,508.710000,NaN,NaN,661.620000,456.490000,NaN,NaN
659.210000,508.870000,NaN,NaN,662.442706,453.718545,NaN,NaN
652.858537,511.908143,NaN,NaN,663.811873,453.033962,NaN,NaN
654.912288,513.277310,NaN,NaN,661.073539,453.033962,NaN,NaN
655.750000,513.670000,NaN,NaN,659.704372,456.456879,NaN,NaN
656.966038,518.753978,NaN,NaN,657.650622,460.564380,NaN,NaN
656.690000,523.000000,NaN,NaN,656.281455,467.410215,NaN,NaN
659.704372,524.230646,NaN,NaN,647.381869,479.732718,NaN,NaN
660.930000,526.010000,NaN,NaN,646.012702,484.524803,NaN,NaN
659.650000,528.180000,NaN,NaN,646.012702,484.524803,NaN,NaN
659.040000,529.520000,NaN,NaN,644.220000,486.800000,NaN,NaN
658.010000,529.680000,NaN,NaN,642.690000,487.000000,NaN,NaN
657.820000,529.570000,NaN,NaN,645.328119,486.578553,NaN,NaN
660.030000,524.180000,NaN,NaN,646.910000,484.780000,NaN,NaN
660.460000,521.870000,NaN,NaN,647.980000,482.350000,NaN,NaN
660.450000,520.300000,NaN,NaN,649.435620,479.732718,NaN,NaN
661.220000,518.600000,NaN,NaN,650.340000,478.480000,NaN,NaN
662.020000,516.900000,NaN,NaN,650.680000,477.030000,NaN,NaN
662.720000,515.160000,NaN,NaN,650.950000,474.670000,NaN,NaN
661.073539,513.961893,NaN,NaN,652.173954,467.410215,NaN,NaN
660.800000,513.100000,NaN,NaN,652.173954,462.618131,NaN,NaN
660.720000,512.380000,NaN,NaN,651.950000,460.100000,NaN,NaN
660.910000,512.020000,NaN,NaN,652.173954,459.195213,NaN,NaN
661.150000,511.230000,NaN,NaN,650.970000,458.690000,NaN,NaN
665.865624,507.116058,NaN,NaN,650.220000,457.870000,NaN,NaN
669.830000,503.340000,NaN,NaN,647.381869,453.718545,NaN,NaN
669.973125,498.901056,NaN,NaN,644.850000,451.890000,NaN,NaN
665.865624,501.639390,NaN,NaN,642.000000,450.900000,NaN,NaN
665.181040,500.954807,NaN,NaN,637.113117,446.872710,NaN,NaN
666.550207,494.108972,NaN,NaN,631.636449,446.188127,NaN,NaN
667.919374,490.686054,NaN,NaN,626.159781,443.449793,NaN,NaN
667.860000,488.930000,NaN,NaN,626.159781,442.080626,NaN,NaN
667.330000,487.840000,NaN,NaN,627.260000,440.080000,NaN,NaN
667.234791,481.101885,NaN,NaN,626.844364,440.026875,NaN,NaN
667.350000,477.850000,NaN,NaN,627.800000,439.340000,NaN,NaN
667.234791,481.786469,NaN,NaN,626.844364,437.973125,NaN,NaN
666.980000,484.220000,NaN,NaN,626.970000,438.250000,NaN,NaN
666.870000,486.210000,NaN,NaN,633.005616,440.711459,NaN,NaN
667.030000,488.120000,NaN,NaN,636.070000,442.840000,NaN,NaN
667.234791,490.686054,NaN,NaN,637.620000,442.080000,NaN,NaN
664.496457,496.847306,NaN,NaN,639.760000,440.280000,NaN,NaN
663.811873,496.847306,NaN,NaN,642.100000,441.100000,NaN,NaN
667.919374,494.793555,NaN,NaN,643.958952,435.919374,NaN,NaN
671.640000,489.920000,NaN,NaN,642.589785,435.234791,NaN,NaN
674.980000,483.350000,NaN,NaN,638.482284,420.858537,NaN,NaN
674.080626,474.940634,NaN,NaN,638.482284,419.489370,NaN,NaN
676.134376,469.463966,NaN,NaN,637.113117,416.751036,NaN,NaN
682.295628,457.141463,NaN,NaN,631.636449,414.012702,NaN,NaN
681.611044,454.403129,NaN,NaN,626.844364,407.851451,NaN,NaN
680.260000,452.350000,NaN,NaN,624.790614,402.374783,NaN,NaN
679.740000,449.770000,NaN,NaN,622.140000,400.890000,NaN,NaN
680.070000,444.700000,NaN,NaN,617.260195,400.321032,NaN,NaN
679.770000,441.960000,NaN,NaN,614.010000,400.160000,NaN,NaN
679.060000,441.870000,NaN,NaN,611.098944,399.636449,NaN,NaN
676.940000,441.780000,NaN,NaN,609.729777,403.743950,NaN,NaN
674.870000,439.600000,NaN,NaN,602.199358,405.113117,NaN,NaN
672.960000,438.360000,NaN,NaN,599.810000,407.160000,NaN,NaN
672.900000,436.600000,NaN,NaN,597.650000,408.500000,NaN,NaN
671.280000,435.250000,NaN,NaN,595.353523,409.220618,NaN,NaN
