pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
62.929687,-21.598541,8.321649,43.880831,-20.317480,24.495388
62.875153,-21.584787,8.324788,43.982545,-20.443918,24.535796
62.831443,-21.566647,8.327208,44.089493,-20.566688,24.567751
62.798675,-21.544114,8.328866,44.200266,-20.684872,24.591311
62.776997,-21.517039,8.329655,44.311308,-20.796496,24.606682
62.766371,-21.485071,8.329354,44.416769,-20.898799,24.614331
62.766272,-21.447929,8.327589,44.509520,-20.988599,24.615016
62.775374,-21.405954,8.323771,44.583018,-21.062595,24.609600
62.791361,-21.360494,8.317054,44.633178,-21.117997,24.598775
62.810945,-21.313886,8.306293,44.659766,-21.153074,24.582808
62.830088,-21.268925,8.290045,44.666539,-21.167224,24.561429
62.844389,-21.227934,8.266578,44.660108,-21.161013,24.533898
62.849661,-21.191847,8.233919,44.648200,-21.136564,24.499227
62.842498,-21.159552,8.189922,44.637384,-21.098164,24.456571
62.820633,-21.127713,8.132346,44.631272,-21.051911,24.405627
62.783067,-21.091120,8.058942,44.629717,-21.004105,24.346908
62.729944,-21.043438,7.967535,44.629032,-20.959647,24.281828
62.662212,-20.978259,7.856101,44.623892,-20.921295,24.212565
62.581192,-20.890317,7.722836,44.610578,-20.889391,24.141735
62.488228,-20.776513,7.566238,44.590107,-20.862055,24.072031
62.384612,-20.636452,7.385186,44.570779,-20.836114,24.005897
62.271895,-20.472546,7.179028,44.570205,-20.808497,23.945200
62.152405,-20.289691,6.947655,44.615555,-20.777904,23.890848
62.029701,-20.094647,6.691564,44.740265,-20.746245,23.842405
61.908733,-19.895403,6.411902,44.976690,-20.718878,23.797823
61.795639,-19.700654,6.110487,45.346943,-20.703007,23.753355
61.697180,-19.519191,5.789791,45.855308,-20.704654,23.703637
61.619866,-19.359176,5.452881,46.487198,-20.724973,23.641906
61.569132,-19.227392,5.103314,47.215454,-20.756907,23.560388
61.548780,-19.128538,4.744995,48.004768,-20.784680,23.451012
61.560597,-19.064511,4.382025,48.812189,-20.786125,23.306606
61.603983,-19.033687,4.018553,49.587309,-20.736451,23.122499
61.675492,-19.030543,3.658657,50.274371,-20.612852,22.898058
61.768333,-19.046210,3.306250,50.818805,-20.399667,22.637728
61.872165,-19.070261,2.965011,51.178272,-20.093209,22.351257
61.973641,-19.092832,2.638308,51.335649,-19.705582,22.052928
62.057684,-19.105681,2.329101,51.309904,-19.266216,21.760014
62.109193,-19.101536,2.039838,51.158357,-18.819227,21.490787
62.114756,-19.072645,1.772382,50.964838,-18.415749,21.262467
62.064410,-19.009905,1.527970,50.816587,-18.102773,21.089375
61.953426,-18.903258,1.307240,50.782179,-17.913206,20.981312
61.783659,-18.743130,1.110280,50.899647,-17.860800,20.942609
61.564103,-18.522640,0.936713,51.173665,-17.939699,20.971829
61.310437,-18.240170,0.785794,51.577625,-18.126602,21.061946
61.043571,-17.901624,0.656506,52.058995,-18.384078,21.201029
60.787298,-17.521653,0.547663,52.548659,-18.665264,21.373570
60.565338,-17.123372,0.457997,52.974788,-18.921053,21.562340
60.398280,-16.736248,0.386241,53.279285,-19.109270,21.750416
60.300973,-16.392155,0.331176,53.431041,-19.203094,21.922875
60.280887,-16.120619,0.291653,53.432025,-19.195767,22.067951
60.337636,-15.944122,0.266598,53.314063,-19.100199,22.177648
60.463426,-15.874140,0.255000,53.126176,-18.943625,22.247877
60.644061,-15.908691,0.255914,52.917820,-18.758939,22.278383
60.860499,-16.032118,0.268479,52.725130,-18.575571,22.272594
61.091193,-16.217080,0.291934,52.564658,-18.412454,22.237275
61.315072,-16.428505,0.325638,52.434674,-18.274790,22.181851
61.514580,-16.628940,0.369087,52.321829,-18.155218,22.117366
61.677881,-16.784485,0.421926,52.209528,-18.038618,22.055159
61.799641,-16.870237,0.483950,52.085355,-17.908519,22.005534
61.880484,-16.874023,0.555079,51.946988,-17.752689,21.976776
61.925524,-16.797390,0.635321,51.803340,-17.566410,21.974532
61.942283,-16.653250,0.724703,51.668621,-17.352606,22.001479
61.938485,-16.460668,0.823189,51.551400,-17.118714,22.057220
61.920407,-16.239233,0.930596,51.446057,-16.871991,22.138479
61.892241,-16.005356,1.046559,51.333669,-16.616763,22.239678
61.856183,-15.771401,1.170527,51.191632,-16.354849,22.353742
61.812595,-15.545960,1.301793,51.002937,-16.086855,22.472849
61.759874,-15.333618,1.439515,50.758526,-15.812332,22.588978
61.694416,-15.134220,1.582737,50.453902,-15.528688,22.694311
61.611373,-14.943142,1.730429,50.087247,-15.230599,22.781661
61.506064,-14.753481,1.881554,49.662665,-14.911510,22.845030
61.375080,-14.559083,2.035134,49.193413,-14.566059,22.880212
61.216699,-14.356228,2.190306,48.698261,-14.191290,22.885201
61.030901,-14.143412,2.346357,48.190534,-13.786008,22.860290
60.819606,-13.920747,2.502741,47.670029,-13.349960,22.807898
60.587461,-13.690325,2.659088,47.126855,-12.886530,22.732097
60.342388,-13.457399,2.815210,46.551837,-12.406266,22.637865
60.095002,-13.230895,2.971106,45.945478,-11.927025,22.530279
59.857560,-13.021887,3.126957,45.322109,-11.470754,22.413839
59.643244,-12.841817,3.283139,44.709020,-11.058798,22.291986
59.465592,-12.701613,3.440230,44.141639,-10.707192,22.166641
59.337505,-12.610856,3.599027,43.655252,-10.423010,22.037675
59.269640,-12.576028,3.760566,43.275124,-10.202531,21.902486
59.268668,-12.598278,3.926159,43.008775,-10.031945,21.756078
59.335997,-12.671824,4.097410,42.842243,-9.890295,21.591701
59.467110,-12.783486,4.276204,42.741325,-9.753080,21.401956
59.651563,-12.913542,4.464663,42.660045,-9.596309,21.180436
59.873785,-13.038526,4.665047,42.554852,-9.401255,20.923523
60.114608,-13.136005,4.879598,42.394736,-9.159294,20.631282
60.353151,-13.189810,5.110340,42.164035,-8.874582,20.307100
60.568598,-13.193216,5.358901,41.861698,-8.563273,19.956501
60.741970,-13.149468,5.626389,41.499477,-8.250330,19.585614
60.857691,-13.069726,5.913319,41.097078,-7.964985,19.199549
60.904463,-12.969457,6.219549,40.673159,-7.734788,18.800919
