pt1_dltres,pt2_dltres
4.465380,0.591661
4.400287,0.260318
5.880944,0.013292
6.657031,0.091156
6.774153,0.065704
3.760160,0.088007
3.757845,0.102067
2.875867,0.194622
3.791316,0.152373
3.652571,0.287547
3.725417,0.047569
4.959768,0.134981
5.736922,0.036641
2.069177,0.166007
0.853302,0.170094
0.914982,0.251078
0.611698,0.001739
0.903348,0.103016
1.332235,0.257802
2.434955,0.284211
2.499851,0.163031
2.000346,0.225724
1.975123,0.429082
1.631920,0.422159
1.151323,0.153689
1.512483,0.114719
1.473876,0.258582
1.797500,0.163736
2.278198,0.296871
1.883513,0.067696
1.467412,0.548702
0.725214,0.403371
0.541428,0.442161
0.332828,1.534911
0.410241,0.137187
0.345540,0.021261
0.155023,0.243472
0.485421,0.852589
0.864697,0.339333
1.346050,0.452649
1.862828,0.656020
2.732108,1.833081
2.132463,2.308378
1.533948,2.679956
1.102168,0.861450
1.057028,0.479679
0.125906,0.583507
1.129466,0.768263
2.009498,0.951786
2.502789,1.218843
2.280392,2.770496
2.143275,2.603125
1.060807,0.798068
0.063297,0.379258
0.786715,0.033187
0.038740,0.427409
1.235353,0.289592
1.102472,0.546347
0.407031,0.268671
0.456379,0.053462
1.196510,0.020756
1.307801,0.048038
0.432577,0.881323
0.759550,1.119538
0.440602,1.206268
0.161771,1.512626
0.999819,1.611257
1.407956,2.337788
1.176912,2.294376
1.000635,1.967119
1.840712,1.878222
0.208881,2.437899
0.316347,2.778365
0.810984,2.319149
0.820126,2.459140
0.829169,2.470006
0.274720,2.012703
0.273880,2.080110
0.044161,2.025188
0.375064,1.655347
0.466908,2.190368
0.063354,2.648075
0.348562,2.454135
0.559926,2.221382
0.394603,2.474444
0.187110,2.684364
0.667764,2.576487
0.699382,2.416421
0.272049,1.757528
1.308289,2.143961
2.626714,1.787529
0.471634,1.693538
0.314967,1.698157
0.436194,1.748525
1.654553,2.010308
0.875248,1.208620
0.278781,1.231060
0.023474,0.950220
0.040370,0.779174
0.302460,0.714807
0.623476,0.635089
0.058278,0.969141
0.260212,1.357743
0.618217,0.212880
0.399328,0.825855
0.355199,0.970212
0.522669,0.271857
0.872176,0.457110
0.726514,2.148937
1.094096,1.472545
0.526335,0.658238
1.531232,1.206792
2.093411,0.401048
1.983435,0.048285
0.442805,1.679557
1.096441,2.246078
0.589779,0.366467
0.991323,0.237209
1.223031,0.043459
1.891286,2.820943
0.476400,5.081031
2.404900,1.797194
0.984405,0.416295
1.231553,0.965866
2.380151,0.721020
1.770698,0.493786
1.707468,0.778985
2.081053,0.655672
2.330240,2.772307
0.252606,0.171653
2.168549,1.787049
0.508796,0.588783
0.068589,2.473336
0.206117,2.675332
0.596162,2.302373
0.501300,2.099466
0.436751,1.717923
0.202591,1.430601
0.674397,1.678778
1.417762,1.882323
1.940874,1.515010
2.800543,1.319611
1.390756,0.739209
1.134628,1.518371
0.684183,0.046419
0.542842,0.971394
0.743965,0.237851
1.206688,0.157216
1.818801,0.384817
2.091502,0.455631
2.783641,1.031934
1.084386,2.005640
0.177932,0.905782
0.161796,0.279587
0.216341,0.625554
0.304591,0.786118
0.399088,0.630442
0.042332,0.917558
0.823543,0.783325
0.414248,0.734326
0.059401,0.690552
0.199111,0.555540
0.260547,0.341640
0.083690,0.449511
0.030393,1.152416
0.115464,1.290359
0.723901,0.864549
0.399097,0.710536
0.130065,1.167697
0.013818,1.061949
0.012103,0.300454
0.188008,0.074312
1.221505,0.008474
1.756059,0.102423
2.079029,0.196457
2.214964,0.668478
1.445910,0.867785
0.804570,0.932108
0.197024,0.859827
0.184325,0.763558
0.103038,1.093888
0.063175,1.282382
0.635938,1.566086
0.806836,1.665106
0.549264,0.887517
0.090338,1.594526
1.058871,2.140645
1.421830,2.038214
0.998574,0.069940
0.169138,0.660497
1.802257,1.022327
1.879966,1.354854
2.404815,1.327733
1.818029,1.164833
1.628239,1.250240
2.124546,1.045660
2.522049,1.482461
1.817705,2.095121
0.323906,2.622639
1.200838,2.779754
0.366054,1.977266
1.026438,1.702386
1.158283,1.628957
1.079669,1.495759
0.605382,1.211409
0.104735,0.591229
0.465187,0.082942
0.259444,0.109072
0.368364,0.511504
0.667406,1.404497
0.581835,1.749267
0.133219,1.651836
0.268368,1.860285
0.560639,1.989563
0.577327,2.201639
0.087437,0.558868
0.384199,0.781211
0.318185,0.913111
0.176947,1.403048
0.346598,1.089154
0.134339,0.700969
0.457400,0.828990
0.216042,1.301187
0.467197,0.653975
0.164091,0.696832
0.698166,1.414505
1.548328,0.311585
1.989532,0.574122
2.038438,1.281166
1.742018,1.048084
1.120147,0.790095
1.204124,0.535431
1.518075,0.559085
2.307445,0.616584
0.791818,0.662365
0.172292,0.809526
0.012838,1.051299
0.217661,1.101447
0.533322,0.499808
0.523574,1.184542
0.410453,0.385181
0.255341,0.356942
0.815090,1.146458
1.206251,0.449948
1.227652,0.661248
0.986499,0.918240
0.506385,1.073236
0.428343,0.873618
1.668328,1.019151
2.331598,0.488094
1.989521,1.260264
1.572569,0.872573
0.174470,0.860355
1.536029,0.366547
2.948608,0.288957
0.962158,0.411432
0.593008,0.403368
1.004184,0.191420
1.230868,0.296997
1.674841,0.318182
2.049853,0.181001
1.942391,1.975799
1.706714,2.225434
0.891205,2.253914
0.349995,2.449372
0.125008,2.734170
0.796520,2.557155
0.657772,2.648379
1.097658,2.699885
1.104275,2.030124
1.240166,1.689894
0.517856,1.427072
0.480820,1.618453
0.260487,1.935353
0.693787,2.008160
1.033213,2.032381
0.031097,1.993000
0.866367,2.229474
0.873075,2.024830
0.572903,1.626709
1.237923,1.606311
0.886435,1.516487
0.649642,1.496639
0.503568,1.353179
0.739255,0.988881
0.970183,0.488315
0.702441,1.632093
0.658609,1.909084
0.883343,1.791078
0.052019,1.961380
0.697956,2.360336
1.232737,2.269803
0.768649,2.082799
0.487106,1.987879
0.596626,1.901650
0.784998,2.072981
0.555295,1.924619
0.397604,1.580291
0.183168,1.844984
0.381610,2.119135
0.326116,1.930306
0.023243,2.077117
0.079779,1.869200
0.564174,1.661205
0.713995,1.673927
0.959172,1.736689
0.228368,1.554123
0.467351,1.702793
0.385150,1.902248
0.499761,1.686229
0.342941,1.640063
0.027791,1.726038
0.373232,1.885739
0.558438,2.005109
0.661098,1.764872
0.966725,1.666433
1.233115,1.458049
1.487624,1.380165
1.220284,1.691427
0.071080,1.781084
1.115443,1.713365
1.309504,1.616762
1.719535,1.886198
1.782641,1.641989
0.723985,1.590159
0.282237,1.808349
0.963963,1.761347
1.719280,1.889822
0.676202,1.987636
0.172650,1.649259
0.138360,1.759705
0.287526,1.809672
0.447597,1.360973
0.072412,1.379183
2.272231,1.185287
1.684434,1.261639
0.866582,1.676479
0.347559,1.771793
0.289707,1.332583
0.465821,1.771496
0.981759,1.921633
1.549028,1.710927
1.733669,1.641391
1.771415,1.739788
1.615186,1.848370
1.004060,1.780106
0.486068,1.796493
0.045811,1.563843
0.111433,1.523872
0.400638,1.820040
1.256941,1.642967
1.854030,1.551881
1.839582,1.735671
1.715874,2.035212
1.550759,2.063094
0.892805,2.013993
0.372573,2.062627
0.267959,2.200484
1.096216,2.317588
1.142971,0.801425
1.624187,0.004439
2.262144,0.274946
1.328486,0.103100
0.620724,0.795797
0.351742,0.458912
0.735483,0.795349
1.241337,0.563842
0.436626,0.951093
0.837685,0.948438
1.393861,0.886283
2.046390,1.543024
2.200474,1.367493
2.677082,1.136175
1.443170,0.733164
0.639732,1.310206
1.535066,0.673668
1.166749,0.065356
1.980054,0.190621
0.107782,0.144040
0.244190,0.322618
0.300414,0.637098
0.181840,0.631655
0.139818,0.806863
0.954105,0.999967
1.525497,1.278249
2.344103,1.955067
0.535337,1.966723
1.043785,2.258708
1.187747,1.148839
1.165784,1.359196
0.715385,1.737982
0.952614,1.448918
0.693940,1.062890
1.229457,1.016662
1.269187,0.632810
0.964906,0.410270
0.941332,0.680986
1.122390,0.563452
1.128668,0.558589
0.942776,0.513984
0.539196,0.308477
0.057972,0.269858
0.564147,0.265198
1.560172,0.328178
2.421466,0.477274
0.782737,0.475457
0.421577,0.631275
1.928900,0.036960
2.021004,0.277088
1.769188,1.040812
2.350013,1.428955
2.533926,1.540435
2.599686,1.585879
2.656683,1.273482
2.524745,1.400244
2.207839,1.301457
2.178242,0.977175
2.472772,1.173832
2.645503,0.031161
2.709692,1.630770
2.350126,1.390982
1.972105,1.616257
1.606334,0.273379
1.620937,0.136257
2.165100,1.057349
1.989264,1.609713
2.126907,2.023360
2.022484,2.481834
1.979172,0.758815
2.345743,0.178640
2.620660,0.129403
2.615930,0.055937
1.930044,0.026296
0.564563,0.010931
0.280524,0.196701
0.085412,1.135648
0.265632,1.193070
0.411567,1.153840
0.474361,1.345475
0.326404,1.149815
0.880338,0.993932
0.606760,1.250462
0.860665,1.356311
1.631958,1.677653
0.380460,0.627626
0.325970,0.527292
0.017284,0.041998
0.108280,0.135139
0.320347,0.242621
1.219128,0.363752
1.521156,0.536230
1.337146,0.429310
1.438283,0.053690
0.575752,0.382381
0.579019,0.321070
1.094171,0.418111
1.079752,0.810244
1.171699,0.317930
0.727799,1.086683
0.052796,0.846651
0.248669,1.401983
0.100639,1.524533
0.116221,1.194931
1.208737,0.878537
1.765818,0.567392
1.623647,0.837322
1.264916,1.476556
1.601197,1.350009
2.008348,1.160070
2.325882,1.181870
2.024493,2.775591
1.711276,2.723189
1.718237,0.427363
2.062293,0.299451
2.304678,0.285154
2.198046,0.133990
1.653246,0.519690
1.597993,0.171573
0.380324,0.523449
0.599175,0.752850
0.581178,0.353603
0.214878,0.118654
0.167317,0.510008
0.398238,0.043042
0.297828,0.191575
0.155541,0.833626
1.288447,0.432678
0.357575,0.041984
0.245782,0.496956
0.087616,0.063151
0.427359,0.309849
1.062969,0.290190
1.100426,0.486232
0.517686,0.443113
0.720613,0.286697
1.088032,0.858610
1.473294,0.973487
2.522984,1.103219
1.631112,1.016548
0.901795,1.030775
0.487028,0.956914
0.916782,1.416459
0.473287,1.391292
0.204799,1.462914
0.248290,1.223892
0.606319,1.587669
0.497573,1.748190
0.071195,1.672368
0.975760,1.133026
1.304656,1.357645
0.494167,1.371903
0.159994,1.294673
0.236874,1.518759
0.226243,1.171464
0.435831,1.237116
0.407512,1.486447
0.410214,1.164547
0.940687,1.035198
1.306760,1.197608
0.882901,1.485956
0.385947,1.168974
0.599009,1.168791
1.163249,0.960495
1.298134,0.964361
0.846682,1.116106
0.893764,1.125264
1.358350,0.948699
1.028254,0.832230
0.975904,1.086983
0.326402,1.096903
0.240050,1.117412
0.275619,0.718725
0.061685,0.825097
0.203807,1.278940
0.605689,0.725486
0.533817,0.685720
0.834866,0.810950
0.860455,0.782994
0.333332,0.670496
0.075033,0.453522
0.188682,0.248161
0.201203,2.159617
0.487055,2.313656
1.474856,1.675058
2.445007,1.383938
3.007154,1.699541
3.525310,2.011702
0.923729,2.100165
0.933307,0.014602
1.818119,0.030108
0.920719,0.400235
4.342687,1.275521
4.594444,1.401050
3.394624,1.723788
3.899754,1.288175
2.165687,1.039358
2.276583,1.016791
4.116429,1.832809
3.302583,1.921101
2.727106,0.570161
2.906233,0.622315
3.135443,0.585502
0.930663,0.713323
1.319001,2.933147
1.700660,2.288488
1.398616,3.973662
4.324410,1.210953
5.937125,1.186770
9.412903,1.151006
8.851282,1.105463
9.786714,0.909353
7.555295,1.065347
6.620358,0.946467
6.354146,0.679584
6.604593,0.122521
2.039999,1.219322
1.444172,1.058515
0.996473,0.761915
0.852714,0.940143
0.882087,1.298614
1.077399,0.889664
1.415828,0.182585
0.584728,0.513623
0.163006,0.614581
0.270592,0.662243
0.544510,0.405915
0.591413,0.494510
1.809438,1.676468
1.598871,1.523962
1.644032,1.333772
1.578142,1.245298
1.565901,1.645111
1.475418,1.492334
0.894099,1.713796
0.341768,2.063171
2.657394,2.389238
0.127989,2.314581
0.048281,2.573826
0.440688,2.602665
0.975990,2.363139
0.374015,2.370177
0.006051,2.504648
0.625814,2.652620
0.683416,2.559279
0.313194,2.681021
0.520826,2.401218
0.008235,2.567196
0.137504,2.381470
0.145169,2.359551
0.114102,2.368750
0.093994,2.599874
1.462125,2.694106
1.381529,2.846786
2.145242,3.100233
0.075016,3.128154
0.601556,4.295481
1.294673,4.771314
1.131069,5.058790
1.426666,5.420041
1.475432,4.335359
1.249434,3.802444
1.221342,5.171969
1.153899,4.990087
1.006873,5.850832
1.290662,3.345171
1.907199,1.039048
1.941627,0.372136
1.473399,1.083597
0.077194,1.254641
1.893166,1.147852
2.475879,1.245420
2.584446,1.509351
2.671955,1.408026
2.339136,1.705181
NaN,1.236301
NaN,1.166159
NaN,1.284227
NaN,1.253794
NaN,1.372574
NaN,1.392874
NaN,1.068237
NaN,0.466958
NaN,0.644490
NaN,0.475698
NaN,0.558645
NaN,0.677216
NaN,0.746665
NaN,1.442057
NaN,1.329773
NaN,1.280634
NaN,0.908012
NaN,1.205011
NaN,1.569450
NaN,1.431963
NaN,1.335226
NaN,0.040103
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
NaN,NaN
