pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
45.811391,-9.710833,-11.813698,19.718157,-11.296365,2.023894
45.693945,-9.671742,-12.003470,19.699684,-11.238603,2.039493
45.578787,-9.632810,-12.190959,19.685601,-11.181268,2.055044
45.465918,-9.594039,-12.376165,19.675909,-11.124359,2.070548
45.355337,-9.555428,-12.559089,19.670607,-11.067877,2.086005
45.247045,-9.516978,-12.739730,19.669695,-11.011822,2.101415
45.141042,-9.478687,-12.918089,19.673173,-10.956194,2.116777
45.037326,-9.440557,-13.094165,19.681040,-10.900992,2.132091
44.935900,-9.402587,-13.267958,19.693294,-10.846216,2.147359
44.836761,-9.364778,-13.439469,19.709934,-10.791867,2.162579
44.739911,-9.327128,-13.608697,19.730957,-10.737945,2.177752
44.645349,-9.289639,-13.775643,19.756358,-10.684450,2.192878
44.553074,-9.252310,-13.940306,19.786134,-10.631381,2.207956
44.463087,-9.215141,-14.102686,19.820276,-10.578739,2.222987
44.375387,-9.178133,-14.262784,19.858777,-10.526524,2.237971
44.289973,-9.141284,-14.420599,19.901625,-10.474735,2.252907
44.206845,-9.104596,-14.576132,19.948807,-10.423372,2.267796
44.126001,-9.068067,-14.729382,20.000308,-10.372437,2.282638
44.047439,-9.031699,-14.880349,20.056108,-10.321928,2.297433
43.971158,-8.995491,-15.029034,20.116184,-10.271846,2.312180
43.897155,-8.959442,-15.175436,20.180511,-10.222190,2.326880
43.825428,-8.923553,-15.319556,20.249058,-10.172961,2.341532
43.755972,-8.887824,-15.461393,20.321789,-10.124158,2.356138
43.688784,-8.852254,-15.600948,20.398665,-10.075783,2.370696
43.623859,-8.816843,-15.738220,20.479642,-10.027834,2.385207
43.561189,-8.781592,-15.873210,20.564669,-9.980311,2.399670
43.500768,-8.746499,-16.005917,20.653689,-9.933215,2.414086
43.442587,-8.711564,-16.136342,20.746642,-9.886546,2.428455
43.386637,-8.676788,-16.264484,20.843460,-9.840303,2.442776
43.332907,-8.642170,-16.390345,20.944067,-9.794487,2.457051
43.281384,-8.607709,-16.513923,21.048384,-9.749098,2.471278
43.232054,-8.573404,-16.635219,21.156323,-9.704136,2.485457
43.184900,-8.539257,-16.754234,21.267789,-9.659600,2.499589
43.139905,-8.505265,-16.870967,21.382682,-9.615490,2.513675
43.097050,-8.471429,-16.985418,21.500894,-9.571807,2.527712
43.056313,-8.437747,-17.097588,21.622312,-9.528551,2.541703
43.017671,-8.404219,-17.207477,21.746815,-9.485722,2.555646
42.981098,-8.370845,-17.315085,21.874277,-9.443319,2.569542
42.946567,-8.337623,-17.420413,22.004565,-9.401343,2.583390
42.914049,-8.304553,-17.523460,22.137542,-9.359793,2.597191
42.883514,-8.271634,-17.624228,22.273064,-9.318671,2.610945
42.854930,-8.238864,-17.722716,22.410985,-9.277974,2.624652
42.828263,-8.206244,-17.818926,22.551151,-9.237705,2.638311
42.803479,-8.173771,-17.912857,22.693408,-9.197862,2.651923
42.780542,-8.141446,-18.004510,22.837594,-9.158445,2.665488
42.759416,-8.109266,-18.093885,22.983547,-9.119456,2.679005
42.740065,-8.077232,-18.180984,23.131103,-9.080893,2.692475
42.722452,-8.045341,-18.265807,23.280093,-9.042756,2.705898
42.706540,-8.013593,-18.348355,23.430349,-9.005046,2.719274
42.692293,-7.981987,-18.428628,23.581702,-8.967763,2.732602
42.679674,-7.950522,-18.506627,23.733982,-8.930907,2.745883
42.668650,-7.919197,-18.582353,23.887020,-8.894477,2.759116
42.659185,-7.888011,-18.655808,24.040648,-8.858474,2.772303
42.651245,-7.856962,-18.726991,24.194701,-8.822897,2.785442
42.644799,-7.826051,-18.795905,24.349018,-8.787747,2.798533
42.639813,-7.795276,-18.862550,24.503439,-8.753024,2.811578
42.636257,-7.764636,-18.926928,24.657809,-8.718727,2.824575
42.634101,-7.734131,-18.989040,24.811979,-8.684857,2.837525
42.633316,-7.703759,-19.048887,24.965805,-8.651414,2.850427
42.633874,-7.673521,-19.106470,25.119150,-8.618397,2.863283
42.635745,-7.643415,-19.161792,25.271881,-8.585807,2.876090
42.638905,-7.613440,-19.214854,25.423874,-8.553644,2.888851
42.643325,-7.583597,-19.265658,25.575013,-8.521907,2.901564
42.648981,-7.553885,-19.314205,25.725187,-8.490597,2.914230
42.655845,-7.524302,-19.360497,25.874296,-8.459713,2.926849
42.663894,-7.494849,-19.404536,26.022243,-8.429256,2.939420
42.673102,-7.465526,-19.446325,26.168944,-8.399226,2.951945
42.683445,-7.436331,-19.485866,26.314318,-8.369622,2.964421
42.694899,-7.407264,-19.523160,26.458294,-8.340445,2.976851
42.707439,-7.378326,-19.558210,26.600808,-8.311695,2.989233
42.721042,-7.349515,-19.591019,26.741800,-8.283371,3.001568
42.735685,-7.320832,-19.621589,26.881219,-8.255474,3.013856
42.751344,-7.292277,-19.649923,27.019017,-8.228004,3.026096
42.767997,-7.263848,-19.676024,27.155152,-8.200960,3.038289
42.785620,-7.235548,-19.699894,27.289586,-8.174343,3.050435
42.804192,-7.207374,-19.721538,27.422285,-8.148152,3.062533
42.823691,-7.179328,-19.740956,27.553217,-8.122389,3.074584
42.844095,-7.151410,-19.758154,27.682353,-8.097051,3.086588
42.865382,-7.123620,-19.773135,27.809667,-8.072141,3.098544
42.887533,-7.095957,-19.785901,27.935131,-8.047657,3.110454
42.910525,-7.068424,-19.796457,28.058723,-8.023600,3.122316
42.934340,-7.041019,-19.804807,28.180418,-7.999969,3.134130
42.958956,-7.013745,-19.810954,28.300193,-7.976765,3.145897
42.984354,-6.986600,-19.814902,28.418026,-7.953987,3.157617
43.010514,-6.959587,-19.816655,28.533895,-7.931637,3.169290
43.037416,-6.932706,-19.816219,28.647776,-7.909713,3.180916
43.065041,-6.905958,-19.813596,28.759647,-7.888215,3.192494
43.093367,-6.879344,-19.808792,28.869487,-7.867144,3.204024
43.122375,-6.852865,-19.801812,28.977273,-7.846500,3.215508
43.152043,-6.826523,-19.792660,29.082982,-7.826283,3.226944
43.182350,-6.800318,-19.781341,29.186591,-7.806492,3.238333
43.213274,-6.774253,-19.767861,29.288077,-7.787127,3.249675
43.244791,-6.748329,-19.752225,29.387415,-7.768190,3.260969
43.276879,-6.722547,-19.734438,29.484581,-7.749679,3.272216
43.309512,-6.696910,-19.714506,29.579549,-7.731594,3.283416
43.342665,-6.671419,-19.692435,29.672291,-7.713937,3.294568
43.376313,-6.646076,-19.668230,29.762780,-7.696706,3.305673
43.410427,-6.620883,-19.641898,29.850986,-7.679901,3.316731
43.444979,-6.595843,-19.613445,29.936878,-7.663523,3.327741
43.479940,-6.570958,-19.582877,30.020420,-7.647572,3.338705
43.515280,-6.546230,-19.550201,30.101578,-7.632048,3.349620
43.550967,-6.521662,-19.515424,30.180313,-7.616950,3.360489
43.586969,-6.497257,-19.478553,30.256585,-7.602279,3.371310
43.623252,-6.473017,-19.439595,30.330348,-7.588034,3.382084
