pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI
3.918748,4.700010,7.758497,4.562975,5.298614,8.082589
4.112834,4.826624,7.831464,4.585921,5.289504,8.207897
3.847472,4.566178,7.903596,4.253109,5.683059,7.992102
3.667333,5.125819,7.413919,4.438321,5.760240,7.653119
3.794218,4.785812,8.356549,4.128742,5.556707,8.605332
3.889868,5.074553,7.812328,4.340195,5.311764,8.130435
3.617648,4.492531,7.182977,4.482453,5.419758,8.696310
3.777487,5.240177,7.896572,4.496332,5.488364,8.396705
3.877292,5.239107,8.218263,4.343342,5.346700,8.178330
3.971933,4.719801,8.447645,4.324868,5.518914,8.089144
3.872087,4.440112,7.746673,4.646063,5.376475,8.374211
4.073235,4.615402,7.618061,4.204946,5.740319,9.423625
4.009033,4.923998,8.074994,4.370818,5.207438,8.966541
3.717184,4.555269,8.084965,4.281425,5.714856,8.479454
3.712166,5.340797,8.273204,4.129972,4.988164,8.470197
3.979456,5.036831,7.571696,4.429107,5.628185,7.875393
3.785820,4.847153,7.568891,4.054579,5.306061,8.173961
3.990104,4.737452,7.605093,4.338395,5.768384,8.466996
3.996616,4.979032,7.486761,4.272069,5.449927,9.131949
3.635388,4.457936,6.614594,4.574239,5.469993,8.390287
3.681261,4.942118,7.893082,4.351002,4.983336,8.368940
3.452716,5.014607,7.710945,4.409747,5.258074,7.712700
3.808188,5.070835,8.477193,4.478639,5.580306,8.801863
4.000236,5.188215,8.106345,4.364839,4.990562,7.343704
3.758847,5.005348,8.184985,4.354944,5.083756,8.351989
3.708981,5.358949,7.753417,4.459352,5.787452,8.633445
3.779752,4.550271,7.532248,4.294304,5.294336,8.869017
3.508422,4.854896,7.358084,4.361787,5.357031,7.968882
3.764385,4.850869,8.028438,4.018877,5.327007,8.193392
3.656108,5.013264,7.688810,4.093184,5.306591,8.932789
3.530327,5.123031,7.950090,4.271663,5.844998,8.566573
3.721417,4.820441,7.613961,4.558229,5.261472,8.582654
3.863576,4.511920,7.702470,4.698064,5.606484,7.698112
3.764707,4.934862,7.768273,4.490168,5.518199,8.459541
3.767913,4.829607,8.214935,4.250182,5.697990,8.255504
3.609590,4.992092,8.085110,4.439655,5.317508,8.046065
3.725464,5.222842,7.723562,4.300723,5.213343,8.549994
3.882920,4.788940,7.809391,4.519694,5.093771,8.227144
3.882390,5.116932,7.776302,4.221501,5.300771,8.362536
3.835476,4.789176,7.609501,4.229586,5.351096,8.453611
3.869470,5.176459,7.634494,4.234522,5.149133,7.753201
3.910294,5.051869,7.652276,4.418631,5.438642,7.966420
3.848095,4.749963,7.827781,4.475533,5.533659,8.791536
3.946830,4.835216,8.158894,4.994593,5.212490,8.452698
3.971014,4.802860,8.028590,4.362021,5.812671,8.395727
3.842994,4.996608,7.188741,4.682442,4.997877,8.074115
3.903545,4.771124,8.454736,4.387299,5.456939,8.146040
3.781635,4.868739,7.411099,4.289646,4.980768,8.351916
4.039899,5.370106,7.594012,4.500097,5.309006,8.579423
3.747630,4.758168,7.328461,4.583287,5.187723,8.963805
3.813068,5.093432,8.005999,4.379739,5.818043,9.136610
3.810885,4.796751,8.059848,4.060754,5.600609,8.291256
3.940514,4.922600,7.585887,4.247903,5.146493,8.013640
4.267207,5.024044,7.741522,4.265413,5.226269,8.242370
3.763495,5.073680,8.190955,4.338602,5.443578,8.021780
3.904880,4.836608,7.491385,4.368967,5.488586,8.864807
3.610638,4.527042,7.934915,4.112697,5.349063,8.612284
3.848740,4.930535,8.003222,4.352788,5.061740,7.668568
4.258232,4.850916,7.243075,3.991470,5.479978,8.420791
3.474508,4.807785,8.423536,4.626456,5.509448,8.121123
3.874464,4.836650,7.205200,4.303286,5.301780,8.263434
