pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
50.378245,-14.487066,-22.827753,29.672512,-11.616191,-0.523544
50.286688,-14.449099,-22.819029,29.635808,-11.610701,-0.518636
50.195840,-14.411268,-22.810342,29.599265,-11.605224,-0.513747
50.105703,-14.373574,-22.801690,29.562884,-11.599758,-0.508877
50.016274,-14.336015,-22.793076,29.526663,-11.594304,-0.504026
49.927556,-14.298593,-22.784498,29.490604,-11.588863,-0.499193
49.839548,-14.261307,-22.775957,29.454706,-11.583434,-0.494379
49.752249,-14.224157,-22.767452,29.418969,-11.578016,-0.489585
49.665660,-14.187143,-22.758984,29.383393,-11.572611,-0.484809
49.579780,-14.150265,-22.750552,29.347978,-11.567218,-0.480052
49.494611,-14.113523,-22.742158,29.312724,-11.561837,-0.475314
49.410151,-14.076918,-22.733799,29.277632,-11.556469,-0.470595
49.326401,-14.040448,-22.725477,29.242701,-11.551112,-0.465895
49.243360,-14.004115,-22.717192,29.207931,-11.545767,-0.461214
49.161030,-13.967917,-22.708944,29.173322,-11.540435,-0.456551
49.079409,-13.931856,-22.700731,29.138874,-11.535114,-0.451908
48.998498,-13.895931,-22.692556,29.104587,-11.529806,-0.447284
48.918296,-13.860142,-22.684417,29.070462,-11.524510,-0.442678
48.838804,-13.824490,-22.676315,29.036497,-11.519226,-0.438091
48.760022,-13.788973,-22.668249,29.002694,-11.513954,-0.433523
48.681950,-13.753592,-22.660220,28.969052,-11.508694,-0.428974
48.604588,-13.718348,-22.652228,28.935571,-11.503446,-0.424444
48.527935,-13.683240,-22.644272,28.902251,-11.498211,-0.419933
48.451991,-13.648267,-22.636352,28.869093,-11.492987,-0.415441
48.376758,-13.613431,-22.628470,28.836095,-11.487776,-0.410968
48.302234,-13.578731,-22.620623,28.803259,-11.482577,-0.406514
48.228420,-13.544167,-22.612814,28.770584,-11.477389,-0.402078
48.155315,-13.509740,-22.605041,28.738069,-11.472214,-0.397662
48.082920,-13.475448,-22.597304,28.705717,-11.467051,-0.393264
48.011235,-13.441293,-22.589604,28.673525,-11.461901,-0.388885
47.940259,-13.407273,-22.581941,28.641494,-11.456762,-0.384525
47.869993,-13.373390,-22.574315,28.609625,-11.451635,-0.380184
47.800436,-13.339643,-22.566724,28.577917,-11.446521,-0.375862
47.731589,-13.306032,-22.559171,28.546369,-11.441418,-0.371559
47.663451,-13.272557,-22.551654,28.514983,-11.436328,-0.367275
47.596022,-13.239218,-22.544174,28.483759,-11.431250,-0.363010
47.529303,-13.206015,-22.536730,28.452695,-11.426184,-0.358763
47.463293,-13.172949,-22.529323,28.421792,-11.421130,-0.354536
47.397992,-13.140018,-22.521952,28.391051,-11.416088,-0.350327
47.333400,-13.107224,-22.514618,28.360471,-11.411058,-0.346137
47.269517,-13.074565,-22.507321,28.330052,-11.406040,-0.341966
47.206343,-13.042043,-22.500060,28.299794,-11.401035,-0.337815
47.143878,-13.009657,-22.492836,28.269697,-11.396041,-0.333682
47.082121,-12.977407,-22.485648,28.239761,-11.391060,-0.329568
47.021073,-12.945294,-22.478497,28.209987,-11.386091,-0.325472
46.960733,-12.913316,-22.471383,28.180373,-11.381133,-0.321396
46.901102,-12.881474,-22.464305,28.150921,-11.376188,-0.317339
46.842179,-12.849769,-22.457263,28.121630,-11.371255,-0.313300
46.783963,-12.818200,-22.450259,28.092500,-11.366335,-0.309281
46.726456,-12.786766,-22.443291,28.063532,-11.361426,-0.305280
46.669655,-12.755469,-22.436359,28.034724,-11.356529,-0.301298
46.613562,-12.724308,-22.429464,28.006077,-11.351645,-0.297335
46.558176,-12.693283,-22.422606,27.977592,-11.346772,-0.293391
46.503497,-12.662395,-22.415784,27.949268,-11.341912,-0.289466
46.449525,-12.631642,-22.408999,27.921105,-11.337064,-0.285560
46.396258,-12.601026,-22.402250,27.893103,-11.332228,-0.281673
