pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
34.191889,-10.131560,-12.235741,7.372179,-9.885761,-3.365074
34.237802,-10.128012,-12.271692,7.531653,-9.885663,-3.302207
34.283549,-10.124446,-12.307482,7.690281,-9.885546,-3.239560
34.329130,-10.120864,-12.343112,7.848063,-9.885408,-3.177135
34.374544,-10.117265,-12.378581,8.004997,-9.885252,-3.114931
34.419793,-10.113649,-12.413889,8.161085,-9.885075,-3.052949
34.464875,-10.110017,-12.449036,8.316327,-9.884879,-2.991187
34.509791,-10.106367,-12.484022,8.470721,-9.884663,-2.929647
34.554541,-10.102701,-12.518848,8.624269,-9.884428,-2.868328
34.599125,-10.099019,-12.553513,8.776971,-9.884173,-2.807231
34.643543,-10.095319,-12.588017,8.928825,-9.883898,-2.746354
34.687794,-10.091603,-12.622360,9.079834,-9.883603,-2.685699
34.731880,-10.087870,-12.656542,9.229995,-9.883289,-2.625265
34.775799,-10.084120,-12.690564,9.379310,-9.882955,-2.565052
34.819552,-10.080354,-12.724424,9.527778,-9.882602,-2.505060
34.863139,-10.076570,-12.758124,9.675399,-9.882229,-2.445290
34.906559,-10.072770,-12.791663,9.822174,-9.881836,-2.385741
34.949814,-10.068954,-12.825042,9.968102,-9.881423,-2.326413
34.992902,-10.065120,-12.858259,10.113183,-9.880991,-2.267306
35.035824,-10.061270,-12.891316,10.257418,-9.880539,-2.208421
35.078580,-10.057403,-12.924211,10.400806,-9.880068,-2.149757
35.121170,-10.053519,-12.956946,10.543346,-9.879576,-2.091314
35.163593,-10.049619,-12.989521,10.685041,-9.879065,-2.033092
35.205851,-10.045702,-13.021934,10.825888,-9.878535,-1.975091
35.247942,-10.041768,-13.054187,10.965888,-9.877985,-1.917312
35.289867,-10.037817,-13.086278,11.105041,-9.877415,-1.859754
35.331626,-10.033849,-13.118209,11.243348,-9.876825,-1.802417
35.373219,-10.029865,-13.149979,11.380807,-9.876216,-1.745302
35.414646,-10.025864,-13.181589,11.517419,-9.875587,-1.688407
35.455906,-10.021847,-13.213037,11.653183,-9.874938,-1.631734
