pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI
5.018292,5.841653,9.203114,4.348235,5.595506,8.095886
4.398600,5.817209,8.565469,4.256323,5.133799,7.677227
4.194507,5.882119,9.221483,4.747907,5.778436,8.379780
4.525394,5.977959,9.543619,4.325738,5.140409,7.513594
4.416686,5.978495,9.101744,4.381071,5.340791,8.524406
4.432104,5.624271,8.857124,4.165305,5.588074,7.557505
4.411237,5.434892,8.892218,4.718174,5.308641,7.974254
4.942616,5.778257,9.480106,4.455640,5.005279,8.223278
4.746043,5.709755,8.975323,4.168370,5.385679,7.956617
4.756592,5.953427,9.413529,4.718623,5.231541,7.574726
5.006934,5.903625,8.268445,4.366740,5.300587,7.790421
4.214219,5.380488,9.095086,4.551290,5.434078,7.669722
4.483053,5.937029,8.813714,4.512369,5.486431,7.471528
5.149353,6.384857,9.413149,4.483771,5.542858,8.067846
4.687038,5.563747,9.069282,4.772490,4.956188,7.805738
4.974240,5.803193,9.133694,4.282699,5.459549,8.509113
4.556619,5.770662,9.011601,4.284988,4.823793,7.932598
4.818876,6.099905,9.780388,4.412307,5.190021,8.064637
4.792278,5.262814,9.432294,4.158414,5.346922,7.684775
4.385754,5.628280,8.882193,4.735001,5.374850,7.674430
4.308227,5.891375,8.610324,4.503551,5.144690,7.648674
4.770739,5.328064,8.757943,4.281892,5.221465,7.626486
4.479714,5.405082,8.803006,4.376114,5.302483,8.121822
4.412190,5.908134,9.377941,4.796778,4.909922,7.899233
4.481733,5.353996,8.865239,4.370520,5.176767,7.087639
4.972570,5.834370,9.868285,4.164869,5.280006,7.344864
4.389382,6.261530,9.840870,4.601096,4.700252,7.733835
4.457390,5.800791,8.707528,4.342548,5.145302,7.814329
4.779763,5.907457,9.125158,4.425939,5.293502,8.306270
4.287105,5.665442,8.974249,4.257947,5.226119,8.088820
5.185715,5.781596,9.180078,4.540836,5.044814,7.702176
4.712487,5.760736,8.319436,4.572898,5.633381,7.991901
4.792159,5.488343,9.108389,4.271916,5.658613,8.127819
4.792960,5.750516,8.862131,4.361304,5.390630,7.886868
4.536127,5.949572,8.630853,4.544885,4.826874,7.854210
4.681199,5.670271,8.997260,4.880145,5.720160,8.463848
4.650820,5.761817,8.761420,4.470753,4.886987,7.474585
4.563477,5.767848,8.428960,4.473508,5.203212,8.092544
4.625113,5.509181,9.261115,4.332778,5.264325,8.041309
4.814130,5.272197,8.754496,4.277023,5.440759,7.987890
4.609718,5.010774,8.937505,4.203705,4.982193,8.013330
4.657696,5.794226,9.276292,4.462785,5.696796,8.177388
4.460712,5.245068,8.187413,4.629378,4.989641,8.172350
4.650183,5.573796,8.492132,4.359986,5.002038,7.634787
4.422498,5.890169,8.520838,4.539928,5.315003,7.169458
4.616565,5.795633,8.577566,4.364955,5.171989,8.400518
4.862066,5.730197,9.536517,4.172379,5.087668,8.025242
4.533296,5.805521,8.549190,4.655271,5.265111,8.479622
4.425945,5.581238,8.710445,4.140829,5.067992,7.837674
4.745794,6.172989,9.263717,4.361496,5.129688,8.081168
4.476975,5.823245,8.424870,4.397308,4.706547,7.810205
4.793251,5.606951,8.887930,4.504632,5.419258,8.415324
4.356726,5.825722,9.110457,4.340226,5.694404,7.931432
4.393286,5.975814,9.413400,4.504837,5.433530,7.669116
4.443882,5.665022,9.047100,4.353599,5.092498,7.410300
4.564279,4.931548,8.792606,4.154633,5.135361,7.738002
4.222184,6.440601,9.810803,4.316589,5.239281,8.185862
4.435726,5.622113,9.632551,4.426824,5.148772,7.931168
4.776479,5.607045,8.754115,4.242162,5.353221,7.713919
4.623435,5.964800,9.227271,4.197683,5.180123,7.579682
4.604728,5.432223,8.125740,4.109315,5.691770,7.980023
4.702116,6.025909,9.830243,4.187498,5.230618,8.458596
4.605056,5.637385,9.158194,4.467480,5.256892,7.425919
4.660017,5.797414,9.575747,4.396392,5.409234,8.576601
4.686527,5.679296,8.721692,4.568148,5.224336,8.044402
4.778177,5.411743,8.683409,4.357513,5.242331,7.807778
4.503696,6.457148,9.777606,4.511500,4.820962,7.683554
4.669401,6.140226,9.566047,4.372675,5.356379,7.762935
4.722344,6.145274,9.420612,4.359130,5.266229,7.694296
4.834268,5.930838,9.442664,4.460503,5.329608,7.623135
4.807398,5.853359,9.541656,4.153559,4.770316,8.167601
4.615738,5.772305,8.625770,4.297508,5.523785,7.531413
4.917662,5.489450,9.339919,4.221835,5.468247,7.730522
4.975855,5.204261,8.701244,3.933282,5.216992,7.911518
4.844857,6.102007,9.229024,4.510247,5.829342,8.107386
4.919336,6.031792,9.064280,4.503263,5.227039,8.168858
4.763515,5.699107,8.609645,4.688408,4.993538,7.489900
4.936960,5.522089,9.275002,4.308495,5.396167,8.121314
4.804845,6.109231,10.156213,4.419990,5.389788,7.913188
5.192251,5.902917,8.937712,4.495183,5.312280,8.401917
4.655100,5.442403,8.734518,4.620828,5.236613,8.190423
4.848713,5.794364,8.959066,4.179174,5.214733,8.031683
4.800749,6.128256,9.768929,4.332078,5.189331,8.020243
4.842863,6.104649,8.677199,4.467077,5.663899,8.225045
4.685065,5.752305,8.612017,4.292203,5.612086,8.167296
4.555779,5.601600,8.720094,4.711694,5.232056,7.772866
4.699373,5.881457,9.563804,4.297736,5.294209,7.891753
4.661287,5.291592,9.035259,3.943501,5.003509,8.269736
4.799343,5.697059,9.249229,4.299004,5.084973,7.317905
4.534919,6.284658,9.661492,4.343877,5.110324,7.711108
4.379095,5.693848,8.796292,4.704864,5.094483,7.593994
4.817591,5.791725,9.100254,4.034077,5.664180,8.389575
4.697135,5.433096,8.566133,4.246729,5.237108,8.665946
4.815867,5.998630,9.026725,4.426793,5.336502,8.174854
4.690588,5.485888,8.889155,4.142900,5.379147,8.689690
4.772410,5.443628,9.053269,4.428866,4.981881,7.981485
4.697987,5.746827,9.024188,4.334900,5.466832,8.436200
5.058782,5.571512,8.829902,4.498266,5.083328,7.900858
4.799144,5.611103,9.216656,4.319745,5.727797,8.049535
4.790254,6.081175,9.004614,4.375485,5.025463,7.911826
4.970226,5.386410,9.510144,4.885403,5.247044,8.440887
4.516391,6.335032,9.572370,4.558807,4.957090,7.705319
4.712941,5.586739,8.858119,4.289168,5.058612,8.025922
4.307568,5.799312,9.269722,4.592757,5.275565,8.052884
4.951646,5.609286,8.711619,4.383829,5.254896,8.227684
4.418406,5.513708,9.017663,4.455070,5.188894,7.625379
4.982097,5.663373,9.086718,4.625200,5.379389,8.510712
4.726453,5.710826,9.677246,4.182822,5.276488,7.682213
4.525320,5.680938,9.594045,4.330347,4.949277,8.372107
4.390887,6.482215,9.821629,4.203337,5.433010,8.080962
4.964392,6.287406,8.925126,4.136455,5.414559,7.951789
4.826850,5.312951,9.095674,4.467534,5.038083,7.696716
4.769866,5.671920,9.268391,4.381873,5.299772,8.035767
4.703934,6.069560,9.553822,4.672530,4.981877,8.068355
5.012216,6.316721,9.888156,4.330873,5.090980,7.962905
4.480402,6.099163,9.229993,4.392764,5.551469,7.822629
4.647910,5.773915,9.295930,4.292483,5.446545,7.946798
4.340786,5.676591,8.927675,4.393351,5.364637,7.993627
4.547316,5.375138,9.059678,4.577295,5.601176,8.592665
4.527371,5.606169,9.040508,4.678056,5.342959,7.869016
4.897570,5.842688,9.731488,4.894552,5.881256,8.329675
4.562338,5.374254,8.925888,4.354908,5.189480,8.019015
4.877760,5.792207,9.416226,4.405291,5.152773,7.901017
4.626462,5.808627,8.546700,4.593333,4.917379,7.407474
4.905546,6.340904,8.727758,4.151057,5.214954,7.658500
4.525415,5.484426,8.713659,4.617458,5.060496,7.864718
4.975914,5.703919,9.311364,4.576333,4.977670,7.459997
4.621188,6.191653,10.134427,4.097566,5.677200,8.499522
4.803697,6.007329,9.137116,4.363577,5.248531,7.965753
4.820023,5.493489,8.911813,4.504662,5.301588,7.919047
4.507744,5.622097,8.834678,4.643021,5.007184,8.342131
4.371150,5.468766,9.164344,3.998675,5.494421,8.004586
4.762537,6.020512,9.090761,4.591238,5.410779,7.704565
4.861688,5.988754,8.798532,4.388139,5.102711,7.955519
4.433802,5.738333,9.480760,4.393240,5.080331,8.049560
4.735871,5.953439,8.912299,4.541993,5.542980,8.277479
5.035828,6.530756,9.898102,4.459751,5.878635,7.687049
4.707434,5.688437,8.570233,4.317038,5.311054,7.930875
4.421623,5.682106,9.164837,4.094213,5.008894,7.621469
4.531724,5.838963,10.119307,4.135636,5.401308,7.754139
4.478719,5.782509,9.108372,4.603332,5.345885,7.927672
4.729930,6.160265,9.364008,4.770188,5.697074,7.686571
4.581026,5.808717,9.209366,4.332920,5.359357,8.386636
