pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
49.951048,-13.329943,-23.033646,35.157737,-15.978324,8.059120
49.921525,-13.300839,-23.001152,35.181945,-15.939496,8.035187
49.892212,-13.271809,-22.968780,35.205757,-15.900742,8.011291
49.863109,-13.242852,-22.936528,35.229174,-15.862063,7.987430
49.834215,-13.213968,-22.904396,35.252197,-15.823459,7.963606
49.805530,-13.185158,-22.872385,35.274824,-15.784929,7.939819
49.777055,-13.156420,-22.840495,35.297056,-15.746474,7.916068
49.748789,-13.127756,-22.808725,35.318893,-15.708093,7.892353
49.720733,-13.099165,-22.777075,35.340334,-15.669787,7.868674
49.692886,-13.070647,-22.745547,35.361381,-15.631555,7.845032
49.665249,-13.042203,-22.714138,35.382033,-15.593398,7.821426
49.637821,-13.013831,-22.682851,35.402289,-15.555315,7.797857
49.610602,-12.985533,-22.651683,35.422151,-15.517307,7.774324
49.583594,-12.957308,-22.620637,35.441617,-15.479374,7.750827
49.556794,-12.929156,-22.589711,35.460688,-15.441515,7.727367
49.530204,-12.901078,-22.558905,35.479365,-15.403731,7.703943
49.503824,-12.873072,-22.528220,35.497646,-15.366021,7.680556
49.477653,-12.845140,-22.497655,35.515532,-15.328386,7.657205
49.451691,-12.817281,-22.467211,35.533023,-15.290825,7.633890
49.425939,-12.789495,-22.436888,35.550119,-15.253339,7.610611
49.400397,-12.761782,-22.406685,35.566821,-15.215927,7.587369
49.375064,-12.734143,-22.376603,35.583127,-15.178590,7.564164
49.349940,-12.706576,-22.346641,35.599038,-15.141328,7.540994
49.325026,-12.679083,-22.316799,35.614555,-15.104140,7.517861
49.300322,-12.651663,-22.287079,35.629677,-15.067026,7.494765
49.275826,-12.624317,-22.257478,35.644404,-15.029988,7.471705
49.251541,-12.597043,-22.227999,35.658736,-14.993023,7.448681
49.227465,-12.569843,-22.198639,35.672674,-14.956134,7.425693
49.203598,-12.542716,-22.169401,35.686217,-14.919319,7.402742
49.179941,-12.515662,-22.140283,35.699366,-14.882578,7.379828
49.156494,-12.488681,-22.111285,35.712121,-14.845912,7.356949
49.133256,-12.461773,-22.082408,35.724482,-14.809320,7.334107
49.110228,-12.434939,-22.053652,35.736448,-14.772804,7.311302
49.087409,-12.408178,-22.025016,35.748021,-14.736361,7.288532
49.064800,-12.381490,-21.996500,35.759199,-14.699993,7.265800
49.042400,-12.354875,-21.968105,35.769985,-14.663700,7.243103
49.020210,-12.328333,-21.939831,35.780376,-14.627481,7.220443
48.998229,-12.301865,-21.911677,35.790374,-14.591337,7.197819
48.976458,-12.275470,-21.883644,35.799979,-14.555268,7.175232
48.954897,-12.249148,-21.855731,35.809191,-14.519273,7.152681
48.933545,-12.222899,-21.827939,35.818010,-14.483352,7.130166
48.912403,-12.196723,-21.800268,35.826437,-14.447506,7.107688
48.891470,-12.170621,-21.772717,35.834470,-14.411735,7.085246
48.870747,-12.144592,-21.745286,35.842112,-14.376038,7.062840
48.850234,-12.118636,-21.717976,35.849361,-14.340416,7.040471
48.829930,-12.092753,-21.690786,35.856218,-14.304868,7.018138
48.809836,-12.066943,-21.663717,35.862684,-14.269395,6.995842
48.789951,-12.041207,-21.636769,35.868757,-14.233996,6.973582
48.770276,-12.015543,-21.609941,35.874440,-14.198672,6.951358
48.750810,-11.989953,-21.583234,35.879730,-14.163422,6.929171
48.731554,-11.964436,-21.556647,35.884630,-14.128247,6.907020
48.712508,-11.938993,-21.530181,35.889139,-14.093147,6.884905
48.693671,-11.913622,-21.503835,35.893256,-14.058121,6.862827
48.675044,-11.888325,-21.477610,35.896983,-14.023170,6.840785
48.656626,-11.863101,-21.451505,35.900319,-13.988293,6.818780
48.638417,-11.837950,-21.425521,35.903265,-13.953491,6.796811
48.620418,-11.812872,-21.399658,35.905820,-13.918763,6.774878
48.602628,-11.787867,-21.373915,35.907984,-13.884110,6.752982
48.585048,-11.762936,-21.348292,35.909758,-13.849532,6.731122
48.567677,-11.738078,-21.322790,35.911142,-13.815028,6.709298
48.550515,-11.713293,-21.297409,35.912136,-13.780598,6.687511
48.533562,-11.688581,-21.272148,35.912739,-13.746243,6.665760
48.516819,-11.663943,-21.247007,35.912952,-13.711963,6.644045
48.500284,-11.639377,-21.221988,35.912775,-13.677757,6.622367
48.483959,-11.614885,-21.197088,35.912208,-13.643626,6.600725
48.467842,-11.590466,-21.172310,35.911250,-13.609569,6.579120
48.451934,-11.566120,-21.147651,35.909902,-13.575587,6.557551
48.436235,-11.541847,-21.123114,35.908163,-13.541680,6.536018
48.420744,-11.517648,-21.098697,35.906033,-13.507847,6.514522
48.405462,-11.493522,-21.074400,35.903513,-13.474088,6.493062
48.390388,-11.469469,-21.050224,35.900601,-13.440404,6.471639
48.375522,-11.445489,-21.026168,35.897299,-13.406795,6.450251
48.360864,-11.421582,-21.002233,35.893605,-13.373260,6.428901
48.346415,-11.397749,-20.978419,35.889519,-13.339800,6.407586
48.332173,-11.373988,-20.954725,35.885041,-13.306414,6.386308
48.318139,-11.350301,-20.931152,35.880172,-13.273103,6.365066
48.304312,-11.326688,-20.907699,35.874909,-13.239867,6.343861
48.290692,-11.303147,-20.884367,35.869254,-13.206705,6.322692
48.277279,-11.279679,-20.861155,35.863205,-13.173617,6.301559
48.264074,-11.256285,-20.838064,35.856763,-13.140604,6.280463
48.251075,-11.232964,-20.815093,35.849927,-13.107666,6.259403
48.238282,-11.209716,-20.792243,35.842696,-13.074802,6.238380
48.225695,-11.186541,-20.769513,35.835070,-13.042013,6.217393
