pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI
5.232451,6.492614,10.310498,5.044250,5.645605,8.944709
4.908754,6.426973,10.589574,4.925809,5.850662,9.493663
4.941226,6.585536,9.906136,4.863649,5.577118,8.977569
5.333042,6.417702,10.644656,4.763430,6.081682,8.997837
5.271685,6.154125,10.302091,4.706402,5.968283,8.458795
5.218951,6.393631,10.777727,4.861173,5.954762,9.644949
5.091045,6.977506,10.779862,5.274691,5.498698,8.939319
5.160412,6.469389,10.862746,5.426970,5.948485,9.208260
5.352600,6.419349,10.093676,4.702139,5.467256,8.290345
5.389934,6.351985,9.491765,4.723258,5.997705,8.483852
5.123485,6.065120,10.077345,4.712890,6.231552,9.128316
5.192149,6.098177,10.317221,4.530559,5.505891,9.634039
5.287501,7.017406,10.550796,4.765273,6.224558,8.969763
5.274741,6.688430,10.847461,4.900438,6.280895,8.892784
5.007879,6.437134,10.165255,4.891890,5.672959,8.657087
4.787683,6.561506,10.511012,4.929751,6.190637,8.988946
5.139212,6.734501,10.498291,5.166841,5.666711,8.627854
5.210361,6.901784,11.098096,5.022296,6.031693,8.578249
5.461260,6.622322,10.648963,4.867312,5.696319,8.839020
5.692468,6.564598,10.073493,5.236982,5.752201,9.061904
5.179230,6.678423,11.306485,5.128232,5.821355,9.045722
5.059729,6.675998,10.395424,4.662308,6.173847,8.613515
5.468876,6.428209,9.848205,5.092442,5.449631,8.417345
5.340397,6.557678,10.480929,5.128727,6.289534,8.828061
5.599346,6.163200,10.196977,4.767184,5.861647,8.753034
5.375528,6.223170,10.146363,4.905819,5.869687,9.748955
5.271863,6.956281,10.309084,4.706977,6.234046,8.956682
5.338284,6.118324,9.583085,5.008825,5.766218,9.142498
5.278769,6.186489,10.337177,5.091038,5.320450,8.556312
5.331497,6.649847,10.334391,4.830912,5.599447,8.819434
5.338923,6.746196,10.518965,4.680092,6.595811,8.605683
5.658823,5.465390,10.638472,4.627553,5.885437,8.615748
5.252478,6.299019,10.083483,5.058684,5.677781,8.887653
5.089167,6.871085,10.999875,4.807085,5.451134,8.698231
5.015486,6.405117,10.286953,5.063865,5.637147,9.100713
5.125656,6.126874,9.695355,4.824228,5.532117,9.057981
4.998286,6.403612,10.289504,5.233290,5.563930,8.628218
5.513489,6.284214,10.258829,5.300355,5.800379,8.910793
5.467048,6.153862,10.311040,4.640592,5.852690,8.682626
5.741151,6.677806,10.110293,4.878935,5.949898,8.418489
5.118774,6.809843,10.558420,4.740475,6.208783,8.779261
5.548277,6.169339,10.081253,4.780936,5.586513,8.862510
5.589451,6.512319,10.013417,4.771038,6.025774,9.203879
5.005107,6.190136,8.999946,5.009157,5.850815,8.808317
5.276090,6.798772,10.495043,4.675496,6.015706,9.421283
5.002301,6.487258,10.615114,4.644409,5.834783,8.718535
5.045611,6.871388,11.015821,5.093857,5.594173,8.065991
5.273053,6.723475,10.474475,5.124563,5.849974,9.333431
5.145409,6.522098,10.714755,4.767928,6.079615,8.641323
5.395246,6.531371,10.619623,4.779975,5.412518,8.248159
5.336072,6.756377,10.984563,5.056614,5.659504,8.887637
5.036022,6.612086,11.248915,5.020956,5.637329,8.927558
5.022891,6.523104,10.222279,4.917444,5.862431,9.696134
5.161095,6.373363,10.160534,4.859487,6.011573,9.296433
5.707198,6.842739,10.724075,5.041855,6.310084,9.664568
5.456605,6.609877,11.208032,4.591604,5.859497,8.593164
5.409609,6.440168,10.503678,4.989909,5.512689,9.579217
5.073954,6.699756,10.186953,5.023129,6.185634,9.247598
5.195834,7.400504,11.161771,4.959925,5.806317,9.182744
5.428236,6.632854,11.320387,4.903897,6.039634,9.285445
5.579297,6.291542,10.700236,4.714609,6.164091,9.309047
5.585395,6.333569,10.181723,4.783709,5.890622,8.852041
5.219919,6.384262,9.462890,4.565524,5.786989,8.783923
5.355352,6.428026,10.669788,4.739355,5.559989,8.862178
5.447830,6.300559,10.802555,4.848762,5.919050,9.363330
5.111553,6.162018,10.343255,4.910953,5.659874,9.652922
5.718030,6.751294,10.772903,4.920438,5.969549,8.927933
5.146831,6.507580,10.601387,4.953827,5.781277,9.427639
5.470010,6.846798,10.765565,4.801494,6.107600,8.861174
5.409741,6.674774,10.719368,4.581387,6.284474,9.477849
5.055864,6.582790,11.471721,4.998805,5.814576,8.963117
5.257179,6.797816,10.018574,5.113542,6.013379,9.160025
5.273316,6.247251,10.754218,4.687504,5.974494,9.447954
5.379249,6.304587,9.930742,4.989358,6.173126,9.259140
4.854300,6.385777,10.941090,4.814705,5.729199,9.297508
5.222600,6.869906,10.508252,4.799751,6.509730,9.996658
5.726897,6.299839,10.472693,4.794216,5.899730,8.733330
5.436278,5.729311,10.236097,4.823535,6.216346,9.152384
5.557524,6.834620,10.725768,4.640997,6.303600,9.850496
4.978009,6.068344,10.383094,5.142335,5.818052,8.873743
5.138765,5.995665,10.309600,4.772292,5.942614,9.384210
5.047074,6.811810,10.427953,5.061687,5.423860,9.362049
5.158576,6.621516,10.833179,4.714770,5.674212,8.392519
5.331402,6.609381,10.251936,5.025192,6.080868,9.662788
5.696716,7.259089,11.406928,4.546248,5.739878,8.255799
