pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
648.496947,326.235281,809.811873,372.148549,549.916923,280.596381,685.902260,363.933547
647.840000,326.000000,809.720000,372.030000,549.990000,281.020000,686.100000,363.960000
647.600000,326.000000,809.550000,372.050000,549.710000,281.070000,686.030000,363.990000
647.540000,326.010000,809.740000,372.000000,550.370000,278.970000,686.050000,364.010000
647.660000,326.000000,810.450000,372.010000,549.750000,281.070000,686.330000,363.990000
648.110000,326.010000,810.550000,372.030000,550.720000,278.970000,686.240000,363.990000
648.050000,326.010000,810.480000,372.010000,551.180000,278.990000,686.330000,363.990000
648.110000,326.000000,810.320000,372.010000,552.570000,279.000000,686.660000,363.980000
647.290000,326.000000,812.550207,371.463966,552.230000,279.000000,686.100000,364.000000
647.310000,325.990000,814.120000,370.970000,552.790000,278.950000,686.280000,363.940000
647.490000,326.000000,812.990000,370.890000,550.320000,280.980000,685.960000,363.970000
646.650000,326.000000,812.070000,370.990000,549.510000,278.970000,685.190000,364.070000
646.290000,326.010000,811.910000,371.000000,548.350000,278.980000,685.020000,361.950000
646.010000,326.050000,810.340000,372.920000,549.220000,278.990000,687.271427,361.879797
643.100000,327.960000,811.181040,377.625217,550.240000,277.060000,689.070000,358.070000
639.600000,336.080000,811.181040,379.678968,564.521371,275.119713,691.378928,359.141463
639.670000,340.050000,816.657708,385.840219,567.259705,276.945269,693.120000,354.900000
638.710000,342.060000,815.973125,385.840219,579.125819,274.206935,704.386014,351.611044
638.260000,344.120000,822.134376,389.947720,587.340821,277.858047,709.178099,343.396042
638.150000,346.040000,824.872710,392.001471,593.730267,277.858047,714.654767,342.711459
637.510000,348.050000,826.241877,393.370638,598.294157,278.770825,719.850000,339.040000
636.030000,350.030000,827.680000,395.000000,599.550000,278.970000,724.790000,341.050000
635.150000,352.020000,832.403129,398.162722,607.140000,277.010000,722.869769,341.342292
635.370000,354.020000,833.820000,400.020000,609.247493,283.334715,723.660000,342.910000
635.000000,354.100000,836.970000,402.000000,609.660000,285.090000,724.150000,344.890000
633.720000,354.100000,831.033962,401.585640,608.650000,287.090000,725.110000,346.970000
632.070000,354.060000,831.033962,401.585640,608.340000,287.090000,723.554352,350.926461
633.892499,355.444177,830.800000,401.990000,605.596381,291.549717,723.600000,353.010000
632.510000,357.020000,830.890000,403.990000,605.880000,294.110000,723.450000,355.040000
632.200000,357.050000,831.280000,404.030000,605.410000,296.060000,722.869769,359.141463
633.120000,357.020000,831.990000,404.010000,605.560000,298.000000,722.640000,361.080000
633.540000,357.010000,833.130000,405.950000,605.350000,300.010000,722.360000,363.140000
632.590000,358.960000,833.950000,405.980000,604.670000,301.930000,729.031020,363.248964
632.630000,359.040000,835.080000,405.950000,604.940000,302.000000,734.130000,363.080000
632.420000,359.010000,835.950000,405.950000,604.760000,302.040000,730.400187,364.618131
633.560000,359.020000,836.990000,405.970000,606.610000,300.080000,728.346437,364.618131
633.960000,359.020000,837.860000,405.990000,607.620000,299.910000,728.370000,365.100000
633.720000,360.970000,838.620000,405.980000,608.900000,299.970000,728.970000,365.060000
634.150000,362.920000,839.140000,405.960000,612.898605,297.939163,731.084771,360.510630
635.960000,363.030000,840.040000,406.000000,613.190000,297.960000,731.084771,355.718545
637.860000,361.040000,846.779382,405.693141,614.130000,295.970000,731.084771,353.664795
640.640000,360.950000,851.650000,407.970000,615.320000,295.970000,731.084771,354.349378
642.930000,359.040000,849.517716,405.008557,616.030000,295.970000,731.010000,353.920000
645.170000,357.010000,849.460000,403.000000,614.724161,293.375273,731.084771,354.349378
645.800000,356.980000,849.350000,402.990000,614.300000,290.980000,731.080000,352.010000
