pt1_dltres,pt2_dltres
1.716400,1.845417
1.838117,0.861638
1.903917,2.932621
1.454845,4.346500
1.571067,1.167235
0.496995,1.052366
2.391707,1.499876
2.587307,2.800850
2.359208,1.482991
2.167449,1.332238
0.796422,1.709102
1.118577,1.244803
2.892761,2.624574
2.481895,2.302524
0.250038,0.678068
2.836741,0.659124
0.868660,0.283834
0.578026,0.189535
0.680980,1.633657
2.066445,0.879893
0.748937,1.397158
0.713498,1.845776
4.431179,0.195890
2.584117,1.154931
1.116763,0.799907
4.255720,0.909558
1.804964,2.968924
1.088010,1.282186
0.714775,0.655637
1.343332,1.274600
1.875793,1.872389
1.592905,3.152444
1.656425,1.592961
0.721050,0.408892
0.367350,2.142853
0.164498,1.430205
0.053179,1.168059
0.211578,0.991516
0.548799,1.084705
0.795696,1.513590
2.452563,4.180182
2.441010,1.451542
0.988554,0.625382
1.748754,1.002941
1.817582,0.121613
1.865671,0.716088
1.911781,0.652379
1.997693,0.543532
2.270087,1.696546
4.029778,2.904139
1.559609,5.902371
1.221154,9.182409
1.288636,1.815385
1.374552,2.193915
1.258211,1.164003
1.626902,0.174745
1.578907,0.121571
0.225592,3.259088
1.067373,0.478028
0.717088,0.121393
0.691290,0.082808
1.048680,1.075585
2.803756,0.658735
0.188624,0.235296
0.344197,1.056613
1.844939,2.520942
1.262391,0.064847
2.496553,1.156089
2.753728,2.371589
2.662905,1.369452
2.590042,0.189885
2.756616,5.782643
1.242380,1.930986
0.166784,0.276958
1.386902,2.983910
2.518119,3.564557
1.425329,3.674483
1.523918,2.938770
1.461041,1.149814
0.057062,1.341062
0.251853,0.136219
0.238120,0.206863
0.086099,0.288100
1.655733,1.756444
2.033310,0.610474
1.901801,1.660594
1.879471,1.615709
0.446838,2.959720
1.197767,2.722173
2.699190,3.254272
1.356004,2.880954
1.518762,1.201109
3.146378,2.770991
1.841734,1.105455
0.230419,0.349534
0.046534,1.439232
0.164721,2.744178
1.433410,0.560894
1.630975,1.487478
3.331265,0.572329
1.096853,0.564515
0.356885,1.884468
1.230181,2.355628
0.906862,2.304944
2.051061,0.706358
0.673111,1.735711
0.714866,2.339907
2.225313,1.060718
1.468346,0.132670
2.095155,0.081472
0.896753,1.063251
0.833523,2.870268
1.044916,6.563378
0.998359,10.856093
1.510157,6.075336
1.528375,5.284836
1.909708,2.958463
2.957655,3.199414
1.804568,4.798672
1.399053,5.057240
0.904259,2.132708
1.405663,2.661681
2.000666,0.528967
0.901030,0.505719
1.121987,1.058425
0.182943,0.595639
2.915189,1.167447
2.532684,6.273098
0.549227,7.017141
1.818626,7.061085
1.380503,9.409557
1.235087,9.831343
1.062339,11.326640
0.886602,11.431282
1.982638,10.982802
3.947924,6.772728
2.649912,11.139296
2.251871,9.375596
1.671549,10.398785
2.216970,8.343168
0.934684,6.594634
0.837299,7.291677
0.236099,10.319481
1.532002,12.187115
1.886724,9.753870
1.184902,15.297579
0.955092,15.112206
0.518798,13.706430
0.252528,12.284741
1.364753,11.072790
0.138754,9.701789
1.691253,8.529553
0.594439,9.201036
0.394590,7.003624
0.300811,7.073481
2.217005,5.838906
0.894134,7.002182
2.642634,5.998108
2.689356,6.211044
2.529966,6.839803
2.518117,7.754137
0.767220,7.561437
0.460767,7.507859
0.146290,6.198110
0.050187,5.207710
1.144922,5.707521
2.244922,5.671643
7.492801,5.708647
4.914418,3.532472
7.551691,1.125334
5.986950,3.297934
5.883229,0.799641
6.386925,0.726984
9.188100,0.328799
12.029855,0.250166
17.430191,1.591915
17.035874,2.887357
14.513355,2.595491
10.977118,1.205828
11.760932,2.432822
10.370735,2.116656
10.153273,4.923532
10.160021,4.073167
10.639139,2.900228
9.173310,1.752207
8.578839,4.374079
9.933888,2.803091
12.127677,2.079768
13.835864,0.881200
14.421372,0.762804
15.676128,1.232999
17.025342,1.640580
16.277338,0.431861
14.720950,0.916733
12.903159,1.441559
10.969464,2.021750
8.834678,1.973438
6.243855,0.739087
3.444634,2.105256
1.022115,2.171586
1.148215,2.387236
2.288311,2.515685
3.206850,1.005479
6.334224,0.055800
11.653573,1.220980
14.209491,1.274909
14.176243,1.556486
9.712402,2.458948
5.194961,1.063030
3.852774,0.993515
2.839747,0.094148
2.939736,1.024257
4.741702,0.042870
6.139776,0.756613
9.839348,0.602433
10.329131,2.044687
13.503861,2.252269
12.051721,3.954999
11.310137,2.359007
11.490073,0.060310
12.980578,1.430013
13.235406,2.589078
11.380307,2.105419
9.509009,2.324156
4.419873,0.716191
5.575789,0.587520
7.924015,0.354306
10.218557,0.155306
9.707414,0.757579
9.404063,0.314228
6.559527,1.180511
9.330358,0.804166
10.246207,2.168814
9.682522,4.117568
9.251994,2.499084
7.624571,3.987767
8.642658,2.637515
7.836044,1.139908
10.066638,0.645295
11.070786,0.007031
11.097095,0.847012
10.237995,2.284841
7.629406,4.897175
7.954343,2.359925
8.704803,2.278731
9.374863,2.280123
9.356052,0.831534
9.326221,3.804415
8.963074,2.425938
9.256574,1.079104
10.073403,0.159947
9.068126,0.469002
9.086327,1.056433
8.777131,1.354370
7.646165,1.360046
9.695624,4.146281
8.404849,2.792245
10.299635,3.626189
9.130430,2.200770
9.378858,1.785597
7.289265,0.006629
5.365488,0.387487
4.463781,8.204662
2.829056,7.138435
1.011535,7.622630
0.126900,4.570624
4.745411,0.973882
3.128371,0.804101
3.192970,2.069967
3.038053,1.721026
3.619494,2.391618
3.153547,1.604875
6.096438,1.284157
2.829447,2.769358
1.659656,1.946510
0.547129,1.756704
0.822237,1.720118
0.975999,1.691879
0.576038,1.676324
1.807926,1.660582
0.177611,4.660546
1.453484,1.724225
1.820569,2.480942
2.037641,2.513946
1.083964,2.741593
1.996879,2.585719
0.987387,2.257721
1.040522,2.293779
1.043574,0.285103
1.170235,0.174533
1.427628,0.207734
1.279069,0.668576
0.115073,0.259606
1.292755,0.928589
2.847241,1.238083
2.775975,0.906657
2.678910,0.649065
0.350386,0.412500
0.275935,0.347582
0.441050,1.590033
0.999122,0.216383
0.480662,1.831448
0.504451,2.111643
0.647669,2.542968
0.703638,2.874458
0.348162,1.767431
0.332954,1.688208
0.556956,1.231407
