pt1_dltres,pt2_dltres
1.408656,1.454897
0.214011,2.242937
0.183353,2.386616
1.659149,0.473787
0.879079,2.324645
0.621012,0.498915
0.448352,0.740947
2.310280,0.594863
1.559145,1.107964
1.618911,1.672028
0.030229,0.823837
0.335282,0.844461
0.073873,1.041168
0.155369,1.350300
0.652757,1.617913
1.322286,1.093262
2.020841,2.994050
1.408789,0.874611
1.365515,2.678821
1.342750,0.472952
1.137599,1.422476
1.300053,2.996172
0.216813,1.527023
0.884796,0.103337
2.120110,0.779991
4.393030,1.008659
4.390452,2.711316
6.616603,2.150368
5.190556,0.865124
3.954710,0.707800
2.422941,0.581382
0.935130,0.462285
0.201682,0.245681
1.327506,0.009606
2.873005,0.079745
0.870658,0.052591
2.242443,1.209410
1.055682,2.585377
2.278369,0.322683
3.244119,0.802644
3.007011,4.385519
3.591468,1.850967
2.185544,1.555287
0.595103,1.359317
2.349074,0.339777
2.418478,0.310222
2.006354,0.273734
6.632190,1.365991
5.003025,1.854186
4.402688,1.777464
2.601708,1.711436
1.157939,1.594616
0.157392,4.140343
0.083352,2.333111
1.623606,1.326848
1.634780,2.541284
1.758039,2.773837
1.436340,2.865301
0.316658,2.206458
0.113795,1.749369
0.472101,2.869437
0.471914,2.514231
5.440483,0.694096
6.833231,2.845042
4.659560,3.199792
8.624181,1.677801
6.972753,2.998211
2.612022,2.788440
1.043150,1.251389
1.837152,1.069784
2.990917,0.987980
3.057909,1.067661
2.561530,2.513418
1.961008,0.716752
1.179193,0.238184
0.026905,0.612732
0.696951,1.654331
1.021236,0.552383
1.390537,0.869778
1.372401,1.540867
0.862042,3.004723
2.205342,1.894826
2.861470,2.530013
2.929937,2.938870
2.382188,1.972927
0.285566,1.945513
1.819808,0.234729
0.146281,2.140450
0.986138,2.925072
2.167325,0.822266
0.453156,0.049065
2.256992,1.354499
4.486719,1.498704
2.927132,0.219447
0.309004,1.876371
1.628302,0.746433
1.902970,2.524733
0.422208,5.301007
0.107872,6.690061
0.112232,3.543375
0.159446,1.917614
1.413968,2.917708
0.354043,2.291913
0.156492,2.923863
1.465417,2.098562
1.997648,2.795354
3.588067,1.404519
1.111045,1.248162
0.718474,0.605300
1.323934,0.155242
2.304441,0.642947
3.024773,1.625844
0.007419,2.955881
0.889997,3.910545
2.623742,4.036853
2.572033,5.512477
0.827970,5.977572
0.501940,6.438624
2.656828,5.930404
0.976762,8.185388
1.848443,3.745372
