pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z
54.643274,-7.577678,-4.903463,37.400086,-12.185482,12.532385
54.696063,-6.981832,-3.873454,36.724864,-11.838840,13.088777
53.716321,-6.719837,-2.698143,35.028169,-11.722620,15.047043
52.895652,-6.305708,-2.060707,34.354657,-11.436803,15.254651
52.040865,-5.991065,-1.605925,33.792678,-11.229794,15.517259
51.684647,-5.246440,-1.949039,33.662337,-11.272253,15.405261
51.071879,-4.516302,-2.384011,33.476842,-10.356946,15.446634
51.006357,-3.895920,-3.005300,33.483259,-9.690809,15.037339
51.077900,-4.278528,-2.778519,33.547096,-8.932728,14.740267
50.808406,-3.939118,-2.275968,33.348054,-10.003912,15.486943
51.362436,-4.007383,-2.226780,33.171347,-10.044026,15.472811
51.390805,-4.647673,-1.759197,33.005574,-10.961713,15.356592
51.413074,-5.080575,-1.696705,33.061618,-11.042718,15.185446
51.829913,-5.824426,-2.278786,33.423117,-11.041092,15.239799
52.269368,-6.108863,-2.757096,33.897913,-11.997907,15.244948
52.448300,-6.420679,-3.415862,34.449319,-12.179561,15.037970
52.592352,-6.848370,-3.336048,34.615454,-12.280657,14.875520
52.828827,-6.815722,-3.148755,34.693815,-12.316992,14.820243
53.628590,-6.770513,-2.819211,34.969045,-11.453085,14.868675
53.454077,-6.469549,-2.247131,35.676024,-9.695410,16.275810
53.453124,-6.853911,-2.205731,33.930037,-10.898562,13.377557
53.616320,-7.343297,-2.200436,33.757237,-11.203127,12.697162
53.524664,-7.317880,-2.158149,35.093827,-10.203623,15.935607
53.191646,-7.146700,-1.890204,34.898092,-10.192575,16.198603
52.926485,-7.135610,-1.967384,34.285973,-10.694483,15.203758
52.989173,-6.878704,-2.340646,34.205735,-11.594079,14.495642
52.858351,-6.254530,-2.898750,34.493055,-11.191199,14.498389
52.702428,-6.397506,-3.301266,34.506713,-10.867600,15.391895
52.371922,-6.460544,-3.519757,34.768919,-9.609379,13.959901
52.871773,-6.949895,-4.421165,34.987354,-9.149158,13.080908
53.548206,-7.102772,-4.531700,34.502887,-9.304670,10.030519
54.038983,-7.139251,-4.461619,34.717388,-8.791513,9.660282
55.196768,-7.820801,-4.968907,35.320786,-8.261554,9.688641
56.293183,-8.813605,-5.114252,35.205105,-5.606259,6.167797
56.596799,-8.752154,-4.266198,36.368420,-4.972706,8.255260
56.820933,-8.487259,-3.702687,36.255681,-5.442005,7.977242
56.659639,-8.537985,-3.881611,35.954105,-5.626768,7.471820
56.538865,-8.646745,-4.123197,36.140169,-5.572597,7.681111
56.525082,-8.836378,-4.530755,36.245005,-5.561156,7.806473
56.485529,-8.860893,-4.597204,36.411148,-5.425995,8.153975
55.933205,-8.396434,-4.715932,36.562475,-5.737057,9.390596
54.468852,-7.587293,-5.243748,37.131558,-7.506732,11.477646
52.920265,-6.671492,-5.225161,37.673568,-8.140515,13.140722
51.915837,-5.448619,-4.263007,38.484395,-9.868395,16.906191
50.605494,-4.984561,-3.735488,38.574375,-10.852626,16.955081
49.807345,-4.688535,-3.372057,39.090538,-11.051427,17.615588
49.788599,-4.509009,-2.896980,38.890537,-10.683352,18.382055
49.670552,-3.503569,-2.586409,38.443784,-10.220082,19.231961
50.429087,-3.140417,-2.537988,37.523483,-8.558538,19.830612
50.968352,-2.662885,-2.219151,35.203229,-9.824779,19.062359
50.379975,-1.125359,-1.358804,34.117276,-9.315746,19.799735
49.850022,-0.773706,1.314661,33.165300,-9.312584,21.421816
49.795876,-0.182175,2.816792,33.363308,-7.966151,22.549156
50.280043,-0.351318,4.351752,33.733842,-7.669621,24.267148
50.710620,-0.282286,5.798068,34.222128,-7.946209,24.804857
51.040193,-0.860133,6.510264,34.619994,-8.798590,24.998327
51.108341,-1.589674,6.803107,34.626031,-9.470406,25.618971
50.358280,-2.221731,7.058940,34.587661,-10.220732,26.061484
47.993619,-2.238977,8.210012,34.583846,-12.098297,27.926298
49.689763,-6.257795,8.481294,34.366618,-13.377884,29.654535
49.582159,-9.343269,10.394646,35.333954,-17.109711,29.918197
48.509374,-11.865202,12.171291,35.216673,-20.978822,32.977249
50.141028,-16.248906,11.205221,33.303141,-24.965234,29.021639
51.035073,-19.351514,12.099545,34.505697,-27.393120,29.600699
52.762467,-22.364635,15.396920,34.673935,-30.953792,31.328752
52.797878,-22.659974,17.828174,34.325379,-32.004885,32.418477
51.324658,-21.351240,18.215507,34.398278,-32.006762,34.171113
50.236309,-19.511437,16.761248,33.117697,-32.733162,32.216462
49.310911,-18.238668,15.419353,33.724114,-31.733753,33.110149
49.220422,-17.316202,13.034647,34.713628,-29.854751,32.515873
49.415580,-16.837708,11.460263,36.263289,-30.392230,30.875039
49.933703,-16.545618,10.385991,37.069489,-30.714784,30.422897
51.031921,-16.723663,9.385345,37.151437,-30.851490,30.851183
50.823902,-16.839048,10.032166,37.420407,-31.070876,30.342670
50.042162,-16.593086,10.323855,37.663205,-31.497066,30.351867
50.045672,-16.567800,9.430329,37.913794,-31.659317,30.107969
50.610461,-16.043878,9.949722,37.627891,-31.298815,29.805849
50.124167,-15.999707,9.756181,36.533851,-31.386695,29.283999
51.200737,-16.172174,8.757334,36.888255,-30.608715,29.266564
51.060184,-14.795016,10.035891,37.431201,-28.936221,29.294315
50.696412,-14.287886,10.837731,37.642814,-28.981698,29.179263
50.439629,-13.498927,10.648019,37.719491,-29.005969,29.126406
49.873655,-12.970864,9.693057,37.458380,-28.801876,28.601708
50.595478,-12.837926,8.340955,37.523578,-27.339842,28.021820
51.323751,-12.285432,7.901893,37.527362,-26.109530,27.127315
51.603002,-12.016418,7.625936,38.355201,-25.947806,25.608638
52.050239,-12.452482,7.760105,38.190053,-25.126103,25.359106
54.784797,-14.538058,5.672116,38.396345,-24.302815,25.212730
55.180488,-14.327176,6.656859,38.384472,-22.832863,24.561216
55.541931,-13.972553,7.466587,38.180702,-22.274902,24.011208
55.455246,-14.338841,6.605467,37.968629,-22.276412,23.950587
55.395170,-14.236327,6.810202,38.098013,-22.290480,23.988208
54.894031,-13.969168,7.245621,38.157613,-22.275794,24.063645
54.980143,-13.247750,6.962709,37.840973,-21.148600,24.018860
55.474982,-13.570484,6.325989,36.397170,-21.436420,21.336453
55.181952,-13.784269,6.715173,36.522335,-20.714740,22.049750
54.596089,-13.418599,7.417077,36.196456,-20.560423,22.322689
54.446955,-13.577041,7.916338,35.919069,-20.431923,22.518357
54.622538,-14.392423,8.077015,35.583095,-20.046145,22.292676
54.915755,-14.439870,9.085438,35.210070,-20.064447,22.203885
54.638102,-13.779540,10.431603,34.587508,-19.949563,22.303347
54.609125,-15.404113,11.204726,33.161982,-20.504910,23.808956
54.845141,-15.963201,11.855677,32.353364,-20.917587,24.283577
54.146028,-16.894535,13.731101,32.096807,-22.988113,25.154110
53.797405,-17.174318,15.044183,31.829550,-23.635626,25.310976
54.382072,-16.038590,13.537492,31.327081,-22.929730,25.703728
54.129765,-15.045277,13.508446,31.007091,-22.900533,25.578675
54.076836,-14.328005,13.211012,31.076753,-22.827440,24.857424
53.890584,-13.989265,13.058084,31.310064,-22.821401,24.952631
53.825366,-13.600530,12.853078,31.420971,-22.801798,25.060109
53.670249,-14.560064,12.631681,31.498795,-23.558959,25.294849
