pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y,pt3_cam1_X,pt3_cam1_Y,pt3_cam2_X,pt3_cam2_Y
732.980211,225.818960,388.281455,279.496457,692.375695,146.721207,269.608618,211.517276,NaN,NaN,NaN,NaN
732.850000,226.100000,387.990000,279.050000,692.160000,146.810000,268.797259,211.517276,NaN,NaN,NaN,NaN
733.840000,225.990000,388.120000,279.010000,692.060000,147.970000,271.231334,210.705917,NaN,NaN,NaN,NaN
733.050000,226.430000,388.630000,278.950000,691.770000,148.230000,271.231334,210.705917,NaN,NaN,NaN,NaN
733.010000,227.060000,388.030000,279.490000,691.750000,150.120000,271.231334,210.705917,NaN,NaN,NaN,NaN
732.590000,227.940000,388.360000,279.930000,691.060000,150.170000,271.231334,212.328634,NaN,NaN,NaN,NaN
732.080000,228.670000,385.920000,280.200000,690.790000,149.900000,272.042692,213.139992,NaN,NaN,NaN,NaN
733.000000,229.080000,388.281455,279.496457,689.740000,151.610000,271.231334,213.139992,NaN,NaN,NaN,NaN
732.780000,229.860000,387.380000,278.820000,688.730000,151.800000,271.231334,213.139992,NaN,NaN,NaN,NaN
733.960000,227.120000,388.260000,278.240000,687.410000,152.240000,272.042692,218.008141,NaN,NaN,NaN,NaN
732.290000,227.310000,387.170000,278.490000,685.620000,151.360000,274.476767,218.008141,NaN,NaN,NaN,NaN
733.080000,226.830000,386.370000,278.800000,683.870000,151.990000,271.231334,218.008141,NaN,NaN,NaN,NaN
732.940000,226.480000,387.510000,278.810000,681.900000,153.040000,275.288125,215.574067,NaN,NaN,NaN,NaN
732.960000,226.810000,387.670000,279.070000,681.797988,153.933280,272.854051,218.819500,NaN,NaN,NaN,NaN
732.050000,227.910000,387.040000,279.210000,680.870000,155.030000,271.231334,220.442216,NaN,NaN,NaN,NaN
732.030000,228.650000,386.290000,279.190000,678.790000,156.220000,268.797259,223.687649,NaN,NaN,NaN,NaN
731.140000,229.050000,385.750000,279.140000,676.860000,157.590000,268.797259,224.499007,NaN,NaN,NaN,NaN
729.800000,230.070000,384.950000,279.020000,675.547524,160.183744,265.551827,226.121724,NaN,NaN,NaN,NaN
727.900000,231.190000,388.281455,284.973125,675.430000,161.770000,265.551827,229.367156,NaN,NaN,NaN,NaN
726.850000,232.250000,386.912288,289.080626,675.260000,163.250000,264.740468,233.423948,NaN,NaN,NaN,NaN
724.980000,233.350000,386.912288,289.765209,675.990000,163.090000,266.363185,234.235306,NaN,NaN,NaN,NaN
