pt1_dltres,pt2_dltres
11.440827,9.457156
9.835806,9.347493
8.041753,10.768881
10.882629,10.279356
11.003096,9.600413
10.801471,8.734992
10.220830,12.269165
14.944448,9.865546
13.757975,10.548233
9.557972,9.224342
5.278095,10.217350
2.823419,10.580080
0.275134,10.494002
2.525979,11.724877
1.182629,10.573546
18.002398,10.122131
16.709504,10.052812
11.145129,9.187919
10.309831,10.305247
12.067546,9.572689
12.859424,9.082286
12.253091,12.486385
9.278609,12.993502
9.413174,12.907238
6.787972,11.717163
9.785782,9.042609
14.250311,8.722419
12.260706,9.277313
10.147630,9.366825
10.139139,9.456120
8.152341,9.582631
7.594897,9.247950
7.636299,9.719427
12.600315,11.647565
12.641872,9.108653
10.088974,12.454896
8.433375,10.070352
11.311780,9.198065
10.993674,12.099733
8.068197,11.325316
9.767255,12.090532
9.722024,13.569256
9.335168,12.108732
8.430168,12.291994
8.085856,12.068932
16.791450,13.868475
16.235551,14.403642
13.461386,17.389880
13.044075,15.477425
12.370932,16.233831
9.411393,17.511495
3.653114,15.182437
5.283533,12.146451
6.712404,15.005729
1.445496,15.251575
0.865506,14.076360
4.789348,15.027490
7.303859,15.201999
8.569262,14.939920
13.623937,14.935028
1.407204,14.735250
5.283525,14.834433
2.263871,17.416896
2.180979,14.719634
1.968732,15.904286
1.796816,17.011096
0.406837,15.404520
0.959997,17.117597
1.279748,16.097020
1.474387,16.108476
1.272687,15.368315
0.295947,17.928486
0.722096,16.319713
1.519796,17.001192
2.925971,17.576204
1.413128,19.584475
2.810085,18.350651
1.322624,15.036206
4.229163,17.852092
2.412615,18.491953
0.656573,19.477320
2.032213,19.467235
1.465389,18.825323
1.394143,19.846333
1.021103,21.279457
1.360042,21.479336
2.689739,20.703126
0.569433,20.105789
2.747078,23.181203
0.694871,24.222987
0.284409,23.569569
1.854977,19.215098
0.348922,19.189854
0.223892,20.461628
0.120313,21.918228
0.171764,20.725127
0.186522,17.037509
0.063636,18.529023
0.474616,19.684217
2.329586,20.923155
1.265397,21.507005
0.505199,17.636632
0.610189,19.064236
1.305369,20.204097
1.662383,19.001180
1.699946,20.160634
1.909259,15.664935
1.923379,19.290823
1.331799,20.176051
0.593781,18.995303
0.004706,16.994653
0.055315,18.779369
0.232031,22.195236
0.667525,19.516013
0.928619,21.954201
1.745992,22.819807
2.218181,20.014168
0.453401,19.839809
0.320194,19.123925
0.806402,18.806993
1.160828,17.700175
0.547645,21.130977
0.318719,17.905676
0.817912,19.231720
1.194035,17.432063
0.959419,18.076522
0.173900,22.411358
0.021996,17.356378
0.434515,21.526774
1.744876,18.714151
0.414853,15.438605
0.003953,17.346452
0.938440,17.064679
1.897685,17.926376
1.160003,16.734294
0.918698,18.772017
1.067272,18.080787
1.461868,15.448462
1.632075,15.456708
1.397961,17.662322
0.561021,12.530063
0.212028,13.366388
0.171995,16.264600
0.445845,17.021610
0.660539,12.188212
0.370947,14.296220
1.576153,11.135238
1.043901,15.394789
1.595081,12.136058
1.082440,13.735485
0.238677,16.308243
0.324965,14.996159
0.585835,15.171773
0.636881,13.528876
0.320961,14.288430
0.239025,12.357706
0.017844,11.925324
0.924395,12.075009
1.964686,13.233299
3.267269,15.625731
1.323652,13.681706
0.193029,15.430797
1.754274,16.808869
0.228169,15.032421
0.600609,12.938706
0.027962,14.346972
0.328497,14.954943
0.627452,14.267484
0.082488,16.232014
0.264718,15.734191
1.019262,16.932355
1.764595,18.991263
0.404662,18.443815
0.378471,19.115541
0.822519,17.288270
0.977254,17.790605
1.147952,18.159678
1.089417,18.310395
1.168107,17.290770
1.835089,16.725262
2.998774,17.265038
0.521893,16.819186
2.345750,14.040872
0.269099,13.245180
1.699139,14.723176
1.559203,14.993636
1.601433,18.819389
0.429403,13.432828
0.640374,14.218685
1.202015,16.975989
1.154403,17.701136
0.893937,18.067943
1.141012,15.898931
1.378407,15.340975
0.702832,18.886364
0.616787,18.791142
0.063580,21.518790
1.437907,15.411415
1.028873,17.000422
1.499229,16.922867
0.314449,16.930784
0.349248,19.603166
1.283429,20.052257
1.929558,19.874742
2.198527,20.406340
2.048679,20.804448
1.695150,20.703030
2.249244,20.066563
3.903638,19.623086
4.867469,19.282631
4.587838,17.872666
2.344435,16.436604
0.941431,17.815546
3.566133,17.613249
0.607650,19.384280
0.418001,16.983418
1.358539,11.600839
0.042524,12.863827
1.719416,9.275268
3.330991,11.885972
1.855802,18.502901
1.578202,16.546766
3.158294,19.165694
2.913860,22.050562
2.818923,18.239072
2.053578,21.697671
1.313240,21.301942
1.267880,19.394340
1.218908,21.688313
2.798730,20.883497
3.857714,15.963700
2.928107,17.694409
4.376918,19.779294
3.758724,16.788885
3.061796,19.581147
1.757286,17.062371
4.646362,14.182740
7.570457,13.384315
9.775453,18.601698
10.620232,18.075220
10.168708,14.340641
6.289823,15.286382
3.821643,17.011460
1.762014,16.840351
0.235584,16.840351
0.570309,14.864374
2.171307,16.196124
1.220786,16.257148
0.695317,14.092443
0.437919,14.542711
0.371203,15.823678
0.929713,19.041737
0.674230,18.465899
0.539897,17.291331
0.092214,17.277027
0.838371,14.500259
0.853969,17.209416
0.823124,18.503805
0.155680,19.241657
0.769191,20.761623
2.024942,10.549463
1.405058,12.190788
1.798374,8.616828
2.054193,11.420496
1.839289,10.455740
1.458466,7.857661
1.692900,6.330703
2.546666,6.302281
2.696779,9.925031
2.926072,8.560813
2.456952,10.815836
2.728188,9.287690
2.347997,9.912212
2.560531,10.307978
2.287349,8.675472
6.281313,10.430135
5.577602,10.259040
1.944493,10.984446
0.019382,12.795548
0.498457,12.933523
0.847530,12.524355
2.332558,11.751661
2.582796,11.703875
2.407208,11.843331
0.730880,15.384625
0.286449,11.378611
0.302298,11.174732
1.326205,9.203874
3.864011,8.202713
1.946928,11.873277
0.408335,11.451007
2.214438,11.851136
3.645407,8.155299
0.930412,11.258526
1.050017,12.671708
1.845211,13.515089
3.816684,12.989898
1.299361,10.411375
0.406981,10.351339
0.880839,9.995468
1.961674,10.134260
3.395657,8.656556
1.187179,8.046453
0.609463,9.589849
0.424775,8.286680
3.289376,14.636126
3.098838,12.174040
3.799602,12.299536
1.617226,10.814528
2.056451,10.423958
1.070969,10.873538
0.711003,11.426757
1.065365,12.517252
3.640222,8.850404
6.187257,10.592591
6.575057,10.105486
5.755273,10.323077
4.459035,11.394507
3.560757,13.125205
2.260589,11.648656
2.552138,13.180551
2.976428,9.847327
4.746645,11.530845
2.092011,5.327909
2.142306,10.987687
1.988964,8.193292
2.767686,7.645684
5.097141,7.944834
3.033058,7.458672
2.014310,7.681716
1.357569,8.044949
0.590396,4.825547
0.269478,7.338394
3.240078,4.562940
1.996834,6.099591
0.178301,7.283290
0.283604,6.876461
0.688179,7.834823
0.678379,13.099064
0.182207,5.516488
0.172641,7.480245
0.964774,2.936052
2.533771,6.296548
2.682583,5.823557
2.381828,8.028046
5.709356,6.708799
2.686072,8.586916
0.181865,5.953066
0.355997,6.667993
1.452060,5.815649
0.559398,7.424737
5.618528,6.154635
9.196652,9.198605
6.890332,7.972190
5.348285,11.495180
1.010175,8.510612
0.616938,10.128202
2.398214,13.691034
4.779667,0.951232
0.431139,2.044521
0.201831,1.462355
3.669866,2.937682
2.931659,2.870518
5.212439,1.618820
2.765447,1.475174
1.924191,1.262070
2.468078,3.745961
0.555560,6.868780
0.516691,7.583990
2.444554,6.607021
1.883817,8.238368
2.422892,9.268715
3.189889,9.370745
1.331667,10.666823
3.088017,9.881140
0.544740,6.256327
0.705368,3.419413
4.924177,0.164577
7.776136,1.768779
8.015932,4.104072
5.523972,5.745678
7.076205,5.663574
5.946677,4.996484
3.946661,1.308621
2.776642,1.722600
1.696485,2.338310
5.863696,3.898637
6.352056,6.019838
8.034392,7.670258
6.961356,6.736895
10.947857,6.423122
7.685023,6.373500
8.158715,5.885114
8.659021,4.220696
7.270930,5.094217
6.769160,8.965849
1.643999,8.312497
0.767685,6.396902
0.525451,7.344488
0.274507,7.788529
0.795155,8.048752
2.636429,8.748304
0.987211,8.736798
0.059092,6.855640
0.660059,8.595117
0.750394,8.217840
0.343776,6.539960
1.567768,10.627999
2.135220,10.255282
1.108007,9.198462
0.790668,10.895992
0.702800,7.796604
0.959877,14.124720
0.605525,9.833929
0.032463,13.325752
0.984738,11.842839
1.385114,12.767807
4.375080,8.551031
0.579824,7.080266
1.899748,8.345765
2.644619,8.643766
1.726104,8.368291
1.559324,8.921655
2.534818,11.625986
1.415576,7.729697
0.796615,12.384280
0.603950,8.262526
0.577054,8.437745
1.040141,11.816810
0.031557,11.365501
0.952770,6.527781
1.646527,6.514826
2.953657,10.151372
4.639122,12.789041
0.501899,11.095060
2.213275,8.635882
1.062378,8.903520
1.848753,10.017810
1.289241,10.017810
1.388287,14.542451
6.082688,7.095157
4.348669,9.401722
5.975624,9.793038
7.434309,7.518004
5.664470,7.503603
10.464491,7.081466
11.851423,6.693689
14.712715,6.664252
14.261592,11.354742
2.027757,10.165057
1.025743,10.017212
2.343366,7.744655
0.700258,7.696483
1.794035,8.908727
0.502825,9.289537
0.219074,8.554034
0.566721,14.070515
0.996177,13.233411
1.129873,14.873556
1.869082,13.333397
2.466841,12.228986
3.150343,13.236517
2.228779,12.114284
1.945503,9.452913
2.436892,8.740090
2.885780,7.376004
3.753015,11.317138
1.518875,9.423111
0.094766,2.938359
0.797946,2.105888
2.128350,1.022628
2.859407,3.539180
2.859376,7.209175
1.002770,11.357951
0.550032,11.152898
1.130971,8.243205
2.876304,7.141391
2.537074,6.632397
0.332148,5.213668
0.052401,9.902897
1.436789,8.703123
1.896272,6.697875
2.065202,6.466590
2.697233,6.023471
2.827533,12.681354
2.760083,11.334669
2.004724,8.729680
1.194707,8.996973
1.168552,8.600386
1.521028,8.188506
0.086717,9.580666
2.663254,10.903632
0.689071,11.227943
0.096620,12.649729
0.775097,11.542592
0.515823,11.487836
0.476114,9.330629
0.358475,6.676469
0.400092,5.581826
0.470363,5.849667
2.426516,5.390350
