pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
41.477702,-12.322148,-10.458902,19.058484,-15.327161,-0.051564
41.840383,-12.253371,-10.957521,19.426101,-14.758259,-0.633710
42.152032,-12.132934,-11.413910,19.757176,-14.376446,-1.104691
42.383483,-11.967796,-11.823789,20.043531,-14.153919,-1.457593
42.508999,-11.780627,-12.178375,20.273372,-14.033664,-1.679647
42.541745,-11.613578,-12.466461,20.448512,-13.982114,-1.757565
42.536023,-11.515921,-12.679014,20.589940,-14.020998,-1.683673
42.558545,-11.521233,-12.814452,20.729062,-14.197817,-1.461738
42.667071,-11.640330,-12.881607,20.896484,-14.530097,-1.111703
42.890778,-11.861963,-12.898281,21.114110,-14.975094,-0.672074
43.206462,-12.154600,-12.886948,21.388409,-15.448696,-0.197351
43.541576,-12.472048,-12.870106,21.703269,-15.867572,0.252758
43.816043,-12.768238,-12.866847,22.027482,-16.184050,0.626959
43.994934,-13.014626,-12.890237,22.332282,-16.388451,0.893150
44.105064,-13.206819,-12.945930,22.604883,-16.499174,1.043591
44.206210,-13.356976,-13.032782,22.850351,-16.551516,1.094193
44.344756,-13.478456,-13.145054,23.081120,-16.581354,1.077661
44.524855,-13.573955,-13.275449,23.303063,-16.607744,1.032465
44.702797,-13.632256,-13.417801,23.509302,-16.638638,0.992043
44.810141,-13.637329,-13.568732,23.687063,-16.687086,0.976689
44.796593,-13.583654,-13.727710,23.830031,-16.771764,0.988907
44.663508,-13.486097,-13.895517,23.948544,-16.902975,1.012149
44.468500,-13.379152,-14.072076,24.072036,-17.067048,1.012612
44.305281,-13.308550,-14.254642,24.239955,-17.220982,0.943975
44.275094,-13.319309,-14.436908,24.486832,-17.299305,0.755726
44.457990,-13.444098,-14.609347,24.829054,-17.233347,0.404852
44.895697,-13.695303,-14.760761,25.259088,-16.977585,-0.131527
45.584359,-14.060199,-14.880842,25.750098,-16.537264,-0.846729
46.468592,-14.500195,-14.963388,26.267234,-15.983763,-1.702289
47.444382,-14.957613,-15.009009,26.774316,-15.439701,-2.634664
48.380502,-15.371125,-15.025885,27.234549,-15.026856,-3.569328
49.157882,-15.695408,-15.027784,27.612379,-14.803342,-4.437753
49.703557,-15.918025,-15.030062,27.879110,-14.741423,-5.193275
50.003648,-16.060922,-15.046148,28.023352,-14.761684,-5.820819
50.101303,-16.165239,-15.085999,28.055813,-14.782479,-6.333636
50.071106,-16.269321,-15.154844,28.004490,-14.751388,-6.758751
49.988129,-16.391377,-15.251961,27.903731,-14.654197,-7.119514
49.909311,-16.525219,-15.370050,27.784668,-14.505434,-7.423536
49.871227,-16.648355,-15.495506,27.670804,-14.328704,-7.658870
49.896356,-16.731752,-15.610544,27.576132,-14.142842,-7.795541
49.988127,-16.745809,-15.697536,27.505797,-13.965263,-7.789137
50.102387,-16.657557,-15.744330,27.460108,-13.829129,-7.586301
50.118966,-16.426682,-15.749518,27.442401,-13.794811,-7.134463
49.850446,-16.011879,-15.726454,27.467594,-13.939172,-6.396718
49.108479,-15.391525,-15.703978,27.565299,-14.322613,-5.368670
47.818399,-14.592929,-15.721784,27.773701,-14.950455,-4.091331
46.124675,-13.711528,-15.819625,28.122701,-15.748000,-2.654251
44.386617,-12.893150,-16.022392,28.607054,-16.565966,-1.183073
43.028963,-12.281173,-16.327876,29.162874,-17.229780,0.191142
42.331033,-11.962807,-16.703744,29.674464,-17.618963,1.369158
42.285105,-11.931084,-17.094106,30.020422,-17.722644,2.301304
42.626985,-12.086173,-17.433802,30.128005,-17.622682,2.984425
43.012530,-12.283964,-17.664418,29.997375,-17.422639,3.448625
43.202529,-12.401474,-17.746888,29.686104,-17.182974,3.742123
43.132367,-12.376182,-17.667656,29.281947,-16.929812,3.915578
42.875408,-12.213534,-17.439654,28.872597,-16.685091,4.007188
42.559884,-11.973756,-17.099025,28.513917,-16.476157,4.031341
42.309844,-11.745770,-16.696225,28.214174,-16.325423,3.973800
42.235028,-11.618446,-16.283022,27.946224,-16.230261,3.796334
42.437164,-11.665226,-15.903327,27.671264,-16.151745,3.452167
42.984116,-11.934557,-15.589923,27.359147,-16.029933,2.908543
43.862607,-12.437155,-15.364508,27.006291,-15.817127,2.167014
44.956534,-13.135495,-15.239401,26.646099,-15.507446,1.271170
46.075763,-13.950993,-15.219444,26.336318,-15.142358,0.297678
47.033461,-14.794646,-15.302432,26.130509,-14.789898,-0.662590
47.724743,-15.590440,-15.477554,26.056140,-14.504494,-1.523782
48.118659,-16.272157,-15.721414,26.106931,-14.318713,-2.219356
48.223159,-16.783102,-15.995812,26.254219,-14.250472,-2.714231
48.100399,-17.095594,-16.250044,26.466677,-14.290825,-3.015129
47.875341,-17.223197,-16.426788,26.717483,-14.395761,-3.168207
47.678965,-17.212204,-16.470335,26.981635,-14.502646,-3.240239
47.591429,-17.120564,-16.335815,27.233408,-14.555292,-3.292808
47.658473,-17.006313,-16.000336,27.441162,-14.522327,-3.361698
47.893644,-16.919361,-15.470513,27.553119,-14.418056,-3.448746
48.227062,-16.874200,-14.782870,27.495441,-14.318937,-3.529946
48.513124,-16.841805,-13.999452,27.200136,-14.340972,-3.579201
48.624822,-16.773538,-13.197771,26.637194,-14.570126,-3.594031
48.510953,-16.633901,-12.456188,25.822109,-14.989656,-3.607255
48.163158,-16.411351,-11.837439,24.806253,-15.464004,-3.679000
47.571182,-16.103717,-11.374841,23.670859,-15.798796,-3.874085
46.720084,-15.706470,-11.065583,22.526569,-15.826726,-4.234131
45.642133,-15.221264,-10.873941,21.503702,-15.470913,-4.756522
44.481933,-14.673229,-10.744287,20.713023,-14.770593,-5.392841
43.467289,-14.105800,-10.617860,20.186328,-13.874667,-6.065894
42.772230,-13.548739,-10.448704,19.854811,-13.000153,-6.684213
42.390741,-12.996425,-10.214939,19.584033,-12.369163,-7.155963
42.176654,-12.442054,-9.921265,19.246985,-12.119873,-7.407222
41.976394,-11.927219,-9.592537,18.784458,-12.243437,-7.399857
41.706758,-11.521674,-9.262546,18.221792,-12.606691,-7.142668
41.367250,-11.276093,-8.964646,17.648641,-13.030665,-6.688300
41.029146,-11.203808,-8.724597,17.180808,-13.358167,-6.116791
40.793481,-11.277645,-8.555684,16.906999,-13.500681,-5.512591
40.713493,-11.436218,-8.458909,16.844445,-13.469124,-4.944974
40.758050,-11.609473,-8.428039,16.946670,-13.360366,-4.456333
40.856640,-11.749629,-8.454890,17.153728,-13.292506,-4.058536
40.961357,-11.845988,-8.531640,17.432361,-13.336751,-3.742697
41.060292,-11.918472,-8.650749,17.774706,-13.494419,-3.491647
41.162151,-12.003180,-8.804381,18.177545,-13.714157,-3.288646
41.289234,-12.138573,-8.984133,18.629062,-13.926245,-3.122321
41.471747,-12.350231,-9.181429,19.105270,-14.074752,-2.988044
41.724603,-12.635040,-9.388906,19.571871,-14.139669,-2.886588
42.023321,-12.955071,-9.602000,19.991744,-14.142032,-2.821128
42.315011,-13.253223,-9.819159,20.336804,-14.129861,-2.793967
42.560537,-13.485930,-10.040632,20.598943,-14.150460,-2.804290
42.752580,-13.640103,-10.267403,20.792852,-14.223562,-2.846397
42.905956,-13.728189,-10.500421,20.949945,-14.334678,-2.909147
43.041888,-13.773757,-10.739834,21.105987,-14.451157,-2.977683
43.179428,-13.799200,-10.984139,21.289442,-14.543771,-3.036679
43.332000,-13.819040,-11.229261,21.512531,-14.596933,-3.072680
43.506226,-13.840765,-11.468108,21.768530,-14.606817,-3.074984
43.708098,-13.869801,-11.690586,22.037091,-14.575180,-3.035741
43.944461,-13.910390,-11.883676,22.293252,-14.503980,-2.949645
44.207072,-13.960236,-12.031443,22.512970,-14.396615,-2.814353
44.463365,-14.008696,-12.115081,22.675487,-14.264455,-2.632475
44.675533,-14.041601,-12.112515,22.764542,-14.135395,-2.413984
44.819928,-14.046395,-11.998097,22.768800,-14.062750,-2.177399
44.882456,-14.014457,-11.744010,22.679661,-14.128170,-1.948391
44.850154,-13.945896,-11.324350,22.489247,-14.427058,-1.756234
44.713447,-13.853936,-10.720862,22.188548,-15.021343,-1.627253
44.469080,-13.764661,-9.929025,21.764129,-15.875660,-1.575038
44.125460,-13.714265,-8.962699,21.195627,-16.838158,-1.590653
43.711977,-13.744705,-7.854185,20.461802,-17.699569,-1.640790
43.259680,-13.891693,-6.648700,19.557868,-18.298577,-1.679200
42.764623,-14.171353,-5.396795,18.511816,-18.594955,-1.663895
42.190129,-14.575983,-4.147881,17.382525,-18.651555,-1.569920
41.507575,-15.080428,-2.946052,16.245228,-18.565999,-1.391484
40.721357,-15.648067,-1.827506,15.172970,-18.434577,-1.139773
39.847946,-16.226668,-0.819327,14.216915,-18.325845,-0.839356
38.908697,-16.745701,0.060022,13.395042,-18.237059,-0.525802
37.964990,-17.126967,0.799906,12.698563,-18.105843,-0.241758
37.132380,-17.307740,1.398372,12.114551,-17.893720,-0.030393
36.524404,-17.267740,1.864256,11.644113,-17.632527,0.072660
36.187678,-17.041665,2.217434,11.295513,-17.406297,0.048425
36.097513,-16.704354,2.485936,11.072605,-17.308775,-0.101361
36.193285,-16.333424,2.701826,10.971534,-17.394973,-0.356885
36.395760,-15.980439,2.895006,10.982319,-17.651135,-0.686955
36.629634,-15.670181,3.086075,11.103701,-18.012023,-1.056524
36.893791,-15.426323,3.279133,11.374787,-18.418833,-1.429502
37.314836,-15.286144,3.459961,11.883617,-18.832429,-1.765342
38.033645,-15.268685,3.607717,12.721236,-19.204171,-2.021393
39.071963,-15.355534,3.708191,13.901387,-19.470994,-2.159793
40.308047,-15.512800,3.760803,15.299142,-19.596909,-2.157400
41.532125,-15.737647,3.776841,16.656722,-19.627301,-2.019798
42.531330,-16.077263,3.772330,17.661330,-19.662272,-1.788978
43.143331,-16.593785,3.762546,18.059251,-19.766008,-1.530967
43.262393,-17.303659,3.759749,17.751355,-19.934500,-1.310483
42.831776,-18.140505,3.773360,16.816091,-20.100939,-1.174952
41.857663,-18.979852,3.809481,15.452117,-20.187470,-1.153802
40.437422,-19.709562,3.869113,13.888231,-20.156109,-1.257507
38.731474,-20.271098,3.949367,12.307325,-20.015672,-1.473241
36.903410,-20.670188,4.046342,10.803516,-19.785839,-1.762157
35.070184,-20.972066,4.158554,9.382840,-19.486145,-2.069751
33.273477,-21.278648,4.289340,7.992473,-19.174628,-2.346833
31.484176,-21.681755,4.446626,6.558765,-18.960627,-2.563798
29.659307,-22.213802,4.642878,5.020063,-18.949102,-2.710360
27.803891,-22.834702,4.894415,3.350387,-19.154032,-2.788453
25.988051,-23.447033,5.222126,1.587315,-19.483715,-2.807368
24.289981,-23.942871,5.650534,-0.162572,-19.798752,-2.774886
22.702499,-24.249950,6.200510,-1.767398,-19.995413,-2.685401
21.154124,-24.340415,6.879457,-3.139240,-20.050403,-2.517780
19.631847,-24.253300,7.667562,-4.270232,-20.009022,-2.246179
18.215995,-24.085729,8.512022,-5.215525,-19.967762,-1.857790
17.007064,-23.934444,9.341340,-6.036612,-20.028635,-1.360645
16.071949,-23.850205,10.085786,-6.746397,-20.240987,-0.780636
15.452867,-23.827704,10.691594,-7.296513,-20.576220,-0.155540
15.183481,-23.815037,11.127581,-7.609927,-20.944914,0.473479
15.284484,-23.734415,11.385662,-7.620604,-21.232066,1.074818
15.752737,-23.509636,11.476709,-7.299164,-21.346546,1.636835
16.562857,-23.094164,11.422702,-6.657411,-21.251560,2.164123
17.671405,-22.487599,11.247836,-5.731070,-20.954803,2.661334
19.011586,-21.734417,10.972482,-4.561952,-20.493531,3.121730
20.492980,-20.914427,10.609566,-3.201799,-19.932710,3.522604
22.023730,-20.128188,10.163558,-1.723894,-19.365050,3.829871
23.526696,-19.475967,9.634589,-0.217115,-18.885977,4.012211
24.943362,-19.023263,9.026363,1.243818,-18.523710,4.056999
26.212653,-18.775947,8.350968,2.613946,-18.205927,3.976493
27.268125,-18.681325,7.624548,3.868796,-17.795040,3.802194
28.054099,-18.637701,6.859613,4.974888,-17.185706,3.573782
28.554232,-18.506042,6.062321,5.881374,-16.406692,3.327689
28.797068,-18.138765,5.235619,6.536319,-15.628129,3.092474
28.833047,-17.426228,4.386039,6.912532,-15.068853,2.891407
28.712261,-16.347751,3.530937,7.025341,-14.897065,2.746305
28.470226,-14.999638,2.702733,6.929886,-15.158703,2.679331
28.128145,-13.574665,1.945590,6.702766,-15.758273,2.710568
27.736230,-12.301205,1.302552,6.422918,-16.497478,2.850767
27.384755,-11.356996,0.802341,6.158153,-17.165846,3.093426
27.162126,-10.812243,0.451538,5.952053,-17.630905,3.415062
27.131213,-10.627975,0.232417,5.824366,-17.853930,3.780223
27.327741,-10.693179,0.106238,5.784287,-17.851774,4.147264
27.753142,-10.873536,0.020764,5.839940,-17.664408,4.474237
28.365036,-11.052128,-0.079396,5.996382,-17.344710,4.723939
29.078080,-11.155128,-0.241409,6.248984,-16.952724,4.867304
29.777960,-11.157820,-0.494879,6.582359,-16.539409,4.885097
