pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
100.362081,11.584500,-55.811021,28.249286,-14.002913,19.333560
47.491886,-7.042278,-10.879049,28.512679,-14.357385,19.485081
37.774293,-14.534722,3.177925,28.774601,-14.696728,19.615433
41.724428,-15.214510,1.743836,29.015172,-15.012909,19.726346
42.912363,-13.919342,-1.368145,29.200254,-15.289586,19.820912
42.243688,-13.224942,-2.013714,29.313612,-15.501070,19.902245
42.151168,-13.423940,-1.416568,29.375510,-15.619518,19.971908
42.556772,-13.910210,-1.005151,29.414968,-15.643130,20.030192
42.838785,-14.201534,-0.996086,29.437156,-15.610282,20.076743
42.797190,-14.194090,-1.078360,29.436640,-15.568353,20.110176
42.661023,-14.022302,-1.093477,29.426158,-15.534866,20.127748
42.641815,-13.858159,-1.085371,29.430060,-15.502436,20.127147
42.702015,-13.789717,-1.083651,29.465694,-15.475431,20.109537
42.842987,-13.817296,-1.090974,29.536342,-15.478089,20.081216
42.891341,-13.900974,-1.092741,29.631339,-15.532855,20.053643
42.823948,-14.020808,-1.084550,29.736400,-15.628330,20.042134
42.895513,-14.173372,-1.075949,29.824354,-15.714446,20.064007
43.066783,-14.313204,-0.988130,29.845084,-15.748274,20.136701
43.243265,-14.374701,-0.779589,29.765400,-15.724478,20.274587
43.374634,-14.345068,-0.470168,29.614568,-15.709275,20.485728
43.409147,-14.318049,-0.015272,29.460655,-15.857412,20.769552
43.545062,-14.462852,0.660648,29.348600,-16.345049,21.114514
43.629107,-14.870143,1.642787,29.277076,-17.253632,21.497672
43.501941,-15.475442,2.813206,29.244376,-18.464513,21.887250
43.338595,-16.085895,3.939440,29.255743,-19.658604,22.249367
43.624304,-16.504084,4.776770,29.263079,-20.414376,22.554222
43.988000,-16.634181,5.246304,29.151997,-20.420646,22.776656
43.807123,-16.434303,5.292942,28.849989,-19.711109,22.893028
43.335359,-15.931228,4.788527,28.400565,-18.636230,22.883258
42.856837,-15.214376,3.883195,27.891783,-17.536257,22.736767
42.286346,-14.377085,2.975237,27.390899,-16.563117,22.455507
41.498126,-13.506323,2.262982,26.954897,-15.743336,22.052059
40.824827,-12.714574,1.677062,26.646575,-15.080347,21.546457
40.646310,-12.110952,1.161072,26.521194,-14.566068,20.964442
40.945280,-11.809279,0.762947,26.607401,-14.167466,20.335764
41.758469,-11.943718,0.483833,26.891051,-13.860311,19.691868
43.021017,-12.535198,0.164854,27.308687,-13.651467,19.066849
44.326071,-13.389004,-0.195113,27.773046,-13.536395,18.502495
45.427021,-14.200937,-0.526966,28.195482,-13.480673,18.049852
45.993063,-14.736416,-0.787602,28.510855,-13.444275,17.764292
46.034389,-14.961919,-0.997044,28.703119,-13.396790,17.695778
46.002848,-14.950313,-1.198433,28.802248,-13.341216,17.878168
46.007781,-14.680584,-1.363886,28.858532,-13.351849,18.319449
45.442057,-14.040464,-1.357874,28.934358,-13.569624,18.994578
43.803817,-13.055920,-1.099129,29.118326,-14.119335,19.842468
41.859849,-12.025327,-0.719991,29.508279,-14.993333,20.770347
40.500383,-11.256785,-0.311897,30.125374,-15.994720,21.668465
40.222984,-10.859650,0.107053,30.834344,-16.845817,22.435488
40.713994,-10.758335,0.458059,31.403487,-17.405808,23.008802
41.105102,-10.795970,0.633385,31.685749,-17.674235,23.379875
41.157257,-10.882503,0.492959,31.699923,-17.705248,23.583214
41.276325,-11.016060,0.106345,31.586421,-17.600438,23.675272
41.663311,-11.201650,-0.181384,31.506250,-17.503957,23.714351
42.028649,-11.405708,-0.132589,31.549863,-17.534873,23.743724
42.263900,-11.600314,0.119039,31.708844,-17.763363,23.780215
42.471413,-11.785205,0.359043,31.906101,-18.208151,23.810905
42.550481,-11.962922,0.519154,32.052919,-18.767458,23.799545
42.491153,-12.151542,0.572281,32.100279,-19.181912,23.701961
42.498191,-12.428355,0.414084,32.045799,-19.167483,23.485219
42.875936,-12.883899,-0.022407,31.897324,-18.619606,23.143067
43.734235,-13.488552,-0.551644,31.666226,-17.723930,22.701208
44.787654,-14.062473,-0.876451,31.391584,-16.832288,22.208651
45.487257,-14.427622,-0.977764,31.127990,-16.194468,21.718884
45.606680,-14.561082,-1.140842,30.925119,-15.845811,21.274924
45.300164,-14.566131,-1.476233,30.829062,-15.710636,20.907514
44.951723,-14.575905,-1.721796,30.832337,-15.701605,20.641426
44.936798,-14.691360,-1.643417,30.772918,-15.719104,20.501351
45.235248,-14.932717,-1.310333,30.362354,-15.692309,20.512420
45.375427,-15.212355,-0.934005,29.436096,-15.671574,20.695228
45.126827,-15.388080,-0.648985,28.165305,-15.694727,21.061632
44.523253,-15.375845,-0.532010,26.991675,-15.674056,21.609959
43.780493,-15.135912,-0.454756,26.297714,-15.595740,22.315156
43.067044,-14.605550,-0.090538,26.120451,-15.685142,23.124538
41.883834,-13.775537,0.700096,26.186680,-16.225833,23.966326
40.061639,-12.832979,1.796127,26.222912,-17.177371,24.767063
39.008599,-12.084766,3.013216,26.117231,-18.137529,25.462190
39.403632,-11.653613,4.228201,25.871259,-18.743702,25.999772
40.006578,-11.442280,5.234112,25.550079,-18.908372,26.343593
40.058128,-11.295510,5.966453,25.192578,-18.739359,26.471105
39.728348,-11.185863,6.569740,24.744895,-18.394400,26.371869
39.186978,-11.255044,7.130595,24.091248,-18.006444,26.052970
38.866462,-11.658014,7.512364,23.132883,-17.694777,25.550513
39.437034,-12.325934,7.608668,21.905049,-17.554161,24.940711
40.394355,-12.916226,7.682654,20.750351,-17.518452,24.340452
40.604521,-13.160311,7.790484,20.217385,-17.275041,23.882335
40.347148,-13.217031,7.566378,20.547359,-16.570949,23.670596
40.609773,-13.440388,6.987076,21.416483,-15.566158,23.750851
41.022500,-13.833451,6.723395,22.193015,-14.741957,24.107240
40.424974,-13.962187,7.439172,22.515064,-14.377154,24.679558
39.285676,-13.643293,8.828255,22.493248,-14.342045,25.381206
39.115523,-13.402170,10.008676,22.346939,-14.498271,26.115997
40.213010,-13.612607,10.761145,22.043424,-14.964734,26.797815
41.024136,-14.041170,11.486665,21.402526,-15.876883,27.365844
40.717241,-14.377257,12.363633,20.431801,-17.083024,27.790711
40.088328,-14.608659,13.158896,19.423531,-18.298169,28.067650
39.636540,-14.799636,13.803482,18.659387,-19.524098,28.202481
39.108276,-14.894705,14.427774,18.247441,-20.852566,28.207426
38.509801,-14.806785,14.952019,18.187988,-22.107634,28.102924
38.376858,-14.569481,15.067914,18.432848,-22.882774,27.919990
38.895922,-14.281403,14.679953,18.885336,-22.972276,27.699602
39.586059,-13.974815,13.924449,19.421083,-22.560663,27.489955
40.037427,-13.691794,13.010579,19.946238,-22.010505,27.341180
