pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
40.901450,-11.240241,12.228891,17.151547,-15.028685,19.756979
40.668573,-11.115569,12.202408,17.152905,-14.913462,19.657117
40.551410,-11.003565,12.108320,17.086962,-14.789592,19.490357
40.533528,-10.902573,11.954207,16.953821,-14.659934,19.264161
40.553644,-10.797544,11.767437,16.755070,-14.529581,18.996556
40.510129,-10.658224,11.596921,16.497877,-14.403699,18.716591
40.316752,-10.452568,11.497594,16.200807,-14.285462,18.460256
39.970984,-10.173583,11.505279,15.895725,-14.177140,18.262490
39.573470,-9.860299,11.617550,15.621224,-14.084489,18.147762
39.266361,-9.590430,11.796870,15.409097,-14.020640,18.123854
39.128234,-9.444010,11.992849,15.272809,-14.005920,18.183891
39.125271,-9.459105,12.165135,15.204889,-14.060172,18.315073
39.173513,-9.616526,12.296371,15.184206,-14.191056,18.505915
39.227680,-9.862489,12.394654,15.188789,-14.386619,18.745927
39.300251,-10.141585,12.484208,15.206610,-14.615091,19.018899
39.409604,-10.412388,12.585673,15.240617,-14.829100,19.293396
39.532388,-10.645247,12.693565,15.308300,-14.971600,19.514751
39.609467,-10.811070,12.769293,15.436860,-14.984243,19.604139
39.612543,-10.884856,12.759139,15.655027,-14.818719,19.469928
39.597383,-10.865342,12.622060,15.982669,-14.451211,19.031868
39.677713,-10.782921,12.348779,16.419339,-13.895582,18.253103
39.956810,-10.683253,11.968906,16.935530,-13.207325,17.168551
40.464629,-10.606616,11.539057,17.470627,-12.471733,15.893538
41.111047,-10.572344,11.117924,17.944178,-11.779028,14.597776
41.707255,-10.566827,10.756247,18.285966,-11.201872,13.445889
42.089337,-10.555150,10.502412,18.463033,-10.779186,12.542278
42.209364,-10.519855,10.390737,18.485902,-10.510580,11.907515
42.115832,-10.476318,10.416582,18.396900,-10.364348,11.485941
41.888503,-10.450021,10.519689,18.250169,-10.293502,11.177988
41.603574,-10.450216,10.588724,18.091690,-10.253782,10.886239
41.327210,-10.473758,10.479598,17.943035,-10.219206,10.560350
41.054542,-10.512210,10.041604,17.792577,-10.190659,10.225055
40.635718,-10.538864,9.162836,17.599554,-10.193531,9.979647
39.824969,-10.499396,7.833590,17.311836,-10.264639,9.964990
38.445020,-10.327269,6.196871,16.890771,-10.433396,10.308112
36.546893,-9.975463,4.541826,16.332622,-10.703776,11.064316
34.457587,-9.444061,3.198389,15.678704,-11.044150,12.176150
32.628411,-8.799781,2.356157,15.007402,-11.391996,13.470336
31.388902,-8.159091,1.975823,14.408052,-11.673425,14.705133
30.795206,-7.641283,1.884719,13.949494,-11.824153,15.645891
30.697143,-7.323431,1.909555,13.663749,-11.804520,16.124390
30.896396,-7.210051,1.947588,13.545210,-11.606841,16.067297
31.261594,-7.236922,1.997582,13.558923,-11.255787,15.497061
31.763519,-7.305632,2.161588,13.652799,-10.801575,14.512286
32.435939,-7.331262,2.607956,13.768409,-10.308368,13.258108
33.299062,-7.276810,3.502745,13.847189,-9.841969,11.898000
34.279607,-7.163421,4.926612,13.832794,-9.459568,10.588891
35.172411,-7.055937,6.813198,13.674529,-9.202468,9.457805
35.716029,-7.026582,8.949034,13.340344,-9.090626,8.585249
35.754858,-7.108580,11.039286,12.836504,-9.119193,7.998087
35.312762,-7.271104,12.815967,12.215683,-9.260809,7.673072
34.524329,-7.437436,14.143479,11.562915,-9.474871,7.553044
33.584003,-7.554414,15.051001,10.973522,-9.717258,7.569485
32.745714,-7.658465,15.681243,10.533058,-9.947912,7.658786
32.254647,-7.854993,16.205324,10.296992,-10.137080,7.766132
32.176122,-8.226668,16.745031,10.273577,-10.268708,7.845146
32.342471,-8.776429,17.329624,10.423238,-10.338481,7.861780
32.515549,-9.417673,17.909134,10.677733,-10.348885,7.798946
32.571296,-10.020928,18.411555,10.964519,-10.305924,7.657173
32.525070,-10.497370,18.807172,11.219710,-10.220494,7.451900
32.417912,-10.835945,19.103137,11.387441,-10.112349,7.210168
32.253822,-11.058466,19.285952,11.418662,-10.013488,6.965395
