pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI
0.692005,0.789285,1.222535,0.553345,0.623868,0.886174
0.722540,0.817692,1.247898,0.552024,0.618713,0.895231
0.682299,0.784397,1.283205,0.512015,0.669872,0.876519
0.648280,0.869919,1.185057,0.537653,0.678042,0.837955
0.664894,0.810920,1.338771,0.498625,0.654219,0.941978
0.683728,0.853933,1.233777,0.526161,0.626794,0.888179
0.638271,0.761435,1.143001,0.540826,0.638126,0.955453
0.665483,0.886609,1.252308,0.540714,0.647027,0.922480
0.686221,0.889271,1.310739,0.522555,0.629158,0.890433
0.702202,0.800946,1.352434,0.522173,0.650500,0.888874
0.686211,0.751657,1.229213,0.565862,0.634765,0.927377
0.723045,0.783652,1.220750,0.513032,0.675282,1.028169
0.711575,0.829966,1.276605,0.529528,0.611362,0.980334
0.657120,0.768254,1.289283,0.516788,0.674713,0.929720
0.658762,0.905074,1.313360,0.501890,0.583773,0.927659
0.705564,0.856102,1.215108,0.533965,0.659966,0.859127
0.672115,0.822449,1.211669,0.490805,0.627838,0.901824
0.703587,0.807276,1.214975,0.520684,0.679902,0.923587
0.708331,0.847625,1.196338,0.520791,0.643228,1.004448
0.642619,0.758276,1.060716,0.555091,0.646217,0.922131
0.649919,0.841557,1.269586,0.526740,0.587071,0.917761
0.614759,0.847626,1.233446,0.532039,0.619448,0.847860
0.673197,0.862437,1.352641,0.539890,0.654649,0.964776
0.705406,0.879312,1.290778,0.530523,0.587020,0.810266
0.664492,0.845203,1.292422,0.527589,0.594208,0.917044
0.658656,0.913041,1.238323,0.542119,0.678281,0.950402
0.670603,0.779222,1.217577,0.520481,0.622586,0.984110
0.620940,0.831011,1.185417,0.529167,0.627199,0.885641
0.667329,0.832055,1.297294,0.487338,0.622216,0.911277
0.646922,0.861625,1.245008,0.493527,0.617410,0.990807
0.622267,0.878247,1.277853,0.516716,0.683028,0.941663
0.658917,0.823018,1.215539,0.552814,0.613822,0.942046
0.679856,0.767277,1.236580,0.568167,0.654419,0.850996
0.665529,0.842367,1.253058,0.543973,0.644557,0.930365
0.665211,0.826693,1.321123,0.514498,0.665811,0.914408
0.633020,0.846877,1.285636,0.535816,0.620730,0.893469
0.652280,0.893044,1.239244,0.520786,0.608426,0.945292
0.684533,0.823533,1.267140,0.547410,0.599980,0.916733
0.688379,0.881229,1.250095,0.513554,0.617893,0.926548
0.675109,0.825331,1.219844,0.518199,0.626699,0.943522
0.683379,0.887365,1.220952,0.517370,0.601883,0.860638
0.684792,0.865004,1.224574,0.535044,0.631625,0.877181
0.676253,0.812252,1.253420,0.543052,0.643174,0.973685
0.694692,0.823306,1.303163,0.605837,0.606273,0.929954
0.700939,0.815908,1.276139,0.527273,0.675312,0.918468
0.669579,0.842627,1.129215,0.565261,0.579919,0.880724
0.685201,0.801347,1.323205,0.529968,0.632426,0.879914
0.663490,0.818077,1.156440,0.517460,0.578644,0.909656
0.710387,0.900248,1.182667,0.542960,0.618756,0.936663
0.660814,0.798999,1.143301,0.557420,0.598517,0.977858
0.667271,0.861768,1.268980,0.532951,0.672956,0.991446
0.679383,0.814870,1.275470,0.494626,0.649987,0.905056
0.692437,0.830254,1.201934,0.513154,0.599588,0.869726
0.753102,0.856945,1.236867,0.519753,0.607612,0.908094
0.671508,0.866734,1.318331,0.529215,0.632071,0.879005
0.687081,0.820847,1.191003,0.529350,0.633013,0.969115
0.633463,0.775509,1.271773,0.503871,0.619018,0.954765
0.672761,0.842640,1.270713,0.532055,0.591465,0.854608
0.743501,0.825343,1.148559,0.486159,0.641894,0.936788
0.607423,0.820014,1.343463,0.565128,0.636236,0.898667
0.682902,0.822489,1.140718,0.525002,0.620136,0.923190
0.664322,0.836796,1.234071,0.535864,0.626116,0.897500
0.701271,0.849739,1.192739,0.562116,0.612664,0.926716
0.696766,0.849244,1.295737,0.519338,0.583150,0.860713
0.641469,0.803647,1.182247,0.550261,0.599659,0.883410
0.624921,0.859181,1.228397,0.515280,0.638954,0.903440
0.653634,0.809049,1.200928,0.527919,0.610750,0.783828
0.712000,0.807953,1.184051,0.512506,0.591778,0.875653
0.679490,0.788367,1.273651,0.564192,0.596411,0.858694
0.652369,0.841771,1.217957,0.547112,0.577384,0.845560
0.666110,0.758815,1.117452,0.531393,0.611587,0.936116
0.693264,0.849048,1.226857,0.539788,0.591455,0.884243
0.610226,0.789220,1.235599,0.529148,0.580650,0.845318
0.707753,0.790409,1.229586,0.539749,0.590016,0.917015
0.663281,0.816911,1.262322,0.513947,0.662903,0.945491
0.694648,0.808741,1.124354,0.563119,0.603526,0.891357
0.686741,0.757466,1.069857,0.549062,0.699577,0.906857
0.695703,0.765857,1.196227,0.514958,0.647635,0.878705
0.649097,0.826136,1.178900,0.506369,0.611356,0.857808
0.717849,0.808968,1.162508,0.529253,0.631204,0.904857
0.654476,0.833084,1.280809,0.516445,0.584957,0.895561
0.669100,0.803030,1.171143,0.552774,0.583260,0.886089
0.645125,0.770224,1.130125,0.557218,0.626404,0.957973
0.657214,0.733561,1.248797,0.535746,0.643755,0.871577
0.687233,0.782095,1.232961,0.560178,0.588193,0.899109
0.633553,0.827066,1.223493,0.543506,0.607583,0.911039
0.738513,0.793255,1.249777,0.538341,0.644249,0.938464
0.672929,0.750469,1.153855,0.532970,0.593561,0.856346
0.682588,0.797832,1.121323,0.551938,0.553555,0.889048
0.639804,0.771408,1.163063,0.531734,0.607684,0.931784
0.650955,0.787823,1.186085,0.494892,0.617419,0.912477
0.683012,0.840407,1.233094,0.514198,0.635300,0.943497
0.694564,0.791792,1.120212,0.536370,0.605564,0.896060
0.683511,0.814800,1.231858,0.502610,0.650494,0.964961
0.637317,0.789279,1.204410,0.533384,0.665728,0.895026
0.639929,0.767606,1.153061,0.539151,0.609042,0.969068
0.727866,0.821352,1.168088,0.540896,0.663306,0.902408
0.687528,0.792539,1.124210,0.516417,0.624121,0.933713
0.687076,0.762711,1.187610,0.543755,0.583485,0.862031
0.649054,0.801964,1.170367,0.545430,0.615137,0.851542
0.633160,0.796823,1.158311,0.498111,0.612524,0.959980
0.644591,0.806126,1.176819,0.581464,0.635739,0.864380
0.679449,0.750549,1.055137,0.550478,0.638109,0.874887
0.607716,0.753618,1.246963,0.556724,0.634152,0.903760
0.647240,0.761141,1.180456,0.517230,0.639568,0.844189
0.681809,0.772358,1.186448,0.534445,0.631893,0.864172
0.631216,0.754607,1.188902,0.542115,0.560250,0.885021
0.682297,0.773877,1.218133,0.533698,0.602891,0.854635
0.670101,0.825049,1.210098,0.524479,0.617156,0.884297
0.670534,0.848820,1.263928,0.508996,0.631152,0.889109
0.679652,0.851918,1.167414,0.540296,0.635215,0.902383
0.689706,0.813679,1.250960,0.556017,0.618300,0.859879
0.668727,0.865678,1.160623,0.529831,0.661554,0.868135
0.649799,0.786061,1.144614,0.513720,0.647342,0.907732
0.648337,0.882744,1.336693,0.531005,0.616320,0.891628
0.642714,0.795121,1.206154,0.563941,0.625919,0.877072
0.678964,0.782819,1.221128,0.515081,0.666030,0.900809
0.647741,0.826816,1.226212,0.491703,0.586645,0.952933
0.669529,0.843421,1.238306,0.504516,0.666736,0.918513
0.674761,0.849956,1.268259,0.596677,0.613709,0.844891
0.616141,0.799442,1.119124,0.549026,0.612639,0.806881
0.636835,0.866281,1.125939,0.540128,0.601184,0.894774
0.656199,0.879987,1.205176,0.512493,0.605877,0.833009
0.639896,0.838524,1.241095,0.536665,0.645946,0.849356
0.648770,0.861321,1.173407,0.493054,0.614247,0.887469
0.633214,0.831181,1.249739,0.517464,0.589701,0.904999
0.649768,0.869569,1.293739,0.492374,0.632869,0.882268
0.647796,0.821817,1.267095,0.535825,0.606685,0.872912
0.650237,0.809601,1.279276,0.538845,0.681006,0.901976
0.686366,0.863382,1.256713,0.568064,0.627530,0.900348
0.656593,0.838553,1.267403,0.515644,0.650547,0.856590
0.673889,0.862478,1.239163,0.509653,0.634650,0.878346
0.632934,0.789499,1.179880,0.526284,0.643653,0.927879
0.668903,0.862695,1.167086,0.522402,0.639728,0.934691
0.680185,0.748593,1.267118,0.560171,0.609896,0.879557
0.645584,0.774210,1.259101,0.504849,0.650562,0.961451
0.670647,0.857976,1.336796,0.534610,0.656162,0.991606
0.719959,0.845261,1.162012,0.509452,0.607139,0.903224
0.638465,0.747020,1.179851,0.508691,0.624986,0.948961
0.656825,0.812036,1.210604,0.528364,0.644510,0.828093
0.688059,0.819455,1.235670,0.496566,0.677109,0.868101
0.682818,0.906523,1.335983,0.514330,0.618858,0.937500
0.727713,0.822655,1.204272,0.508539,0.617233,0.883768
0.661070,0.790440,1.338187,0.548092,0.663562,0.910241
0.680963,0.849395,1.210515,0.557413,0.593643,0.845196
0.684242,0.790337,1.198889,0.496360,0.631329,0.897652
0.640539,0.877609,1.259406,0.535415,0.648151,0.865627
0.661049,0.763231,1.205871,0.532090,0.614387,0.965994
0.656757,0.867047,1.290447,0.512896,0.605784,0.877615
0.688896,0.809841,1.240138,0.523719,0.659109,0.913463
0.661877,0.837294,1.222701,0.535905,0.590396,0.935095
0.662665,0.876274,1.286887,0.503478,0.673212,0.933541
0.685775,0.881380,1.172598,0.564309,0.633823,0.906506
0.627978,0.863066,1.238448,0.526766,0.654948,0.893766
0.691640,0.853233,1.219938,0.535480,0.676144,0.924025
0.647733,0.790595,1.135685,0.538982,0.589552,0.802191
0.669222,0.871580,1.235237,0.536745,0.650707,0.876766
0.665834,0.803283,1.157811,0.564788,0.634314,0.979123
0.698149,0.772688,1.211248,0.541425,0.616788,0.944392
0.655281,0.834912,1.240506,0.553739,0.656659,0.943984
0.640034,0.853739,1.245607,0.527560,0.593249,0.899841
0.665305,0.869778,1.303370,0.508364,0.655801,0.965508
0.668400,0.799588,1.221621,0.543452,0.608749,0.825558
0.663661,0.897373,1.354941,0.550833,0.656053,0.982615
0.670475,0.829510,1.210960,0.489212,0.623848,0.807493
0.668413,0.848728,1.218670,0.524552,0.620629,0.913724
0.665295,0.801174,1.275960,0.551634,0.627916,0.870222
0.703179,0.824767,1.355458,0.539479,0.639862,0.908845
0.651340,0.853390,1.367997,0.500660,0.561495,0.887763
0.699702,0.790907,1.196278,0.509542,0.634903,0.869419
0.680307,0.820115,1.188598,0.522176,0.610849,0.863793
0.659141,0.754179,1.217914,0.528005,0.651057,0.893610
0.658780,0.829719,1.233717,0.523921,0.624379,0.896739
0.690302,0.799615,1.207000,0.492201,0.615260,0.848766
0.652076,0.810818,1.240005,0.496339,0.604225,0.891013
0.721066,0.718844,1.088366,0.507923,0.610811,0.897392
0.679587,0.810189,1.268814,0.539483,0.627926,0.931569
0.710147,0.814607,1.254527,0.530884,0.607617,0.898142
0.645884,0.792536,1.174207,0.511870,0.649761,0.936238
0.628151,0.855014,1.223744,0.514879,0.626108,0.892442
0.670162,0.814442,1.131917,0.498689,0.615173,0.870619
0.720617,0.839318,1.187430,0.529907,0.666172,0.915259
0.650720,0.844534,1.279768,0.582418,0.601786,0.891047
0.683524,0.841593,1.229778,0.571538,0.591601,0.915828
0.639672,0.839660,1.272227,0.550194,0.623142,0.916474
0.615654,0.822975,1.191528,0.539700,0.638809,0.907764
0.646706,0.772399,1.210317,0.528862,0.577484,0.858892
0.616840,0.805081,1.350469,0.544639,0.652771,0.866140
0.660836,0.756249,1.177482,0.538807,0.596634,0.866421
0.658768,0.862597,1.226381,0.510559,0.674053,0.875970
0.596448,0.833857,1.150849,0.515938,0.636516,0.918093
0.685808,0.827347,1.209697,0.516274,0.616130,0.867869
0.696275,0.832289,1.199545,0.558717,0.576406,0.868933
0.664932,0.786950,1.203097,0.525847,0.642564,0.959951
0.698108,0.762364,1.129400,0.584060,0.648511,0.897434
0.627685,0.783147,1.254503,0.514423,0.637087,0.961419
0.624722,0.811689,1.175284,0.512719,0.662323,0.864984
0.668272,0.864662,1.218658,0.510650,0.648886,0.810114
0.685083,0.758291,1.170501,0.514120,0.630067,0.879835
0.686590,0.778391,1.156693,0.559666,0.551143,0.817180
0.670657,0.780292,1.172756,0.540211,0.639184,0.929792
0.666933,0.764816,1.122930,0.546219,0.638309,0.923564
0.640371,0.777517,1.090744,0.543202,0.648516,0.905965
0.627544,0.800715,1.148136,0.519163,0.615382,0.850874
0.668628,0.760356,1.158212,0.487922,0.658626,0.898427
0.683048,0.815977,1.219139,0.495460,0.559192,0.862658
0.684231,0.808654,1.140108,0.547256,0.641230,0.907134
0.625126,0.809060,1.260537,0.505046,0.634512,0.845189
0.687922,0.846202,1.157255,0.504290,0.652571,0.869526
0.640452,0.831951,1.179299,0.579875,0.603646,0.868788
