pt1_dltres,pt2_dltres
0.766949,1.328798
1.079702,1.056991
1.099685,1.140598
1.113784,0.306208
1.098255,0.339909
1.081026,1.222581
1.055227,1.256624
1.051818,1.242148
1.040874,1.176079
1.036684,1.189855
1.052270,1.194747
1.046767,1.162363
1.038150,1.210897
1.047610,1.174142
1.030054,0.256599
1.038116,0.287566
1.033017,0.281067
1.054832,0.277753
1.054497,0.269416
1.029499,1.145365
1.000824,1.180745
1.002053,1.144234
1.028437,1.237008
2.303544,1.193858
2.371453,1.198983
2.389549,0.276648
1.079766,0.289569
0.994850,0.286145
0.957236,0.319476
0.428716,0.345360
0.469900,0.291638
0.464994,0.339940
0.852063,0.268788
0.899017,0.398521
0.885520,0.394209
0.851767,0.362437
0.897806,0.423835
0.860727,0.347721
0.892468,0.290751
0.884116,1.092338
0.898899,1.149174
0.864375,1.037457
0.893736,0.991471
0.884909,1.047824
0.864463,0.924283
0.942137,1.017262
0.979506,1.144095
1.212527,1.026269
1.128502,1.049555
2.458686,0.974872
2.498904,0.921747
2.481021,0.972966
2.516045,0.954904
2.549530,0.988870
2.588123,1.066594
2.555366,1.004752
2.582069,0.932807
2.533457,0.949654
2.538426,0.890476
2.539579,2.338154
2.522003,2.412078
2.580046,2.401314
2.624288,0.928065
2.755391,0.706273
2.761670,0.735542
2.781732,0.802666
2.733161,0.761712
2.734089,0.803839
1.741863,0.795247
1.060618,0.767893
1.329953,0.689282
1.330976,0.633100
1.360047,0.582393
1.343795,0.615830
1.309308,0.600633
1.306076,0.586089
1.288602,0.593029
1.291251,0.626977
1.341977,0.547376
1.307990,0.525347
1.289628,2.061101
1.288373,2.072724
1.251558,2.020850
1.266179,2.040954
1.276623,2.009542
1.280072,0.824604
1.261316,0.885760
1.259743,0.906954
1.249953,0.944897
1.234769,0.841313
1.224932,0.870645
2.559271,0.866447
0.323974,0.884909
0.577728,0.839016
0.610277,0.805743
0.568709,0.860780
0.576575,0.871398
0.564316,0.805713
0.547462,0.787158
0.564002,0.794304
0.579916,0.702964
0.541772,0.613967
0.537848,0.786507
0.529058,0.776341
0.500191,0.777879
0.512418,0.738907
0.505804,0.695680
0.469654,0.696006
0.488029,0.753835
0.518589,0.671233
0.490003,0.595457
0.488767,0.677571
0.461444,0.715746
0.488367,0.673791
0.464847,0.686145
0.477912,0.732845
0.456890,2.118305
0.444495,2.098865
0.316370,2.048078
0.297131,1.938084
0.317984,2.024738
0.309159,0.680964
1.141474,0.769362
1.161599,0.743745
1.123564,0.725831
1.157161,2.097187
1.155951,2.218609
1.141607,0.642929
1.151203,1.976766
1.129670,2.133003
1.148935,2.184041
1.193418,2.159286
1.190412,0.754430
1.175195,0.721580
1.182221,2.076996
1.197112,2.158839
1.195162,2.007012
1.106305,1.974729
1.129381,2.048349
1.115720,0.620092
1.144330,0.605430
1.129358,0.692486
1.122724,0.706002
1.149741,0.667229
1.173789,0.706149
1.167495,0.651900
1.220181,0.662927
1.173156,0.664733
1.153148,0.566231
1.162807,0.528887
1.193513,0.602073
1.207148,0.616391
1.199870,0.630207
1.182953,0.666013
1.191852,0.667784
1.186853,0.629519
1.173830,0.570566
1.225846,0.525242
1.202420,0.533832
1.134851,1.875527
1.159306,1.938292
1.184316,1.979562
1.207207,1.942525
1.256445,2.050140
1.338311,0.532371
1.338321,0.330947
0.088099,0.443940
0.168981,0.311718
0.106315,1.802195
0.176365,0.411625
0.152831,1.720690
0.125638,1.835249
0.129166,0.328175
0.104179,1.779604
1.151905,1.783406
1.087549,1.695552
1.117373,1.726361
1.114884,1.721715
1.129099,1.652952
1.110162,0.225014
0.360252,0.002625
0.351751,1.528878
0.895363,1.526902
0.747598,1.534060
0.756630,1.574604
0.756670,1.504888
0.728137,1.527718
0.735985,0.049682
0.724721,0.158003
0.750502,0.150786
0.777018,0.066050
0.753343,0.034617
0.769031,0.053058
0.761323,0.027931
0.750055,0.068184
0.780339,0.008366
0.768913,0.065819
0.775388,0.028146
0.761221,0.124446
0.780528,0.124926
0.769531,0.057791
0.758652,0.116891
0.734469,1.316841
0.737069,1.287327
0.776870,1.329603
0.736746,1.289565
0.754096,1.368555
0.735135,1.264620
0.751466,0.104951
0.695251,0.148685
0.715151,0.084342
0.720445,0.031965
0.666890,0.132854
0.711178,0.111644
0.716864,0.068089
0.736652,0.072473
0.705949,0.102718
0.678074,0.218666
0.691330,1.242151
0.680492,1.253226
0.696768,1.307244
0.689805,1.383529
0.685223,1.318852
0.710403,1.358819
0.712774,1.344055
0.764104,1.277727
0.716370,1.339725
0.728904,1.243549
0.762256,1.323691
0.597705,1.236270
0.564099,1.293638
0.555201,1.314680
0.562988,1.289131
0.555933,1.284382
0.576995,1.282225
0.585580,1.284549
0.579589,1.333791
0.582565,1.261414
0.575467,1.305522
0.603473,1.306167
0.572804,1.296741
0.553004,1.395549
0.549525,1.307042
0.877881,1.348648
0.890037,1.306001
0.882366,1.312188
0.881031,0.104745
0.893562,0.123230
0.907401,0.040822
0.899115,0.037326
0.909416,0.038149
0.867595,0.061853
0.830106,0.135522
0.887903,0.074514
0.870340,0.086228
0.881288,0.065416
0.850752,0.059519
0.875749,0.104538
0.898497,0.068310
0.901371,0.013823
0.873281,0.098181
0.868278,0.104243
0.869515,0.084958
0.873999,0.083918
0.907402,0.002981
0.910079,0.057251
0.882182,0.102911
0.894318,0.057738
0.880499,0.065300
0.920501,0.064502
0.925550,0.017733
0.880952,0.051966
0.892777,0.091124
0.912404,0.023429
0.865725,0.044159
0.888950,0.024794
0.846617,0.016432
0.847378,0.008286
0.884297,0.028513
0.886038,0.071678
0.876111,0.026970
0.907774,0.008776
0.858382,0.009782
0.876548,0.051991
0.891868,0.044382
0.899211,0.057031
0.890142,0.036977
0.842379,0.038670
0.820410,0.042550
0.887380,0.027991
0.889524,0.092355
0.873686,0.010347
0.887899,0.022382
0.872283,0.053248
0.863004,0.060872
0.871937,0.030114
0.872845,0.051624
0.840437,0.020436
0.875665,0.054285
0.864333,0.175426
0.839309,0.065996
0.881111,0.127569
0.864309,0.122503
0.846228,0.027878
0.842230,0.080197
0.637247,0.131069
0.615942,0.076113
0.577688,0.164742
0.585124,0.047976
0.575203,0.073229
0.590048,0.192220
0.583454,0.126277
0.568419,0.121283
0.593678,0.141747
0.615959,0.065657
0.616076,0.100589
0.638007,0.149286
0.659485,0.076422
0.627630,0.174418
0.714210,0.176062
0.645764,0.018230
0.637534,0.080294
0.658830,0.187027
0.674139,0.104353
0.707162,1.588725
0.697660,1.554955
0.667720,1.469685
0.660933,1.552654
0.686671,0.053736
0.586009,0.116477
0.596959,0.159441
0.636060,0.121611
0.623928,0.143763
0.715925,0.136839
0.683636,0.002840
0.643794,1.484195
0.624335,1.489901
0.658484,1.423508
0.702347,1.546700
0.677465,1.501206
0.666926,1.455472
0.663001,1.525695
0.648966,1.435206
0.697067,1.522301
0.648423,1.454355
0.635796,1.430014
0.651302,1.522359
0.696840,1.461763
0.662173,1.420143
0.616361,1.446347
0.431560,1.346500
0.393055,1.442930
0.451722,1.437167
0.438783,1.368150
0.457282,1.413125
0.415139,1.292708
0.451077,1.466932
1.003677,1.443597
1.059335,1.346779
0.998858,1.442363
1.044100,1.326474
1.014681,0.165698
1.050216,0.289266
1.012317,0.292655
0.437038,0.177248
0.461900,0.296503
0.457027,0.176962
0.449629,0.269067
0.453563,0.244935
0.450525,0.201659
1.016789,0.292860
1.044643,0.217737
1.037432,0.347716
1.050623,0.320892
1.027229,0.197057
1.030190,0.274723
1.024478,0.234789
1.033137,0.316654
1.035525,0.282506
1.035987,0.324554
1.022512,0.293072
1.039158,0.291065
1.006070,0.308346
1.094781,0.369704
1.047372,0.277933
1.026013,0.312027
1.021983,1.182217
1.046204,1.309799
1.033099,1.263024
1.014350,1.250156
1.040433,1.241003
1.015037,1.248178
1.075771,1.247091
1.036291,1.200233
1.042540,1.271507
1.040844,1.201548
1.070514,1.191156
1.123100,1.203450
1.065145,1.210591
1.064434,1.226583
0.237877,0.234393
1.054173,0.289714
1.093054,0.447596
1.391547,0.408479
1.384894,1.339021
1.410237,1.215334
1.417683,1.262531
1.382098,1.212769
1.405914,1.265632
1.393603,1.263359
1.386099,1.287036
1.360770,0.179776
1.542821,0.155965
1.472714,1.423567
1.434786,1.445380
1.472338,1.448021
1.459439,1.434835
0.021442,1.429135
0.014116,0.133068
1.299881,0.336145
1.355275,0.314700
1.251499,0.447768
1.026173,0.425747
0.861562,0.353764
0.841221,0.443167
0.862996,0.378549
0.835824,1.088521
2.208826,1.270332
2.231931,1.473116
0.102455,1.580650
1.422958,0.367444
1.357594,0.400193
0.168263,0.641808
0.273680,0.679482
1.160206,0.579535
1.189791,0.584772
1.124752,0.549754
1.098836,0.505149
0.953054,0.421459
0.297476,0.342524
0.345087,1.718629
0.342551,1.735637
0.290573,1.684923
0.259816,1.621737
0.179014,1.578832
1.231171,1.515917
0.003392,1.487192
0.075626,1.492799
0.004135,1.463215
0.162064,1.456471
1.408543,0.059949
0.021738,0.234833
0.090772,1.815425
1.213540,1.857641
0.051616,1.896549
0.096928,1.864851
0.041827,1.785754
0.069845,0.266714
0.104472,0.214675
0.150463,0.321714
0.240420,0.453493
0.367302,0.463813
0.329935,1.857366
1.102646,1.826988
1.133204,1.833363
1.117526,1.802027
1.082033,1.841258
0.258382,1.800117
0.943124,1.759880
0.430397,1.831645
0.463742,0.354802
0.483856,1.765998
0.437583,1.765167
0.976555,1.652534
1.040727,1.663429
0.997860,1.685859
0.957855,1.712105
0.959715,1.686817
0.974527,0.220979
0.917317,0.153876
0.363335,0.193310
0.387027,0.193136
0.927308,0.347019
0.953693,0.220540
0.447452,1.775176
0.463832,0.467066
0.462967,1.844259
0.996610,1.831177
0.253696,1.716154
0.387318,1.703385
0.312343,0.232440
0.269480,0.067109
0.275369,0.132516
0.245526,0.172776
0.220848,0.158070
0.237139,0.175682
0.240289,0.173757
0.258203,0.178264
0.237892,0.130094
0.239202,0.125797
1.150220,0.141825
