2.0816,2.2397
0.29894,-0.61684
1.7909,-0.72245
847.92,445.15
0.50659,-0.050374
2.2481,2.4501
-0.78182,-0.95369
636.83,569.25
7.6631e-05,-0.00050554
0.00011246,3.1485e-05
0.00036582,0.00022404
