pt1_dltres,pt2_dltres
15.242305,15.527552
15.434113,14.185366
14.375531,14.271147
15.519772,14.292462
15.156106,14.549924
15.237692,14.699164
15.279587,14.809454
15.410273,13.788917
13.931858,13.603937
16.186949,13.680970
15.299217,13.788323
15.299282,13.844199
15.292229,13.865315
15.052333,12.978957
15.294416,13.018822
15.256374,13.020497
15.626165,13.017036
15.239646,13.036131
15.416324,12.994591
15.629888,13.022507
15.608811,12.993921
15.268445,13.192741
15.254143,13.753240
15.261521,13.768175
15.289366,13.795468
15.472470,13.713269
15.337522,13.839992
15.484498,13.638184
15.477183,13.187210
15.951596,13.070348
15.577384,13.212028
15.626022,13.576489
15.626308,13.362705
15.541521,13.265030
15.527022,13.082557
15.546540,13.007638
15.277208,13.749548
15.713927,13.173138
15.668859,13.601174
15.025156,13.555442
15.877104,13.549249
15.021462,13.351720
15.774221,13.155279
15.908348,13.098530
15.915793,13.911031
15.931526,14.156075
15.999430,14.475486
15.495497,14.312220
15.724029,14.162715
15.870442,12.127688
15.882467,10.747649
16.495152,11.636841
16.609954,12.066438
16.189954,12.566502
15.960855,12.583518
15.059671,12.597729
15.107847,12.890024
15.144510,13.614784
15.386994,14.620926
15.307679,14.987239
16.568039,15.451455
14.779883,15.647211
14.921816,14.901257
17.098585,14.375047
15.606254,14.212902
15.076442,13.956141
15.085189,12.153214
16.427474,11.893457
14.518086,11.690833
14.265503,11.814070
15.309776,11.870533
15.026771,12.330821
14.746275,12.721967
15.034591,12.400692
15.037233,12.097687
15.673743,11.797133
15.806878,11.150370
15.657518,11.012584
15.679131,11.120781
16.200059,11.342777
16.193199,11.225733
15.499172,11.161013
15.670654,10.730462
15.744402,12.202497
15.825275,11.695105
15.173502,11.863121
14.750490,11.978565
15.021774,11.874178
14.687299,11.388042
14.633154,11.780368
14.404928,12.838970
15.671144,13.096393
15.501192,14.044029
14.535795,13.865637
14.465491,13.250850
14.130980,13.070778
14.131292,12.596527
15.253793,12.600203
14.844949,12.354785
14.816555,12.385492
14.880789,11.939174
14.706095,11.932218
14.713540,11.952923
14.699673,12.024635
14.461657,12.000400
15.134235,12.014642
15.133993,12.100259
15.176926,11.683111
15.212520,11.069743
15.212399,11.598816
15.262179,11.815514
15.276854,11.958202
15.479808,12.121900
15.451574,11.176099
15.028500,10.653093
14.381463,10.725098
14.467122,11.463091
14.488777,11.547687
14.503321,11.504611
14.553526,11.553896
14.930620,11.611029
14.930510,11.561015
14.973492,11.589491
15.068778,11.627208
14.841171,11.392128
14.898830,11.407664
14.941400,11.589813
15.013172,11.080716
14.770432,10.943914
14.770327,10.965476
14.777654,10.972597
14.799110,11.065179
14.792098,11.065375
14.806542,11.126153
14.842546,11.190263
14.201123,11.068385
14.201311,11.125958
13.324742,11.138394
14.314372,11.130880
14.652147,11.103172
14.314372,11.060829
14.290046,11.124149
14.290046,10.930926
14.670264,10.882196
15.308807,10.925733
13.779448,11.069949
13.772299,11.556522
14.660256,11.578832
14.623521,11.534966
14.631039,11.420379
14.652147,12.014210
15.462609,11.828981
15.035619,11.716140
15.269513,12.017637
15.277252,12.010331
15.024442,12.082663
14.745743,12.052719
14.757526,11.896151
14.626486,12.016913
14.612720,11.952607
13.106719,11.938720
13.106719,12.109358
14.380237,11.853765
14.490373,11.925739
13.282282,11.705041
13.605734,11.751901
14.540310,11.608932
14.128488,11.455870
13.944846,11.182394
13.175352,11.446518
12.947502,11.324586
13.809378,11.052583
13.899648,10.998947
15.178444,12.050753
14.702345,11.578551
15.097365,10.717025
13.605745,12.839015
13.300705,10.998003
13.010396,11.571458
14.205525,11.558748
14.011024,11.237509
13.407393,12.661954
13.531164,12.616577
12.098116,12.268577
12.501140,12.025017
12.742318,11.968001
12.598220,11.875677
13.384085,11.747331
14.536695,12.330557
13.316289,12.304390
12.620766,12.988719
12.527385,12.153790
13.049064,12.008179
12.695337,11.588830
12.285142,11.613228
12.656612,12.104512
16.034011,12.776366
16.454325,12.944375
14.502346,13.131803
13.830257,13.509020
14.168672,12.810629
15.297488,12.242976
15.102101,10.960737
14.551524,10.197635
16.174969,10.566998
15.900097,10.262685
15.588093,9.706320
15.469727,9.924564
15.336622,10.512972
