pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z
57.389851,-24.592237,-18.044927,34.329101,-8.498341,1.476401
57.539960,-24.644357,-18.122106,34.291207,-8.924017,2.213791
57.528656,-24.901561,-18.076820,34.789095,-8.735601,2.543972
57.798450,-24.655998,-18.455234,34.503120,-9.009285,1.900183
57.651734,-24.911823,-18.279904,34.266358,-8.845544,2.455616
57.144608,-24.800770,-17.582365,33.977764,-8.774779,2.513356
57.171191,-24.366447,-17.625233,34.186047,-8.710694,2.213958
57.294501,-24.375485,-17.821622,34.177588,-8.721038,2.198189
57.789967,-24.837605,-18.410652,34.188755,-8.721936,2.239089
57.782335,-25.012077,-18.375432,34.200339,-8.781496,2.285356
58.032000,-25.195507,-18.700131,34.680046,-8.985030,1.903842
58.039597,-25.189134,-18.660978,34.681312,-8.984964,1.908294
58.029310,-25.194431,-18.722858,34.676982,-8.993709,1.904911
58.024033,-25.203300,-18.738236,34.673850,-8.996712,1.897848
57.920248,-24.500056,-18.725730,34.562601,-9.003268,2.027425
57.673772,-24.403619,-18.343093,34.364708,-8.851046,2.298013
57.665447,-24.743110,-18.256456,34.373312,-8.852056,2.329986
57.657437,-24.826275,-18.280221,34.375933,-8.857620,2.346955
57.654717,-24.825172,-18.302904,34.372495,-8.862053,2.340826
57.661259,-24.482318,-18.415872,34.373170,-8.864866,2.347093
57.163699,-24.368855,-17.672445,34.372793,-8.860617,2.339911
57.905788,-24.847495,-18.668016,34.374506,-8.846308,2.326328
57.410648,-24.389240,-18.058079,34.355144,-8.872847,2.293984
57.406292,-24.227429,-18.141707,34.327472,-8.896944,2.228742
57.417606,-24.133468,-18.118821,34.323890,-8.914188,2.239722
57.632773,-24.595896,-18.511239,34.131771,-8.682186,2.494816
57.335117,-24.238238,-18.439974,34.134405,-8.687755,2.511784
57.571824,-23.236957,-18.624388,34.149070,-8.635573,2.568720
57.322238,-22.769997,-18.304278,34.149594,-8.693756,2.650873
57.318397,-23.132995,-18.320930,34.143765,-9.037482,2.872350
56.637901,-22.539388,-17.956150,34.211422,-9.324422,3.277055
56.305515,-21.639361,-17.740259,34.150952,-9.470594,4.130840
55.616830,-20.866222,-16.894339,33.956629,-10.689725,4.580302
55.113453,-20.962837,-18.644448,32.997757,-11.294856,6.480949
54.529029,-20.330318,-18.434793,33.420453,-11.515261,7.876651
54.426236,-20.854194,-19.358313,33.973824,-11.752038,8.210715
53.652379,-20.035002,-18.656345,34.163088,-12.289764,8.610621
