pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z
43.412497,-12.857411,-4.714826,20.413981,-8.922957,12.997315
43.368128,-12.814604,-4.891599,20.679068,-9.453614,12.692131
43.463785,-12.957432,-4.992576,20.650852,-10.304868,11.966034
43.465579,-12.944800,-5.006131,20.818009,-10.129173,12.240421
43.467796,-12.954045,-4.980422,20.458039,-9.617515,12.672617
43.559005,-12.971950,-5.126557,20.520351,-9.536753,12.757805
43.947343,-13.236069,-5.663007,20.517911,-9.361963,12.668240
43.466846,-12.876263,-5.023205,20.510184,-9.339742,12.623760
43.462724,-13.001148,-5.016496,20.401835,-9.177674,12.669883
43.467721,-12.921135,-5.036954,20.305350,-8.973944,12.755500
43.467846,-12.934835,-5.013010,20.301713,-8.985569,12.757891
43.472157,-12.939631,-4.985545,20.317136,-8.948152,12.812445
43.384320,-12.814775,-4.819033,20.308753,-9.051697,12.847058
43.637430,-13.255911,-5.253552,20.412920,-9.352013,12.832735
43.175571,-12.642771,-4.691433,20.421965,-9.311152,12.814376
43.269603,-12.531279,-4.949201,20.450350,-9.333902,12.915637
43.483394,-12.566878,-5.193999,20.507153,-9.347082,13.084320
43.579543,-12.708443,-5.296456,20.635680,-9.650177,13.600877
43.582322,-12.691563,-5.313055,20.532994,-10.234714,14.856838
43.194830,-12.166245,-4.945497,20.474466,-10.654534,15.393042
43.093892,-12.056444,-5.581253,20.616499,-11.088395,15.987583
42.637367,-10.987981,-5.302372,20.817641,-11.372543,16.233478
42.082950,-11.327585,-6.485919,21.059604,-11.685695,16.215214
41.225154,-10.734359,-6.849339,21.262273,-11.782092,16.365645
40.854869,-10.234345,-6.370796,21.570090,-11.977001,16.041537
40.748692,-10.275753,-6.753803,21.817814,-11.883861,15.845660
40.936876,-10.150258,-6.718394,22.095682,-11.972428,15.782806
40.604553,-9.517336,-6.953605,22.237872,-12.134782,15.835775
40.247551,-8.992822,-6.656793,22.633406,-11.582976,15.856122
40.194058,-9.167851,-6.592690,22.546361,-11.370498,15.859661
40.600126,-9.562203,-6.897688,22.488906,-10.879003,15.463077
41.236225,-9.754362,-6.660997,22.109052,-10.585150,14.344275
41.918153,-10.194853,-6.555923,21.986614,-9.379528,13.114258
42.865252,-11.191268,-7.218039,21.689004,-8.489204,11.280412
43.056876,-11.763393,-7.224165,21.167923,-7.805172,10.363287
43.631325,-11.574563,-6.347065,20.945007,-7.437178,9.564406
44.220838,-12.014805,-7.061107,21.034090,-6.838908,9.441101
44.214560,-11.854635,-7.173863,21.155947,-6.595713,9.209612
43.395010,-10.324638,-6.247789,21.378060,-7.084840,9.179057
43.323993,-10.198040,-6.207908,21.244585,-7.159055,10.093976
42.109215,-9.915776,-8.567065,20.917836,-7.875713,10.999502
40.936954,-9.092149,-9.120280,21.067040,-8.218858,11.619670
39.289140,-8.086302,-8.909956,21.534624,-8.457698,12.849137
37.697308,-7.120372,-8.956706,21.905200,-8.972244,14.109493
36.014808,-6.217843,-8.748325,22.073161,-9.611745,14.946654
35.254043,-5.824012,-9.050883,22.148740,-10.174148,15.909015
34.830187,-5.264382,-8.819108,22.677378,-10.687842,15.921481
34.696824,-5.189275,-8.856342,23.008015,-10.986354,16.084218
34.648049,-5.202158,-9.021841,23.515986,-11.456963,15.995153
34.331815,-4.872821,-8.794925,23.526172,-11.300504,16.324181
34.057227,-4.821737,-8.745267,23.666489,-11.219115,16.629572
34.069454,-4.805868,-8.723850,23.773941,-11.207940,16.871045
34.088268,-4.782761,-8.688865,23.983032,-11.306334,17.047865
34.068127,-4.788935,-8.755028,24.005876,-11.268275,17.072092
34.359404,-4.833780,-9.153158,24.011628,-11.183111,17.000319
34.510580,-4.779789,-9.158120,24.020688,-10.571708,17.126243
34.961072,-4.826655,-9.539031,24.058277,-10.547138,17.205218
34.982951,-4.882866,-9.460675,24.048367,-10.530968,17.160720
35.207860,-4.983775,-9.626273,24.285446,-10.508598,16.553097
35.678438,-5.228329,-9.909261,24.396009,-10.438294,16.838436
36.040206,-5.476795,-10.106334,23.818214,-10.107215,16.461774
36.666405,-5.750479,-10.872855,22.483247,-9.429456,14.649117
37.055053,-5.688850,-10.662644,21.534342,-8.757594,13.116058
38.072292,-6.215563,-11.341409,21.100659,-8.169187,12.073269
38.688440,-6.484333,-11.559798,20.817536,-7.708303,11.426499
39.025608,-7.020153,-12.159957,20.989580,-7.032235,11.853159
39.058427,-7.013365,-12.033026,21.316027,-6.822623,11.756740
39.950054,-7.556834,-12.267563,22.073131,-7.217225,11.046701
40.473615,-7.841797,-12.313652,21.958933,-7.414346,11.611211
40.424987,-7.838391,-12.423480,22.171003,-7.590507,11.448340
40.404289,-7.166349,-12.587593,22.523341,-7.283010,12.211742
39.677770,-6.217274,-11.685561,23.093903,-8.167144,12.806909
38.386035,-5.052113,-10.760899,24.109469,-9.174592,14.712743
38.130323,-5.123455,-11.154827,24.743007,-9.944667,15.613244
37.518358,-4.217021,-10.659102,25.317044,-10.941612,16.074306
37.187297,-4.469713,-9.785308,25.299791,-11.271955,17.549332
37.376223,-4.444782,-9.590705,26.036461,-11.914472,17.883846
37.446878,-4.656224,-9.676775,26.098117,-12.437021,18.375429
