pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z
55.563231,-21.467312,3.115913,29.566151,-18.644689,5.938841
55.577023,-21.645801,3.383432,29.430319,-18.700046,6.181601
55.554646,-22.032355,3.758199,29.429366,-19.065938,6.423510
55.550150,-22.265185,4.061479,29.498267,-19.103903,6.668057
55.506410,-22.522430,4.031568,29.698106,-19.153298,6.725797
55.568816,-22.902236,4.319345,29.844813,-19.050268,7.104069
55.618173,-23.240147,4.179478,30.068272,-19.072868,7.220878
55.577080,-23.653035,3.737201,30.134898,-19.151522,7.502569
55.550773,-23.967527,3.236681,30.257900,-19.135989,7.889873
55.649731,-23.858066,1.822036,30.734281,-19.100170,7.461754
55.844616,-24.424732,0.807011,30.841945,-18.465045,7.370710
55.348129,-24.022763,0.249713,30.819830,-18.495283,7.321662
55.585265,-24.234707,-0.151615,30.672580,-18.588765,7.562742
55.528429,-24.822982,0.011519,30.659204,-18.679572,7.613303
56.306604,-25.187659,-1.185143,30.639773,-18.884244,7.714414
55.785250,-24.707318,-0.528338,30.423000,-19.406261,7.326907
56.050707,-24.853346,-0.886987,30.368530,-19.476943,7.202100
55.840872,-24.531940,-0.420205,29.957568,-19.374405,7.671859
55.928737,-24.736386,0.001324,29.109795,-20.155061,7.492330
55.972669,-24.498535,0.716771,28.879263,-20.589748,7.697237
55.999258,-24.206295,1.342039,28.401204,-20.717065,8.119518
56.264521,-24.769964,1.207248,28.349176,-20.846358,8.068522
55.731575,-24.221999,1.081837,28.307945,-20.908286,7.984835
55.574845,-24.486276,0.673067,27.938892,-20.054170,8.137436
55.340826,-24.396070,0.508880,28.302637,-20.306275,7.562567
55.197170,-24.675789,0.187405,28.338131,-19.825913,7.373131
54.844751,-24.816740,-0.236068,29.152219,-18.870593,8.013731
55.045080,-24.871025,-1.556418,29.522490,-18.300841,7.499874
55.117261,-24.817442,-2.098609,29.523043,-18.263113,7.460413
55.264800,-24.843001,-2.313522,29.776636,-18.409553,7.143948
55.276217,-24.755655,-2.381105,29.749684,-18.721964,7.230205
55.810091,-25.063550,-3.155940,29.898096,-18.737477,7.061381
55.617738,-25.069430,-3.201912,30.194463,-18.647096,6.691696
55.623606,-24.972968,-3.986192,30.856606,-17.856662,8.281461
55.566717,-24.626558,-4.440914,31.308022,-17.328528,8.063088
55.986472,-22.550276,-6.088240,32.011415,-16.493113,8.502563
55.487192,-22.871523,-7.151346,32.070747,-16.638220,8.723747
55.217844,-23.323098,-7.867166,32.389216,-16.723859,8.532686
54.979366,-23.741764,-8.473649,32.489181,-17.090172,9.103765
54.710683,-23.648858,-8.793667,32.584892,-16.852847,9.306035
54.580929,-23.411286,-9.467826,32.332150,-17.010411,9.851646
54.423900,-23.579851,-10.021956,32.442566,-17.108435,10.268715
54.900270,-21.908046,-8.715114,32.493295,-17.552600,10.691558
54.799498,-21.729651,-8.627756,32.538451,-17.796669,11.128614
54.674872,-21.526994,-8.732963,32.504545,-17.554952,11.468576
54.266397,-21.195130,-8.710498,32.453517,-17.893514,11.548542
53.980363,-21.036560,-8.960301,32.479490,-17.970952,11.730243
53.423615,-20.273740,-9.005797,32.724682,-18.018061,11.335058
52.769334,-19.416339,-8.930678,32.869821,-17.617553,12.117608
53.154064,-19.677604,-9.882032,33.422581,-17.089248,11.662719
53.063836,-19.482253,-10.123542,33.495267,-16.860819,11.681890
53.138763,-19.498838,-10.325901,33.670570,-16.765982,11.551649
53.165996,-19.553613,-10.400402,34.059566,-16.975331,11.087273
52.900888,-19.884902,-10.677672,34.050098,-17.021913,11.103675
52.092278,-18.916832,-10.413753,34.258330,-16.366004,11.157627
51.873513,-18.678478,-11.766048,34.425730,-15.646985,10.508766
51.839960,-18.351328,-11.878881,34.559336,-15.240217,10.085266
51.883339,-18.602472,-11.828656,34.522166,-15.084076,9.821248
51.922907,-18.759762,-11.909647,34.473353,-14.691618,9.413368
51.800881,-18.606397,-11.914627,34.842529,-13.983107,9.377242
51.740086,-18.638884,-12.142833,35.511418,-14.174121,9.148952
51.756570,-18.793656,-12.458205,35.642529,-14.226157,8.956532
51.641692,-18.872713,-12.648862,35.619314,-14.251394,8.895767
51.624632,-18.999057,-12.908484,35.637983,-14.221014,8.932930
51.903242,-19.375294,-13.621464,35.664071,-14.196208,9.005337
51.599718,-19.135406,-13.694690,35.306301,-14.463630,9.219211
52.023031,-18.254009,-12.206047,35.023746,-14.994382,9.969941
52.014506,-18.464868,-11.935245,35.068148,-15.528004,10.474165
51.636884,-17.749097,-11.302492,35.154666,-15.746441,10.944611
51.678245,-17.939610,-10.808457,35.075486,-15.902980,11.407476
51.689982,-18.202610,-10.352898,34.950202,-16.003209,11.734857
51.041516,-17.933134,-14.007294,34.701092,-16.071798,12.245838
51.182422,-18.163644,-14.157631,34.960773,-16.054679,11.832393
51.407828,-17.869648,-13.456040,35.100606,-15.674341,11.403546
51.657456,-17.801671,-13.097271,35.772964,-16.042710,10.701494
51.962873,-18.055138,-13.247115,35.372637,-15.472107,11.520831
52.081734,-18.251080,-13.375587,35.835027,-15.534526,11.169810
51.924390,-18.237562,-13.271486,35.506610,-16.061062,10.505315
51.562576,-17.516711,-13.219060,35.086730,-15.103733,10.335705
51.500408,-17.599767,-13.406328,35.064207,-15.740811,11.286884
51.828356,-18.362794,-13.109915,35.048618,-16.077424,11.448796
51.662542,-18.434779,-12.528090,34.864653,-16.353032,11.748983
51.976170,-18.122811,-12.725259,34.921607,-16.322211,11.930684
52.092864,-18.785789,-13.363992,35.047459,-16.170040,12.238484
52.873994,-17.703246,-11.518244,35.426000,-16.562584,12.477072
53.053094,-17.934245,-11.610212,35.690866,-16.796648,12.851468
53.237416,-18.187011,-11.481331,35.566237,-17.090398,12.653706
53.443620,-18.392844,-11.512548,35.577957,-17.083423,12.690502
53.672215,-18.518938,-11.474930,36.001665,-17.079345,12.814229
53.766744,-18.465136,-11.228096,36.296171,-17.005958,13.113014
54.092366,-18.422051,-11.287504,36.600077,-16.844347,13.350785
