pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z
35.052345,-6.380399,-0.844823,5.270086,-10.332886,3.305569
34.892639,-6.458446,-1.195207,5.190154,-10.650576,3.189084
34.687977,-6.389165,-1.467710,5.182672,-10.701613,3.247661
34.678835,-6.348439,-1.539782,5.167296,-10.818226,3.310863
34.645427,-6.304573,-1.379129,5.176036,-10.901582,3.350550
34.589420,-6.254244,-1.436260,5.138188,-10.921781,3.465380
34.426234,-6.213360,-1.672852,5.096783,-10.921129,3.589336
34.455080,-6.194854,-1.839903,5.061251,-10.789027,3.628494
34.424549,-6.114798,-1.918707,5.049684,-10.800449,3.652543
34.342149,-6.038980,-1.951410,5.045921,-10.790942,3.640161
34.267365,-6.056042,-2.110531,5.036318,-10.784168,3.639841
34.295290,-6.000322,-2.165219,5.044422,-10.765372,3.595363
34.305146,-6.034825,-2.174598,5.056484,-10.776571,3.609597
34.382879,-6.084936,-2.063994,5.080193,-10.781469,3.676915
34.439836,-6.088719,-2.004706,5.124361,-10.762084,3.767398
34.355388,-6.057897,-2.021930,5.179062,-10.728943,3.876183
34.275502,-6.071189,-2.112921,5.174814,-10.727138,3.883460
34.189542,-6.015719,-2.227144,5.141668,-10.753880,3.882696
34.071721,-5.993441,-2.420437,5.122903,-10.751213,3.790719
34.023217,-6.031208,-2.493707,5.038504,-10.783896,3.618970
33.943895,-5.993920,-2.462069,5.016562,-10.807761,3.664401
33.841476,-5.925584,-2.354170,5.034456,-10.765837,3.579044
33.842520,-5.918981,-2.288950,5.022456,-10.616782,3.553112
33.920221,-5.911152,-2.183619,5.072161,-10.548037,3.421403
34.056561,-5.878166,-1.892162,5.124858,-10.357052,3.229690
34.194908,-5.884457,-1.535732,5.304646,-10.118184,2.790016
34.301499,-5.975701,-1.235504,5.526658,-9.837442,2.283671
34.473779,-6.013895,-0.773576,5.663422,-9.756166,1.916189
34.649725,-6.157053,-0.223728,5.913407,-9.640817,1.405594
34.977334,-6.378635,0.458307,6.571442,-8.848293,1.388292
35.359549,-6.626992,1.307648,6.748626,-8.546608,0.811393
35.454950,-6.860905,2.169410,6.755165,-8.240429,0.512595
35.421697,-7.030533,2.636514,6.730057,-8.071335,0.443023
35.439713,-7.311344,3.134565,6.843716,-7.708105,0.138816
35.550719,-7.457547,3.341989,7.409448,-8.164047,-0.818760
35.631470,-7.511443,3.390484,8.163007,-7.789161,-1.317290
35.679637,-7.524981,3.574248,8.070662,-6.899288,-1.044701
35.720199,-7.410971,3.902818,8.158304,-6.425874,-1.263092
35.567289,-7.179038,4.327498,8.334181,-6.153263,-1.772728
35.490061,-7.438711,4.657168,8.605678,-6.046137,-2.332291
35.320770,-7.595274,4.997440,9.418997,-4.651274,-2.672932
35.087130,-7.682858,5.418977,8.902749,-6.048295,-3.422727
35.338768,-7.209035,6.331723,9.045227,-5.890520,-4.042176
35.347933,-6.989834,6.688056,9.225314,-5.606500,-4.280014
