2.399,2.5247
-0.0044709,-1.2093
0.80857,-3.2058
553.28,444.06
0.36834,-0.0052872
2.2578,2.261
-1.9054,-3.102
519.4,466.41
-9.9987e-05,-0.00036557
-0.00061663,-0.00089737
-0.0011979,-0.0042412
