2.6669,2.5174
0.32813,-1.2322
1.636,-2.8814
553.28,445.29
0.56929,-0.0026207
2.4917,2.1934
-1.34,-2.9334
518.65,464.89
0.00031224,-0.00041354
-6.3104e-05,-0.0010157
0.00018944,-0.0036845
