2.5171,2.3969
0.28289,-1.4312
1.9146,-3.5746
542.28,411.48
0.41901,0.0043092
2.2709,1.9521
-1.2108,-3.7078
493.8,451.33
-3.6711e-05,-0.0004055
-0.00025754,-0.001139
0.00092035,-0.0053858
