pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y,pt3_cam1_X,pt3_cam1_Y,pt3_cam2_X,pt3_cam2_Y
365.196982,586.803018,205.772296,606.442706,304.496037,571.553989,157.851451,607.811873,NaN,NaN,NaN,NaN
365.900000,586.190000,205.970000,605.200000,304.060000,570.900000,157.870000,607.100000,NaN,NaN,NaN,NaN
366.240000,584.290000,205.830000,604.260000,304.260000,568.850000,158.536034,605.758123,NaN,NaN,NaN,NaN
366.990000,583.440000,206.010000,603.040000,304.940000,567.230000,158.860000,604.940000,NaN,NaN,NaN,NaN
368.040000,582.810000,206.340000,602.080000,305.180000,566.600000,158.900000,604.080000,NaN,NaN,NaN,NaN
367.220000,582.350000,205.772296,603.704372,306.080000,565.830000,158.880000,603.100000,NaN,NaN,NaN,NaN
366.960000,583.240000,205.410000,604.200000,307.070000,566.080000,159.150000,603.100000,NaN,NaN,NaN,NaN
367.840000,583.340000,206.240000,604.390000,308.080000,567.020000,158.536034,603.704372,NaN,NaN,NaN,NaN
368.030000,583.560000,206.870000,604.270000,308.600000,567.090000,159.140000,604.140000,NaN,NaN,NaN,NaN
368.100000,583.150000,207.090000,603.850000,308.890000,566.170000,158.980000,603.810000,NaN,NaN,NaN,NaN
369.090000,582.600000,208.220000,603.220000,310.160000,566.190000,159.050000,603.820000,NaN,NaN,NaN,NaN
369.900000,582.990000,209.060000,602.720000,311.090000,566.030000,159.060000,603.840000,NaN,NaN,NaN,NaN
369.890000,583.330000,208.940000,602.280000,311.390000,565.120000,159.000000,603.240000,NaN,NaN,NaN,NaN
370.040000,582.960000,209.280000,602.120000,311.800000,564.870000,159.090000,602.860000,NaN,NaN,NaN,NaN
370.150000,582.400000,209.960000,602.020000,312.010000,564.990000,159.220618,602.335205,NaN,NaN,NaN,NaN
369.990000,582.890000,209.920000,602.140000,311.980000,564.920000,158.940000,601.920000,NaN,NaN,NaN,NaN
369.080000,583.120000,209.520000,602.630000,311.680000,564.700000,159.020000,601.320000,NaN,NaN,NaN,NaN
368.950000,584.350000,210.140000,603.190000,311.680000,566.190000,159.140000,602.310000,NaN,NaN,NaN,NaN
368.000000,587.560000,211.933547,605.758123,311.650000,567.790000,159.460000,604.020000,NaN,NaN,NaN,NaN
368.010000,589.980000,213.070000,607.900000,311.810000,567.840000,159.230000,604.310000,NaN,NaN,NaN,NaN
368.950000,590.800000,214.990000,609.580000,312.850000,568.970000,159.220618,605.073539,NaN,NaN,NaN,NaN
369.920000,590.410000,213.987298,606.442706,314.490000,570.060000,159.430000,606.160000,NaN,NaN,NaN,NaN
369.980000,589.110000,213.900000,605.310000,315.410000,569.300000,159.060000,606.330000,NaN,NaN,NaN,NaN
370.770000,588.070000,214.150000,604.250000,315.950000,569.160000,158.870000,606.610000,NaN,NaN,NaN,NaN
370.800000,587.300000,214.070000,603.570000,315.610000,568.370000,158.960000,605.940000,NaN,NaN,NaN,NaN
369.990000,586.660000,213.750000,603.950000,315.150000,567.460000,158.960000,604.640000,NaN,NaN,NaN,NaN
370.980000,586.300000,214.760000,603.750000,316.180000,568.180000,159.830000,604.270000,NaN,NaN,NaN,NaN
370.990000,586.270000,215.030000,603.710000,316.460000,567.920000,160.000000,604.080000,NaN,NaN,NaN,NaN
370.870000,586.930000,214.730000,603.900000,316.040000,567.220000,159.550000,603.900000,NaN,NaN,NaN,NaN
370.910000,586.970000,214.930000,603.840000,316.020000,567.190000,159.320000,604.070000,NaN,NaN,NaN,NaN
370.000000,587.580000,214.620000,604.260000,316.060000,566.930000,159.120000,603.900000,NaN,NaN,NaN,NaN
369.910000,589.290000,215.030000,605.120000,316.680000,566.800000,159.090000,603.840000,NaN,NaN,NaN,NaN
370.750000,590.790000,216.490000,605.870000,318.290000,566.830000,159.160000,603.920000,NaN,NaN,NaN,NaN
370.120000,591.700000,217.830000,606.950000,321.503963,567.117139,159.010000,603.860000,NaN,NaN,NaN,NaN
