pt1_dltres,pt2_dltres,pt3_dltres
1.324836,1.668565,NaN
1.666307,1.669518,NaN
0.982653,0.942594,NaN
1.146297,0.270916,NaN
1.260276,0.390716,NaN
0.009106,0.517377,NaN
0.408313,0.632724,NaN
0.146625,1.074463,NaN
0.213049,0.678284,NaN
0.139075,0.299407,NaN
0.125746,0.305938,NaN
0.265485,0.191169,NaN
0.826815,0.030412,NaN
0.579786,0.026183,NaN
0.065345,0.423944,NaN
0.341519,0.724997,NaN
0.273892,0.940581,NaN
0.606390,1.299711,NaN
0.686247,1.205508,NaN
0.684665,1.114411,NaN
0.339410,1.421286,NaN
1.736325,1.437113,NaN
1.583261,0.906871,NaN
1.490525,0.684116,NaN
1.413049,0.541542,NaN
0.780843,0.753201,NaN
0.402782,1.280445,NaN
0.334198,1.180899,NaN
0.756362,0.924709,NaN
0.770192,0.854043,NaN
0.991517,0.838753,NaN
1.524376,0.804239,NaN
1.714542,0.776944,NaN
1.269496,1.106353,NaN
1.440583,3.175735,NaN
1.125479,2.652938,NaN
0.733340,2.281723,NaN
1.020220,1.576424,NaN
1.248271,1.083054,NaN
0.531056,0.466359,NaN
0.633857,0.774966,NaN
0.892097,0.478681,NaN
0.830000,0.596485,NaN
0.547628,0.556179,NaN
0.121876,0.480569,NaN
0.433819,0.950941,NaN
0.930997,0.678904,NaN
0.856046,2.852448,NaN
0.258456,2.937236,NaN
0.152013,2.907082,NaN
0.576632,2.634720,NaN
0.026240,1.125691,NaN
0.130164,1.961828,NaN
0.217420,2.356636,NaN
0.100491,2.635688,NaN
0.249064,2.465310,NaN
0.483751,2.340983,NaN
0.501949,2.129049,NaN
0.365720,2.258314,NaN
0.152839,2.248340,NaN
0.147605,2.189745,NaN
0.057684,2.022647,NaN
0.125091,1.873231,NaN
0.574735,1.816567,NaN
0.481807,1.928379,NaN
0.004612,2.219659,NaN
0.011752,0.847404,NaN
0.029141,1.792798,NaN
0.420603,1.860716,NaN
0.095924,0.280180,NaN
0.208244,0.669721,NaN
0.156342,0.821452,NaN
0.090489,0.606011,NaN
0.203623,0.667042,NaN
0.017850,0.712734,NaN
0.432038,0.318366,NaN
0.497840,1.351996,NaN
0.884089,2.015347,NaN
0.910866,3.009769,NaN
0.772248,2.688585,NaN
0.854928,2.710366,NaN
2.594640,2.700058,NaN
1.450517,2.689267,NaN
1.179670,0.487845,NaN
0.640681,0.791891,NaN
0.236631,0.697652,NaN
0.896796,0.737907,NaN
1.358739,0.743611,NaN
1.478341,0.807989,NaN
1.160335,2.120460,NaN
1.064382,2.205095,NaN
1.035764,1.728617,NaN
1.215758,1.685669,NaN
0.923319,1.082275,NaN
0.215323,4.896326,NaN
0.253827,3.950782,NaN
1.546318,4.101689,NaN
1.630188,4.720034,NaN
1.701182,4.010444,NaN
2.243646,5.788149,NaN
2.249396,6.208412,NaN
2.215378,6.287203,NaN
2.140353,5.106266,NaN
1.997299,4.940367,NaN
1.921922,5.106261,NaN
1.750650,5.555277,NaN
2.152832,4.892250,NaN
2.455060,4.319818,NaN
2.514561,3.347084,NaN
2.360432,4.697709,NaN
1.395093,2.748944,NaN
1.116626,6.774188,NaN
1.675010,3.596925,NaN
1.599731,2.817658,NaN
1.129771,2.965847,NaN
1.759102,4.479795,NaN
2.587870,5.901681,NaN
1.022721,6.002920,NaN
0.296764,6.555532,NaN
0.388436,6.037395,NaN
0.528472,4.602181,NaN
0.320581,3.132315,NaN
0.060712,2.400079,NaN
0.540827,2.541372,NaN
3.296964,2.264048,NaN
4.077021,2.824584,NaN
7.281771,4.074942,NaN
8.132007,3.422618,NaN
8.275685,2.925440,NaN
1.648593,3.479484,NaN
1.301247,2.925770,NaN
0.978460,2.826528,NaN
1.159361,2.520336,NaN
1.038981,2.351093,NaN
1.299629,2.251659,NaN
1.380135,2.131779,NaN
1.036003,1.601658,NaN
1.049114,1.076569,NaN
1.151961,0.279378,NaN
1.487269,0.125069,NaN
1.568896,0.462362,NaN
2.028927,0.573214,NaN
0.148733,0.048124,NaN
0.098690,1.229332,NaN
0.196820,2.023088,NaN
0.017284,2.449038,NaN
0.291158,2.306108,NaN
0.533463,2.703487,NaN
0.476312,1.253270,NaN
0.853133,1.445609,NaN
0.641430,2.573639,NaN
0.045379,2.934402,NaN
1.392506,3.177065,NaN
1.495854,2.920673,NaN
1.179212,1.279065,NaN
1.195560,1.254651,NaN
1.119877,1.596910,NaN
0.575543,0.609512,NaN
0.072822,0.832735,NaN
0.239031,0.689945,NaN
0.067242,1.427583,NaN
1.156400,1.406373,NaN
2.528805,0.851207,NaN
0.131583,0.489100,NaN
1.180924,0.902501,NaN
1.274172,0.602140,NaN
1.228333,0.543349,NaN
0.488781,0.685775,NaN
0.455924,0.701776,NaN
0.549793,0.570815,NaN
0.839974,0.595272,NaN
0.873071,0.501943,NaN
1.113593,0.704253,NaN
0.284389,0.725240,NaN
0.941523,0.722382,NaN
1.417498,3.508067,NaN
1.153269,3.386326,NaN
2.117625,1.824011,NaN
2.295634,1.864264,NaN
1.405900,2.423715,NaN
1.668047,2.721189,NaN
1.743152,1.827644,NaN
1.760911,2.445857,NaN
1.681753,2.720803,NaN
1.350561,1.309783,NaN
1.368035,0.993334,NaN
1.337753,2.992583,NaN
1.332738,2.872723,NaN
1.820877,2.186070,NaN
2.187577,1.784896,NaN
2.184614,1.589299,NaN
2.447818,1.257186,NaN
2.529737,1.156169,NaN
1.893498,1.578511,NaN
1.232490,1.264613,NaN
1.975159,1.053975,NaN
2.656973,1.274892,NaN
4.025222,1.949205,NaN
3.886823,1.453277,NaN
4.259186,0.497860,NaN
5.475298,0.315220,NaN
4.837725,0.079879,NaN
2.181475,0.619934,NaN
2.015596,1.829966,NaN
0.005185,3.065663,NaN
0.295544,3.599270,NaN
0.106979,4.619916,NaN
0.219463,4.099265,NaN
0.636298,4.010231,NaN
1.585042,2.668968,NaN
2.138398,2.478523,NaN
2.709468,3.247449,NaN
1.214027,0.975653,NaN
0.633719,0.600898,NaN
0.474855,1.338210,NaN
0.388427,1.660643,NaN
0.654060,2.805566,NaN
0.662474,3.254887,NaN
0.592543,6.101598,NaN
1.086430,3.724559,NaN
1.281625,2.346944,NaN
1.183138,3.081462,NaN
0.987158,4.463509,NaN
0.942620,4.366216,NaN
1.024706,4.734139,NaN
1.460383,4.876938,NaN
1.937916,5.150734,NaN
1.726298,3.853856,NaN
2.080831,3.404498,NaN
2.501269,3.165705,NaN
1.647390,4.390394,NaN
0.979776,4.410421,NaN
1.591324,4.415178,NaN
2.030839,4.484019,NaN
2.311934,6.425058,NaN
2.622352,1.749763,NaN
2.555605,1.237449,NaN
2.282098,2.045007,NaN
2.074361,2.029071,NaN
2.334877,1.751919,NaN
2.237590,1.869534,NaN
2.547444,1.879080,NaN
2.529265,2.488053,NaN
2.684429,2.816221,NaN
1.551407,2.566540,NaN
2.611648,2.273300,NaN
1.716552,2.661252,NaN
1.770359,2.666388,NaN
2.267988,2.506753,NaN
2.404404,2.207556,NaN
2.132997,1.820755,NaN
2.776337,2.724882,NaN
2.793666,3.357895,NaN
2.688708,3.013611,NaN
2.460015,2.826014,NaN
2.247475,2.833496,NaN
1.888735,5.009808,NaN
1.197919,3.336611,NaN
1.421779,2.809980,NaN
2.149460,0.609718,NaN
2.617673,0.665242,NaN
1.776645,0.293770,NaN
2.640513,0.458797,NaN
0.241058,1.189824,NaN
0.479112,0.891354,NaN
0.179130,0.392130,NaN
1.276626,2.302713,NaN
1.974155,2.151234,NaN
2.155127,2.253770,NaN
2.057163,2.988533,NaN
2.121598,2.956865,NaN
2.454306,2.296445,NaN
1.762611,2.506807,NaN
1.894882,2.163613,NaN
1.961401,2.299460,NaN
1.735634,2.172439,NaN
1.768236,2.333494,NaN
1.630243,2.193938,NaN
0.963932,1.915081,NaN
0.538671,2.029193,NaN
1.069557,2.556875,NaN
1.291707,2.906455,NaN
0.922170,2.501174,NaN
