pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI
0.668210,0.709127,1.058841,0.547478,0.576618,0.800299
0.610619,0.730341,1.037332,0.601437,0.595729,0.842067
0.678965,0.650075,0.902364,0.569991,0.601972,0.857436
0.652466,0.721642,0.939100,0.562823,0.620333,0.885830
0.692505,0.655970,0.977012,0.564357,0.600466,0.890098
0.714273,0.708517,1.022046,0.530422,0.614116,0.816339
0.671558,0.686545,0.980993,0.577436,0.580273,0.863223
0.654275,0.745738,1.110315,0.568828,0.576696,0.840141
0.667470,0.711804,1.037261,0.538517,0.579237,0.866499
0.697656,0.677816,0.935464,0.578753,0.590203,0.918158
0.677111,0.691841,0.971129,0.552030,0.594961,0.803796
0.677425,0.703927,1.053086,0.556030,0.602961,0.875814
0.621241,0.746279,1.019509,0.533105,0.574992,0.863992
0.643750,0.761383,1.120308,0.572516,0.581414,0.852130
0.679874,0.708350,1.010907,0.542087,0.607103,0.784973
0.623634,0.729303,1.059358,0.545532,0.614760,0.842076
0.610545,0.687854,1.007814,0.564862,0.612962,0.816947
0.663461,0.719999,1.002800,0.566755,0.583704,0.862869
0.653341,0.718197,1.113596,0.591639,0.556925,0.762901
0.623975,0.657417,0.967462,0.564527,0.644003,0.873278
0.667857,0.760775,1.011818,0.587006,0.581008,0.827431
0.693692,0.716698,1.038719,0.566972,0.572134,0.827401
0.682011,0.782270,1.107670,0.537133,0.600023,0.901443
0.637759,0.727808,1.023722,0.532440,0.635792,0.891214
0.659408,0.691465,0.995618,0.581972,0.610128,0.808265
0.651177,0.722488,1.021891,0.567452,0.542516,0.869833
0.650445,0.768367,1.019403,0.574825,0.606673,0.915483
0.642039,0.688403,1.009054,0.563071,0.610583,0.796080
0.636831,0.757282,1.026912,0.542426,0.563508,0.838906
0.628186,0.659249,0.988728,0.564275,0.609828,0.827535
0.637139,0.735078,1.068640,0.597929,0.586598,0.890357
0.631882,0.705402,1.022363,0.558726,0.669771,0.832664
0.639292,0.681426,0.998366,0.566380,0.594765,0.855700
0.668404,0.647431,0.947704,0.542943,0.634354,0.889288
0.646908,0.704047,1.075109,0.539071,0.564103,0.915201
0.703878,0.741655,1.067090,0.547368,0.598551,0.826976
0.646469,0.662108,1.010391,0.536529,0.626877,0.824127
0.650361,0.743067,1.054693,0.532001,0.600437,0.866151
0.639169,0.676681,0.999459,0.564853,0.609931,0.878139
0.661432,0.704766,1.006818,0.571900,0.594632,0.816089
0.671440,0.739072,0.994871,0.579439,0.564145,0.845187
0.670844,0.656210,0.998856,0.547484,0.565329,0.865792
0.588244,0.727290,1.129070,0.560386,0.648297,0.905783
0.662659,0.703034,1.045354,0.526866,0.595392,0.911260
0.612151,0.699990,1.032687,0.594115,0.633595,0.902929
0.658831,0.708376,1.032601,0.590760,0.558772,0.907993
0.631959,0.731112,1.037128,0.547512,0.601944,0.827019
0.628033,0.770694,0.990100,0.532631,0.574839,0.840811
0.635624,0.804818,1.062165,0.563150,0.602048,0.824245
0.634988,0.685388,1.089370,0.581113,0.591371,0.849237
0.664938,0.778371,1.047334,0.502284,0.559057,0.832341
0.621822,0.677938,1.057712,0.559350,0.555862,0.845524
0.692573,0.675205,1.018520,0.554135,0.599302,0.890212
0.637767,0.757096,1.056628,0.494095,0.575368,0.829917
0.632896,0.680778,0.981438,0.579045,0.584257,0.816851
0.640491,0.662543,1.054954,0.536114,0.596866,0.937814
0.666119,0.704904,1.049884,0.522225,0.554251,0.875762
0.660568,0.688176,0.972034,0.516776,0.600767,0.832536
0.644985,0.708923,0.992901,0.529911,0.550368,0.840244
0.658963,0.667869,1.053354,0.540082,0.606193,0.876018
0.677376,0.766640,1.002786,0.559302,0.606996,0.943249
0.643100,0.745047,1.080024,0.552627,0.638583,0.869843
0.640455,0.712007,0.995950,0.559845,0.591927,0.898260
0.658083,0.780767,0.975019,0.520913,0.565106,0.835147
0.636729,0.712345,1.091879,0.579189,0.588516,0.891524
0.624078,0.746265,1.053413,0.519450,0.604838,0.848642
0.657246,0.672829,0.930535,0.588165,0.625935,0.878510
0.615349,0.731108,0.992039,0.550768,0.588635,0.800614
0.681905,0.677226,1.076916,0.576583,0.667787,0.914124
0.710879,0.747578,1.040474,0.540439,0.578223,0.812152
0.650082,0.726009,1.019143,0.566325,0.622411,0.874556
0.658762,0.737627,1.060990,0.558126,0.598356,0.872846
0.669539,0.750602,0.998743,0.567337,0.552627,0.871180
0.650141,0.770558,1.040166,0.565605,0.636395,0.817922
0.660366,0.771748,1.111179,0.564303,0.566562,0.872461
0.627795,0.740883,1.042377,0.489701,0.613834,0.902455
0.669013,0.649746,1.037664,0.544347,0.578130,0.878928
0.654422,0.678498,1.031553,0.524236,0.616891,0.868033
0.613769,0.675942,0.975445,0.510479,0.557313,0.776016
0.638442,0.717686,0.993809,0.576163,0.572386,0.784762
0.665117,0.761196,1.005621,0.503357,0.599986,0.889550
0.643406,0.724125,1.059994,0.579036,0.583130,0.892106
0.655462,0.709581,1.086910,0.536720,0.601432,0.832877
0.643514,0.753255,1.004101,0.541207,0.623587,0.866777
0.670935,0.665955,0.986523,0.521874,0.617292,0.860337
0.706571,0.675968,0.901192,0.533801,0.621295,0.882770
0.626469,0.730214,1.058259,0.534913,0.580886,0.878389
0.640515,0.717334,1.010522,0.559097,0.600849,0.835444
0.659772,0.766463,0.974381,0.542242,0.619725,0.899094
0.584741,0.669037,1.027612,0.532624,0.571012,0.872132
0.648640,0.726844,1.059930,0.514842,0.583853,0.842660
0.696163,0.654644,1.022772,0.604965,0.604681,0.854952
0.657249,0.683050,0.996628,0.545852,0.620662,0.929415
0.652774,0.696369,1.039564,0.557254,0.574122,0.846867
0.695280,0.668341,1.072209,0.550879,0.603449,0.853973
0.637303,0.759995,1.001520,0.591919,0.621851,0.957393
0.702707,0.735504,0.989593,0.575578,0.621888,0.896952
0.644570,0.683803,1.014410,0.539878,0.584247,0.828574
0.658033,0.702164,1.049070,0.601037,0.579656,0.852654
0.637331,0.796727,1.081028,0.611692,0.603978,0.786454
0.681101,0.689165,0.975890,0.561378,0.583666,0.882715
0.675963,0.703640,0.985188,0.552077,0.620033,0.839417
0.636053,0.761981,1.073403,0.570911,0.627453,0.836144
0.631709,0.733562,1.032290,0.532016,0.581879,0.776936
0.693900,0.712243,0.927202,0.578182,0.577632,0.852584
0.659848,0.691545,0.967941,0.547566,0.571821,0.799710
0.604078,0.709936,1.052279,0.561715,0.548097,0.802376
0.650108,0.687408,1.064179,0.553905,0.578650,0.829229
0.616534,0.696970,1.007015,0.520805,0.629934,0.899841
