pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z,pt3filt_X,pt3filt_Y,pt3filt_Z
38.178654,-12.708554,18.393499,15.854718,-7.416910,23.345160,NaN,NaN,NaN
38.035716,-12.394719,17.843129,15.964413,-7.360730,23.448417,NaN,NaN,NaN
37.941135,-11.973035,17.189823,16.199173,-7.378218,23.749425,NaN,NaN,NaN
37.882130,-11.429202,16.461704,16.543206,-7.458463,24.227269,NaN,NaN,NaN
37.851889,-10.792208,15.731610,16.971185,-7.583310,24.842638,NaN,NaN,NaN
37.855546,-10.126894,15.093345,17.449856,-7.729357,25.540709,NaN,NaN,NaN
37.912714,-9.495778,14.622915,17.940774,-7.870839,26.255905,NaN,NaN,NaN
38.047055,-8.939282,14.349643,18.404290,-7.982890,26.917965,NaN,NaN,NaN
38.269428,-8.483981,14.258547,18.804021,-8.044646,27.458460,NaN,NaN,NaN
38.575683,-8.150386,14.316957,19.110747,-8.041276,27.816684,NaN,NaN,NaN
38.951723,-7.963697,14.495960,19.304896,-7.964429,27.944207,NaN,NaN,NaN
39.372318,-7.955094,14.776956,19.377935,-7.811848,27.808111,NaN,NaN,NaN
39.795469,-8.141110,15.149808,19.332254,-7.587078,27.393100,NaN,NaN,NaN
40.165828,-8.501216,15.606416,19.178990,-7.299148,26.702431,NaN,NaN,NaN
40.433004,-8.973729,16.132706,18.933917,-6.961674,25.757400,NaN,NaN,NaN
40.570365,-9.473184,16.705719,18.612906,-6.591316,24.595578,NaN,NaN,NaN
40.572974,-9.921290,17.298387,18.228628,-6.205819,23.268168,NaN,NaN,NaN
40.440934,-10.260445,17.890167,17.788698,-5.822161,21.836643,NaN,NaN,NaN
40.169880,-10.446928,18.469076,17.294607,-5.455351,20.368599,NaN,NaN,NaN
39.754662,-10.449009,19.025110,16.741570,-5.118043,18.932779,NaN,NaN,NaN
39.198827,-10.263043,19.542291,16.120604,-4.820729,17.593417,NaN,NaN,NaN
38.518215,-9.930488,19.993680,15.423490,-4.572050,16.404427,NaN,NaN,NaN
37.737623,-9.521047,20.344696,14.648244,-4.378859,15.404609,NaN,NaN,NaN
36.888305,-9.100871,20.566691,13.803579,-4.245844,14.614446,NaN,NaN,NaN
36.010118,-8.718018,20.654674,12.911287,-4.174745,14.035040,NaN,NaN,NaN
35.150223,-8.400735,20.633225,12.005200,-4.163572,13.649659,NaN,NaN,NaN
34.354355,-8.157517,20.548678,11.126257,-4.206490,13.427643,NaN,NaN,NaN
33.655833,-7.977360,20.454996,10.314943,-4.294547,13.329710,NaN,NaN,NaN
33.069634,-7.836005,20.399500,9.603332,-4.416698,13.313474,NaN,NaN,NaN
32.594765,-7.707706,20.412306,9.009212,-4.560745,13.338095,NaN,NaN,NaN
32.219122,-7.574489,20.501344,8.533980,-4.714900,13.367660,NaN,NaN,NaN
31.919113,-7.426945,20.652912,8.164328,-4.869756,13.373397,NaN,NaN,NaN
31.660888,-7.261084,20.841540,7.877378,-5.019313,13.334754,NaN,NaN,NaN
31.407153,-7.078564,21.045514,7.647350,-5.160884,13.239481,NaN,NaN,NaN
31.124104,-6.886948,21.260188,7.451156,-5.294687,13.083058,NaN,NaN,NaN
30.786453,-6.697972,21.503589,7.271910,-5.423496,12.867631,NaN,NaN,NaN
30.379947,-6.525537,21.810005,7.100308,-5.552333,12.600498,NaN,NaN,NaN
29.901094,-6.381926,22.212344,6.934002,-5.688064,12.292252,NaN,NaN,NaN
29.356543,-6.272663,22.721087,6.775510,-5.838772,11.954815,NaN,NaN,NaN
28.763939,-6.193679,23.311841,6.629821,-6.012782,11.599826,NaN,NaN,NaN
28.151240,-6.136140,23.928493,6.502534,-6.217199,11.237698,NaN,NaN,NaN
27.552384,-6.099475,24.498977,6.398013,-6.456208,10.877094,NaN,NaN,NaN
26.997704,-6.095821,24.958245,6.317240,-6.729584,10.524700,NaN,NaN,NaN
26.501964,-6.136894,25.270552,6.255799,-7.031818,10.185400,NaN,NaN,NaN
26.057817,-6.227877,25.441272,6.202862,-7.351892,9.862790,NaN,NaN,NaN
25.637133,-6.369645,25.515243,6.141790,-7.673840,9.559751,NaN,NaN,NaN
25.202701,-6.556881,25.558539,6.052328,-7.978635,9.278705,NaN,NaN,NaN
24.722730,-6.766355,25.632545,5.914594,-8.247928,9.021305,NaN,NaN,NaN
24.176676,-6.960494,25.775102,5.714451,-8.468727,8.787721,NaN,NaN,NaN
23.552503,-7.115686,25.991396,5.447578,-8.636242,8.576206,NaN,NaN,NaN
22.845993,-7.239893,26.254169,5.121024,-8.754094,8.383081,NaN,NaN,NaN
22.066076,-7.366127,26.513482,4.751765,-8.832447,8.203236,NaN,NaN,NaN
21.239385,-7.532149,26.714347,4.361787,-8.884991,8.031365,NaN,NaN,NaN
20.402943,-7.757722,26.818796,3.971001,-8.926071,7.863713,NaN,NaN,NaN
19.586370,-8.029480,26.824483,3.592472,-8.968884,7.699369,NaN,NaN,NaN
18.800562,-8.305850,26.767816,3.232411,-9.024393,7.540640,NaN,NaN,NaN
18.042170,-8.541300,26.706982,2.894249,-9.100691,7.392300,NaN,NaN,NaN
17.309722,-8.712846,26.694438,2.583000,-9.203155,7.259953,NaN,NaN,NaN
16.613564,-8.830305,26.755200,2.305551,-9.334285,7.148960,NaN,NaN,NaN
15.976041,-8.929833,26.879154,2.067351,-9.492679,7.064283,NaN,NaN,NaN
15.422206,-9.053484,27.031239,1.869691,-9.672308,7.010083,NaN,NaN,NaN
14.963299,-9.221341,27.174808,1.708719,-9.862769,6.988752,NaN,NaN,NaN
14.592017,-9.424621,27.288420,1.576570,-10.050909,6.999977,NaN,NaN,NaN
14.295500,-9.640521,27.367734,1.463473,-10.223834,7.040404,NaN,NaN,NaN
14.063514,-9.842155,27.422733,1.358221,-10.371495,7.104459,NaN,NaN,NaN
13.884120,-10.003625,27.475003,1.248131,-10.488312,7.185552,NaN,NaN,NaN
13.734312,-10.110442,27.553911,1.119931,-10.573911,7.277202,NaN,NaN,NaN
13.574087,-10.172949,27.688877,0.961508,-10.633447,7.373699,NaN,NaN,NaN
13.351635,-10.228918,27.899506,0.763858,-10.677220,7.470345,NaN,NaN,NaN
13.020578,-10.331670,28.189299,0.522570,-10.719476,7.563448,NaN,NaN,NaN
12.559697,-10.528506,28.546063,0.237807,-10.776731,7.650233,NaN,NaN,NaN
11.987086,-10.837128,28.945882,-0.086995,-10.865380,7.728966,NaN,NaN,NaN
11.362577,-11.231727,29.358886,-0.446233,-10.998350,7.799238,NaN,NaN,NaN
10.766499,-11.651374,29.757422,-0.832199,-11.182531,7.861867,NaN,NaN,NaN
10.257678,-12.037396,30.123697,-1.234703,-11.418011,7.918409,NaN,NaN,NaN
9.846297,-12.379769,30.449121,-1.641053,-11.698725,7.970614,NaN,NaN,NaN
9.500703,-12.722623,30.727282,-2.036795,-12.013235,8.020124,NaN,NaN,NaN
9.179169,-13.118330,30.951132,-2.407082,-12.345276,8.068431,NaN,NaN,NaN
8.858739,-13.581518,31.115937,-2.737995,-12.674789,8.116821,NaN,NaN,NaN
8.543535,-14.077443,31.223483,-3.017925,-12.979966,8.166309,NaN,NaN,NaN
8.254804,-14.541425,31.282586,-3.239263,-13.239835,8.217692,NaN,NaN,NaN
8.014849,-14.909993,31.305485,-3.399395,-13.436572,8.271792,NaN,NaN,NaN
7.836587,-15.148417,31.305214,-3.500381,-13.556875,8.329768,NaN,NaN,NaN
7.723065,-15.262144,31.295615,-3.547596,-13.592541,8.393255,NaN,NaN,NaN
7.672959,-15.281876,31.292675,-3.547885,-13.540259,8.464080,NaN,NaN,NaN
7.683449,-15.234577,31.316492,-3.508214,-13.400853,8.543518,NaN,NaN,NaN
7.744172,-15.136905,31.392716,-3.436260,-13.178897,8.631467,NaN,NaN,NaN
7.827449,-15.016244,31.548721,-3.342367,-12.883005,8.725977,NaN,NaN,NaN
7.890475,-14.911603,31.796600,-3.240833,-12.526269,8.823399,NaN,NaN,NaN
7.891866,-14.833473,32.110550,-3.149105,-12.126350,8.919222,NaN,NaN,NaN
7.800836,-14.749512,32.430919,-3.084749,-11.705047,9.009613,NaN,NaN,NaN
7.603738,-14.616664,32.691950,-3.062127,-11.287796,9.093347,NaN,NaN,NaN
7.310491,-14.411710,32.849377,-3.090585,-10.903382,9.173512,NaN,NaN,NaN
6.954277,-14.140643,32.894355,-3.174915,-10.583729,9.258290,NaN,NaN,NaN
6.581573,-13.839902,32.854210,-3.317248,-10.363375,9.360665,NaN,NaN,NaN
6.231619,-13.577561,32.783403,-3.520633,-10.278877,9.496931,NaN,NaN,NaN
5.916892,-13.447929,32.746315,-3.793294,-10.368160,9.684148,NaN,NaN,NaN
5.616274,-13.554410,32.798736,-4.150384,-10.668769,9.937341,NaN,NaN,NaN
5.285542,-13.981569,32.974746,-4.612381,-11.214196,10.267222,NaN,NaN,NaN
4.880548,-14.766002,33.281156,-5.201279,-12.028102,10.678973,NaN,NaN,NaN
4.378642,-15.881081,33.700261,-5.936663,-13.117399,11.172231,NaN,NaN,NaN
3.777260,-17.251949,34.203036,-6.833056,-14.466403,11.741848,NaN,NaN,NaN
3.070553,-18.815216,34.766978,-7.895861,-16.034115,12.378796,NaN,NaN,NaN
2.232921,-20.555256,35.387701,-9.115811,-17.755452,13.071023,NaN,NaN,NaN
1.228071,-22.480591,36.076829,-10.463901,-19.546562,13.803998,NaN,NaN,NaN
0.036900,-24.564981,36.849637,-11.888811,-21.313114,14.560662,NaN,NaN,NaN
-1.315365,-26.696405,37.711100,-13.319171,-22.960834,15.321237,NaN,NaN,NaN
-2.746306,-28.673187,38.643251,-14.671175,-24.406869,16.063691,NaN,NaN,NaN
-4.118034,-30.266122,39.593102,-15.860193,-25.589965,16.765083,NaN,NaN,NaN
-5.267299,-31.330733,40.480057,-16.813965,-26.477343,17.403643,NaN,NaN,NaN
-6.053748,-31.890392,41.224848,-17.484058,-27.066030,17.961196,NaN,NaN,NaN
-6.400100,-32.077553,41.778609,-17.852714,-27.378408,18.425208,NaN,NaN,NaN
-6.312346,-32.027978,42.132448,-17.934670,-27.454980,18.789720,NaN,NaN,NaN
-5.877264,-31.831064,42.307372,-17.774045,-27.347126,19.055320,NaN,NaN,NaN
-5.238127,-31.546628,42.339108,-17.435923,-27.110624,19.228829,NaN,NaN,NaN
-4.555150,-31.241034,42.267377,-16.993639,-26.799606,19.322860,NaN,NaN,NaN
-3.962083,-30.994940,42.129797,-16.515390,-26.461093,19.354662,NaN,NaN,NaN
-3.534184,-30.878272,41.959386,-16.053947,-26.130723,19.344132,NaN,NaN,NaN
-3.280248,-30.921359,41.783079,-15.641803,-25.830646,19.311603,NaN,NaN,NaN
-3.157422,-31.101693,41.621818,-15.291312,-25.569831,19.276040,NaN,NaN,NaN
-3.101329,-31.356998,41.493689,-14.998249,-25.346188,19.253842,NaN,NaN,NaN
-3.057153,-31.614928,41.417694,-14.747311,-25.149854,19.258110,NaN,NaN,NaN
-2.995430,-31.811365,41.414541,-14.517654,-24.966708,19.298168,NaN,NaN,NaN
-2.907228,-31.892394,41.502382,-14.287785,-24.781576,19.379171,NaN,NaN,NaN
-2.792745,-31.822536,41.692286,-14.040058,-24.581139,19.501847,NaN,NaN,NaN
-2.655642,-31.604764,41.986332,-13.764155,-24.356170,19.662605,NaN,NaN,NaN
-2.500795,-31.283463,42.375283,-13.458349,-24.102402,19.854000,NaN,NaN,NaN
-2.331033,-30.918318,42.836336,-13.128132,-23.819697,20.065454,NaN,NaN,NaN
-2.143928,-30.552448,43.333697,-12.783634,-23.510153,20.284129,NaN,NaN,NaN
-1.932605,-30.200670,43.822603,-12.437394,-23.176174,20.495990,NaN,NaN,NaN
-1.692017,-29.858982,44.256202,-12.103080,-22.819297,20.687065,NaN,NaN,NaN
-1.426533,-29.515401,44.594276,-11.794695,-22.440139,20.844725,NaN,NaN,NaN
-1.152085,-29.143439,44.811652,-11.524849,-22.039268,20.958917,NaN,NaN,NaN
-0.890539,-28.689284,44.902676,-11.302468,-21.618722,21.023149,NaN,NaN,NaN
-0.660328,-28.090377,44.879181,-11.132174,-21.184140,21.034883,NaN,NaN,NaN
-0.470110,-27.321415,44.764051,-11.014706,-20.746470,20.995527,NaN,NaN,NaN
-0.317665,-26.426532,44.584974,-10.947107,-20.322065,20.910207,NaN,NaN,NaN
-0.194662,-25.510636,44.371177,-10.922339,-19.930790,20.787275,NaN,NaN,NaN
-0.093366,-24.693656,44.152634,-10.928760,-19.592514,20.637548,NaN,NaN,NaN
-0.010494,-24.061541,43.959710,-10.950785,-19.323143,20.473309,NaN,NaN,NaN
0.054781,-23.640707,43.821459,-10.970939,-19.131313,20.307188,NaN,NaN,NaN
0.104419,-23.411678,43.762806,-10.972090,-19.016251,20.151074,NaN,NaN,NaN
0.141969,-23.345954,43.799503,-10.939391,-18.967278,20.015004,NaN,NaN,NaN
0.173376,-23.417510,43.933337,-10.861270,-18.964790,19.906244,NaN,NaN,NaN
0.209303,-23.583821,44.151803,-10.729718,-18.982467,19.828972,NaN,NaN,NaN
0.265609,-23.773771,44.431016,-10.541920,-18.991313,19.784453,NaN,NaN,NaN
0.362109,-23.901001,44.739767,-10.302094,-18.964961,19.771629,NaN,NaN,NaN
0.520667,-23.895439,45.044688,-10.021465,-18.884749,19.787876,NaN,NaN,NaN
0.762634,-23.724602,45.315409,-9.716730,-18.743176,19.829695,NaN,NaN,NaN
1.104620,-23.396302,45.528929,-9.407852,-18.545359,19.893237,NaN,NaN,NaN
1.551704,-22.957339,45.673405,-9.115945,-18.308501,19.974950,NaN,NaN,NaN
2.088800,-22.484454,45.751550,-8.860486,-18.059162,20.072453,NaN,NaN,NaN
2.674307,-22.057136,45.781297,-8.656004,-17.828704,20.185320,NaN,NaN,NaN
3.243450,-21.722297,45.792620,-8.508818,-17.647739,20.315411,NaN,NaN,NaN
