pt1_dltres,pt2_dltres
0.049081,0.841101
0.420775,0.637575
0.651443,1.041545
1.044451,2.272336
0.530884,1.002637
0.477030,1.322751
0.941940,0.397096
0.056460,1.505207
1.096502,0.331715
1.348571,1.876568
0.688216,0.502300
0.861369,1.203289
1.246200,0.582119
1.278211,0.951155
1.315624,0.687705
1.675781,1.255876
1.628603,1.281458
0.832464,0.393739
0.648934,2.041778
0.212790,0.177856
1.089600,0.038267
1.408241,1.772004
1.651798,2.060519
1.269717,2.600569
0.529958,3.367634
0.186120,3.627498
0.513964,4.174423
0.402249,2.620830
2.526646,2.893892
2.798564,0.688820
2.948424,0.102519
1.207846,0.135227
0.855390,0.365874
0.425339,0.581276
0.689586,0.704938
0.945308,0.443353
2.093033,0.329536
0.690522,0.648923
2.650344,0.783646
0.078274,0.409349
2.923566,1.492896
0.348897,2.276322
0.616055,1.762185
1.047177,1.618654
0.619040,1.599390
0.769197,1.792586
0.901056,2.526179
0.928333,2.529964
1.396896,2.173193
1.787297,2.152104
0.664062,0.788791
0.017684,1.471946
0.277293,1.507341
0.934486,1.697149
0.607780,0.116177
0.297598,1.457229
0.365047,1.080852
0.145619,1.238607
0.655123,1.155813
1.096260,1.246854
0.637708,0.093263
0.798332,0.074546
1.705506,0.294926
0.123058,0.987798
0.039731,1.980213
0.156830,0.531119
0.225037,0.516186
0.006507,0.622842
0.675460,1.173544
1.071963,0.150357
0.152191,0.139210
0.237581,0.591810
0.170736,0.129515
0.204642,0.420959
3.440213,1.746694
8.172830,1.167521
5.638909,1.116806
2.833857,0.900352
0.388132,2.441800
2.380868,2.045100
1.004009,1.100556
1.134763,0.851911
1.576899,0.932020
1.720217,1.184892
2.244066,0.855260
0.507299,0.689397
1.360355,0.999045
0.268280,0.909937
0.629536,0.555806
0.877571,0.935246
1.117922,1.194414
1.172013,2.729352
1.346703,1.150147
1.821793,0.620320
1.344870,0.846651
0.694786,1.809495
1.492167,1.354869
2.105051,0.889187
0.748750,0.830718
0.010280,1.740977
0.550086,1.963693
1.103422,1.830235
1.978737,2.072284
2.749268,2.237251
0.116829,1.611518
2.080979,1.344041
1.270758,3.628848
1.538112,2.638411
4.283514,0.206498
5.734755,1.917035
5.146882,0.908229
5.282318,1.521238
4.794981,1.682222
5.512664,1.038372
3.516410,0.579415
4.188118,0.240956
4.832940,0.177472
3.590349,2.158732
4.285901,2.877525
4.549365,1.051613
1.711636,1.752957
1.107951,1.673666
0.009053,2.345016
1.011215,0.461271
1.694707,0.150405
3.285235,0.400722
5.536348,0.710606
5.433446,1.145880
5.727707,1.697633
2.823800,1.184624
5.340910,1.446590
5.910321,2.582735
8.207148,0.872184
6.388405,0.990961
6.990012,1.050123
6.430643,1.460097
3.689045,1.023080
3.073204,0.926605
0.056125,1.458144
1.434696,0.588945
2.129562,1.271045
2.585075,1.431401
5.086106,1.469440
3.336206,2.643202
3.484146,0.742663
3.642563,0.273489
1.490001,0.864836
2.359458,0.669737
3.554194,1.454228
4.502387,1.354807
1.115532,0.167359
0.924747,0.994434
0.577554,2.659683
6.773744,0.052779
5.224499,1.271050
7.234970,2.236994
7.040050,1.491405
7.836671,1.119153
6.250745,0.715845
5.887215,0.458178
7.115589,1.047723
5.460334,0.548890
8.426414,0.408280
7.695489,0.972233
7.215050,1.200607
10.156765,1.350121
8.211672,1.057301
7.331909,0.257043
8.420816,0.659741
8.498501,6.584734
9.445460,8.794714
7.954245,11.272575
8.768543,8.216443
6.699970,10.401195
7.223528,9.907440
6.132857,10.115028
4.113356,9.317481
1.976257,6.592004
0.590121,6.928265
2.031084,7.595275
2.813966,8.159597
0.378818,8.320996
1.471584,5.979366
2.214144,5.186417
0.879766,7.339449
1.374615,5.121958
2.442537,7.224090
2.130394,7.876352
2.653736,8.806179
2.335908,8.671374
2.245493,10.094152
2.473125,9.714393
2.924068,9.269989
2.214373,8.902239
1.187803,12.680237
0.661143,12.335315
0.634481,8.830866
3.154419,8.856403
2.920015,9.449113
2.039870,10.932857
2.969964,11.031336
4.169511,13.942444
0.427183,18.571126
2.330034,13.448377
1.768925,14.191055
0.644121,6.884201
0.202851,9.622020
2.705390,10.285549
1.386907,12.531869
1.222515,13.625422
0.125360,12.831794
0.108133,10.406840
0.382509,8.193765
0.042159,6.458136
0.301880,5.327551
0.980719,3.304233
2.097127,0.997775
1.150369,0.482904
0.936866,1.897981
1.108753,1.525158
1.133774,0.525785
0.635336,1.022958
0.738906,1.293868
0.966605,0.145743
1.597731,0.122890
1.898849,0.216354
1.693506,0.041661
3.303081,0.549474
2.071054,0.470708
1.811312,1.444387
1.545179,2.182959
1.152557,0.745480
0.129526,1.103767
0.064502,1.258287
1.658027,1.561098
0.716224,1.505448
2.334983,1.189429
1.244187,1.173878
2.002693,1.156757
1.329238,0.843647
1.993388,2.480901
1.771022,0.264641
0.644958,0.267098
2.189812,8.143201
2.942254,6.722907
2.243247,7.057372
3.380803,7.302160
2.270324,7.231790
2.880363,10.931019
2.398548,6.719420
1.529244,4.224958
0.033377,2.428597
1.714251,0.600563
1.880448,1.880498
2.003125,2.831323
2.871442,2.026196
1.843639,0.068229
2.070874,1.646217
1.330978,1.356846
1.361870,1.621079
1.408958,1.876332
1.819996,0.492281
0.342883,0.203410
0.737325,0.103653
