pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI
2.364895,2.706971,4.141577,3.756347,4.293579,6.062499
2.468374,2.800324,4.226477,3.755568,4.261218,6.141881
2.326513,2.686200,4.328872,3.480455,4.619770,6.008305
2.210571,2.978944,4.004568,3.645115,4.660659,5.741156
2.270931,2.779967,4.534564,3.390233,4.517612,6.478263
2.331166,2.919334,4.179209,3.568947,4.318916,6.110678
2.173723,2.602504,3.857605,3.677683,4.418335,6.569678
2.267440,3.035200,4.247708,3.668857,4.464671,6.338046
2.338075,3.051958,4.441301,3.546616,4.357135,6.152367
2.393295,2.749163,4.578051,3.544953,4.495608,6.103374
2.336799,2.574338,4.154976,3.828334,4.389149,6.338730
2.463670,2.691835,4.124637,3.469456,4.666499,7.050987
2.423729,2.851595,4.327369,3.591693,4.238083,6.747124
2.239864,2.642181,4.371069,3.507269,4.678386,6.398951
2.244618,3.116719,4.460488,3.405944,4.053009,6.389708
2.407970,2.951607,4.122598,3.625899,4.554818,5.897052
2.288397,2.829851,4.108292,3.321487,4.325677,6.164919
2.398683,2.778317,4.122640,3.540323,4.701726,6.350690
2.409715,2.906686,4.038052,3.525796,4.458325,6.884204
2.191239,2.609313,3.591903,3.765076,4.470488,6.321156
2.216490,2.901635,4.304079,3.572028,4.061684,6.293569
2.094825,2.926890,4.180416,3.615223,4.278273,5.813862
2.298126,2.979695,4.597569,3.671310,4.530924,6.618290
2.408073,3.039246,4.389269,3.603201,4.059267,5.562195
2.267081,2.920798,4.400278,3.582605,4.120182,6.280167
2.244547,3.144558,4.192702,3.673744,4.695792,6.506930
2.287267,2.686131,4.128512,3.530231,4.305862,6.732530
2.123362,2.864789,4.034033,3.596350,4.359759,6.083464
2.280960,2.873599,4.419477,3.316807,4.330863,6.279630
2.210714,2.976806,4.241416,3.374088,4.312892,6.850174
2.130886,3.041911,4.370823,3.524201,4.764858,6.518413
2.252498,2.849407,4.169780,3.755146,4.279548,6.519224
2.328709,2.664952,4.241761,3.876539,4.561566,5.885492
