pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
46.984461,-14.589839,-3.093099,25.951810,-15.918436,15.186171
47.008731,-14.610858,-2.838052,25.817646,-15.965954,15.302495
46.803912,-14.479641,-2.547171,25.718130,-15.995962,15.377128
46.435882,-14.241658,-2.234099,25.658090,-16.007719,15.410028
46.027369,-13.978972,-1.930104,25.647077,-16.000131,15.401217
45.708993,-13.773111,-1.680613,25.696746,-15.973796,15.351046
45.561815,-13.668108,-1.532481,25.816382,-15.933700,15.260569
45.584051,-13.656608,-1.516717,26.009209,-15.889618,15.132001
45.705448,-13.700867,-1.637736,26.270097,-15.855039,14.969118
45.832385,-13.757713,-1.873019,26.584232,-15.841907,14.777459
45.897200,-13.795145,-2.180743,26.926711,-15.852897,14.564210
45.882304,-13.798207,-2.512238,27.264168,-15.877828,14.337597
45.820978,-13.771772,-2.826413,27.561030,-15.899545,14.105576
45.771078,-13.736156,-3.100727,27.790897,-15.906735,13.874088
45.764206,-13.713300,-3.335618,27.944716,-15.895554,13.645946
45.771972,-13.712447,-3.551516,28.031835,-15.859970,13.420844
45.735812,-13.728224,-3.780173,28.076045,-15.782155,13.196182
45.626138,-13.744207,-4.050818,28.109202,-15.631593,12.968404
45.465535,-13.733721,-4.375318,28.163425,-15.374766,12.734583
45.315592,-13.661552,-4.739649,28.263159,-14.992524,12.493930
45.248156,-13.487028,-5.105392,28.419169,-14.500224,12.248949
45.331370,-13.184560,-5.422398,28.627130,-13.957782,12.005973
45.628620,-12.787774,-5.649647,28.871321,-13.454024,11.775050
46.153830,-12.408450,-5.771350,29.131036,-13.070523,11.569381
46.843533,-12.190492,-5.799993,29.385993,-12.854388,11.404393
47.601889,-12.217536,-5.766610,29.619403,-12.811409,11.296589
48.326378,-12.472871,-5.710266,29.818831,-12.913534,11.262234
48.912379,-12.860703,-5.671023,29.976595,-13.114793,11.315930
49.274780,-13.247269,-5.683150,30.091432,-13.371806,11.469208
49.356155,-13.502072,-5.766474,30.171830,-13.661829,11.729309
49.095571,-13.526850,-5.918906,30.239340,-13.988351,12.098105
48.419911,-13.274542,-6.115173,30.327549,-14.370269,12.570748
47.321605,-12.763832,-6.311804,30.474174,-14.820623,13.134034
45.965886,-12.090464,-6.459007,30.706388,-15.330136,13.765239
44.686436,-11.415538,-6.518758,31.025958,-15.867822,14.432679
43.805158,-10.906066,-6.481084,31.406181,-16.395200,15.098468
43.444202,-10.653242,-6.364470,31.801379,-16.882088,15.722181
43.495816,-10.634675,-6.206445,32.164946,-17.305687,16.264417
43.728895,-10.743965,-6.054586,32.466656,-17.647205,16.690032
43.923673,-10.860561,-5.959472,32.697813,-17.894736,16.970369
43.970403,-10.918500,-5.967068,32.867076,-18.039810,17.084796
43.901093,-10.939042,-6.108880,32.992336,-18.067653,17.021920
43.852360,-11.003277,-6.391022,33.091763,-17.948474,16.780567
43.993456,-11.179505,-6.787040,33.176850,-17.637781,16.370565
44.491996,-11.488310,-7.245823,33.249838,-17.092482,15.813274
45.494303,-11.926460,-7.715049,33.306523,-16.300262,15.141648
47.006986,-12.474152,-8.161734,33.342882,-15.305001,14.399277
48.788366,-13.084685,-8.583521,33.362135,-14.210634,13.637777
50.403935,-13.690777,-9.007515,33.379175,-13.159111,12.912256
51.459774,-14.238656,-9.473964,33.418780,-12.285975,12.275370
51.803112,-14.703635,-10.005009,33.509546,-11.675951,11.771229
51.499970,-15.049981,-10.575662,33.677681,-11.351730,11.431421
50.761447,-15.200229,-11.104225,33.940672,-11.292210,11.273215
49.902229,-15.067293,-11.471692,34.300384,-11.458480,11.299332
49.227220,-14.621853,-11.564598,34.736855,-11.815018,11.499126
48.877125,-13.919902,-11.317620,35.207064,-12.337200,11.850870
48.760397,-13.092420,-10.739621,35.652001,-13.004330,12.324569
48.659879,-12.305577,-9.905744,36.008268,-13.787479,12.884688
48.418828,-11.700220,-8.921888,36.219677,-14.637758,13.492536
48.013490,-11.351639,-7.899084,36.251088,-15.484322,14.108801
47.525195,-11.260403,-6.941192,36.102153,-16.245157,14.696810
47.098827,-11.379892,-6.130275,35.808321,-16.848378,15.226129
46.881110,-11.644496,-5.507831,35.422573,-17.263477,15.674925
46.918831,-11.978629,-5.065130,34.998048,-17.520058,16.031284
47.129765,-12.309192,-4.756510,34.580762,-17.690378,16.293305
47.361888,-12.585349,-4.529346,34.203825,-17.844121,16.467421
47.482275,-12.789073,-4.349499,33.881085,-18.006399,16.565791
47.445448,-12.931860,-4.207099,33.608081,-18.140800,16.604040
47.312467,-13.055267,-4.107331,33.370988,-18.157974,16.599777
47.233836,-13.227278,-4.053874,33.156325,-17.945453,16.571915
47.389036,-13.514189,-4.030010,32.955540,-17.411748,16.540496
47.892939,-13.936958,-3.986602,32.763670,-16.532150,16.526450
48.712949,-14.436479,-3.845499,32.572517,-15.379006,16.550735
49.656307,-14.872060,-3.520601,32.362697,-14.122010,16.632481
50.472024,-15.080740,-2.950464,32.105299,-12.992180,16.786262
50.972060,-14.975554,-2.126578,31.774791,-12.211698,17.019417
51.054176,-14.589114,-1.100146,31.362833,-11.921681,17.330193
50.694284,-14.045194,0.034014,30.884767,-12.140377,17.707715
49.979891,-13.508662,1.164411,30.376260,-12.758961,18.133864
49.118170,-13.133013,2.190046,29.878921,-13.578870,18.586380
48.346060,-12.991225,3.043230,29.420274,-14.386268,19.042285
47.804663,-13.040553,3.702294,29.005760,-15.028798,19.480993
47.510215,-13.165020,4.184380,28.629125,-15.450428,19.886854
47.402492,-13.255400,4.525966,28.286875,-15.682060,20.250906
47.395680,-13.259036,4.764721,27.989295,-15.806126,20.571397
47.402848,-13.184807,4.927514,27.764985,-15.915936,20.853000
47.351154,-13.086540,5.025468,27.657498,-16.082579,21.104984
47.200010,-13.041347,5.056887,27.713404,-16.335045,21.338758
46.956654,-13.123597,5.018346,27.962762,-16.656274,21.565194
46.676350,-13.374213,4.919235,28.397514,-16.996273,21.792083
46.458836,-13.777122,4.789312,28.960763,-17.299675,22.022205
46.411973,-14.262354,4.672483,29.555593,-17.537120,22.252392
46.572973,-14.739032,4.610007,30.069437,-17.715304,22.473726
46.890763,-15.128659,4.626885,30.407277,-17.856922,22.672834
47.276095,-15.386319,4.725655,30.518041,-17.980593,22.833539
47.649275,-15.509687,4.886445,30.402852,-18.096388,22.938935
47.953804,-15.532503,5.072893,30.103964,-18.207333,22.974220
48.163170,-15.505547,5.245879,29.681535,-18.312831,22.929992
48.287184,-15.472445,5.382849,29.190181,-18.414659,22.805142
48.353940,-15.457080,5.492253,28.665624,-18.517981,22.608231
48.384444,-15.460944,5.619073,28.123815,-18.625906,22.356397
48.369468,-15.466059,5.837856,27.563653,-18.741126,22.071602
48.255356,-15.446138,6.231423,26.966867,-18.881622,21.775378
47.965830,-15.384247,6.861366,26.303951,-19.086207,21.484772
47.467459,-15.290693,7.739780,25.547432,-19.402848,21.210704
46.835145,-15.212160,8.814072,24.685748,-19.867697,20.958623
46.212354,-15.213371,9.978444,23.730467,-20.489864,20.730911
45.663640,-15.332346,11.109037,22.716151,-21.246852,20.530138
45.147470,-15.565182,12.090369,21.698607,-22.076094,20.361830
