pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z
41.483110,-10.588704,0.870934,15.599307,-12.552033,8.343528
41.539726,-10.531928,1.143330,15.646629,-12.653104,8.423216
41.617656,-10.525018,1.338360,15.679987,-12.805555,8.498590
41.679644,-10.537871,1.456738,15.703239,-12.964009,8.563252
41.679526,-10.533919,1.498115,15.725355,-13.086226,8.610900
41.621898,-10.506631,1.462718,15.759713,-13.149411,8.638955
41.583908,-10.493649,1.359439,15.816920,-13.149724,8.646292
41.606732,-10.516857,1.217315,15.887528,-13.101004,8.642857
41.657337,-10.551128,1.074773,15.942702,-13.013213,8.650468
41.691068,-10.556984,0.954947,15.961075,-12.890220,8.686242
41.711461,-10.521481,0.856860,15.952525,-12.728304,8.749987
41.769986,-10.468309,0.762124,15.958147,-12.524005,8.820689
41.897410,-10.424867,0.647588,16.030456,-12.310681,8.865062
42.073242,-10.401553,0.492755,16.207088,-12.169701,8.855933
42.285415,-10.405906,0.277198,16.491685,-12.169916,8.788968
42.517328,-10.447716,-0.021201,16.849875,-12.302146,8.686070
42.746767,-10.538287,-0.407897,17.220634,-12.494683,8.586891
42.951725,-10.674030,-0.846897,17.545210,-12.682049,8.540445
43.134045,-10.832785,-1.262689,17.803460,-12.857419,8.588531
43.300574,-10.980478,-1.566818,18.020610,-13.080908,8.750452
43.445289,-11.103422,-1.711640,18.230132,-13.402063,9.013481
43.540614,-11.204210,-1.723707,18.431826,-13.755997,9.324359
43.553040,-11.277696,-1.689391,18.592358,-13.990753,9.606816
43.454513,-11.305251,-1.705788,18.683886,-14.054601,9.821597
43.243577,-11.276317,-1.827618,18.710282,-14.037377,9.978581
42.990587,-11.218089,-2.043676,18.714762,-14.031840,10.097195
42.800452,-11.178895,-2.295927,18.768245,-13.999182,10.149764
42.703613,-11.170468,-2.518815,18.940719,-13.777125,10.019998
42.665879,-11.145947,-2.661709,19.271083,-13.222732,9.518356
42.753254,-11.064155,-2.695310,19.747944,-12.361744,8.470465
43.160763,-10.973857,-2.618075,20.312638,-11.386473,6.867152
43.994928,-11.030389,-2.469141,20.882990,-10.439623,4.982044
45.034345,-11.376010,-2.327118,21.360659,-9.551673,3.267403
45.851830,-11.934818,-2.269953,21.659688,-8.789137,2.049589
46.295212,-12.470022,-2.324746,21.757140,-8.220679,1.360301
46.490695,-12.813965,-2.465959,21.715785,-7.832469,1.004500
