pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI
0.569839,0.672227,0.958302,0.667314,0.771530,1.114793
0.514287,0.682381,1.027824,0.664443,0.733832,1.104724
0.556447,0.685627,1.086662,0.613003,0.779909,1.085602
0.567621,0.708657,1.011591,0.653342,0.742912,1.049705
0.586674,0.713866,0.957593,0.637096,0.741684,1.229910
0.561713,0.680234,0.960045,0.670922,0.726506,1.056592
0.556096,0.671278,0.984174,0.646338,0.778816,1.089785
0.502019,0.691708,0.996518,0.619922,0.745251,1.046970
0.522976,0.623116,1.020870,0.619474,0.750526,1.012972
0.564834,0.669883,0.995985,0.635200,0.778833,1.126829
0.559787,0.662476,0.994777,0.635443,0.755905,1.060226
0.554376,0.667178,0.987881,0.645086,0.770087,1.033465
0.546037,0.679326,0.999931,0.688732,0.800270,1.158053
0.557766,0.674956,0.970799,0.603881,0.772637,1.136227
0.519451,0.685387,0.997764,0.630622,0.806933,1.109027
0.529532,0.711456,1.027896,0.628382,0.800486,1.141359
0.515690,0.651817,0.965460,0.654645,0.758655,1.061239
0.554227,0.640112,1.013300,0.685843,0.808723,1.087645
0.561487,0.700247,1.069136,0.611550,0.795171,1.064068
0.530341,0.634655,1.032546,0.580855,0.737272,1.071903
0.592783,0.690859,0.958978,0.662435,0.827812,1.193644
0.556069,0.650617,1.017481,0.616696,0.750829,1.054352
0.555834,0.670939,0.940309,0.632090,0.770446,1.083327
0.547827,0.696599,0.964286,0.632491,0.708559,1.047277
0.506429,0.714121,1.034100,0.688150,0.789693,1.085058
0.529028,0.680810,0.953976,0.699901,0.730219,1.113156
0.515089,0.660163,1.020889,0.645983,0.771931,1.039147
0.501463,0.660228,1.001727,0.605719,0.766117,1.073136
0.517118,0.638562,0.962822,0.622699,0.769351,1.183646
0.538915,0.688600,0.954022,0.602968,0.779878,1.079825
0.531151,0.680932,0.993389,0.652552,0.775417,1.152580
0.602541,0.650407,0.997395,0.634297,0.788641,1.126978
0.536518,0.683561,0.989378,0.618706,0.773448,1.229319
0.534839,0.672079,0.984455,0.666033,0.794496,1.162615
0.573421,0.663035,1.023862,0.594411,0.704821,1.035868
0.528082,0.641200,0.963443,0.609332,0.796001,1.143640
0.526327,0.705891,1.026470,0.589981,0.756869,1.110347
0.525550,0.650314,0.944919,0.620722,0.759888,1.128764
0.570306,0.688235,1.008258,0.651622,0.731136,1.182896
0.569699,0.663677,1.047504,0.665051,0.742393,1.114795
0.582797,0.624434,0.977404,0.559711,0.755001,1.171232
0.553338,0.662876,0.994323,0.590208,0.708432,1.041532
0.535628,0.671914,0.981126,0.665128,0.774283,1.107073
0.544758,0.664950,1.014101,0.656053,0.783005,1.161678
0.477774,0.668676,1.013785,0.618384,0.807052,1.053613
0.582561,0.679654,1.130854,0.648267,0.751832,1.096974
0.567536,0.648501,0.927765,0.592180,0.759659,1.089829
0.553376,0.624819,0.968063,0.622155,0.735447,1.016946
0.518208,0.683529,0.994264,0.669738,0.738670,1.108299
0.577128,0.614385,0.987521,0.606706,0.758652,1.091767
0.543759,0.664711,0.965281,0.636964,0.746879,1.022913
0.552529,0.713872,0.971450,0.654751,0.742226,1.114227
0.542609,0.655640,1.020415,0.687582,0.735796,1.123714
0.529114,0.697078,0.950082,0.618174,0.829655,1.104005
0.536380,0.675500,0.979514,0.616033,0.714733,1.028225
0.558063,0.618858,0.970431,0.601425,0.708688,1.032534
0.577575,0.661354,0.948821,0.687007,0.763829,1.031680
0.556928,0.684518,1.068879,0.675593,0.707857,1.065532
0.540376,0.692776,0.969190,0.629356,0.730231,1.020687
0.568940,0.632888,0.936791,0.675635,0.749861,1.070449
0.571257,0.670816,0.868432,0.649950,0.768246,1.134161
0.478650,0.639480,0.878194,0.615097,0.714805,1.076219
0.565455,0.667892,1.062896,0.643386,0.717187,1.110045
0.485122,0.654139,0.889157,0.664672,0.775625,1.038348
0.519143,0.695456,1.015771,0.606160,0.769015,1.068421
0.486738,0.671929,1.002322,0.637995,0.757000,1.043997
0.562618,0.675679,1.026412,0.671536,0.763316,1.076721
0.471401,0.650105,0.963228,0.633622,0.738397,0.956563
0.568195,0.641344,1.032107,0.687591,0.718813,1.036150
0.560092,0.637630,0.946748,0.644483,0.695535,1.051129
0.522995,0.662823,0.903567,0.592295,0.732472,1.037602
0.530336,0.630383,0.950895,0.682050,0.695799,1.026113
0.527816,0.675807,0.993463,0.574496,0.748738,1.040568
0.565571,0.617861,0.949933,0.625536,0.798618,1.149919
0.535024,0.688091,0.930852,0.644803,0.715171,1.042861
0.558645,0.711802,1.005089,0.618312,0.733230,0.983312
0.509338,0.620453,1.057600,0.677860,0.749982,1.066152
0.519888,0.654871,0.842163,0.639477,0.727795,1.064007
0.559108,0.680162,0.908838,0.655720,0.777735,1.092160
0.544000,0.633213,0.960726,0.655334,0.717995,0.960527
0.554360,0.654417,0.989134,0.618318,0.771590,1.155787
0.584138,0.635137,0.991195,0.632331,0.777067,1.054466
0.524061,0.681885,1.012376,0.639101,0.780853,1.096062
0.548179,0.657205,0.945643,0.625300,0.779810,1.082249
0.584175,0.616626,0.942402,0.684275,0.724280,1.023842
0.531728,0.635067,0.930122,0.713988,0.722536,1.065082
0.510758,0.647875,0.930785,0.668198,0.782538,1.134513
0.552622,0.640963,0.979909,0.681960,0.809255,1.022653
0.531532,0.693783,1.001925,0.674092,0.744157,1.006467
0.554568,0.655032,0.959764,0.602443,0.705085,1.054733
0.493813,0.610894,0.944305,0.688495,0.694437,1.027474
0.554392,0.664922,1.004728,0.630930,0.754681,1.076881
0.575842,0.681288,0.960987,0.608644,0.752336,1.045062
