pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI
0.478037,0.542322,0.820393,0.626473,0.696411,0.965924
0.499006,0.561685,0.833399,0.623312,0.693288,0.977009
0.473654,0.533260,0.852592,0.578898,0.747131,0.952400
0.448340,0.596340,0.791032,0.608388,0.756960,0.911593
0.457717,0.554046,0.892069,0.563833,0.728678,1.026305
0.472208,0.587330,0.825672,0.596485,0.699300,0.970293
0.441397,0.520982,0.764722,0.611494,0.711902,1.041504
0.461989,0.608961,0.837185,0.611686,0.722581,1.005045
0.478518,0.608403,0.874259,0.591430,0.702529,0.971117
0.486574,0.544839,0.899455,0.589218,0.723770,0.964609
0.477280,0.513169,0.820515,0.642872,0.704975,1.005923
0.501992,0.533712,0.812336,0.583836,0.750542,1.118956
0.495424,0.568462,0.852195,0.601104,0.681396,1.067213
0.456510,0.526132,0.858377,0.585793,0.750756,1.008802
0.459430,0.619156,0.875364,0.568448,0.650833,1.009571
0.487748,0.583404,0.806606,0.603228,0.737025,0.933213
0.468263,0.563940,0.806803,0.556586,0.698099,0.976737
0.486015,0.551061,0.808063,0.586804,0.756948,1.001561
0.491807,0.580612,0.796491,0.592074,0.714862,1.088304
0.444764,0.519280,0.705290,0.627640,0.717351,0.998441
0.451065,0.575540,0.844228,0.596538,0.653626,0.997764
0.427639,0.581423,0.823124,0.600951,0.687307,0.918221
0.466567,0.589507,0.902843,0.610195,0.729700,1.059070
0.487986,0.603253,0.864798,0.600790,0.655783,0.894945
0.461207,0.582486,0.871753,0.597389,0.663849,1.012950
0.459177,0.627822,0.833092,0.615171,0.759285,1.050284
0.467435,0.534490,0.817691,0.591714,0.697414,1.085214
0.430916,0.567255,0.792068,0.600803,0.704050,0.974397
0.463975,0.566886,0.867082,0.554130,0.699838,1.002305
0.449479,0.587400,0.830439,0.559348,0.693395,1.088518
0.431752,0.597264,0.851411,0.586035,0.766435,1.034779
0.457539,0.561538,0.812190,0.628803,0.688649,1.037506
0.470550,0.523445,0.823985,0.644285,0.736124,0.937540
0.461273,0.573790,0.833201,0.617974,0.724053,1.025631
0.462236,0.562961,0.880578,0.584596,0.748906,1.008047
0.440941,0.578773,0.858003,0.607625,0.696923,0.983231
0.455943,0.608946,0.823060,0.590771,0.681794,1.034702
0.478389,0.556681,0.831077,0.618233,0.667386,0.987209
0.482081,0.590666,0.816005,0.585037,0.689207,0.995340
0.469096,0.551914,0.796369,0.591646,0.698045,1.010502
0.475605,0.595112,0.797035,0.587204,0.672194,0.925411
0.475514,0.583980,0.802018,0.602709,0.707200,0.944346
0.470271,0.547960,0.824144,0.616018,0.721517,1.051748
0.485500,0.556987,0.861419,0.686383,0.680187,1.011075
0.491992,0.553588,0.848164,0.595274,0.757465,0.998348
0.466928,0.577114,0.754549,0.638647,0.651520,0.964815
0.479258,0.548204,0.888227,0.599912,0.711729,0.969664
0.462784,0.563415,0.779244,0.587159,0.652263,1.005515
0.493906,0.619183,0.796076,0.616460,0.697057,1.037530
0.457495,0.545276,0.762843,0.633383,0.675092,1.080758
0.459454,0.586823,0.838641,0.606426,0.757633,1.093145
0.476548,0.557671,0.851858,0.562327,0.732142,0.996859
0.477441,0.567420,0.795014,0.581930,0.674705,0.958761
0.520244,0.578938,0.809474,0.591526,0.683555,0.992216
0.470459,0.585048,0.859614,0.600671,0.710276,0.958431
