pt1_X+-CI,pt1_Y+-CI,pt1_Z+-CI,pt2_X+-CI,pt2_Y+-CI,pt2_Z+-CI
0.527404,0.614562,0.921689,0.680691,0.882120,1.219163
0.464006,0.610303,0.866859,0.673040,0.804332,1.159952
0.440080,0.622376,0.927886,0.745774,0.911501,1.253115
0.476985,0.628090,0.961632,0.680838,0.808067,1.126373
0.466026,0.625078,0.907191,0.688386,0.846373,1.280341
0.465307,0.589979,0.886792,0.650973,0.874085,1.124777
0.462949,0.568453,0.891963,0.737877,0.837008,1.188020
0.518138,0.607953,0.951772,0.700851,0.787371,1.230522
0.498044,0.596326,0.896772,0.654980,0.850353,1.187685
0.498099,0.619113,0.932760,0.742406,0.817998,1.132975
0.527155,0.615074,0.820619,0.687692,0.833525,1.174905
0.441121,0.563836,0.914617,0.714159,0.859516,1.149618
0.472063,0.623223,0.884608,0.708948,0.868187,1.128928
0.542038,0.666669,0.933735,0.700497,0.879925,1.216931
0.490963,0.582854,0.906263,0.752800,0.785039,1.178969
0.521531,0.611361,0.921397,0.673846,0.867568,1.284646
0.480450,0.605968,0.906933,0.671677,0.767429,1.198864
0.507602,0.638594,0.974511,0.693589,0.822436,1.216602
0.502425,0.555285,0.949093,0.652669,0.841860,1.165656
0.458320,0.593749,0.891748,0.742000,0.844785,1.154358
0.451631,0.615860,0.859377,0.706011,0.815352,1.158743
0.504094,0.557745,0.883102,0.673557,0.822395,1.162325
0.473403,0.569507,0.891179,0.689468,0.840308,1.234528
0.462960,0.618901,0.943961,0.755444,0.776267,1.204253
0.471590,0.562700,0.894177,0.686921,0.812772,1.073822
0.522395,0.614904,0.997587,0.656122,0.828137,1.116209
0.460049,0.662903,0.994239,0.723559,0.738845,1.177906
0.466249,0.611870,0.880971,0.682015,0.812291,1.183308
0.504859,0.623464,0.927966,0.696030,0.838260,1.264987
0.452445,0.600871,0.910497,0.670456,0.830808,1.238240
0.546964,0.609262,0.927720,0.713424,0.804138,1.178969
0.495113,0.604031,0.833955,0.721752,0.895248,1.219657
0.502746,0.577629,0.918014,0.671125,0.897638,1.241968
0.505995,0.598851,0.893388,0.686482,0.858319,1.211804
0.475082,0.618497,0.863729,0.714373,0.771004,1.204191
0.492703,0.590785,0.898174,0.762755,0.914368,1.291039
0.487682,0.595546,0.868040,0.701766,0.777338,1.142733
0.479219,0.598185,0.833447,0.703318,0.836158,1.238480
0.485086,0.576558,0.918464,0.679658,0.843351,1.226201
0.505350,0.545588,0.875960,0.671916,0.870075,1.215251
0.484061,0.524937,0.889708,0.659804,0.804084,1.225209
0.487693,0.602523,0.918384,0.700736,0.908711,1.238859
0.468067,0.539731,0.811463,0.729156,0.799435,1.244784
0.488378,0.578689,0.844191,0.683686,0.788430,1.157081
0.466485,0.607649,0.841420,0.709516,0.851334,1.088767
0.485357,0.606147,0.855223,0.682079,0.830487,1.271394
0.511385,0.603045,0.953515,0.654286,0.814282,1.224099
0.478361,0.609441,0.854513,0.731270,0.837485,1.295103
0.464142,0.598356,0.883158,0.654623,0.805040,1.198902
0.498874,0.653687,0.940700,0.685297,0.830682,1.251088
0.471835,0.613699,0.857615,0.692888,0.755444,1.211437
0.502965,0.598881,0.902019,0.710052,0.873434,1.307673
0.460155,0.624802,0.930928,0.686367,0.908868,1.235639
0.464540,0.643576,0.966856,0.714422,0.865665,1.185242
0.468948,0.605103,0.922035,0.692455,0.806721,1.162108
0.483129,0.523684,0.894026,0.660237,0.821427,1.211855
0.442294,0.683752,0.995000,0.685126,0.841322,1.261588
0.466391,0.600809,0.975443,0.701383,0.830483,1.238607
0.499650,0.591315,0.886001,0.674467,0.855690,1.204676
0.483446,0.625878,0.918207,0.666904,0.831779,1.182670
0.481230,0.568311,0.809864,0.650990,0.915635,1.229584
0.492333,0.631021,0.969912,0.661922,0.851150,1.300350
0.481155,0.584516,0.896923,0.707121,0.835363,1.134898
0.487441,0.606209,0.945930,0.695824,0.874488,1.307071
0.488881,0.588044,0.859203,0.721320,0.839586,1.219882
0.498501,0.558725,0.857434,0.688641,0.839850,1.185266
0.471069,0.670604,0.955892,0.712202,0.774172,1.165315
0.488155,0.635065,0.936587,0.690126,0.863616,1.177408
0.491874,0.638408,0.921034,0.690936,0.844345,1.164232
0.504395,0.617831,0.923949,0.703779,0.856960,1.156937
0.500270,0.606676,0.927609,0.658106,0.776170,1.248391
0.482234,0.598514,0.850901,0.679043,0.882086,1.137513
0.514589,0.577567,0.929948,0.668254,0.871359,1.168142
0.520092,0.550543,0.875760,0.623934,0.829827,1.194628
0.504776,0.650223,0.924068,0.712646,0.924128,1.228438
0.510883,0.637627,0.900150,0.717320,0.829255,1.242919
0.495116,0.600150,0.860007,0.743062,0.789378,1.130856
0.515080,0.583982,0.932139,0.680982,0.845501,1.211328
0.495944,0.646601,1.007622,0.701395,0.851411,1.191730
0.536129,0.617247,0.878570,0.711588,0.839022,1.253108
0.483529,0.569868,0.863613,0.733725,0.830503,1.232976
0.500587,0.604665,0.882089,0.660716,0.819863,1.190889
0.498140,0.644488,0.960386,0.684060,0.821344,1.187294
0.501769,0.633584,0.844774,0.706999,0.888724,1.222552
0.483317,0.590831,0.839317,0.677796,0.880122,1.207087
0.471145,0.582370,0.849207,0.746541,0.823288,1.148785
0.487651,0.617250,0.931249,0.676214,0.832820,1.167592
0.482571,0.549339,0.873834,0.621802,0.791098,1.223726
0.495709,0.592437,0.895088,0.674699,0.799124,1.076119
0.467409,0.655147,0.934388,0.688781,0.812972,1.142525
0.455198,0.585878,0.845217,0.743363,0.808532,1.132226
0.498664,0.597758,0.873448,0.633215,0.903880,1.239931
0.485794,0.556696,0.820376,0.666196,0.833631,1.287165
0.502655,0.617163,0.867348,0.695851,0.850838,1.216232
0.488650,0.567723,0.859194,0.653502,0.859545,1.292856
0.493722,0.562794,0.875385,0.694469,0.790259,1.177995
0.485519,0.591213,0.875487,0.678082,0.872241,1.232081
0.521694,0.575651,0.847858,0.708373,0.804653,1.165590
0.495364,0.578436,0.885287,0.678670,0.903453,1.174000
0.495067,0.625158,0.865696,0.689090,0.802433,1.168654
0.513304,0.556115,0.919602,0.770906,0.834558,1.243050
0.468493,0.654128,0.921380,0.717387,0.786077,1.134078
0.488703,0.577493,0.853444,0.676843,0.810326,1.180959
0.443175,0.594038,0.881042,0.724381,0.834336,1.186881
0.509570,0.575648,0.833126,0.693982,0.842221,1.207024
0.450518,0.562692,0.849301,0.704788,0.823387,1.112796
0.515869,0.578455,0.860255,0.731844,0.849630,1.230716
0.488422,0.584426,0.914972,0.665456,0.834689,1.115013
0.465825,0.576766,0.902082,0.680818,0.787365,1.209597
0.451762,0.657630,0.911896,0.663623,0.865703,1.164586
0.514964,0.637395,0.832027,0.654757,0.862190,1.144804
0.494926,0.541320,0.843637,0.710333,0.804040,1.111455
0.487455,0.573871,0.858134,0.684953,0.838425,1.149369
0.487752,0.616304,0.888887,0.736697,0.787659,1.163266
0.517852,0.639072,0.916574,0.684876,0.803676,1.149485
0.458714,0.613618,0.854821,0.692803,0.874527,1.125860
0.481004,0.584519,0.865245,0.677343,0.863594,1.143515
0.448709,0.576261,0.831687,0.695584,0.849688,1.147722
0.469976,0.544592,0.842754,0.725094,0.887887,1.238844
0.470449,0.569191,0.840736,0.736324,0.845674,1.132057
0.497408,0.592400,0.899346,0.773624,0.929606,1.199990
0.465631,0.545472,0.826522,0.685822,0.816725,1.153357
0.502154,0.589628,0.882187,0.694719,0.811132,1.145224
0.476724,0.592851,0.804379,0.725792,0.772657,1.074437
0.506110,0.641399,0.816353,0.658801,0.822443,1.113970
0.467250,0.557325,0.817066,0.733428,0.796020,1.136533
0.512193,0.579687,0.870199,0.719711,0.781108,1.074800
0.471737,0.631949,0.943147,0.647330,0.900743,1.219088
0.497205,0.610653,0.850532,0.685914,0.828813,1.141311
0.497358,0.557385,0.828786,0.716290,0.836068,1.134325
0.463963,0.569962,0.820769,0.735304,0.785361,1.196904
0.449951,0.551750,0.851633,0.636629,0.863112,1.142077
0.487762,0.607408,0.829278,0.729176,0.852513,1.096167
0.501286,0.606338,0.806529,0.698275,0.805455,1.139506
0.453231,0.579254,0.870395,0.697496,0.806832,1.145922
0.484026,0.604575,0.819122,0.720312,0.881269,1.178027
0.516481,0.666432,0.910813,0.709211,0.930048,1.095014
0.485419,0.580133,0.795695,0.685086,0.847164,1.130544
0.454317,0.577109,0.853815,0.648013,0.794777,1.094332
0.465266,0.598691,0.941865,0.659791,0.857099,1.113250
0.456000,0.586944,0.844531,0.734560,0.846272,1.144796
0.487655,0.628071,0.877706,0.757265,0.905376,1.104129
0.467758,0.592417,0.863729,0.686928,0.848983,1.222424
0.513834,0.624165,0.914240,0.684974,0.849781,1.192677
0.455750,0.598606,0.876223,0.702329,0.872310,1.259942
0.478128,0.570016,0.791472,0.704077,0.818753,1.056059
0.476556,0.608986,0.986267,0.707991,0.814562,1.131379
0.513729,0.587398,0.868077,0.676252,0.803432,1.198431
0.487496,0.601082,0.909683,0.704427,0.832291,1.177177
