pt1_cam1_X,pt1_cam1_Y,pt1_cam2_X,pt1_cam2_Y,pt2_cam1_X,pt2_cam1_Y,pt2_cam2_X,pt2_cam2_Y
605.818960,512.256050,542.371202,467.148059,595.550207,462.281455,474.815603,419.463769
606.190000,511.910000,542.675462,467.148059,595.840000,462.250000,472.726179,418.893926
606.830000,511.710000,543.283980,467.148059,595.390000,462.900000,472.726179,421.363245
607.080000,511.260000,544.196758,467.148059,594.340000,465.020000,472.916127,421.363245
607.510000,511.420000,546.022314,466.843800,593.710000,466.060000,472.970000,422.320000
608.140000,511.190000,546.022314,466.539540,592.860000,467.610000,473.000000,423.940000
609.220000,510.940000,546.935092,465.322503,592.340000,468.960000,473.130000,425.080000
610.060000,510.640000,549.064908,464.105466,592.300000,469.300000,473.240000,425.460000
610.420000,510.100000,550.281945,464.409725,592.340000,469.760000,473.350000,425.970000
611.000000,509.960000,550.890464,464.409725,592.240000,470.450000,474.055812,428.011411
611.540000,509.780000,551.803242,464.409725,592.130000,471.410000,473.106074,429.341044
612.230000,509.510000,553.933057,463.801206,592.110000,472.170000,473.106074,429.341044
612.790000,509.040000,553.933057,463.801206,591.920000,472.880000,473.485969,429.530992
612.890000,508.920000,553.933057,463.801206,591.940000,472.530000,474.055812,429.720939
613.170000,508.600000,553.933057,463.801206,592.140000,472.540000,474.245760,429.720939
613.820000,507.900000,555.454354,461.975650,592.410000,472.850000,474.625655,431.240520
614.718545,507.463966,556.671391,461.367132,592.490000,472.850000,474.815603,430.480730
615.280000,506.950000,557.888428,460.758613,592.620000,472.810000,474.815603,430.480730
615.510000,506.670000,557.888428,460.758613,592.810000,472.990000,474.815603,430.480730
615.840000,506.330000,557.888428,460.454354,592.880000,473.440000,475.955288,432.000311
615.970000,506.220000,558.192688,460.454354,592.460000,473.760000,475.955288,432.570153
616.000000,506.200000,558.192688,460.454354,592.450000,474.330000,475.765341,432.760101
616.050000,506.230000,558.192688,460.454354,591.950000,474.360000,475.765341,433.709839
616.070000,506.210000,558.192688,460.454354,591.870000,474.850000,476.145236,434.469629
616.170000,506.060000,558.192688,460.454354,589.388956,475.288541,476.145236,434.469629
616.080000,506.180000,558.192688,460.454354,588.880000,475.030000,475.955288,434.469629
616.120000,506.190000,557.584169,460.454354,588.690000,475.070000,475.955288,434.279682
616.230000,506.100000,557.584169,460.454354,588.400000,475.360000,474.815603,433.899787
616.680000,506.060000,557.584169,460.454354,588.200000,475.630000,475.005550,435.039472
617.220000,505.940000,557.584169,460.454354,588.200000,475.740000,475.005550,435.039472
618.290000,505.360000,557.888428,460.150094,588.010000,476.100000,475.385445,435.229420
619.390000,504.810000,559.409725,458.324538,588.050000,475.960000,476.145236,435.419367
620.090000,504.270000,559.409725,458.324538,587.820000,476.220000,475.195498,435.039472
619.510630,504.725632,559.105466,458.933057,587.550000,476.590000,475.575393,435.989210
619.500000,505.270000,557.888428,458.628798,586.840000,477.370000,476.145236,437.318843
619.130000,505.840000,556.671391,460.454354,586.000000,477.880000,476.335183,438.838424
618.480000,506.350000,556.062872,461.367132,584.930000,478.820000,475.385445,439.598215
617.460000,507.200000,554.541576,461.671391,583.860000,479.260000,474.815603,440.547953
616.760000,508.050000,551.803242,461.671391,582.730000,479.800000,472.536231,440.737900
616.820000,508.190000,551.803242,461.671391,581.420000,480.170000,472.156336,441.497691
616.850000,508.170000,551.194723,461.671391,580.300000,480.760000,471.776441,441.877586
616.900000,508.280000,549.977686,461.671391,579.370000,481.210000,470.826703,443.207219
616.710000,508.530000,549.064908,461.671391,578.140000,481.860000,469.497070,443.967010
616.720000,508.790000,549.064908,461.671391,577.010000,482.850000,469.497070,445.486590
616.730000,508.970000,548.152130,461.671391,575.860000,483.360000,469.117174,446.246381
616.020000,509.640000,546.022314,463.496947,574.800000,484.130000,468.547332,446.246381
615.220000,510.140000,546.022314,464.105466,573.750000,484.330000,467.597594,446.436328
614.230000,510.990000,546.022314,464.105466,573.040000,484.590000,466.078013,446.436328
613.010000,512.130000,543.892499,466.843800,572.390000,484.430000,466.267960,447.006171
611.340000,513.400000,542.371202,469.582134,572.210000,484.140000,466.457908,445.296643
606.503543,514.994384,537.807312,470.799171,572.400000,483.140000,466.457908,443.777062
603.790000,517.160000,536.286016,473.537505,572.850000,482.280000,465.128275,441.877586
601.711459,517.732718,532.634904,473.841764,573.510000,480.750000,464.558432,439.408267
599.520000,519.310000,530.809348,476.275839,574.680000,479.130000,463.988589,438.838424
597.590000,520.480000,529.896570,477.188617,576.510000,478.190000,464.178537,436.559053
595.880000,521.370000,528.983792,479.014173,578.620000,476.860000,464.558432,435.609315
594.440000,521.890000,528.679532,479.014173,580.040000,475.720000,464.558432,433.139996
594.040000,522.370000,528.071014,479.014173,581.350000,474.770000,465.060000,431.580000
593.790000,522.510000,528.071014,479.014173,582.360000,474.120000,465.170000,431.010000
593.240000,522.910000,527.158236,479.014173,583.150000,473.680000,465.128275,429.720939
592.720000,523.170000,526.853976,480.231210,583.460000,474.020000,465.020000,430.450000
592.060000,523.200000,526.853976,480.231210,583.390000,474.840000,465.000000,431.170000
591.930000,523.370000,526.853976,480.231210,583.190000,475.950000,464.980000,432.510000
593.410000,524.070000,528.983792,480.839729,581.310000,478.080000,465.128275,437.888686
598.288541,525.947720,533.243422,479.622692,578.435620,481.449793,464.558432,441.877586
599.657708,525.263137,538.720090,477.797136,573.400000,485.670000,464.368484,446.436328
