pt1_dltres,pt2_dltres
0.310705,0.435904
0.045756,1.598798
0.103886,0.919467
0.200022,0.565176
1.749178,0.451293
0.754424,0.310450
0.743845,0.354188
0.051214,0.075527
0.971355,2.288888
1.979092,4.183104
1.775660,1.168320
0.308552,0.826343
1.617597,4.866569
0.324245,1.260043
0.405775,0.144709
2.948635,1.560886
1.668409,2.802678
0.789878,3.144523
2.156168,2.430345
3.881973,0.926985
3.131014,0.307426
1.618679,0.657053
0.867244,2.017146
0.933336,0.745966
0.797834,2.163675
0.737297,2.686306
1.227345,1.572984
1.780616,2.110499
3.715969,1.621272
2.638151,2.939406
2.461805,2.720329
2.248756,3.317238
0.445070,1.657912
0.578407,1.835787
1.238067,2.937440
1.442016,1.442654
0.301054,1.806643
4.062801,2.119801
5.112640,1.620764
3.592408,1.431552
4.406544,1.321742
6.457847,1.276991
5.324041,2.302021
6.397617,0.160280
5.406616,0.384837
6.119406,2.004119
3.205320,2.746426
5.538884,2.704362
4.952621,0.583523
4.507395,0.713482
2.329096,0.724775
3.068030,2.790575
2.964813,1.267364
2.811162,3.863144
1.897192,3.925146
1.962469,4.085715
1.856015,2.748301
1.768734,2.740810
0.844620,2.550680
3.313505,2.357929
1.529703,2.725822
2.882294,2.412347
5.655244,1.782998
5.227731,3.416711
4.875784,4.454871
3.660170,4.956928
1.592118,3.967583
1.582100,4.048920
1.815473,5.608941
0.559589,5.977201
0.864893,7.876547
2.404304,9.057425
3.075671,10.585702
1.343675,11.153280
2.025874,4.145133
0.883323,2.404601
0.752401,4.232530
2.352679,2.929745
0.717070,2.778096
1.869976,5.802469
1.708448,7.320874
3.192216,7.879195
1.468792,8.067835
6.067287,7.713586
2.576129,6.377836
1.942142,9.121516
1.133725,7.775445
2.911587,5.169479
0.343662,4.364175
1.605335,4.711334
2.651300,3.062100
2.587259,2.493898
2.614479,3.549221
1.061127,0.773617
1.202028,0.081403
0.197492,0.260757
1.003059,1.656751
0.756531,0.918278
0.494614,2.047081
0.664308,0.881896
0.645705,2.097687
0.637949,0.763734
0.718129,0.615371
2.347072,0.596899
0.820310,0.658039
2.587468,0.527233
3.447605,0.764028
0.091995,0.618420
1.993625,0.131418
1.496721,0.116724
2.990546,0.244560
1.498351,2.189240
0.883488,1.751873
0.256114,1.965118
0.096428,1.935971
2.036000,2.143186
2.228582,2.230862
1.935706,3.548214
2.130799,0.825119
2.294678,2.231363
3.441595,3.396449
0.258016,0.997211
0.629816,2.855506
3.753752,2.935231
5.088830,2.821653
5.086021,1.394410
8.338786,1.476921
7.452180,3.202350
8.058764,3.145149
8.624707,3.609675
8.623362,3.557008
8.663261,3.542096
8.649925,5.041120
8.638162,3.432066
5.351933,2.091456
2.688314,2.107087
2.710647,2.797757
6.574885,1.864765
4.488707,2.448672
5.994645,0.367804
7.462294,0.986974
5.137047,1.273091
6.341200,3.482241
7.545528,4.357260
8.751187,4.085279
10.462623,5.372315
11.691904,4.825811
11.674477,1.885423
13.069615,0.062674
13.567513,0.113078
16.883181,0.190741
13.395642,0.700224
12.164020,0.949103
12.477335,0.471524
12.481129,0.482979
12.505146,1.698136
10.800577,1.836288
10.029470,1.794658
10.025718,3.346161
10.033762,0.175796
6.874275,0.287497
6.867056,1.357466
6.853074,1.388655
6.846357,1.311273
6.909258,1.382008
6.979847,1.422829
6.076864,0.092099
9.652196,0.989590
12.318197,0.930797
12.615373,0.108507
12.632327,0.596710
8.957918,0.919126
12.107938,0.397983
13.446519,0.379451
14.775125,0.527399
14.767734,0.667400
15.212814,0.903535
15.278595,0.356364
15.742752,0.207577
16.277958,1.305032
10.735974,1.942802
8.465269,0.099155
7.603077,1.587343
6.050127,2.244304
5.915992,2.226319
4.931062,1.106079
3.514068,2.009391
4.805554,3.471577
6.253760,2.535957
5.935772,1.731724
2.772111,0.003364
3.836915,0.765819
2.831431,1.214126
4.994007,4.046891
2.338918,2.794114
0.260722,2.387300
1.074040,0.444352
1.143252,0.395781
1.199202,0.493947
2.667508,0.376640
2.742291,0.391883
2.748038,0.390003
2.795483,1.269620
2.887455,1.764257
3.529771,1.668994
4.139827,1.579211
3.881343,1.591179
2.577094,1.563815
4.843337,1.540877
3.386663,0.118188
3.763136,1.430980
1.649539,1.847656
1.565418,1.538920
1.542841,1.789851
1.537284,1.856248
1.595594,1.867947
1.549584,1.878693
1.531836,3.272697
0.029588,0.813223
1.557722,2.106514
1.731489,5.020229
2.211525,5.162028
1.967471,5.468789
2.830825,4.190185
0.240672,1.410627
0.519723,4.851333
1.953462,0.130217
2.177951,0.584860
1.972826,1.242523
2.474462,4.225738
2.800339,1.864527
2.125680,1.793115
0.986487,2.347645
0.798666,1.390701
0.243872,1.673941
3.367095,1.591427
1.409838,1.093499
1.899715,1.714777
3.493130,1.259291
3.378970,0.930668
1.900474,0.436486
0.989747,1.149707
2.635959,1.330616
2.567037,1.455453
1.160303,0.695183
1.824535,2.224906
0.321047,0.619389
0.244380,0.408108
0.280569,0.353225
0.351175,0.418426
0.423770,0.455672
1.994639,0.481226
2.143982,0.507250
3.499171,0.491742
1.156592,0.504707
0.024576,0.536004
2.707556,0.604297
2.915669,0.684967
4.048428,1.450806
2.586505,1.436559
1.080754,1.424142
0.971991,1.400353
0.969920,1.308809
1.011223,1.909025
1.027284,2.015394
1.059469,2.183508
2.524134,2.369899
2.573727,0.666704
2.636000,0.445120
2.435478,0.093712
2.242394,0.030657
1.103893,0.012666
1.335838,0.625697
2.822590,2.305898
2.710050,1.999023
2.996920,0.146053
1.433522,0.680653
1.426283,0.377071
1.568596,1.293222
1.586356,2.160285
4.614627,3.118551
3.740141,2.525755
3.744224,5.116434
3.420171,2.283428
2.405752,0.380996
2.385404,0.255070
2.410893,0.912578
2.371134,0.616676
3.000306,0.964900
2.560264,0.083764
1.137932,0.547405
1.206575,0.908633
1.395523,2.046728
1.840653,2.357955
1.633638,1.903812
1.666034,0.556440
1.630884,0.318286
1.617042,0.153687
1.623162,0.135942
1.604964,0.132476
1.590654,0.124406
1.549162,0.099800
1.536783,0.102769
1.436683,0.080583
1.270519,7.331315
1.044808,4.573249
0.877365,8.274383
0.576326,4.613786
0.924527,4.174666
0.955640,1.462447
0.922306,4.695555
5.837462,3.511744
1.821756,2.363404
4.043431,3.395921
0.229411,1.043370
0.652981,0.875877
1.771120,1.260999
0.042319,0.556717
0.184965,0.506099
0.097787,3.436217
0.102542,1.204528
0.073956,0.232285
0.121352,0.304031
0.159926,0.177570
0.200645,0.358981
0.242762,0.352486
1.922091,0.361131
0.833403,4.847742
0.825889,2.833505
1.362405,2.989515
1.585035,2.834623
0.509292,2.560149
2.011310,1.052050
2.687625,0.060753
2.159797,1.278215
1.975488,0.390937
3.498889,1.112726
3.662837,0.757588
3.808681,2.613563
2.333188,1.926271
4.310956,2.132710
4.489336,1.670358
5.397202,2.228635
0.782716,4.727228
3.849137,0.322660
3.515207,0.119842
4.704367,0.311988
3.270973,0.741705
1.842980,2.220928
2.546726,2.795021
2.806421,1.691345
4.287373,1.499471
4.825095,1.629570
3.103733,4.039129
2.306074,4.712194
3.150792,5.139030
1.582687,0.283148
1.549963,0.595092
1.126438,0.623503
0.849388,0.613147
0.850409,0.452756
2.317174,1.241391
3.777166,2.160861
5.072374,1.346434
3.586463,1.642090
4.034159,0.270169
3.735113,0.390831
2.788762,0.511287
4.467751,0.517522
4.454513,0.716880
4.439310,0.883441
4.467372,0.855125
4.930034,0.766202
6.022808,0.395266
6.518589,0.587279
5.989735,0.691064
2.710613,0.738062
2.767776,2.893411
2.796774,3.560544
2.815657,3.771505
2.797869,0.771525
4.253710,0.674436
2.056309,0.970573
0.502560,2.304233
1.193536,1.322117
0.538292,0.219865
0.180020,0.272860
2.616097,0.257939
2.514464,1.264107
1.068787,2.802105
1.004082,1.908401
2.024901,0.191485
2.217333,0.947586
2.144926,2.367656
0.943476,3.019490
0.920615,3.629105
0.499003,1.904541
1.816781,0.728830
2.442030,0.930618
1.305695,0.810279
0.041702,0.565358
