2.565,2.3617
-0.0032314,-0.97975
1.0603,-2.2771
783.31,411.25
0.51919,0.095917
2.1345,1.9935
-1.8876,-2.9315
528.11,542.03
9.1518e-05,-0.000129
-0.00055904,-0.00050822
-0.00064791,-0.0030365
