pt1_X,pt1_Y,pt1_Z,pt2_X,pt2_Y,pt2_Z
53.260891,11.232922,-16.473094,23.374730,-30.945649,34.272971
48.030140,-27.717748,24.846263,23.211360,-30.220686,34.603856
47.982232,-27.754544,24.728985,24.066259,-31.449901,33.366628
48.524313,-26.913959,24.974980,23.901397,-31.385238,33.613827
48.655381,-27.056999,25.439846,23.559416,-30.384596,34.625536
48.484240,-26.798301,25.507315,23.529568,-30.439239,34.620158
48.660085,-26.337894,25.016694,24.016092,-31.102505,33.841727
48.841029,-26.332418,24.810375,24.158493,-30.833535,33.857191
48.856238,-26.174391,24.731585,24.002917,-30.421764,33.864892
48.739541,-26.069892,24.870446,23.576233,-30.658325,34.409032
48.782345,-26.383100,24.861580,23.604686,-30.464921,34.433500
48.645551,-26.356880,24.995190,23.907235,-30.965182,33.706031
48.604906,-26.335117,25.099516,23.938548,-30.960594,33.776284
48.759033,-26.455118,25.018762,24.069323,-30.783130,33.875765
48.795969,-26.534995,24.901167,24.112351,-30.742266,33.929964
48.869054,-26.442334,24.772557,24.761922,-30.708252,33.151775
48.810868,-26.402836,24.831747,24.082690,-30.342433,33.960976
48.679575,-26.378373,24.990167,24.044183,-30.600435,33.887384
48.648859,-26.324414,25.020847,24.032120,-30.631099,33.895721
48.672057,-26.507853,25.024873,24.066352,-30.581060,33.917362
48.644465,-26.544782,25.073739,24.020712,-30.707950,33.962202
48.636982,-26.562818,25.118904,24.043485,-30.899357,33.955545
48.671738,-26.565678,25.027144,24.062202,-30.871902,33.967270
48.642239,-26.549857,25.039443,23.944833,-30.958208,33.788590
48.622918,-26.578865,25.066328,23.861972,-31.007406,33.648074
48.618634,-26.540905,25.035651,23.855106,-31.018880,33.645489
48.598281,-26.505275,25.076987,23.877736,-30.997769,33.674468
48.743966,-26.800516,24.957081,23.951451,-30.843561,33.664167
48.596954,-26.509100,25.056849,23.830335,-31.034023,33.604016
48.655876,-26.552952,25.034243,23.965689,-30.936725,33.812812
48.745964,-26.747570,24.990739,24.072777,-30.881451,34.004588
48.578851,-26.463265,25.123300,23.979490,-30.969047,33.885834
48.580648,-26.460510,25.118981,24.052645,-30.823890,33.885293
48.724112,-26.590762,24.943038,23.652881,-30.356650,34.521380
48.582927,-26.315674,25.069134,23.366631,-30.628607,34.462687
48.653500,-26.375258,25.030833,23.470546,-30.677825,34.459802
48.738431,-26.455442,24.913913,23.564581,-30.620993,34.398016
