pt1_dltres,pt2_dltres
183.181139,3.245891
0.156080,3.963874
0.240900,3.324242
2.469805,3.297987
1.771594,3.697058
2.152258,3.875121
0.789541,3.579459
0.199189,2.689505
0.082736,4.180471
0.038124,2.441659
0.106604,2.647186
0.244425,3.906859
0.240008,3.977389
0.134073,3.499542
0.589071,3.427834
0.811191,4.717271
0.924634,4.029986
1.036539,3.854062
1.090589,3.967882
0.730319,3.825291
0.644105,4.308949
0.578057,3.989987
0.682406,3.911574
0.707264,3.984395
0.669755,3.978562
0.781061,4.014170
0.739989,3.978321
0.243913,3.444620
0.748360,4.014548
0.696798,3.941466
0.293806,3.989539
0.716009,4.140106
0.817371,3.648944
0.692901,2.517473
0.962877,2.178186
0.269291,1.861626
0.179480,2.066873
0.453541,2.390667
0.497316,2.411777
0.015445,2.512023
0.081620,2.429292
0.201987,2.089935
0.696831,2.040691
1.214332,2.016423
1.282285,2.021256
1.201201,2.485911
0.694373,2.408608
0.843921,2.508876
0.794443,2.420991
0.605213,2.381315
0.811348,2.356326
0.900678,1.906387
0.753846,2.002352
0.825705,2.307108
1.186661,2.361903
1.816598,1.885283
1.569491,2.137979
0.762105,2.405242
0.280641,2.472957
0.911692,2.556814
0.375423,2.129952
0.702439,2.256416
1.345643,2.188240
1.340510,0.509120
1.292282,0.630292
0.409990,0.661558
0.391943,0.648298
0.177484,0.667409
0.412969,0.385315
0.935828,1.138865
1.094714,1.733742
1.499932,2.209855
1.820707,1.615232
1.583678,NaN
1.083909,0.732007
0.869707,0.705064
1.092611,1.320786
0.638180,1.189993
0.297270,1.188604
0.274216,0.930639
0.881313,1.590623
1.659118,0.776550
1.760925,1.163604
1.409449,1.070219
1.013925,1.209384
0.695974,1.735137
NaN,2.082545
0.910033,2.593668
1.408628,1.760244
1.946082,1.781089
2.005498,1.150292
1.539124,2.533591
1.984922,3.024523
2.340591,2.976709
1.307170,1.876116
0.992197,1.708977
0.269465,1.514766
0.391369,1.500141
0.288927,1.330253
0.268191,1.380393
1.121004,0.344468
1.627539,0.710651
1.500893,0.703923
1.728430,0.265366
1.579802,0.022912
1.440419,0.415203
1.497013,0.115877
1.387201,0.917145
1.178484,0.349403
0.895897,0.403077
0.283113,0.246165
0.073422,0.693487
0.037592,0.037218
0.125674,0.118865
0.205215,0.188184
0.126257,0.240412
0.029855,0.193777
0.048160,0.234033
0.141726,0.249207
0.135062,0.246841
0.181392,0.201023
0.201032,0.394826
0.237997,0.236342
0.152502,0.189223
0.318047,0.215319
0.141710,0.326483
0.084702,0.242466
0.076912,0.273869
0.296541,0.320892
0.456959,0.456012
0.518373,0.106124
0.204275,0.536345
0.441843,0.103873
0.463698,0.109501
0.501105,0.405313
1.011720,0.313609
1.532287,0.523658
2.240247,0.504468
1.860142,0.892316
1.752057,0.837353
1.833344,0.785676
1.970411,0.683471
1.586171,0.767902
0.983467,0.681853
0.333101,0.527927
0.275665,0.867713
0.175162,0.857224
0.120318,0.662643
0.177268,0.766140
1.207496,0.808396
1.391412,0.571518
1.351664,0.896795
0.171110,0.835773
